NUM, PINYIN, EXPECTED
174,sing3bou2luk6aa3,聖保祿啊
175,gam2ngo5waa6aa3gam2nei5hou2coi2laa3sing3bou2luk6sau1lei5sau1lei5,咁我話啊咁你好彩啦聖保祿收你
176,gam2nei5hai2go2dou6zou6mai6jat1lou6zou6dou3ji4gaa1lo1,咁你係嗰度做咪一路做到而家囉
177,gam2laa4gam2keoi5ji3ging1jau6hai6jat1go3jan4coi4laa1,咁嗱咁佢已經有係一個人才啦
178,gam2laa4lei5baa4baa1jau6jat1go3jan4coi4laa1,咁嗱你爸爸又一個人才啦
179,gam2laa4ji6gu1ze1ne1keoi5keoi5zou6je5ne1jau6hai6keoi5zyun1hai6zou6go2di1man4ngai6aa3go2di1je5gaa3hai6waak6zo2di1waa2,咁嗱二姑姐呢佢佢做野呢又係佢專係做嗰啲文藝啊嗰啲野架係畫咗啲畫
180,waa6go2zan6si2hai2ngo5dei6go2di1zung1sam1aa3mat1gwai2je5aa3go2di1gam2aa3tip3tong4tip3hou2daai6fuk1gaa3zan1hai6,話往陣時係我地嗰啲中心乜鬼野啊咁貼堂貼好大幅架真係
181,ne1ji4gaa1uk1kei2go2go3sau3zyu6go2go3daai6go3fuk1zi6ne1keoi5jat1lap1jat1lap1gam2zyu1zai2gam2sau3gaa3,呢而家屋企嗰個繡住嗰個大個福字呢佢一粒一粒咁珠仔咁繡架
182,hai6keoi5sau3gaa3go2go2go3,係佢繡架嗰個
183,hai6aa3hai6keoi5hai6keoi5zing2gaa3,係呀係佢整架
184,keoi5sai1lei6gaa3hai6aa3hou2lek1gaa3keoi5,佢犀利架係呀好叻架佢
185,keoi5keoi5hou2hou2sam1gei1zou6aa3,佢好好心機做啊
186,gam2so2ji3mai6gam2mai6aa3go3go3jan4jan4dou1dou1jau5jau5fan2je5zou6aa3gam2aa3,咁所以咪咁咪個個人人都都有有份野做啊咁咪
187,zaan6dou2di1cin2faan1lei4bong1bou2haa2gaa1jung6aa3,賺到啲錢返黎幫補下家用啊
188,laa4gam2ngo5ngo5dei6loeng5go3dou1heoi3zou6je5gaa1maa3,嗱咁我地兩個都去做野架嘛
189,gam2mai6wan2do1wan2siu2gam2joeng5go2tau4gaa1mai6ngo5waa6m4hai6laa3,咁咪揾多揾少啊咁樣嗰頭家咪我話唔係啦
190,haan1haan1dei2dou1jiu3wan2daat3dei6fong1gam2mai6jap6cin4bou1lo1m4gan2jiu3aa3,閒閒地都要揾噠地方咁咪入錢煲囉唔緊要吖
191,gam2ji4gaa1go2dou6mai2zau6gam2zau6bei2jat1sing4sau2kei4,咁而家嗰度咪就咁就俾一成首期
192,gam2ngo5waa6ngo5waa6m4paa3laa1baa4baa4jat1sing4sau2kei4ze1m4hai6bei2hou2do1go1zan6si2hou2ci5m4zi1ja6ji6sap6maan6ding6mat1je5za1maa3,咁我話我話唔怕啦爸爸一成首期姐唔係俾好多嗰陣時好似唔知廿二十萬定乜野之嘛
193,jan1jan1jan1wai3go2go2gaan1uk1ne1hai6ngo5dei6sik1dak1gaa3go2go3pang4jau5,因因因為嗰個嗰間屋呢係我地識得架嗰個朋友
194,gam2keoi5zau6tung4aa3je4je3hou2ge3,咁佢就同阿爺爺好嘅
195,gam2keoi5zing6hai6giu3je4je3sai3lou2sai3lou2gam2keoi5jau6gaa1ze1gaa1ze1gam2lo1,咁佢淨係叫爺爺細佬細佬咁佢又家姐家姐咁囉
196,gam2keoi5ne1zau6bun1zo2heoi3deoi3min6hoi2keoi5mai6joeng6zo2bei2ngo5dei6go2gaan1uk1mai6zyu6dou3ji4gaa1lo1,咁佢呢就搬咗去對面海咁所以佢咪讓咗俾我地嗰間屋咪住到而家囉
197,go2go2go3zung6hai2dou6gaa3ji4gaa1,嗰嗰個仲係度架而家
198,dou1hou2daai6lin4gei2laa3,都好大年紀啦
199,so2ji3aa3je4je2m4zoi6go2zan6si2ngo5dou1m4gam2tung1zi1keoi5,所以阿爺爺都唔在嗰陣時我都唔敢通知佢
200,jan1wai6nin4gei2daai6laa3mou4wai6keoi5jan1wai6hou2loi6mou5gin5laa3,因為年紀大啦冇謂佢因為好耐冇見啦
201,gam2mou4wai6laa1,咁冇謂啦
202,lei5lei5jau5si6jau5si6zau6waa6bei2ngo5teng1mou5si6zau6m4waa6bei2ngo5teng1,你你有事就有事就話俾我聽啦冇事又唔話俾我聽
203,gam2hai6mai6aa3jan1wai6m4hai6seng4jat6gin3aa3jan1wai6keoi5hai2deoi3min6hoi2zyu6,咁係咪吖因為唔係成日見啊因為佢係對面海住
204,lei5zi1ngo5ngo5dou1m4zi1deng6heoi3deoi3min6hoi2gaa3laa1,你知我我都唔知定去對面海架啦
205,gam2keoi5jau6hou2siu2gwo3lei4gaa3hai6zi1jau3ngau5ji5daa2go3din6waa2king1haa5gai2aa3gam2,咁佢又好少過黎架係只有偶然打個電話傾下計咁
206,gam2joeng5ze1maa3gam2mai6daai6gaa1hou2lo1,咁樣嗻嘛咁咪大家好囉
207,gam2mai6ji4gaa1gam2gei2hou2aa3naa4mai6go3go3gam2mai6zou6hou2saai3di1je5gam2,咁而家咁幾好啊嗱咪個個做好嗮啲野咁
208,go3go3ngon1ngon1lok6lok6gam2go2di1zai2leoi2go3go3dou1ngon1ngon1ding6ding6jau6jau5jau5go3on1lok6ge3gaa1,個個安安樂樂咁就啲仔女個個都安安定定有有個安樂嘅家
209,gam2zau6ngo5dei6mai6hou2syu1fuk6lo1ngo5waa6di1sai3lou2go1dou1daai6laa3gam2mai6ngo5mai6tung4di1di1di1lou5jau5gei3gong2lo1,咁又我地咪好舒服囉咁就我話啲細佬哥都大嘞咁我咪同啲啲老友記講囉
210,ngo5waa6ngo5go3daai6syun1dou1ji6sap6seoi3laa3haa2,我話我個大孫都二十歲喇吓
211,gam2daai6go3daai6syun1aa4ngo5waa6hai6aa3duk6daai6hok6gaa3laa3,咁大個大孫啦我話係啊讀大學架啦
212,ngo5waa6keoi5keoi5jat1hoeng3dou1hai2hai2gaa1laa4daai6go2bin6gan1zyu6aa3po4po2,我話佢佢一向都係係加拿大嗰邊跟住阿婆婆
213,gam2ngo5waa6gam2keoi5baa4baa1zau6lau1mei1faan1zo2lei4hoeng1gong2zou6je5,咁我話咁你爸爸就尾返咗黎香港做野
214,gam2mai6jau5keoi5hai2go2bin6duk6jyun4syu1sin1faan1lei4lo1gam2,咁咪悠佢係嗰邊讀完書先返黎囉咁
215,so2ji3ji1ci3faan1lei4ngo5waa6ngo5waa6waa3go2go3daai6syun1faan1zo2lei4haa2,所以依次返黎我話我話我話嗰個大孫返咗黎吓
216,go3daai6syun1duk6jyun4daai6hok6duk6jyun4laa3,個大孫讀完大學讀完嘞
217,keoi5keoi5waa6faan1lei4hai6aa3ngo5waa6keoi5faan1lei4taam3haa5ngo5dei6dai6jat6wui5faan1faan1heoi3waak6ze2gai3zuk6sam1zo3dou1mei6ding6gaa3,佢話返黎我話係啊我話佢返黎探下我地第日會返返去或者繼續深造都未定
218,gam2lo1gam2keoi5di1jan4mai6waa6ai1lei5zan1hai6hou2laa3gam2,咁囉咁佢啲人咪話唉你真係好啦咁
219,ngo5waa6tok3laai6laa1hei1mong6go3go3dou1hou2aa3m4hai6zing6hai6jat1go3hou2gaa3,我話托賴啦希望個個都好唔係淨係一個好架
220,daai6gaa1hou2ne1sin1zi3hoi1sam1,大家好呢先至開心
221,hai6mai6aa3zou6mat1je5je5dou1jiu3siu3,係咪呀做乜野野都要笑啊
222,so2ji3keoi5di1jan4mai6waa6hou2hoi1sam1lo1lei5gong2syut3waa6hai6lei5zi6gei2gong2dim2gong2gaa3ze1maa3,所以佢啲人咪好開心啦你講說話係你自己講點講嗻嘛
223,lei5m4hou2dak1zeoi6jan4dei6mai6dak1lo1,你唔好得罪人咪得囉
224,hai6mai6aa3zeoi3gan2jiu3hai6ni1joeng6je5,係咪呀最緊要係呢樣野
225,zau6syun3keoi5keoi5keoi5waa6lei5saa1can4baak6po3hou2mat1je5dou1hou2,就算佢佢佢話你沙塵百貨好乜野都好
226,ni1di1m4hai6saa1can4,呢啲唔係沙塵啊
227,zou6je5m4hai6gam6gong2ngaam1m4ngaam1aa3,做野唔係咁講啱唔啱呀
228,zung2zi1daai6gaa1hou2hoi1sam1sam1,總之大家好開心心
229,jau6mat1je5je5ne1daai6gaa1ze1hai6di1jau4kei4si6di1lou6jau5gei3zau6hoi1sam1gin3sing4gong2haa2je5mou5so2wai6,有乜野野大家即係啲尤其是老友記開心見誠講下野冇所謂啊
230,jau5gaa3ngo5ngo5dei6ji4gaa1jau5gei2go3jan1wai6go2zan6si2hau6saang1tung4maai4jat1cai4heoi3ce1sau2mat6gaa3ji4gaa1ngo5dei6jau5lyun4lok6gaa3,有架我地而家有幾個因為嗰陣是後生同埋一齊去車手襪架而家我地有聯絡架
231,gam2mai6gei2gei2go3lou5jau5heoi3co5mai4heoi3jam2bui1caa4aa3,咁咪幾幾個老友坐埋去飲杯茶
232,jam2jyun4caa4heoi3hoi1toi2daa2haa5maa4zoek3lo1gam2jau6jau5gaa3,飲完茶就開檯打下麻雀咯咁都有架
233,so2ji3ji4gaa1dou1dou1jau5wai4ci4ni1ni1ni1go3gam2gam2ge3sang1wut6gaa3,所以而家都都有維持呢呢個咁咁嘅生活架
234,jau5zan6si2dak1haan4ne1jau5zan6si2keoi5dei6wan2ngo5jau5zan6si2ngo5wan2keoi5dei6,當我知得閒呢有陣時佢地揾我有陣時我揾佢地
235,gam2mai6hoi1sam1lo1bat1gwo3ji4gaa1jau5di1jau5jau5go3ne1go3lou5jau5gei3ne1tung4ngo5hou2hou2gaa3,咁咪開心囉不過而家有啲有有個呢個老友記呢同佢好好架
236,keoi5zek3sau2aa3gam2zan3,佢隻手就咁震
237,zan3zan3hai6gam2jiu3tok3zyu6gam2,震震係咁要托住咁
238,sau3zo2hou2do1aa3ngo5hou2juk6cek3aa3ngo5gin3dou2keoi5hou2juk6cek3aa3,瘦咗好多啊我好肉赤啊我見到佢好肉赤
239,sau3zo2hou2do1aa3jan1wai6sin1go2leon4daa2gwo3din6waa6wan2haa5keoi5laa1gam2,瘦咗好多因為先嗰輪打個電話揾下佢啦咁
240,keoi5waa6ngo5dou1m4syu1fuk6aa3ni1leon4ngo5waa6dim2gaai2aa3ngo5gei2si4ceot1lei4aa3ngo5waa6ngo5ngo5soeng2gin3haa5lei5,佢話我都唔舒服啊呢輪我話點解嘅我幾時出黎啊我我話我想見下你
241,gam2mai6jau5jat1jat6mai6joek3maai4di1pang4jau5aa3hai2hai2hai2ni1go3hoi2gong2go2dou6jam2caa4king1haa2gin3haa2min6lo1,咁咪有一日咪約埋啲朋友係係係呢個海港嗰度飲茶傾下見下面囉
242,gam6ngo5waa6laa4lei5zi6gei1jiu3siu2sam1di1aa3keoi5waa6dak1laa3lei5m4sai2gwaa3zyu6ngo5ngo5hiu2gaa3laa3,咁我話嗱你自己要小心啲啊佢話得啦你唔洗掛住我我曉架啦
243,gam2waa6keoi5waa6lei5zi6gei2dou1hai6aa3lei5leon6zeon6aa3m4zi1deng6faan1uk1kei5aa3ngo5geng1nei5aa3,咁話佢話你自己都係啊佢話你論儘啊唔知定番屋企啊我驚你啊
244,jan1wai6keoi5hai2daai6wo1haau2go2dou6zyu6aa1maa3,因為佢係大窩口嗰度住吖嘛
245,ngo5ji4gaa1dou1m4sik1lou6heoi3gaa3,我而家都唔識路去架
246,ji2cin4sik1aa3ji4gaa1m4sik1gaa3jan1wai6siu2zip3zuk1laa3zi2hai6daa2din6waa6king1haa2gai2,以前識咋而家唔識架因為少接觸啦只係打電話傾下計
247,jau5zan6si2zau6joek3ceot1lei4jam2caan1caa4keoi5dou1hai6ceot1lei4zau6ngo5lo1,有陣時就約出黎飲餐茶佢都係出黎就我囉
248,gam2ngo5zau6mou5heoi3dou3gam2jyun5lei4tung4keoi5dei6jam2caa4lo1keoi5keoi5keoi5dei6gei2go3lou5jau5gei3,咁我就冇去到咁遠黎同佢地飲茶囉佢佢佢幾個老友記
249,gam2zau6jan1wai6keoi5dei6go2dou6keoi5seng4jat6gei2go3heoi3daa2maa4zoek3ngo5zau6hou2siu2tung4keoi5dei6daa2maa4zoek3ge3,因為佢地嗰度佢成日幾個去打麻雀我就好少同佢地打麻雀架
250,gam2keoi5mai6tung4maai4jat1cai4ceot1lei4aa3gam2mai6jam2haa2caa4gin3haa2min6aa3gam2gam2joeng2lo1,咁佢咪同埋一齊出黎咁咪飲下茶見下面啊咁咁樣落
251,gam2syun3hai6gam2gaa3laa3ngo5dou1waa6laa1hou2hou2gaa3laa3ji1di1lou5jau5gei3gei2jaa6nin4laa3daai6gaa1,咁算係咁架啦我都話啦好好架啦依啲老友記幾廿年啦大家
252,sap6sap6saam1sei3seoi3go2zan6si2,十三四歲嗰陣時
253,hok6ce1je5jat1cai4dou3ji4gaa1laa3si3,學車野一齊到而家啦識
254,hai6mai6aa3gam2so2ji3mai6zou6jan4hai6jiu3jau5di1lou5jau5gei3,係咪啊咁所以咪做人係要有啲老友記
255,jau5king1gaa3mui3jat1go3jan4dou1jau5jau5go3di1go3di1pang4jau5gaa3,有傾每一個人都有有嗰啲朋友架
256,hai6aa3jau4hau6sang1sik1dou3daai6gaa3gam2,係啊由後生識到大架咁
257,hou2hoi1sam1gaa3hou2do1je2gong2gaa3,好開心架好多野講架
258,zung6jau5zan6si2zung6can1gwo3zi6gei1jan4king1gai2aa3,重有陣時重親過自己人傾計啊
259,hai6mai6aa3zan1gaa3m4hai6gong2daai6waa6,係啊真架唔係講大話
260,jau5jau5me1sam1si6ne1daai6gaa1gong2ceot1lei4,有咩心事呢大家講出黎
261,ngo5ngo5waa6ngaam1gaa3dim2gaai2ne1,我我話啱架點解呢
262,jau5me1sam1si6daai6gaa1gong2ceot1lei4tou3haa2di1sam1sing1,有咩心事大家講出黎吐下啲心聲
263,gong2haa2jau5zan6si2waa6jat1di1di1di1sai3man1zai2m4teng1waa6hou2m4teng1waa6hou2dou1m4hou2gai3gaau3gam3do1je5,講下有陣時話啲啲啲細蚊仔聽唔聽話好唔聽話好都唔好計較咁多野
264,keoi5dei6jau6jau5go3gaa1ngo5dou1hai6gam2waa6gaa3,佢地又有個家啊我都係咁話架
265,gam2keoi5dei6waa6jau5di1mai6waa6lo1hai6aa3ngo5mou5lei5gam3jin4dak1aa3gam2lo1,咁佢地話有啲咪話囉係呀我冇你咁賢德啊咁
266,ngo5ngo5waa6laa4ni1di1m4hai6giu3zou6jin4dak1bat1gwo3zou6jan4ne1hai6jiu3gam2joeng2zou6faat3hou2di1,哈我我話嗱呢啲唔係叫做賢德不過做人呢係要咁樣做法好啲
267,nei5hou2keoi5hou2gaa3ze1,你好佢好架啫
268,hai6mai6aa3lei5zou6zou6lou5jan4gaa1jau6jiu3sik1zou6dang2keoi5di1hau6saang1zai2m4hou2naan4zou6,係咪啊你做做老人家又要識做等佢啲後生仔唔好難做
269,zung2zi1keoi5dei6wui5bei2sam1gei1ceot1heoi3zou6je5ne1ngo5dei6zau6hou2hoi1sam1gaa3laa3,總之佢地會俾心機出去做野呢我地就好開心架啦
270,gam2keoi5waa6gam2jau6hai6gam2ngo5mai6hai6lo1gam2lei5mai6lei5lei5joeng3daai6di1sai3man1zai2dou1hei1mong6keoi5sing4gaa1lap6sat1,咁佢話咁又係咁我咪係囉咁你咪你養大啲細蚊仔都希望佢成家立室
271,hai6mai6aa3zaan6zaan6dou2sang1wut6hou2aa3gam2mai6keoi5dei6hou2ngo5dei6dou1hou2gaa1maa3,係咪啊賺到生活好啊咁咪佢地好我地都好架嘛
272,ngo5mai6gam2waa6keoi5dei6lo1keoi5waa6gam2jau6hai6gam2,我咪咁話佢地囉佢地話咁又係咁樣
273,keoi5waa6ngo5mou5lei5nam2gam2do1je5aa3,佢話我冇你諗咁多野啊
274,ngo5waa6m4hai6nam2gaa3gam2hai6gam2ze1hai6gam2gaa3,我話唔係諗架咁係咁即係咁架嘛
275,hai6mai6aa1si6si6sat6hai6gam2gam2joeng2zau6hai6gam2joeng2gaa3laa3,係咪啊事實係咁咁樣就係咁樣架啦
276,ngo5ngo5ngo5jau6m4wui5gong2faa1waa6gaa2m4zung1ji3gaa3,我我我又唔會話講花話架唔鍾意啊
277,hai6go2geoi3zau6gong2go3geoi3gong2zan1je5gaa3lou5jau5gei3go3go3,係嗰句就講嗰句講真野架老友記個個
278,hai6jiu3gam2gong2gaa3zou6mat1je5je5so2ji3keoi5dei6mai6jau5zan6si2co5maai4di1di1zi6gei1di1zai2leoi2aa3teng1m4teng1waa6dou1wui3sou3haa2ceot1lei4aa1maa3gam2mai6syu1fuk6lo1,係要咁講架做乜野野所以佢地咪有陣時坐埋啲啲自己啲仔女聽唔聽話都會訴下出黎咁咪舒服囉
279,ngo5waa6mou5so2wai6gaa3zou6fu6mou5jau6jiu3sik1dak1dim2joeng2zau6di1sai3lou2go1,我話冇所謂架做父母人要識得點樣就啲細佬哥
280,gam2keoi5dei6mai6hou2lo1daai6gaa1hou2lo1lei5hou2keoi5hou2gaa3zaa1maa3,咁佢地咪好囉大家好囉你好佢好架之嘛
281,hai6mai6aa3zou6fu6mou5hai6jiu3hiu2sik1zou6gaa3zan1hai6jiu3sik1zou6,係咪啊做父母係要曉識做架真係要識做
282,m4hai6waa6lei5lei5waa6ngo5ngo5ngo5ngo5zou6aa3maa1lei5zou6aa3maa1dou1m4hai6ho2ji3waa6saai3gam2ngok6gaa1maa3,唔係話你話我我我做阿媽你做阿媽都唔係可以話嗮咁惡架嘛
283,lei5lei5jiu3jiu3tung4keoi5dei6gong2gaai2haa2dang2keoi5dei6hoi1hoi1sam1sam1,你你要要同佢地講解下等佢地開開心心
284,gam2joeng2gaa1maa3so2ji3laa4lei5tai2dou2di1gu1ze1aa3di1di1di1gu1zoeng2aa3go3go3gam2deoi3ngo5dei3dou1hou2hou2gaa3,咁樣架嘛所以嗱我你睇到啲姑姐啊啲啲姑丈啊個個咁對我地都好架
285,hai6mai6aa3gam2so2ji3ngo5dou1ming4aa3lei5dou1hai6mai6aa3lei5lei5maa1maa1gau3deoi3ngo5hou2hou2lo3zan1hai6gaa3hou2sek3ngo5gaa3lei5maa1maa1jau6hai6,係咪吖咁所以我好明啊咁係咪啊你媽媽夠對我好好架真係呀好錫我架你媽媽又係
286,go2go2go2zan6si2sing4jat6gin3keoi5aa3gam2keoi5keoi5mai6daa2bat1gwo3keoi5keoi5ni1leon4zau6nam2zyu6keoi5dak1haan4aa3mou5daa2din6waa6wan2keoi5king1gai2aa3,嗰嗰嗰陣時成日見佢咁佢佢咪打不過我呢輪諗住佢得閒啊冇打電話揾佢傾計啊
288,lei5gin3dou2ngo5lei5tung4ngo5man6hau6haa2keoi5aa3,你見到我你同我問候下佢啊
289,aa3dang2zeoi3gan2jiu3keoi5san1tai2gin6hong1aa3,啊等最緊要佢心體健康啊
290,hai6mai6aa3hai6aa3zou6jau5je5zou6jau5zing1san4gei3tok3hou2di1,係咪啊係啊做有有野做有精神寄託好啲
291,zou6mat1dou1hai6,做乜都係
292,ze1dang2jyu4ngo5dei6gam2ngo5dei5jau5zing1san4gei3tok3aa3seng4jat6heoi3zung1sam1jau5go1zai2coeng3jau6jau5gai2king1gam2mai6gei2syu1fuk6,嘅係等於我地咁我地有有精神寄託啊成日去中心有歌仔唱又有計傾咁啊幾舒服
293,gam2mai6m4sai2faan4lo1haa2,咁咪唔洗煩囉吓嘩
294,zou6mat1je5dou1hai6jik6m4hou2siu2hei3zou6jan4cin1kei4m4hou2siu2hei3,做乜野都係亦唔好小氣做人千祈唔好小氣啊
295,zau6syun3jan4dei6waa6co3je5lei5lei5dou1m4hou2siu2hei3,就算人地話錯野你你都唔好小氣
296,m4m4seoi1jiu3lei3wui6gam2do1je5jau6m4wui3juk6tung3ge2,唔需要理會咁多野又唔會肉痛嘅
297,gong2gong2haa2je5jau5di1jan4daai6seng1daai6hei3gaa1maa3mai6jau2keoi5lo1,講下野有啲人大聲大氣架嘛咪有得佢囉
298,keoi5keoi5daai6seng1lei5mai6jau2keoi5daai6seng1di1lo1,佢佢大聲啲咪有得佢大聲啲囉
299,hai6mai6aa3ji1ji1di1zau6ngaam1gaa3m4hou2m4seoi1jiu3gam2gaai3waai4di1je5,係咪啊依依地就啱架唔好唔需要咁介懷啲野
300,ngo5laa4ngo5zoeng2daai6ngo5hai6hoeng1haa2zoeng2daai6gaa3,我嗱我長大我係鄉下長大架
301,hai2hoeng1haa2ne1gam2mai6duk6siu2hok6ne1zau6zau6hai2zi6gei1go2go3cyun1go2dou6duk6aa3go2dou6jau5jau5jau5di1siu2hok6gaa3maa3,喺鄉下呢咁咪讀小學呢就就係自己嗰個村嗰度讀啊嗰度有有有啲小學架嘛
302,duk6zung1hok6ne1zau6jiu3haang4jat1haang4jat1daai6dyun6lou6sin1soeng3dou3zung1hok6duk6syu1gaa3,讀中學呢就要行一行一大段路先上到中學讀書啊
303,gam2joeng2lo1,咁樣囉
304,haang4hou2jyun3haa2gaa3ngo5dei6go2zan6si2aa4haai4dou1mou5dak1zoek3gaa3ceoi4daai6cek3goek3gam2heoi3faan1hok6gaa3zaa3,行好遠下架我地嗰陣時啊鞋都唔得著架除大赤腳咁去返學架咋
305,hai6aa3hai6aa3ngo5ngo5dei6gei3dak1gaa3,係呀係呀我地記得架
306,gam2hai6aa3jan1wai6go2zan6si2go2di1waan4ging2hai6gam2gaa3m4m4hai6waa6mat1je5,咁係呀因為嗰陣時嗰啲環境係咁架唔係話乜野
307,daai6bou6fan6dou1hai6gam2gaa3jau5haai4zoek3go2di1uk1kei2hou2jau3cin2gaa3laa3,大部分都係咁架有鞋著嗰啲屋企好有錢架
308,so2so2ji3ngo5daa2daai6cek3goek3heoi3faan1hok6gwaan3zo2gaa3laa1mou3so2wai6gaa3,哈所以我地打大赤腳去返學慣咗啦冇所謂架
309,hai6ngo5dei6hai6lok6dou3lei4hoeng1gong2aa3sin1zi3zoek3haai4zoek3kek6,我地係落到黎香港啊先至著鞋著屐
310,gam2joeng2zoek3faan1heoi3gaa3zaa3ngo5dei6dou1hai6ceoi4daai6cek3goek3ci4ci4taat4taat4gam2a6heoi3faan1hok6gaa3laa3,咁樣著返架咋我地都係除大赤腳唧唧塔塔咁就去返學架啦
311,gam2joeng2ni1ni1joeng6je5ngo5dei6zaap6gwaan3zo2go2di1hoeng1haa2go2di1sang1wut6dou1mou5mat1mou5mat1gai3gaau3waa6ni1joeng6go2joeng6lo1,咁樣呢樣野我地習慣咗嗰啲鄉下嗰啲生活都冇乜冇乜計較話呢樣嗰樣
312,zung2jin4zi1go3go3hou2king1hou2gong2zau6dak1gaa3laa3,總之個個好傾好講就得架啦
313,zeoi3gan2jiu3ni1joeng6je5daai6gaa1ngaam1king1ge3jau5di1sam1si6king1haa5,最緊要呢樣野大家啱傾嘅有啲心事傾下
314,gam2mai6go3go3dou1hou2hoi1sam1,咁咪個個都好開心
315,m4hai6aa3ngo5ngo5do1sou3dou1hai6fong3zo2hok6faan1uk1kei2gaa3laa3,唔係啊我地多數都係放咗學返屋企架啦
316,sik6jyun4faan3ngo5m4sai2ngo5zyu2faan3gaa3wo3jan1wai6jau5gaa1ze1aa3jau5aa3sou2aa1maa3,食完飯我唔洗我煮飯架喎因為有家姐啊有阿嫂吖嘛
317,gam2ngo5ngo5fung6zi2m4sai2zou6je5gaa3,咁我我奉旨唔洗做野架
318,hai6aa3ngaang2hai6co3hai2syu2sik6gaa3ze1,係呀硬係坐係處食架姐
319,hai6aa3,哈哈係呀
320,gam2ngo5ngo5ngo5ngo5ge3sang1wut6zau6hai6gam2aa1maa3jan1wai6ngo5hai6zeoi3sai3,咁我我我我嘅生活就係咁吖嘛因為我係最細
321,gam2keoi5dei6ei1m4sai2lei5zo2gwai2zyu6saai3hai2dou6,咁佢地唉唔洗你阻鬼住嗮係度
322,lei5lei5lei5co5ceot1heoi3ceot1bin6hai6hoi1hoi1toi2sik6faan6lei5zau6bong1haa2sau2aa3gam2ze1,你你你坐坐坐出去出便係開開檯食飯你就幫下手啊咁姐
323,sai2wun2dou1m4sai2gaa3,洗碗都唔洗架
324,sai2wun2dou1m4sai2ngo5sai2gaa3,洗碗都唔洗我洗架
325,geng1zyu6ngo5daa2gwai2laan6aa3,驚住我打鬼爛啊
326,hai6hai6hai6aa3daa2geng1daa2gwai2laan6di1di1di1wun2faai3aa3go2di1je5aa3,哈係係啊驚打鬼爛啲啲啲碗筷啊嗰啲野咁
327,gam2mai6dou1dou1hai6naa4ngo5dei6jau6jau5jau5go3aa3aa3aa3daai6daai6kam5po2go2go3lou5gung1zau6zeoi3daai6gaa3laa3,咁咪都都都係嗱我地又有個阿阿阿大舅婆嗰個老公就最大架啦
328,zung6jau5go3biu2go1go2go3maa1maa1zau6dai6ji6gaa3laa1,重有個表哥嗰個媽媽就第二架啦
329,gam2aa6jau5jat1go3dai3saam1go2go3zau6hai6aa3aa3ji6gu1zoeng2,咁咪有一個第三嗰個就係阿二阿二姑丈咪
330,bat1gwo3keoi5aa6zai2jau5zai2paai4leoi2jau5leoi2paai4gam2joeng2ze1maa3gam2keoi5dei6loeng5loeng5go3zai2ngo5ngo5dei6loeng5go3zai2aa3maa3loeng3go3zai2loeng5go3leoi2,不過佢話仔有仔排女有女排咁樣樣之嘛咁佢地兩個仔我地兩個仔吖嘛兩個仔兩個女咁
331,gam2joeng2aa3gam2mai6paai4hou2mai6laa4aa3m4hai6ngo5dei6loeng5tung4tung4maai4jat1cai4sang1wut6gaa3laa3gam2,咁樣啊咁咪排好咪嗱阿唔係我地兩同同埋一齊生活架啦
332,di1jan4dou1gei2hou2aa1on1paai4dou2gam2keoi5dei6go3go3duk6syu1jau6duk6dou2aa3gam2mai6,啲人都幾好吖安排到咁佢地個個讀書又讀到啊咁咪
333,gang2hai6hei1mong6keoi5dei6duk6dou2laa1gam2mai6zeon6loeng6duk6lo1,緊係希望佢地讀到啦咪盡量讀囉
334,duk6dak1dou2gam2so2ji3ngo5ngo5waa6hou2hei1mong6hai6heoi3zou6wu6si6aa3ngo5seng4jat6gam2waa6aa3,讀得到咁所以我我話好希望係去做護士啊我成日咁話啊
335,ci5zung1ngo5dou1jyun4sing4zo2ngo5ge3zaak3jam6,始終我都完成咗我嘅責任
336,gam2keoi5keoi5dou1heoi3duk6dou2wu6si6,咁佢佢都去讀到護士
337,gam2mai6hou2lo1wai6haa2jan4man4fuk6mou6aa3jing1goi1gaa1maa3,咁咪好囉為吓人民服務啊應該架嘛
338,hai6mai6aa3gam2keoi5ji4gaa1mai6gei2hou2,係咪啊咁佢而家咪幾好
339,keoi5zou6dak1hou2hoi1sam1wo3,佢做得好開心喎
340,haa5gam2so2ji3keoi5hoi1sam1ngo5gang3gaa1hoi1sam1laa1ngo5geng1keoi5geng1zi1maa3keoi5gin3dou2di1hyut3aa3hyut3aa3hyut3aa3gam2geng1gaa1maa3keoi5,吓咁所以佢開心我更加開心啦我驚佢驚之嘛見到啲血啊血啊血啊咁驚架嘛佢
341,keoi5jau4kei4si6keoi5hai6zeoi3sai3,佢尤其是佢係最細
342,gam2ngo5dou1geng1zyu6keoi5duk6m4dou2gaa3bat1gwo3ze1hai6gam3ngaam1ngo5mai6waa6ngo5zi3hei1mong6hai6jau5jat1go3leoi2ho2ji3duk6wu6si6,咁我都驚住佢讀唔到架不過即係咁啱我咪話我至希望係有個女可以讀護士
343,hou2laa3aa3aa3saam1gu1ze1jau6heoi3jau3zi6jyun2laa3daai3zyu6di1siu2pang4jau5laa3gam2aa3ji6gu1ze1keoi5jau6hok6di1ngai6seot6je5laa3gam2keoi5jau6jau5keoi5go2fan6je5zou6laa3,好啦阿三姑姐就佢去幼稚園啊帶住啲小朋友喇咁啊二姑姐佢就學啲藝術野啦咁佢又有佢過份野做啦
