NUM, PINYIN, EXPECTED
185,zik1hai6jau5go3ho2nang4hou2hou2wut6put3ge3hou2zing6ge3daan6hai6ho2nang6keoi5dou1ho2ji3zou6dou2hou2pang4jau5ge3gam3ngo5jau6m4mut6saat3mou5ni1go3ho2nang4sing3ge3,即係有個可能好好活潑既好靜既但係可能佢都可以做到好朋友既咁我又唔抹煞無呢個可能性既
186,m6bei2gaau3zing6di1ge3ngo5go3zou2bit6hai6,唔比較靜啲嘅我個組別係
187,m4m4hai6hou2zou6wan6dung6ge3zou2bit6ha1ha1ha1ha1ha1,唔唔係好做運動既組別哈哈哈哈哈
188,gam2dou1hai6zan1hai6king1haa3gai2aa3sik6haa5je5aa3gam2zau6gong2haa5di1din6si6zit3muk6aa3go2di1do1,咁都係真係傾下計啊食下野啊咁就講下啲電視節目啊果啲多
189,gam2ne1ngo5ge3zou2bit6zau6hai6gam2ha1ha1ha1,咁呢我個組別就係咁哈哈哈
190,siu2hok6ding6hai6zung1hok6aa3,小學定係中學呀
191,dou1mou5mat1so2wai6gaa4,都無乜所謂架
192,zung1hok6aa4,中學呀
193,zung1zung1hok6jing4jung4haa5ngo5go3hok6haau6dim2joeng2waa6,中中學形容下我個學校點樣話
194,seon4pok3ge3,純樸既
195,gam2zau6jan1wai6go3go3dou1hai6pou2tung1gei1cang4ge3siu2pang4jau5zik1hai6m4wui5waa6jau5di1hou2jau5cin2aa3go2di1gam2,咁就因為個個都係普通基層既既小朋友即係唔會話有啲好有錢啊果啲咁
196,gam2zau6daan6hai6zau6gu2ceoi1duk6syu1do1ge3,咁就但係就鼓吹讀書多既
197,so2ji3dim2gaai2dou1hai6bei2gaau3zing6di1zau6hai6gam2gaai2,所以點解都係比較靜啲就係咁解
198,gam2zau6dou1hai6jat1gaan1gwaai1gam2di1lou5si1dou1hou2hou2ge3zik1hai6di1lou5si1dou1wui5ziu3gu3zik1hai6dou1gwaan1sam1di1hok6saang1m4hai6waa6zing6hai6gwaa3zyu6gaau3syu1aa3waak6ze2gam2joeng2gam2,咁就都係一間乖咁啲老師都好好既即係啲老師都會照顧即係都關心啲學生唔係話淨係掛住教書呀或者咁樣咁
199,so2ji3dou1hai6jat1gaan1hou2ge3hok6haau6lo1go2gaan1dou1hai6,所以都係一間好既學校囉果間都係
200,sam1hak1ge3ceoi3si6aa4,深刻既趣事呀
201,sam1hak1ge3ceoi3si6jau6mou5mat1wo3,深刻既趣事有無乜
202,hou2ping4daam6gaa3zaa3wo3ho1ho1ho1ho1ha1ha1ha1,好平淡架咋哈哈哈哈哈
203,zan1hai6mou5mat1mou5mat1sam1hak1ge3ceoi3si6wo3,真係無乜無乜深刻既趣事
204,dou1hai6ping4daam6gam2joeng2zau6gwo3zo2gaa3laa3wo3,都係平淡咁樣就過左架喇
205,ngo5aa4ngo5zung1ji3di1jim4di1ge3,我呀我鍾意啲嚴啲嘅
206,jan1wai6ngo5gok3dak1deoi3keoi5dei6jau5jiu1kau4dou3keoi5dei6dai6jat6ceot1lei4se3wui2zou6si3zau6wui5ming4baak3dou3m4hai6nei5kau4kei4zau6ho2ji3heoi3jyun4sing4jat1di1kei4mong6nei5ge3je5lo1,因為我覺得對佢哋有要求到佢哋第日出黎個社會做事就會明白到唔係你求其就可以去完成一啲期望你嘅嘢囉
207,gam2so2ji3ngo5syun2zaak6ge3hai6wui5ho2nang4wui5zan1hai6bei2gaau3jim4di1aa3go3gung1fo3loeng6wui5do1di1aa3,咁所以我選擇即係會可能會真係比較嚴啲啊個功課量會多啲呀
208,zik1hai6go2di1hok6haau6lo1jan1wai6taai3fun1sung1ngo5gok3dak1keoi5dei6kei4sat6jan1wai6hok6haau6kei4sat6zung1hok6lei4gong2zau6hai6jat1go3se3wui5ge3siu2suk1jing2lei4gaa1maa3kei4sat6,即係果一啲學校囉因為太寬鬆我覺得佢地其實因為學校其實中學黎講就係一個社會既小縮影黎架嘛其實
209,gam2so2ji3bei2keoi5dei6zi1dou5m4hai6mui3jat1joeng6je5nei5si6daan6zau5ho2ji3gwo3ge3zau6wui5hou2di1ho2nang4ni1go3hai6ngo5ngo5bun2san1hai6lo1ge3jiu1kau4lo1,咁所以比佢地知道唔係每一樣你是但就可以過既就會好啲可能呢個係我我本身係囉既要求囉
210,jau5gwaan1hai6,有關係
211,gok3gaa3gok3gaa3jan1wai6nei5hei2maa5heoi3gaan1hou2di1ge3hok6haau6keoi5jat1ding6m4wui5deoi3hok6saang1mou4leon6zik1hai6go2go3hok6jip6soeng6hai6jat1ding6wui5jau5bei2gaau3gou1ge3jiu1kau4,覺架覺架因為你起碼去間好啲既學校佢一定會對學生無論即係果個學業上係一定會有比較高既要求
212,gam2zi6jin4nei5san1bin1go2di1hok6saang1dou1hai6dou1hai6wui5bei2daai6bou6fan6dou1wui5hai6zik1hai6heoi3hok6go2go3hok6zaap6wui5nung4hau5di1lo1,咁自然你身邊果啲學生都係都係會比大部分都會係真係去學果個學習會濃厚啲囉
213,jyu4gwo2nei5heoi3gaan1pou2tung1di1waak6ze2hai6bei2gaau3zaap6di1jan4dou1m4zung1ji3duk6syu1ge3ngo5gok3dak1dou1gei2jau5dou1wui5bei2di1tung4hok6jing2hoeng2dou2lo1,如果你去間普通啲或者係比較雜啲人都唔鍾意讀書既我覺得都幾有都會比啲同學影響到囉
214,ji3cin4zau6ceot1lei4wan2gung1jau5ging1jim6wui5hou2di1daan6hai6ji4gaa1zau6m4tung4laa3ji4gaa1ji4gaa1jan1wai6nei5hou2ci3daai6hok6ji3ging1hai6zeoi3dai1go2go3mun4laam6gam2so2ji3mou3baan6faat3ji4gaa1nei5jat1ding6dou1jiu3seon2zaak6lau4hai2hok6haau6noi6di1,以前就出黎搵工有經驗會好啲但係而家就唔同喇而家而家因為無好似大學已經係最低果個門㩜咁所以無辦法而家你一定要選擇留係學校耐啲
215,waa3ha1ha1ha1,哇哈哈哈
216,zeoi3gou1ji4gaa1duk6jyun4daai6hok6laa3ji3ging1,最高而家讀完大學喇已經
217,zik1hai6hai6laa3gam2lo1,即係係喇咁囉
218,wu6lei2hai6hai6laa3,護理系係啦
219,m4hai6ha1ha1ha1ha1ha1jat1di1dou1m4jim4jan1wai6nei5ji3ging1jau5zi6zi6zyu2nang4lik6gaa3laa1maa3jau5zi6zai3,唔係哈哈哈哈哈哈一啲都唔嚴因為你已經有自自主能力架啦嘛有自制
220,gam2daai6hok6jau6mou6lei5jau4zung6jiu3zuk1zyu6nei5zek3sau2ngo5jiu3nei5bui6ni1joeng6bui6go2joeng6m4ho2nang4lo1so2ji3daai6hok6m4jim4,咁大學又無理由仲要抓住你隻手我要你背呢樣果樣唔可能囉所以大學唔嚴
221,m6san1fu2ge3bat1gwo3jau6wan2ding6,唔辛苦既不過又穩定
222,jan4gung1hou2wan2ding6jik6dou1m4co3,人工好穩定亦都唔錯
223,daan6hai6san1fu2ge3zau6hai6jiu3leon4baan1gam2zau6jau5si4jiu3jat6je6din1dou2,但係辛苦既就係要輪班咁就有時要日夜顛倒
224,gam2dong1nei5nin4gei2daai6ge3si4hau6zau6ho2nang4san1tai2soeng6zau6jau5di1hek3lik6laa3hoi1ci2gam2lo1,咁當你年紀大既時候就可能身體上就有啲吃力喇開始咁囉
225,gaau3gong3kam4,教鋼琴
226,jan1wai6wu6si6hok6haau6mei6sau1,因為護士學校未收
227,gam2jau6jau5jau6haau2zo2ji3ging1jau5gong3kam4gaau3gong3kam4go2go3zi1lik6,咁又有又考左已經有鋼琴教鋼琴果個資歷
228,gam2so2ji3zau6heoi3zo2gaau3gong3kam4sin1ge3hai6laa3,咁所以就去左教鋼琴先既係喇
229,o3jing1goi1dou1saam1go3jyut6dou2laa1jan1wai6dang2zung1hok6fong3bong2aa1maa3,哦應該都三個月到啦因為等中學放榜嘛
230,gam2wu6si6hok6haau6sau1zo2gam2so2ji3zau6zau2zo2heoi3duk6wu6si6zik1hai6zou6hok6tou4laa3zik1hai6hok6ji3cin4ngo5dei6hai6hok6tou4zai3gaa1maa3wu6si6hok6saang1hai6laa3go2zan6si4,咁護士學校收左咁所以就走左去讀護士即係做學徒喇即係學以前我地係學徒制架嘛護士學生係喇果陣時
231,wu6zou6hok6tung4go2zan6si2gai3m4gai3aa3,護做學童果陣時計唔計呀
232,dou1gai3aa4go2zan6si2gang2hai6caa1laa1,都計呀果陣時僅係差啦
233,zik1hai6jau6san1fu2laa1jau5jiu3duk6syu1laa1jau6jiu3faan1gung1laa1jau6jiu3zou6sat6zaap6laa1jau6jiu3bei2jan4naau6laa1go2dyun6ge3si4gaan3hai6san1fu2bat1gwo3zou6wu6si6hai6bit1ging1ge3mou5baan6faat3ge3hai6laa3,即係又辛苦啦又要讀書啦又要返工啦又要做實習啦又要比人鬧啦果段時間係辛苦不過做護士係必經既無辦法係喇
234,go2go3nin4doi6ji4gaa1zau6m4tung4laa3ji4gaa1hai6daai6hok6zai3aa1maa3jan1wai6hai6laa3gam2lo1,果個年代而家就唔同啦而家係大學制吖嘛因為係喇咁囉
235,ha1ha1ha1ha1ha1lei3soeng2ge3gung1zok3ha1ha1ha1ha1m4sai2zou6ha1ha1ha1,哈哈哈哈哈哈理想既工作哈哈哈哈唔洗做哈哈哈哈
236,syun3m4syun3ha1ha1ha1,算唔算哈哈哈
237,teoi3jau1lo1,退休囉
238,zou2di1ho2ji3teoi3jau1,早啲可以退休
239,daan6hai6jau6ho2ji3jau5ngo5ji4gaa1ge3sang1wut6zat1sou3zan1hai6hou2kwan3naan4,但係又可以有我而家既生活質素真係好困難
240,jau5cin2aa4jau5cin2jau5cin2ngo5nam2m4zou6laa3,有錢呀有錢有錢我唸唔做喇
241,ha1ha1wui5wan2faan1ngo5ge3sang1wut6sang1wut6me1go2di1giu3zou6,哈哈會揾翻我既生活生活咩呀果啲叫做
242,m4hai6hai6ngaam1m4ngaam1aa3hai6laa3ha1ha1ha1ha1ngaam1m4ngaam1,唔係係啱唔啱呀係喇哈哈哈哈哈啱唔啱
243,hai6mai6ding6hai6hai6sou3loeng6hai6laa3hai6laa3,係咪定係係數量係喇係喇
244,hai6,係
245,hai6,係
246,gok3dak1hai6ngaam1gaa3wo3,覺得係啱架喎
247,jan1wai6jyu4gwo2nei5jau5sai3lou6go1kei4sat6jat1ding6jau4maa4maa1ziu3gu3tai2zyu6keoi5sing4zoeng2wui5bei2gung1jan4ziu3gu3hou2lo1,因為如果你有細路哥其實一定由媽媽照顧睇住佢成長係一定會比工人照顧好囉
248,so2ji3ngo5zaan3sing4ge3jyu4gwo2ging1zai3soeng6heoi2ho2hai6laa3,所以我贊成如果經濟上許可
249,jau5jau5jau5jau5jau5,有有有有有
250,gam2keoi5dei6ge3siu2pang4jau5pou2pin3lei4gong2ngo5gok3dak1dou1hai6gwaai1ge3,咁佢地既小朋友普遍黎講我覺得都係乖既
251,zik1hai6tung4maai4dou1hai6go2go3maa4maa1dou1hai6seoi1jin4san1fu2daan6hai6dou1hoi1sam1ge3kei4sat6m4wui5bei2faan1gung1zik1hai6syu1fuk6gaa3,即係同埋都係嗰個媽媽都係需然辛苦但係都開心既其實唔會比返工即係舒服架
252,kei4sat6keoi5dei6dou1zung6san1fu2gwo3jan1wai6keoi5dei6jat1jat6gaa3dou1mou3dak1fong3gaa3kei4sat6,其實佢地都仲辛苦過因為佢地一日假都無得放架其實
253,zyu2gung1ha1ha1ha1ha1ha1ha1ha1ha1,主公哈哈哈哈哈哈
254,gaa1o3gam2ngo5zip3sau6m4dou2wo3,家哦咁我接受唔到喎
255,naam4si6ci3zung1hai6jing1goi1ceot1ngoi6gung1zok3gaa3lo1ngo5jau5m4hai6hou2zip3sau6dak1dou2hai6laa1,男士始終係應該出外工作㗎囉我又唔係好接受得到係喇
256,ngo5m4sik1ha1ha1ha1ha1,我唔識哈哈哈哈哈
257,heoi3bin1dou6aa4sai3go3aa4dou1mou5mat1gaa3wo3dou1hai6hai2nguk1kei2do1gaa3wo3jyu4gwo2m4hai6zau6hai6heoi3hok6kam4tung4maai1heoi3bou2zaap6se2,去邊度啊細個啊都冇乜都係喺屋企多㗎喎如果唔係就係去學琴同埋補習社
258,gei2caam2aa3haa1haa1haa1,幾慘哈哈哈
259,zan1hai6hou2siu2faat3mung6wo3jat1gaau3fan3tin1gwong1gaa3wo3daan6hai6faat3ge3mung6daai6do1sou3dou1hai6hoi1sam1do1ge2,真係好少發夢㗎喎一覺訓天光㗎喎但係發嘅夢大多數都係開心多嘅
260,dou1hai6heoi3waan2aa3hou2siu2faat3di1m4hoi1sam1ge3mung6ge3hai6laa3,都係去玩啊好少發啲唔開心嘅夢
261,coi2sik1,彩色
262,mou5wo3gam2jau6mou5wo3,冇喎咁又冇喎
263,gam2jau6hung3zai3m4dou2gaa3wo3,咁又控制唔到㗎喎
264,jing1goi1hung3zai3m4dou2wo3,應該控制唔到囉
265,hai6laa3zik1hai6lai6jyu4m4m4hou2bei2keoi5seng2zyu6m4dak1gaa1maa3zik1hai6zik1hai6haa1haa1haa1haa1,係囉即係例如唔好俾佢醒住唔得㗎嘛哈哈哈
266,jau5di1me1hai6geng1aa4,有啲乜係驚啊
267,geng1aa4,驚啊
268,m6dou1mou5mat1gaa3wo3,都冇乜㗎喎
269,ho2nang4gwaan1fu4ngo5gung1zok3soeng6laa1kei4sat6jan4ho2nang4geng1zeoi3hau6dou1hai6sang1beng6aa3sei2mong4aa3gam2daan6hai6deoi3ho2nang4ngo5wui5gin3gwo3gam2zau6gok3dak1ni1di1hai6hou2zing3soeng4ge3so2ji3wut6zoi6dong1haa6laa1hai6laa1gam2dou1zuk1gau3gaa3laa3,可能關乎我工作上啦其實人可能驚最後都係生病啊死亡啊咁但係對可能我會見過咁就覺得呢啲係好正常嘅所以活在當下囉係囉咁都足夠㗎了
270,o3gam2jau5gong1gong1zau6hai6baa4baa1gwo3san1lo1,哦咁有剛剛就係爸爸過身囉
271,jan1wai6go2zan6si2zan1hai6taai3dak6jin4laa3gam2zau6hai6bat1ngon1ge3hai6laa3hai6hai6hou2soeng2zou6di1je5ho2ji3hung3zai3dou2daan6hai6jyun4loi4nei5hai6hung3zai3m4dou2ge3,因為嗰陣時真係太突然了咁就係不安嘅係啦係係好想做啲嘢可以控制到但係原來你係控制唔到嘅
272,gam2zau6hai6laa1go2dyun6si4gaan3geng1keoi5zan1hai6zau2laa1seoi1jin4zi1dou3ming4zi1ci4zou2gaa3laa3bat1gwo3m4soeng2gam2lo1gam2jyu4gwo2nei5waa6zeoi3sam1hai6lo1hai6ging1lik6ji1gin6si6lo1,咁就係啦嗰段時間驚佢真係走啦雖然知道明知遲早㗎啦不過唔想咁囉咁如果最深係囉係經歷呢件事囉
273,gam2jau6mou5ge2ngo5gok3dak1go3go3dou1wui5jau5di1geng1ge2geng1hai6lo1hai6lo1,咁又冇嘅我覺得個個都會有啲驚嘅驚係囉係囉
274,seon6kei4zi6jin4lo1,順其自然啦
275,jan1wai6nei5goi2bin3m4dou2ge3gam2nei5zeoi3nei5zi2ho2ji3kei4sat6zi6gei2heoi3zang1ceoi2lo1,因為你改變唔到嘅咁你最你只可以其實自己去爭取囉
276,m4ho2ji3waa6tiu4meng6saang1sing4hai6gam2gam2m4tung1zik1hai6dang2jyu4nei5soeng2heoi3zung3luk6hap6coi2nei5dou1jiu3heoi3maai3sin1dak1gaa2m4hai6wui5dit3zoeng1luk6hap6coi2fei1bei2nei5gam2so2ji3dou1hai6jiu3zi6gei2zoeng2ngaak1hai6lo1,唔可以話條命生成係咁咁唔通即係等於你想去中六合彩你都要去買先得㗎唔係會跌張六合彩飛俾你咁所以都係要自己掌握係囉
277,sik1,識
278,m4naan4hoeng1gong2zau6m4naan4ge3,唔難香港就唔難
279,jan1wai6jau5dei6tit3tung4maai4hoeng1gong2taai3sai3laa3nei5jau5dei6tit3laa1baa1si2aa3me1dou1dou3ge2m4naan4ge3,因為有地鐵同埋香港太細啦你有地鐵啊巴士啊乜都到嘅唔難嘅
280,m4sai2wo3zi6gei2jau5haa1haa1haa1haa1haa1,唔洗喎自己有
281,wui5,會
282,jing1man2tung4maai4pou2tung1waa2lo1,英文同埋普通話囉
283,hok6haau6hok6ge3,學校學嘅
284,tung4maai4hai6lo1dou1hai6hok6haau6hok6gaa3laa3,同埋係囉都係學校學嘅
285,o3m4dak1haa1haa1,唔得
286,jing6m4dou2wo3zik1hai6zung1sai1keoi1me1keoi1gam2aa4,認唔到喎即係中西區乜區咁
287,mou5ho2nang4gaa3wo3,冇可能㗎喎
288,m6gam2dou1jau5siu2siu2ge2,咁都有少少嘅
289,nei5ho2ji3gong2jau5si4gaai1cang4bei2gaau3dai1di1go2di1ho2nang4wui5gong2dak1bei2gaau3cou1zuk6di1aa3go2di1gam2lo1,你可以講有時階層較低啲嗰啲可能會講得比較粗俗啲啊嗰啲咁囉
290,daan6hai6pei6jyu4jau6mei6daan6hai6jau6mei5bit1hai6jat1ding6ngaam1ge3daan6hai6daai6bou6fan6lo1zik1hai6zou6di1pei6jyu4man4zik1di1ge3ho2nang4wui5si1man4di1gam2joeng2joeng2,但係譬如但係又未必係一定啱嘅但係大部分囉即係做啲譬如文職啲嘅可能會斯文啲咁樣樣嘅
291,hou2siu2m4hai6hou2sik1,好少唔係好識
292,jan1wai6ngo5nin4doi6mou5haa1haa1haa1,因為我年代冇
293,nin4cing1jan4dou1gei2zung6jiu3ge2,年輕人都幾重要嘅
294,jan1wai6hai6keoi5dei6ge3kau1tung1fong1faat3aa1maa3,因為係佢哋個溝通方法啊嘛
295,gam2hai6lo1,咁係囉
296,gam2jau5m4wui5jan1wai6daai6do1sou3kei4sat6dou1hai6nin4cing1jan4keoi5dei6ge3kau1tung1fong1faat3gam2nin4cing1jan4jau6m4wui5m4wui5gok3dak1hai6lo1gam2joeng2hai6laa3,咁又唔會因為大多數其實都係年輕人佢哋嘅溝通方法咁年輕人又唔會唔會覺得係囉咁樣
297,gam2dou1jau5di1ge2jan1wai6jau5si4nei5dou1nam2m4dou2keoi5keoi5kei4sat6,咁都有啲嘅因為有時你都諗唔到佢其實
298,nei5waa6hou2king1ge3gam2ngo5soeng1seon3keoi5tung4tung4fu6mou5hai6wui3king1jat1di1je5daan6hai6tung4keoi5ge3pang4jau5jau6wui5king1ling6ngoi6jat1di1je5ge3,你話好傾嘅咁我相信佢同同父母係會傾一啲嘢但同佢嘅朋友又會傾另外一啲嘢嘅
299,gam2so2ji3keoi5wui5keoi5wui5wan2m4tung4ge3deoi3zoeng6heoi3gong2lo1,咁所以佢會佢會搵唔同嘅對象去講囉
300,gam2hai6jau5ge3jau5di1ge3,咁係有嘅有啲嘅
