NUM, PINYIN, EXPECTED
116,ngo4jing3goi1gam3gong2jan1wai4ngo5zung6mei6gin3dou3jat1di1ho2nang4kei4taa1hai2kei4taa1pang4jau5hai2dai6ji6di1keoi1jyu6gwo3bei2gaau3maa4faan4ge3si6cing4,哦應該咁講因為我仲未見到一啲可能其他喺其他朋友喺第二啲區遇過比較麻煩嘅事情
117,zik1hai6dat6jin4gaan1baau1kut3hai2gung1gung6ge3gung1jyun4waan2gan2go3waat6tai1dat6jin4gaan1keoi5go3neoi5zung1zo2ziu1gam3joeng6aai1jyun4loi4hai6si2lai4ge3go2di1gam3lo1gam3ngo5dei2jau6mei6gin3gwo3gwo2di1gam3so2ji5ngo5zau6gok3dak1mou5mat1je5gam3lo1,即係突然間包括喺公共嘅公園玩緊個滑梯突然間佢個囡中咗招咁樣唉完來係屎嚟嘅嗰啲咁囉咁我哋又未見過果啲咁所以我就覺得冇乜嘢咁囉
118,jau5daan6hai6dyun2si4gaan1go2di1lo1jat1jat6loeng5jat6saam1jat6jat1go3lai5baai3go2di1lo1,有但係短時間嗰啲囉一日兩日三日一個禮拜嗰啲囉
119,jyu4gwo2heoi3mei5gwok3kei4sat6zyu2jiu3hai6maai6je5ge3heoi3aa1heoi3dak1zeoi3jyun5kei4sat6gwo2dou6maai5je5wai4jat1jat1go3bei2gaau3coeng4di1ge3leoi5hang4zau6hai6soeng5nin4heoi3,如果去美國其實主要係賣嘢嘅去呀去得最遠其實果度買嘢唯一一個比較長啲嘅旅行就係上年去
120,zau6gam3hai2go2bin1ge3zau6gam3jan1wai4ngo5go3neoi5ngaam1ngaam1zik1hai6zuk1seoi3sou3ne1di1gam3ge3gam3ge3je5,就咁喺嗰邊嘅就咁因為我個女啱啱即係足歲數呢啲咁嘅咁嘅嘢
121,jau5keoi5dou1ji5ging1faan2zo2loeng5ci3laa1jan1wai4ngo5haa6go3lai5baai3dou1wui2faan2hoeng1gong2jan1wai4ngo5ge3zai2hai6jat1seoi3laa1gam3keoi5jiu3loeng5seoi3zi1cin4sin1jau5min5fai3gei1piu3ge3so2ji5ngo5dei2baa2aak1maai4ne1go3zau6faan2do1jat1ci3gam3lo1,有佢都已經返咗兩次啦因為我下個禮拜都會返香港因為我嘅仔係一歲啦咁佢要兩歲之前先有免費機票嘅所以我哋把握埋呢個就返多一次咁囉
122,maa3maa3dei2lo1gong2zan1,嘛嘛哋囉講真
123,jan1wai4ngo5zou6hai6zou6din6nou5zou6zou6go2di1je5ge3,因為我做係做電腦做做嗰啲嘢嘅
124,gam3kei4sat6dou1gei2zau6hai6waa6zik1hai6jyu4gwo2nei5zou6ne1joeng6je5ge3si4hau6nei5jau5do1di1si4gaan1heoi3laa1gam3nei5ho2ji5hai6ji4waak6ze2mou5je5zou6laa1,咁其實都幾就係話即係如果你做呢樣嘢嘅時候你有多啲時間去啦咁你可以係迆或者冇嘢做啦
125,gam3daan6hai6dong1jin4jau5je5faat3saang1ge3si4hau6zau6hou2zik1hai6go3go3dou1wui2waa6nei5zou6mat1m4zou6aa1nei5zou6mat1gam3maan6aa1zik1hai6go2leoi6gam3joeng6ge3je5lo1waak6ze2zik1hai6,咁但係當然有嘢發生嘅時候就好即係個個都會話你做乜唔做呀你做乜咁慢呀即係嗰類咁樣嘅嘢囉或者即係
126,zik1hai6aa1zik1hai6dim2gaai2nei5m4ho2ji5m4aa1go2leoi6gam3joeng6ge3je5lo1,即係呀即係點解你唔可以唔呀嗰類咁樣嘅嘢囉
127,haak3gam3so2ji5,吓咁所以
128,so2ji5zau6seon4seoi6hai6jat1go3zaan6cin2heoi3saang1wut6ge3je5lo1deoi3ngo5lai4gong2,所以就純粹係一個賺錢去生活嘅嘢囉對我嚟講
129,jyu4gwo2hai6giu3zou6mung6soeng2ne1hou2sai3go3ne1zau6hai6soeng2waa2maan6waa2ge3,如果係叫做夢想呢好細個呢就係想畫漫畫嘅
130,jan1wai4ngo5zan1hai6hou2zung1ji3waa2ge3gam3ngo5wui2hai6,因為我真係好鍾意畫嘅咁我會係
131,zik1hai6gwo2zan6si4hai6jung6gan2luk6jing2gei1laa1gam3ngo5soeng2waa2jan2ze2siu2ling4zing1waa1gam3ngo5zau6wui2zi6jin4gam3zo2gan1zyu6hai6gwo2dou6jan3,即係果陣時係用緊錄影機啦咁我想畫忍者小靈精喎咁我就會自然咁咗跟住係果度印
132,jan3dak1jan3gang2hai6zi6gei2maan6maan6hok6waa2zik1hai6go2di1gam3so4gam3din1ge3go2di1gam3joeng6ge3dak1gei2seoi3ze1gwo2zan6si4,印得印梗係自己慢慢學畫即係嗰啲咁傻咁癲嘅嗰啲咁樣嘅得幾歲啫果陣時
133,hai6lo1ne1go3hai6ngo5zung1ji3waa2je5gam3gan1zyu6,係囉呢個係我鍾意畫嘢咁跟住
134,hai6laak3daan6hai6hai2go2zan6si4hai6bei6gaa3laa1zik1hai6,係嘞但係喺嗰陣時係被架啦即係
135,ha3sei2zo2sin1zi3ceot1ming4gaa3waa1gam3laa1,吓死咗先至出名架喎咁啦
136,gam3gan1zyu6zau6ngo5zau6waa6ngo4nei5zung1ji3waa2je5aa1bat1jyu4waa2zik1laa1ngo5m4zung1ji3waa2zik1nei5giu3ngo5lo2zyu6baa2cek3ngo5gan1bun2zeoi3zang1ne1di1gam3m4gam3m4ge3je5zik1hai6waa2je5m4hai6ne1mei6gaa3maa3,咁跟住就我就話哦你鍾意畫嘢呀不如畫織啦我唔鍾意畫織你叫我攞住把尺我根本最憎呢啲咁唔咁唔嘅嘢即係畫嘢唔係呢味架嘛
137,gam3daan6hai6go3zau6hai6waa2gam3joeng6gaa3lo1,咁但係個就係畫咁樣架囉
138,jing3goi1saam1sei3seoi3lo1jing3goi1hai6lo1,應該三四歲囉應該係囉
139,ge3aa1,嘅呀
140,ngo5zi2hai6zi1dou6ngo5hou2zung1ji3gaa1fei1maau1lo1so2ji5ngo5song3waa2lo1gwo2zan6si4hou2so4hou2din1hou2sam2mai4gam3waa2waa2waa2,我只係知道我好鍾意加菲貓囉所以我喪畫囉果陣時好傻好癲好沈迷咁畫畫畫
141,dou1jau5ge3tam5haak3di1siu2pang4jau5aa1kei4sat6ngo5git3fan1gwo2zan6si4waa2zok3tou3hou2hat6dat6ge3di1di1hat6dat6ge3gung1zai2ne1,都有嘅氹吓啲小朋友吖其實我結婚果陣時畫作套好核突嘅啲啲核突嘅公仔呢
142,waa2zo2cin1gei2go3zau6hai6hou2ci5jat1go3go3gwo2zan6si4hai6jat1go3gam3joeng6lo1,畫咗千幾個就係好似一個個果陣時係一個咁樣囉
143,zik1hai6ngo5dei2ge3gam3joeng6lo1gam3zik1hai6dou1jau5waa2ge3,即係我哋嘅咁樣囉咁即係都有畫嘅
144,ji4gaa1dou1ji4gaa1zau6tam5di1siu2pang4jau5lo1waa2ne1di1aa1waa2lo1aa1gam3ngo5pei3jyu4ngo5dou1jau5dim2joeng6gong2ne1,而家都而家就氹啲小朋友囉畫呢啲呀畫囉呀咁我譬如我都有點樣講呢
145,pei3jyu4ngo5jau5si4gong2haak3dou6aa1gwo2di1gam3ge3gam3so2ji5go2di1ngo5dou1wui2jung6di1aa1gam3ngo5dou1wui2cai3haak3waa2haak3gam3lo1,譬如我有時講吓道呀果啲咁嘅咁所以嗰啲我都會用啲呀咁我都會砌吓畫吓咁囉
146,zung2zi1ngo5jiu3di1je5ge3zan6si4ngo5hai6wui2waa2ge3kei4sat6hou2siu2hai6hou2ci5gam3joeng6gong2saai3ceot1lai4ge3,總之我要啲嘢嘅陣時我係會畫嘅其實好少係好似咁樣講晒出嚟嘅
147,ngo4kei4sat6ngo5hai6ciu1kap1zaak6gaa3so2ji5kei4sat6hai6hou2siu2dai6jat1ngo5hou2siu2pang4jau5dai6ji6ne1ngo5mou5mat1gei1wui2ceot1heoi3waan2siu2pang4jau5,哦其實我係超級宅架所以其實係好少第一我好少朋友第二呢我冇乜機會出去玩小朋友
148,gam3so2ji5ne1jyu4gwo2,咁所以呢如果
149,gam3ngo5zan1hai6mou5jyu4gwo2ngo5hai6giu3zo2waa6tung4di1pang4jau5ceot1lai4zau6hai6heoi3keoi5dei2nguk1kei5lo1,咁我真係冇如果我係叫咗話同啲朋友出嚟就係去佢哋屋企囉
150,gam3daan6hai6kei4sat6dou1hai6do1di1lo1gam3leoi5min6zau6gong2si6fei1aa1gong2baat3gwaa3je5aa1go2di1je5lo1,咁但係其實都係多啲囉咁裡面就講事非呀講八卦嘢呀嗰啲嘢囉
151,hai6hai6,係係
152,o4ngo5wui2daan6git3taa1lo1,哦我會彈結他囉
153,ngo5m4ging6gaa3m4ging6gaa3hou2zaa2gaa3kei4sat6ngo5hai6jat1go3hou2ge3jan4lai4gaa3gam3so2ji5ngo5zau6hou2soeng2ngo5soeng2dim2gaai2di1jan4ho2ji5ge3ne1,我唔勁架唔勁架好鮓架其實我係一個好嘅人嚟架咁所以我就好想我想點解啲人可以嘅呢
154,bin1dou6ceot1lai4gaa3ne1go2di1gam3ngo5wui2lo1gam3so2ji5ngo5zau6,邊度出嚟架呢嗰啲咁我會囉咁所以我就
155,ngo5dou1jau5daan6hai6,我都有但係
156,gam3joeng6zau6sing4gau6je5dim2gaai2di1jan4ho2ji5jau5di1gam3ge3heoi3gam3ceot1lai4ji4hai6ho2ji5gam3,咁樣就成舊嘢點解啲人可以有啲咁嘅去咁出嚟而係可以咁
157,gam3san4kei4gam3zik1hing1gam3joeng6gam3ngo5zi6gei2zau6hai6gam3ji6daan6haak3daan6haak3gam3joeng6zau6lin6haak3siu2siu2gam3lo1,咁神奇咁即興咁樣咁我自己就係咁易彈吓彈吓咁樣就練吓少少咁囉
158,hai6,係
159,hai6,係
160,gwo2zan6si4ne1jing3goi1hang4zau6lai6paai4laa1,果陣時呢應該行就例牌啦
161,jan1wai4ngo5jau5m4hai6mat1jam2zau2ge3go2di1ngo5m4hou4ge3gam3daan6hai6ne1ngo5wai4jat1heoi3gwo3jat1ci3ne1zau6hai6go3di1,因為我有唔係乜飲酒嘅嗰啲我唔豪嘅咁但係呢我唯一去過一次呢就係個啲
162,hou2noi6laa1zik1hai6gau2,好耐啦即係九
163,gau2luk6nin4waak6ze2gau2ng5nin4gam3zau6heoi3gwo2tong4jan4gaai1mau5jat1gaan1ge3zau2baa1gam3zau6lok6heoi3,九六年或者九五年咁就去果唐人街某一間嘅酒吧咁就落去
164,gan1zyu6zau6jam2zo2ngo5zung6gei3dak1hai6giu3zo2me1waa6,跟住就飲咗我仲記得係叫咗咩話
165,gam3sai3zi1ge3daan6hai6ne1hai6laam4sik1ge3gan1zyu6di1jan4waa6giu3zou6aa1ngo5lam2waa1gam3daai6wok6gam3ngo5wai4jat1go3jan3zoeng6hai6me1zau6hai6gam3lo1,咁細支嘅但係呢係藍色嘅跟住啲人話叫做呀我諗嘩咁大鑊咁我為一個印象係咩就係咁囉
166,gam3daan6hai6kei4sat6kei4taa1dou1hai6hang4gaai1laa1,咁但係其實其他都係行街啦
167,zoi6zi1cin4dik1ne1mei6jau5gam3do1go2di1zau6wui2heoi3go2di1giu3me1,在之前的未有咁多嗰啲就會去嗰啲叫咩
168,giu3zou6jau5di1zou1syu1pou3ge3jau5di1giu3gon2ciu4lau4gam3nei5heoi3zou1syu1zou1daai3maai5ji4gaa1gwong2bo3dou6zik1hai6go2leoi6go2di1je5lo1,叫做有啲租書舖嘅有啲叫趕潮流咁你去租書租帶買而家廣播道即係嗰類嗰啲嘢囉
169,gam3gaan1m4zung1jan1wai4ne1di1zap1saai3laa1ji4gaa1mou5gaa3laa1heoi3kaa1laai1daan6hai6jau6m4soeng2zik1hai6me1hai6ge3,咁間唔中因為呢啲執晒啦而家冇架啦去卡拉但係又唔想即係咩係嘅
170,aa1ji4gaa1zung6jau5daan6m4zi1bin3zo2me1joeng6lo1zik1hai6go2leoi6lo1,呀而家仲有但唔知變咗咩樣囉即係嗰類囉
171,mou5gaa3ngo5jau4sai3dou3daai6dou1m4daa2gei1gaa3zik1hai6mou4leon6din6nou5waak6ze2ngo5go2zan6si4hung4baak6gei1ngo5dou1mou5gaa3,冇架我由細到大都唔打機架即係無論電腦或者我嗰陣時紅白機我都冇架
172,mou5hai6ngo5zau2zo2zi1hau6sin1zi3gaa3hai2hoeng1gong2ngo5hang2ding6ngo5mou4zik6zip3tung4jau5jam6ho4gwaan1hai6ngo5zau6gwo2zan6si4zan1hai6gan2lung4zyu1,冇係我走咗之後先至架喺香港我肯定我無直接同有任何關係我就果陣時真係緊龍珠
173,daa2gan2zau6gam3gan1zyu6zau6zau2zo2laa1,打緊就咁跟住就走咗啦
175,kei4sat6ngo5hou2m4hoi1sam1lo1kei4sat6ngo5zi1dou6jyu4gwo2m4hai6ngo5dai6ji6go3zai2hai6gwo2zan6si4sap6jat1jyut6ceot1sai3ngo5ji5ging1faan2zo2heoi3lo1,其實我好唔開心囉其實我知道如果唔係我第二個仔係果陣時十一月出世我已經返咗去囉
176,hai6aa1zik1hai6ngo5wui2hai6heoi3di1hoeng1gong2jan4,係呀即係我會係去啲香港人
177,ngo5wui2ngo5wui2gaa3,我會我會架
178,zau6syun3m4hai6gam3fei1faan2heoi3jat1go3jyut6gam3joeng6daan6ho2nang4ngo5lam2jyu4gwo2m4hai6jau5,就算唔係咁飛返去一個月咁樣但可能我諗如果唔係有
179,zik1hai6go3zai2hai6sap6jat1jyut6gam3joeng6zau6gam3zaai1gon1gam3joeng6caau2lo1hai6jap6min6,即係個仔係十一月咁樣就咁齋干咁樣炒囉係入面
180,jan1wai4ngo5gok3dak1,因為我覺得
181,jan1wai4ngo5gok3dak1keoi5dei2jiu3jan4pui4lo1jiu3jan4jat1di1ngo5ge3nin4gei2ge3jan4heoi3pui4,因為我覺得佢哋要人陪囉要人一啲我嘅年紀嘅人去陪
182,jan1wai4zau6gam3tai2ge3si4hau6hou2do1hai6hou2sai3go3keoi5dei2hou2sai3go3daan6faan4jyu1ngo5ne1go3nin4gei2zik1hai6waa6daai6koi3saam1sap6mei5sei3sap6tau4ge3nin4ling4cang4hai2go2go3wan6dung6lei5bin1ne1waak6ze2sam6zi3ji4gaa1ne1deoi3jyu1ne1go3se5wui2faat3saang1gan2me1si6aa1hai6,因為就咁睇嘅時候好多係好細個佢哋好細個但凡於我呢個年紀即係話大概三十尾四十頭嘅年齡層喺嗰個運動裏邊呢或者甚至而家呢對於呢個社會發生緊咩事呀係
183,keoi5dei2m4hai6go2di1hou2ceot1seng1go2di1lo1sam6zi3fu4jau5di1zik6cing4bin3zo2hai6laa1bin3zo2hai6hap1jan4go2go3,佢哋唔係嗰啲好出聲嗰啲囉甚至乎有啲直情變咗係啦變咗係恰人嗰個
184,gam3ngo5gok3dak1,咁我覺得
185,zik1hai6dim2gaai2m4ho2ji5jau5ne1di1nin4gei2ge3jan4heoi3caang1keoi5dei2ne1,即係點解唔可以有呢啲年紀嘅人去撐佢哋呢
186,ming4ming4ne1jat1joeng6je5deoi3keoi5dei2hai6jau5caam2gaa3maa3gam3so2ji5,明明呢一樣嘢對佢哋係有慘架嘛咁所以
187,haak3gam3so2ji5ne1go3hai6go3teoi1dung6lik6lo1,吓咁所以呢個係個推動力囉
188,zik1hai6ngo5di1pang4jau5sam6zi3fu4gwo2zan6si4tung4ngo5heoi3san1waa4se5ngo5zou6dan1keoi5kei5hai2ngo5soeng5min6tip3bou3go2go3keoi5ji4gaa1dou1ho2nang4bin3zo2jat1go3,即係我啲朋友甚至乎果陣時同我去新華社我做墩佢企喺我上面貼報嗰個佢而家都可能變咗一個
189,jat1go3zik1hai6gin3zai3bong1zing3fu2ge3jan4,一個即係建制幫政府嘅人
190,waak6ze2ngo5ji5cin4hai2ne1dou6faan2tyun4kai3jau5di1dai6hing1faan2zo2hoeng1gong2zou6je5fei1soeng4zi1faat3daat6aa1daan6keoi5wui2,或者我以前喺呢度返團契有啲弟兄返咗香港做嘢非常之發達呀但佢會
191,zik1hai6keoi5go3wui2hai6tung4aa3ng4hak1gim6guk6coeng4aak1sau2zo2keoi5,即係佢個會係同阿吳克儉局長握手咗佢
192,ngo5gok3dak1nei5hai6mi1jau1mak6gan2aa1jik6waa6m4hai6aa1daan6hai6hou2ming4hin2keoi5m4hai6ge3keoi5hai6ge3ceoi2hoeng3,我覺得你係咪幽默緊呀亦話唔係呀但係好明顯佢唔係嘅佢係嘅取向
193,ngo5gok3dak1nei5gam3fai3ge3jan4daan6hai6nei5gok3dak1hou2wing4hang6,我覺得呢咁廢嘅人但係你覺得好榮幸
194,ngo5dei2ne1jat1doi6zou6zo2di1mat1je5je5aa1dim2wui2bin3zo2gam3joeng6gaa3zik1hai6ngo5m4hai6ne1jat1joeng6je5,我哋呢一代做咗啲乜嘢嘢呀點會變咗咁樣架即係我唔係呢一樣嘢
195,jyu4daan2hai6,魚蛋係
196,ngo5gok3dak1,我覺得
197,ngo5gok3dak1,我覺得
198,ngo5gok3dak1hai6ngaai4daa2gaa3tung4maai4ngo5gok3dak1zik1hai6,我覺得係捱打架同埋我覺得即係
199,zik1hai6hou2man4ngaa5dei6gam3gong2zau6hai6ji1go3,即係好文雅地咁講就係依個
200,zik1hai6zau6syun3tung4lou6jan4dou1hai2dou6wu6caap3gam3joeng6gam3zau6,即係就算同路人都喺度互插咁樣咁就
201,zik1hai6zau6gam3gok3dak1dim2ho2ji5jau5ne1go3lik6loeng6deoi3kong3jat1di1daai6di1ge3gung1dik6ne1,即係就咁覺得點可以有呢個力量對抗一啲大啲嘅公敵呢
202,pei3jyu4waa6go2go3lap6faat3wui2syun2geoi2waa1gam3do1deoi6cyun4bou6,譬如話嗰個立法會選舉嘩咁多隊全部
203,zan1hai6laam2caau2gam3joeng6cyun4bou6fan1bok6saai3kei4sat6hai6dou1gei2zyut6mong6gaa3zi2bat1gwo3hai6hei1mong6hai2,真係攬炒咁樣全部分薄晒其實係都幾絕望架只不過係希望喺
204,zan1hai6caau2dou3mou5je5zik1hai6caau2saai3laa1gam3zi1hau6tai2haa6jau5mou5di1lo1gam3daan6hai6ngo5gang2hai6m4soeng2gin3dou3di1laam2caau2ge3cing4fong3ceot1jin6laa1daan6hai6hou2ci5sing4go3sing4go3,真係炒到冇嘢即係炒晒啦咁之後睇下有冇啲囉咁但係我梗係唔想見到啲攬炒嘅情況出現啦但係好似成個成個
205,ci2leon4jing4sai3dou1hai6sei2gang2gam3joeng6lo1daan6hai6ling6jat1go3fong1min6ne1zau6hai6,齒輪形勢都係死梗咁樣囉但係另一個方面呢就係
206,zik1hai6,即係
207,ling6ngoi6gei2fong1min6pei3jyu4taai3dou6ho4wan5si1go2di1zou6go2di1zung1cau1heoi3jin2coeng3wui2faan4jyu1hai6ne1jat1go3bei2gaau3man4faa3soeng5min6ge3fong1min6ne1hou2ci5jau5siu2siu2saang1gei1saang1gei1zau6waa6jau5jat1baan1jan4hang2heoi3tau4zi1zi6gei2ge3bun2dei6man4faa3gan1zyu6ho2ji5heoi3,另外幾方面譬如態度何韻詩嗰啲做嗰啲中抽去演唱會凡於係呢一個比較文化上面嘅方面呢好似有少少生機生機就話有一班人肯去投資自己嘅本地文化跟住可以去
208,heoi3seng1faan2di1si6lo1dang2di1ho2ji5zou6dou3jat1di1jiu3cin2daan6hai6daai6gung1si1m4wui2coi2nei5ge3jat1di1je5gam3ngo5gok3dak1ne1go3hai6jau5siu2siu2hei1mong6hai2go2bin1lo1kei4sat6jau5siu2siu2bou2juk6gaa3go2go3,去腥返啲事囉等啲可以做到一啲要錢但係大公司唔會采你嘅一啲嘢咁我覺得呢個係有少少希望喺嗰邊囉其實有少少保育架嗰個
209,bin3zau6sei2lo1gam3tai2haak3jat1cat1nin4wui2m4wui2zik1hai6jing3goi1gam3joeng6gong2kei4sat6ngo5gok3dak1daai6bou6fan6jan4m4gaai3ji3bei2nei5aak1ge3bat1gwo3m4goi1nei5aak1dak1gou1ming4siu2siu2,呢邊就死囉咁睇吓一七年會唔會即係應該咁樣講其實我覺得大部份人唔介意俾你呃嘅不過唔該你呃得高明少少
210,nei5m4hou2gam3gaam1ngaang6lai4zik1hai6go3zung2lo1zik1hai6go3fan1bit6ho2nang4hai6,你唔好咁監硬嚟即係個種囉即係個分別可能係
211,loeng4zan3jing1tung4gam3joeng6zik1hai6keoi5,梁振英同咁樣即係佢
212,go2go3hai6zan1hai6gou1gei2baan1ngo5lam2je5ngo5dou1lam2dak1lek1gwo3nei5gam3ngo5bei2nei5aak1ngo5fuk6zik1hai6,嗰個係真係高幾班我諗嘢我都諗得叻過你咁我俾你呃我服即係
213,zik1hai6kei4sat6gam3gaam1ngaang6lai4jau5hou2do1si4hau6dou1m4m4zau6hai6m4hou2dong1ngo5hai6ceon2,即係其實咁監硬嚟有好多時候都唔据唔据就係唔好當我係蠢
214,ngo5m4gau3nei5cung1ming4ngo5mi1syu1lo1zik1hai6jau5siu2siu2go2go3sam1taai3lo1hai6lo1gam3joeng6lo1,我唔夠你聰明我咪輸囉即係有少少嗰個心態囉係囉咁樣囉
215,jau5ngo5hai6gei1duk1tou4lo1,有我係基督徒囉
216,mou5cung1dat6jan1wai4kei4sat6,冇衝突因為其實
217,ngo5jing6sik1ge3san4hai6hai2sing3ging1leoi5min6hai6kei5hai6bei6ngaat3bik1ge3jan4ge3go2bin1,我認識嘅神係喺聖經裡面係企係被壓逼嘅人嘅嗰邊
218,zik1hai6keoi5wui2tung4keoi5dei2san1jyun1keoi5wui2zyu2ci4gung1dou6,即係佢會同佢哋伸冤佢會主持公道
219,keoi5wui2jau5zoeng2jau5fat6,佢會有獎有罰
220,zik1hai6keoi5go2go3zi2biu1hai6zik1hai6jyu4gwo2zoeng1gau6joek3fan1faan1saam1gau6lai4tai2mou4leon6mo1sai1ng5ging1sin1zi1syu1tung4maai4lik6si2gam3joeng6waak6ze2gam3joeng6,即係佢嗰個指標係即係如果張舊約分番三舊嚟睇無論摩西五經先知書同埋歷史咁樣或者咁樣
221,kei4sat6so2jau5je5gwo3jyu1sing4zaa1ging1man4heoi3gong2,其實所有嘢過於成抓經文去講
222,ji4mui5ci3san4dou1hai6kei5hai2gu1ji4gwaa2fu5gwo2bin1kei5hai2sau6ngaat3bik1gwo2bin1,而每次神都係企喺孤兒寡婦果邊企喺受壓逼果邊
223,kei5hai2mou4jan4lei5go2bin1,企喺無人理嗰邊
224,gam3ne1go3san4,咁呢個神
225,gam3gan1zyu6zau6heoi3dou3san1joek3ge3si4hau6je4sou1dou1hai6waa6ngo5hai6lai4,咁跟住就去到新約嘅時候耶穌都係話我係嚟
226,wan2bin1di1jan4mi1wan2di1beng6ge3bei6gwai2fu6ge3hou2caam2mou4jan4lei5ge3mou5jan4hang2ge3,搵邊啲人咪搵啲病嘅被鬼附嘅好慘無人理嘅冇人肯嘅
227,kei4sat6sing4go3ngo5tai2dou3ge3san4hai6hai2ne1di1jan4ge3zung1gaan1lo1,其實成個我睇到嘅神係喺呢啲人嘅中間囉
228,gam3go3si1lou6zau6hai6waa6gam3zau6bin1di1hai6bin1di1hai6m4hai6waak6ze2bei6ge3jan4lo1,咁個思路就係話咁就邊啲係邊啲係唔係或者被嘅人囉
229,gam3go3si1lou6zau6hai6waa6gam3zau6bin1di1hai6bin1di1hai6m4hai6waak6ze2bei6ge3jan4lo1,咁我有個相信就係話企喺被屈者其實係一個正確嘅神學嘅立場嚟嘅
230,gam3so2ji5m4wui2jau5cung1dat6lo1hai6aa1,咁所以唔會有衝突囉係呀
