NUM,EXPECTED,CXM27A_qwerty,# characters,edit distance
300,因為我鍾意玩嘅咁咧就一定要多啲人一齊玩嘅哈,因為我鍾意玩嘅噉呢就U定要多啲人一齊玩嘅下,21,4
301,咁所以我自己咧就暫即我覺得對我嚟講咧,噉所以我自己呢就站即我覺得對我離講呢,18,5
302,唔,嗯,1,1
303,點講咧等我組織下先,點講呢等餓早即下先,9,4
304,咁我自己覺得我暫時,噉我自己覺得我暫時,9,1
305,可能同以前都差唔多囉,可能同意前都差唔多囖,10,2
306,即係以前啲人都係落街踢波啊跟住得閒去郊遊啊,即係意前啲人都係落街踢波呀跟住得閒去膠油啊,21,4
307,即係去約啊約乜乜,即係去藥呀藥乜乜,8,3
308,咁我覺得我暫時都做到嘅但係,噉我覺得我暫時都做到嘅但係,13,1
309,即係睇返身邊嘅香港人就可能少啲囉,即係睇返身邊嘅香港人就可能小啲囖,16,2
310,即係大家一齊上車就會,即係大家一上車就會,10,1
311,即係以前可能我哋搭巴士咁以前就冇即係冷氣巴士啦有啲仲係熱狗啦,即係二前可能我哋搭巴士噉意前走冇即係冷氣巴士喇有啲仲係熱狗喇,30,6
312,咁我哋就會望風景啊跟住然後即係睇下即係睇係囉即係傾計啊吹水咁樣樣,噉我哋就會望風景啊跟住然後即係睇下即係體係囖即係傾偈啊吹水噉樣樣,32,5
313,但係而家就大家全部都係即係即係低頭咁樣打機或者或者睇,但係而家就大家全部都係即係即係低頭噉樣打機或者或者睇,26,1
314,咁樣囉,咁樣囉,3,0
315,跟住之後咁同埋,跟住之後噉同埋,7,1
316,可能大家個習慣由變咗啲物質上嘅嘢就變咗一啲電子上嘅嘢囉,可能大家個習慣遊變咗啲密揤上嘅嘢就變咗一啲電咗上嘅嘢囖,27,5
317,即係以前大家會集遊啊會,即係意前大家會習油呀會,11,4
318,即係好多興趣啊,即係好多興趣啊,7,0
319,即係可能儲乜乜乜製衫乜乜乜,即係可能草乜乜乜掣三乜乜乜,13,3
320,但係而家就可能,但係而家就可能,7,0
321,都好似少咗啲咁嘅嘢囉,都好次少咗啲噉嘅嘢囖,10,3
322,嗯跟住之後咁同埋咧可能,唔跟住之後噉同埋呢可能,11,3
323,香港以前咧就冇咁功即係功利主義嘅,香港意前呢就冇咁公即係工利煮意嘅,16,6
324,咁而家大家都係為咗賺錢啊咁,噉而家大家都係為咗賺錢啊噉,13,2
325,人同人之間嘅關係咧就會冇以前,人同人之間嘅關係就會冇意前,14,2
326,即係以前你會覺得,即係意前你會覺得,8,1
327,同人哋心事即係傾下計啊我今日去即係話左鄰右里關係好好啊咁嗰啲,同人哋深是即係傾下計啊我今日去即係話咗輪又理關係好好啊噉嗰啲,30,7
328,但係而家咧即係一嚟就係你好似覺得啊嗰個都唔熟嘅我同佢講嘢會唔會覺得怪啊或者,但係而家呢即係一來就係你好似覺得啊嗰個都唔熟𠸏我同佢講嘢人哋會唔會覺得我怪啊或者,37,6
329,我人哋同我講嘢我都可能會覺得怪嘅,我人哋同我講嘢我都可能會覺得怪嘅,16,0
330,跟住同埋又,跟住同埋又,5,0
331,第二就係因為你可能你唔會立亂講嘢啊,第二就係因為你可能你唔會立U講嘢呀,17,2
332,即係可能你喺巴士上邊見到一啲路見不平嘅以前啲香港人咧可能就會即係,即係可能你喺巴士上邊見到一啲路見不評嘅意前啲香港人呢可能就會即刻,32,4
333,但係而家咧你會驚俾人拍上網,但係而家呢你會驚比人拍上網,13,2
334,你可能驚會即係俾人圍批鬥啊咁嗰啲之類囉,你可能驚會即係俾人為批竇呀噉嗰啲支類囖,19,6
335,跟住同埋就,跟住同埋就,5,0
336,唔,嗯,1,1
337,仲有乜咧,仲有咩呢,4,2
338,而家我覺得冷漠咗嘅人嘅人同人之間嘅關係,而家我覺得冷U咗嘅人同人之間嘅關係,19,3
339,咁,噉,1,1
340,但係即係就算喺呢二十年入面咧都有,但係即係就算喺哩二十年入面呢都有,16,2
341,變化嘅,變化嘅,3,0
342,即係冷漠咧其實係可能,即係冷莫呢其實係可能,10,2
343,而家都有,而家都有,4,0
344,但係咧我覺得好似比上前幾年咧開始好啲喎,但係呢我覺得好似俾上前幾年呢開始好啲喎,19,3
345,可能而家啲人咧又可能啲,可能而家啲人呢又可能古吹返啲,11,4
346,即係就係覺得可能呢個電子嘅問題耐咗啦,即係就係覺得可能依個電子嘅問題耐咗喇,18,2
347,咁大家又覺得咗啦,噉大家又覺得咗喇,8,2
348,咁開始又有啲人行返出嚟可能去講一啲,噉開始又有啲人行返出離可能去講一啲,17,2
349,即係多啲睇下人同人之間嘅接觸就咁樣啦跟住,即係多啲睇下人同人之間嘅接竹就噉樣喇跟住,20,3
350,同埋上年嗰個雨傘運動之後咧其實,同埋上年嗰個語散運動之後呢其實,15,3
351,嗰陣時其實有種好似振興咗嗰種精神嘅感覺嘅,嗰陣時其實有種好次陣興咗嗰種精神嘅感覺嘅,20,2
352,因為喺嗰個環境之下咧大家真係用一個唔需要你俾錢但係你可以享受到一啲服務,因為喺嗰個環境之下呢大家真係用一個唔需要你俾錢但係你可以響受到一啲服務,35,2
353,即係譬如喺公廁我哋好自己即係自己自知去買一啲,即係被如喺工次我哋可自己即係自己自支去買一啲,22,5
354,嗰啲嗰啲叫乜啊,嗰啲嗰啲叫咩呀,7,2
355,沐浴露啊洗頭水啊洗面奶啊咁嗰啲,木肉露呀洗頭水呀洗面奶呀噉嗰啲,15,6
356,你完全你去用嘅,你完全你去用嘅,7,0
357,跟住就有人可能熱得制你有就有人噴水俾你啦有人風扇俾你啦,跟住就有人可能熱得滯你有又人噴水俾你喇有人風扇俾你喇,27,5
358,跟住有有陣時都會好多婆婆啊姨姨啊,跟住有有陣時都會好多婆婆呀依依啊,16,3
359,就會整飯糰啊整乜乜乜即係嗰個環境咧你大家就會覺得啊好有愛,就會整返團啊整乜乜乜噉呢即係嗰個還境呢你大家就會覺得啊好有愛,28,6
360,即係我自己身邊嘅朋友都覺得啊好似好有愛,即係我自己新邊嘅朋友都覺得啊好似好有愛,19,1
361,即係好似好耐即係我哋又唔係話好老香港人咁我哋都係廿幾歲啊,即係好似好耐即係我哋又唔係話好老香港人噉我哋都係廿幾歲吖,28,2
362,但係我身邊啲中學同學都覺得哦,但係我新邊啲忠學同度都覺得哦,14,3
363,好似去咗金鐘好似係一個香港另外一個地方咁樣,好似去咗金中好似係一個香港另外一個地方噉樣,21,2
364,係啊咁,係呀噉,3,2
365,會,會,1,0
366,有意義啊,有意二呀,4,2
367,意義,意二,2,1
368,其實我就唔係好知老一輩嗰啲人諗乜嘅,其實我就唔係好知老一背嗰啲人諗咩嘅,17,2
369,但係咧即係如果就咁睇咧,但係呢即係如果就噉睇呢,11,3
370,因為對佢哋嚟講咧佢哋可能經歷過好多啲政治嘅問題咧,因為對佢哋離講呢佢哋可能經力咗好多啲正自嘅問題呢,24,7
371,佢哋開始會冇乜信心囉,佢哋開始會冇乜信心囖,10,1
372,喺啦好多人都會覺得,係喇好多人都會覺得,9,2
373,即係六四好似又係咁樣啦,即係六四好似又係噉樣喇,11,2
374,跟住然後其實有啲人咧就對香港係好有期望嘅,跟住然後其實有啲人呢就對香港係好有奇望嘅,20,2
375,五十年不變啊或者即係希望,五十年筆變啊或者即係希望,12,1
376,其實當時佢哋簽署嘅承諾就係話以後你會有普選嘅,其實當時佢哋UU嘅成樂就係話二後你會有譜損嘅,22,7
377,咁佢哋係有夢想即係係覺得係實現到嘅,噉佢哋係有夢想即係係覺得係實現到嘅,17,1
378,但係咧佢哋就覺得好似經過咁多年咧所有即個個理想就被人即係篤破囉,但係呢佢哋就覺得好似經過咁多年呢所又即個個理想就被人即係篤破囖,31,4
379,佢哋就覺得好似冇希望囉,佢哋就覺得好似冇希望囖,11,1
380,即係好多老一輩嘅香港人會覺得冇希望,即係好多老一背嘅香港人會覺得冇希望,17,1
381,佢哋佢哋你好似唔需要爭取根本你爭取嚟都冇意思,佢哋覺得你好似唔需要爭取根本你曾取離都冇意思,22,4
382,香港就永遠都係即係只會越嚟越㗎嘛,香港就永遠都係即係指會越來越𠺢嗎,16,4
383,但係年輕人始終大家經歷嘅嘢唔多,但係連興人次中大家經力嘅嘢唔多,15,5
384,你哋我哋嘅你即係希望係會俾大人可能多啲,你哋我哋嘅理即係希望係會俾大人可能多啲,19,1
385,咁大家就覺得啊我哋要試下爭取其實唔係話大人冇試過但係佢哋只係試過好多次佢哋,噉大家就覺得啊我哋要試下曾取其實唔係話大人冇試過但係佢哋只係試過好多次佢哋,37,2
386,唔想再再試啊即係人大咗係咁,唔想再再試啊即係人大咗係噉,13,1
387,咁年輕人就唔會,噉年青人就唔會,7,2
388,即係佢哋年輕人係唔驚碰釘嘅因為你係係啦,即係佢哋年青人係唔驚碰釘嘅因為你係係喇,19,2
389,即係認為啊嘛,即係因為你吖嗎,6,4
390,咁就多咗啲後生仔會出嚟嘅,噉就多咗啲後生仔會出來嘅,12,2
391,咁大家諗嘢都唔同,噉大家諗嘢都唔同,8,1
392,咁同埋以前啲人咧即係,噉同埋以前啲人呢即係,10,2
393,你你你我講一啲關於嘅嘢㗎,你你你我講啲關於大法嘅嘢𡃉,12,4
394,你你㗎嘛係咪啊,你你收練𠺢嘛係嘛,7,5
395,你係咪㗎你唔係㗎,你係米收練㗎你唔係㗎,8,3
396,其實咁其實同共共產黨有關嘅,其實噉其實同共共產擋有關嘅,13,2
397,咁共產黨咧一直以嚟咧都係俾咗好多,噉共產U呢一直耳離呢都係俾咗好多,16,6
398,即係灌輸咗好多嘢佢唔係剩係政治上灌輸,即係罐書咗好多嘢佢唔係淨係正字上面罐書,18,8
399,佢咧灌輸咗人嗰方面係用係電影啦音樂啦,佢呢罐書咗人嗰方面係用氣電影啦音樂啦,18,4
400,總之任何同人接觸到嘅嘢佢都會灌輸,總之任荷同人接捉到嘅嘢佢都會罐書,16,4
401,你睇以前一啲香港產片咧其實好多都係啲黨文化,你睇以前一啲香港產片呢其實好多都係啲U文化,21,2
402,咁,噉,1,1
403,唱歌啊都係電視都係嘅,唱歌呀都係電視都係嘅,10,1
404,即係佢哋即係灌輸咗好多嘢,即係佢哋即係罐書咗好多嘢,12,2
405,係人不知不覺間係你唔覺得有乜問題你係可能去到外國社會你先覺得哎外國人唔係咁樣諗㗎喎,係人筆支筆覺間係你唔覺得有咩問題你係可能去到外國社會你先覺得矮女國人唔係噉諗𡃉喎,41,9
406,中國人又咁咁究竟係點咧係咪因為中國人保守咧,中國人又噉噉究竟係點呢係咪因為中國人簿手呢,21,6
407,其實好多時候唔係嘅,其實好多時候唔係嘅,9,0
408,係好多時候中國人灌即係係共產黨特登灌輸一啲好負面嘅嗰個字眼俾你囉,係好多時候中國人罐即係係U產擋特登罐書一啲好父面嘅嗰個字硬俾你囖,32,8
409,即係譬如好似我哋講話認命啦,即係劈如好似我哋講話認命喇,13,2
410,認命呢個字咧其實咧本身咧佢係一啲都唔負面嘅,認命哩個字呢其實呢本新呢佢係一啲都唔父面嘅,21,6
411,認命咧我哋而家嘅理解就係好似話,認命呢我哋而家嘅理搞就係好似話,15,2
412,啊算啦我哋都即係冇計㗎啦條命係咁㗎啦我哋只可以接受,呀算啦我哋都即係冇計𡃉嚹條命係噉𡃉嚹我哋止可以接受,25,7
413,但係以前唔係啊知天命認天命係即係以前古代人講㗎啦,但係以前唔係啊之天命螢天命係即係以前古代人講𡃉喇,24,4
414,咁我哋咧其實條命咧係天定咗,噉我哋呢其實條命呢係天定咗,13,3
415,但係係咪代表我哋唔需要努力咧唔係嘅,但係係唔係代表我哋唔需要努力呢唔係嘅,17,3
416,我哋咧永遠都唔知道我哋條命係生成點,我哋呢永遠都唔會知道我哋條命係生成點,17,2
417,但係咧我哋咧無論個結果係點樣咧我哋係用一個隨其自然嘅態度咧去對待呢個嘅,但係呢我哋呢無論個結果係點樣呢我哋係用一個除其自然嘅態度呢去對袋哩個嘅,35,7
418,但係一個過程之中咧我哋係一定要努力嘅,但係一個過程之中呢我哋係一定要努力嘅,18,1
419,但係而家嘅人咧係覺得我哋好似見到個結果係咁樣樣囉,但係而家嘅人呢係覺得我哋好似見到個結果係噉樣囖,24,4
420,我哋就,我哋就,3,0
421,但係個結果咧係未知嘅,但係個結果你係未之嘅,10,2
422,咁我哋做乜要去嘗試去努力咧不如放棄啦咁樣,噉我哋做咩要去常試去努力呢不如放棄喇噉樣,20,6
423,即係你眼見嘅結果咧未必代表係你真實天安排俾你嘅結果,即係你眼見嘅結果呢未必代表係你真實天安排俾你嘅結果,25,1
424,但係而家嘅現代人咧就會覺得好即係諗嘢會比較負面,但係而家嘅現代人呢就會覺得好即係諗嘢會俾較父面,23,3
425,咁其實你講,噉其實你講,5,1
426,即係個個,即係嗰個,4,1
427,即係雨傘運動點講好似咁特別咧喺香港嚟講,即係U散運動點解好似咁特別呢喺香港離講,19,5
428,就係咧其實呢個功利嘅主義咧其實好多都係共產黨有意做出嘅,就係呢其失哩個工脷嘅主意呢其實好多都係U產擋有意做出嘅,27,9
429,佢咧就要令到人哋覺得咧錢係好重要,佢呢就要令到人哋覺得呢錢係好仲要,16,3
430,你睇返我哋以前嗰啲電視咧就係即係好多鼓吹一啲大土豪啦,你睇返我哋意前嗰啲電視呢就係即係好多鼓吹一啲大土豪喇,26,3
431,暴發戶啦即係佢哋可以橫,部發護喇即係佢哋可以點樣還紅,11,7
432,即係即係橫行霸道,或者即係橫行霸度,8,3
433,即係當然有少少勵志嘅,即係當然有少少例至嘅,10,2
434,但係即係始終嗰啲咧比較深入民心咁大家咧就會覺得喔搵錢搵錢好重要,單係即係次終嗰啲呢比較心入文芯噉大家呢就會覺得哦揾錢揾錢好重要,31,11
435,即係香港冇大陸咁㗎,即係香港冇大陸咁㗎,9,0
436,你見到大陸而家好多新聞就係有個人俾人殺或者俾人斬側邊係成街都係人但係都係唔會理嘅,你見倒大陸而家好多心文就係又個人俾人殺或者俾人斬側邊係成街都係人但係都係唔會理嘅,40,4
437,或者俾人偷嘢即係唔好講話俾人殺咁嚴重啦俾人打或者俾人偷嘢,或者俾人偷嘢即係唔好講話俾人殺咁嚴重喇俾人打或者俾人偷嘢,28,1
438,咁點解咧就係人覺得咧錢先係最重要嘅,噉點解呢就係人覺得呢錢先係最仲要嘅,17,4
439,咁同埋無神論呢個思想咧都係好一個好腐敗嘅,噉同埋毛晨論哩個師相呢都係好一個好父白嘅,20,9
440,係佢哋會覺得咧我搶錢咧係因為我主宰我名啊嘛我搶到幾多咪我自己享受囉,係佢哋會覺得呢我搶錢呢係因為我煮再我命吖嗎我搶到幾多咪我自己響受囖,33,9
441,但係佢哋唔會知道就係話即係就算你唔信有地獄唔信有天堂都好啦,但係佢哋唔會知道就係話即係就算你唔信有哋肉唔信有天堂都好喇,29,3
442,但係咧有呢個信念咧你會令到人咧係會覺得有人係監控緊自己嘅,但係呢有哩個信黏呢你會令到人呢係會覺得有人係監控緊自己,28,6
443,唔係唔單止法律嘅,唔係唔單指法U嘅,8,2
444,而係你咧其實做任何嘢就算冇人冇任何人見到咧其實都係有後果,而係你呢其實做任河嘢就算冇人冇任河人見到呢其實都係有後果,28,4
445,咁當你冇呢種諗法嘅時候咧你就會隨心所欲去做你想做嘅任何嘢,噉當你冇哩種諗法嘅時候呢你就會除心所肉去做你想做嘅任河嘢,28,6
446,哎我覺得隔籬都有人做啦我只要唔好俾警察捉到我就可以做㗎啦即係自己啲啦哋,矮我覺得隔離都有人做喇我只要唔好俾警察捉到我就可以做𡃉喇即係自己啲喇啲,35,7
447,咁其實呢個唔好嘅,噉其實哩個唔好嘅,8,2
448,跟住然後就算唔係做犯罪嘅嘢啦,跟住然後就算唔係做飯罪嘅嘢喇,14,2
449,人與人之間嘅關係我喺工作上我同你係同事嘅,人U人之間嘅關係我喺工作上我同你係同事嘅,20,1
450,可能即係如果你有即係有道道德道義嘅話即係可能我就會,可能而即係如果你有即係有度度得度二嘅話即係可能我就會,25,6
451,冇咁冇咁去競爭冇咁去妒忌大家係以和為貴嘅一個工作環境,冇咁冇咁去競爭冇咁去度技大家係已和圍貴嘅一個工作環境,26,4
452,但係而家啲人唔係嘅可能就為咗爭名奪利咧,但係而家啲人唔係嘅可能就為咗憎明鬥脷呢,19,5
453,即係好好驚即係覺得我你其實你可能做做咗一個啦係其實冇特別去令到我,即係好好驚即係覺得誒你其實你可能做做咗一個喇係其實U特別去另到我,32,4
454,即係冇唔係喔,即係冇唔係我,6,1
455,但係就係因為我咧開諗法令到我覺得喔呢個人一定係為咗爭名奪利咧而去特登去踩我,但係就係因為我呢嘅諗法令到我覺得哦哩個人一定係為咗憎明鬥脷呢而去特登去踩我,37,9
456,我就下次我要點樣點樣做,我就下次我要點樣點樣做,11,0
457,即係呢個就係因為人太過追求名同利,即係依個就係因為人泰過追求明同利,16,3
458,呢個呢樣野其實係共產黨潛移默化去一個亞洲嘅社會,依個依樣嘢其實係U產擋潛而默化去一個啊周嘅社會,23,8
459,咁所以其實咁點即係再講返你啱啱問個問題就係雨傘運動點講會即係好似咁突出即係,噉所以其實噉點即係再講返你啱啱問個問題就係U散運動點解會即係好似咁特出即係,37,6
460,大家咧冇咗一個名利嘅心,大家呢務咗一個名利嘅心,11,2
461,大家咧呢個冇咗名利係好以和為貴咧就好似一個中國嘅傳統社會,第家呢依個務咗名利係好意和外貴呢就好似一個中國嘅傳統社會,28,7
462,大家咧就各行各業應該存在,大家呢就覺U角業應該傳在,12,5
463,大家即係嗰陣時其實係要有錢好係即係會有有錢嘅人,大家即係嗰陣時其實係要有錢好係即係會有有錢嘅人,23,0
464,亦都會有窮人,亦都會有U人,6,1
465,但係窮人咧唔會覺得哦自己好窮要,但係熊人呢唔會覺得哦自己好U要力身成,15,6
466,即係大家會安於安分守己安於本份,即係大家會安於安份手幾安於本份,15,3
467,覺得其實呢個社會係一個正常嘅社會心態嚟嘅,覺得其實依個社會係一個正常嘅社會心太離嘅,20,3
468,咁你一定要有啲人做清道伕就有啲人係做一啲,噉你一定要有啲人做清道呼要有啲人係做一啲,20,3
469,但係佢哋咧可能對自己嘅工作咧係好開心嘅好有熱情唔會覺得好卑微嘅,但係佢哋呢可能對自己嘅工作呢係好開心嘅好有熱成唔會覺得好背微嘅,31,4
470,有錢嘅人咧都唔會覺得自己好高高在上佢覺得我有錢可能我更加要即係,有錢嘅人呢都唔會覺得自己好高高在上佢覺得我有錢可能我更加要即係,31,1
471,即係喺災難嘅時候去即係派米啊去幫,即係喺再難嘅時候去即係派咪啊去幫,16,2
472,即係富而有得啊嘛以前啲人講話,即係褲移有得吖嗎意前啲人講話,14,5
473,咁所有其實成個社會比較和諧,噉所以其實成個社會比較和鞋,13,3
474,咁工作室喺我當然我未我而家唔係古代社會我未喺未喺明朝生活過或者唐朝生活過,噉嗰陣時係我當然我未我而家唔係估代社會我未喺未喺明潮生活過或者劏U生活過,36,9
475,我唔知道究竟我即係呢個係我猜想㗎嗻,我唔知道究竟我即係依個係我猜相𡃉啫,17,4
476,但係你會覺得呢個當時嗰個雨傘運動嗰個環境咧係你會覺得好舒服嘅大家係剩係有一個理念囉,但係你會覺得依個當時嗰個語散運動嗰個環境呢係你會覺得好舒服嘅大家係淨係有一個理黏囖,41,7
477,就係嗰個理念係好似係係為咗所有嘅人去爭取一個好嘅嘢,就係嗰個利黏係好似係係為咗所有嘅人去爭U一個好嘅嘢,25,3
478,即係但係我自己我自己辛苦啲唔緊要,即係但係我自己我自己辛苦啲唔緊要,16,0
479,但係如果以後可以為到成個香港爭取一個好嘅嘢咧我係我係唔不辭勞苦嘅,但係如果意後可以為倒成個香港爭取一個好嘅嘢呢我係我係唔不UU苦嘅,32,5
480,嗰種感覺係好偉即係個感覺係好偉大同埋好,嗰種感覺係好偉即係個噉覺係好偉大同埋好,19,1
481,係呢種係唔需要話哦我你一萬元你要幫我去做呢樣幫我唔同嘅,係依種係唔需要話哦我你一萬蚊你要幫我去做依樣幫我坐唔同嘅,27,4
482,我哋係用心去做你咧會覺得你平時想打機嘅時間你會啊不如我哋去去金鐘囉,我哋係用心去做你呢會覺得你平時想打機嘅時間你U吖不如我去去金中囖,33,6
483,或者即係你會犧牲咗自己休閒時間同玩嘅時間,或者遮係你會希生咗自己休閒時間同玩嘅時間,20,3
484,你去做一啲有意義嘅而呢種嘢咧係唔需要用錢去搵嚟嘅你係嗰個意念令到大家囉,哋去做一啲有意自嘅兒哩種嘢U係唔需要用錢去揾離嘅理係嗰個意黏令到大家囖,35,10
485,我覺得發生機會咧就都有㗎,到覺得U生機會屋就都有歌,12,4
486,只不過係咧之前乜都要講天時地利人和,咦不過係囉之前咩都要講天時哋耳人和,17,5
487,唔係話以前啲人冇得發生,唔係話以前啲人冇得化聲,11,2
488,而是咧以前啲人咧冇呢個去做,地係屋以前啲人囖冇依個去做,13,5
489,其實我自己覺得即係可能同大家嘅使命都有關啦,带實我自己覺得姐係可能同大家嘅U命都有關喇,21,4
490,有啲嘢咧係你要真係去到某一個,有啲嘢哩係真係你要去到螞一個,14,6
491,要發生咗某啲事你先會去先有一班人去做一啲嘢嘅,釣U生咗某啲事你先會去先有一班人去做一啲嘢嘅,22,2
492,即係好似今次其實嗰啲大學生活著係中學生啦甚至,爹係好似今次其實嗰啲大學生或者係中學生喇甚至,22,4
493,其實我諗以前唔係話冇但係咧嗰陣時嘅,带實我林以前唔係話冇但係U嗰陣時嘅,17,3
494,真係你要去到可能梁振英係做咗咁多嘢即係譬如包括,因係你要去到可能涼U應係做咗咁多嘢啫係譬如包括,23,5
495,打啊即係打啊即係國名教育啦,打阿遮係打阿姐係國文教肉啦,13,6
496,或者係即係嗰啲乜自由行啊或者嗰啲雙雙飛啊,或者係遮係嗰啲咩字油痕阿或者嗰啲商傷飛吖,20,9
497,跟住啊好嗰陣時話好佢好多正職係令到人哋好討厭嘅,因住啊好嗰陣時話好佢好多靜即係令到人哋好U厭嘅,23,4
498,跟住,因住出,2,2
499,跟住同埋即係當然就打下,因住同迷姐係當U就打吓法工阿星關會嗰啲,11,13
500,咁,抌,1,1
501,咁其實都係有一班人發聲永遠都有一班人發聲但係點解今次係好似啲年輕人咧,抌其實都係有一班人U發聲永遠都有一班人法聲但係點解今次係好遲啲年青人囖,34,6
502,跟住佢嗰陣時其實講到一段嘢咧,因住佢嗰陣時其實講到一段嘢囖,14,2
503,我就覺得好感動嘅個大學生就話其實呢個係我哋呢一代人嘅使命,到就覺得好噉動嘅個大學生就話其實哩個係我哋哩一袋人个死命,28,7
504,即係嗰個係講大學生主席,爹係嗰個係講大學生主U,11,2
505,即係學生會主席嗰個,爹係學生會煮U嗰個,9,3
506,嗰咧就話呢個係我哋嘅使命嚟嘅,朵哩就話依個係我哋嘅試命離嘅,14,5
507,跟住你會覺得咧呢個咧佢哋係好似即係即係因為你媽咪我先講啦咁,因住你會覺得哩依個囖佢哋係好遲姐係遮係因為你媽咪我先講喇噉,29,9
508,其實佢哋唔但係你會覺得咧佢哋好似咧注定做咧係佢哋呢一代人咧做呢樣嘢嘅,再實佢哋唔收連但係你會覺得囖佢哋好遲UU定咗囖係佢哋依一袋人囖做哩樣嘢嘅,34,13
509,佢哋好似自己都知道㗎所以佢哋會行出嚟囉,隊哋好U自己都知度加所以佢哋會行出梨囖,19,6
510,以前啲人咧佢哋可能就係冇呢個使命,以前啲人囉佢哋可能就係冇哩個試命,16,3
511,但係即係冇一個主動嘅使命,但係遮係冇一個主動嘅U命,12,2
512,即係當然佢哋會今次佢哋一發氣有啲我哋大個啲人咧大個嘅後生仔都會配合啦,爹係當演佢哋會今次佢哋一發起有啲我哋大個嗰啲人U大個嘅後生仔都會U俠喇,34,8
513,但係真係去到嗰個位咧你又,但係真係去到嗰圍囖你又,12,3
514,以前我哋係唔會我哋有參加七一遊行,以前我哋係唔會我哋有參加七一油恆,16,2
515,但係我哋唔會話自己成立一個乜乜乜乜會啊去參與呢啲嘅,但係我哋唔會話自己UU一個咩咩咩咩會吖去參U哩啲嘅,25,9
516,但係佢哋就係會囉咁,但係佢哋就係會囖抌,9,2
517,原因係點解我又覺得,斷因係點解我又覺得,9,1
518,唔即係表面有好多解釋嘅原因但係我自己相信嘅原因係佢哋即係呢一個係佢哋嘅使命佢哋係安排到呢個時間去做就做囉,遮係表面有好多解釋嘅原因但係我自己傷信嘅原因係佢哋啫係哩一個係佢哋嘅試命佢哋係安排到哩個時間去座就座囖,52,10
519,即係表面就可以話係哦而家多咗啊,爹係表面就可以話係哦而家多咗啊,15,1
520,跟住然後其實你話佢哋接受嘅教育可能同我哋差唔多嘅點解佢哋諗嘢係咁政治化點解我哋諗,因住兒候其實你話U地接受嘅教肉可能同我哋差唔多嘅點解佢哋林嘢係金正字份點解我哋林,40,12
521,即係我哋諗嘢會好似玩啊,爹係我哋林嘢會好遲啫係玩啊,11,5
522,我哋嗰啲同學都係㗎以前都係唱啊唔會參加七一遊行唔會參加六四集會嘅,我哋嗰啲同學都係加以前都係唱U吖唔會參加七一遊恆唔會參加錄四習會嘅,32,6
523,就係即係唱睇戲即係唔會諗呢啲嘢,豆係遮係唱其睇戲遮係唔會林哩啲嘢,15,6
524,但係點解佢哋會諗咧,但係點解佢哋會U嘞,9,2
525,又唔係即係其實梁振英有嘗試去打去接觸呢啲嘢㗎喎,豆唔係遮係其實涼U應又想試去打去瀄U哩啲嘢加喎,23,11
526,係囉,第囉,2,1
527,嗯就係咁囉,蜜就係噉囖,5,3
528,所以我都唔表面原因,躲以我都唔表面完因,9,2
529,可能就係話梁振英做咗好多嘢令到人反感但係點解,朵能就係話糧U涼陣應做咗好多嘢令到人反噉但係點解,22,7
530,係囉,第囉,2,1
531,點解唔係我哋呢啲大少少嘅年輕人去做而係佢哋呢啲再細啲嘅年輕人,點解唔係我哋哩啲大少少嘅年青人去做而係佢哋哩啲再細啲嘅年興人,30,4
532,冇冇一個我自己都搵唔到一個好好表面嘅解釋但係我自己相信係佢哋嘅,倒冇一個我自己都搵唔到一個好好表面嘅解釋U係餓自己傷信係佢哋嘅,31,4
533,有,豆,1,1
534,咁一開始其實係係,噉一開始其實係係,8,1
535,其實咧因為嗰陣時我因為我幫手做報社啦,離實哩因為嗰陣時我因為我幫手做報社喇,18,3
536,咁我就其實我有一開始就好早就接觸嘅,抌我就其實我油一開始就好早就瀄燭嘅,17,4
537,咁嗰陣時其實一開始就本身唔係咁多人嘅嗰陣時其實係啲學生自己去嗰邊啦,抌嗰陣時其實一開始就本身唔係咁多人嘅嗰陣時其實係啲學生自己去嗰邊喇,33,2
538,咁佢哋即係去嗰邊咧就即係集會,抌佢哋啫係去靜種嗰邊囖就姐係習會,14,7
539,咁只係一班中學生㗎嗻,抌止係一班鐘學生歌姐,10,5
540,咁同埋其實呢啲所謂嘅佔中咧其實一年前咧阿已經三次佢哋佢哋已經講過,抌同埋其實哩啲所謂嘅尖中囖其實一年前囖啊大會請而經三次佢哋而經講咗,32,14
541,咁其實一直都實行唔到因為咁嗰陣時係冇可能實行,抌其實一直都實行唔到因為今嗰陣時係冇可能實行,22,2
542,因為你一講話你宣布咗幾多好幾多好一定會有相應嘅應對措施亦都唔會話即係坐到咁耐嘅,因為你一講話你穿布咗幾多好幾多好一定會有傷認嘅應對U師亦都唔會話姐火到金耐嘅,39,9
543,咁點解嗰陣時咧突然間係我好記得係十十月好似九月廿六總之係廿六號嘅,抌點解嗰陣時哩突然間喺我好記一係十十月好遲九月U錄總之係廿六號嘅,32,7
544,唔記得九月定十月了咁點解突然間會到咁多人坐咗喺金鐘咧,誒記得九月定十月噉點解突然間會到咁多人坐咗喺金鐘囖,26,4
545,就係咧嗰班學生喺政中嗰度咧已經堅持咗一個禮拜,豆係爹嗰班學生喺靜種嗰到囖已經堅U咗個禮拜,22,8
