NUM,EXPECTED,CXM16A_qwerty,# characters,edit distance
192,你即係基本上你活動嘅範圍唔大啦,你即係基本上你活動嘅飯圍唔大喇,15,2
193,同埋學校就主要都算係唔算新淨囉佢舊佢都算舊嗰批嚟嘅,同埋學校就主要都算係唔算新淨囖佢舊佢都算舊嗰批來嘅,25,2
194,係囉有可能有啲設備都未夠完善,係囉有可能有啲切備都未救完善,14,2
195,可能例如喺呀佢地嗰啲有陣時可能佢地啲嘅儀器呢唔可以好似一啲新嘅學校咁樣每一個學生或者每一組都可以分配到一個俾佢地,可能例如喺啊佢哋嗰啲有陣時可能佢哋啲嘅移汽呢唔可以好似一啲新嘅學校噉樣每一個學生或者妹一早都可以分配到一個俾佢哋,56,9
196,可能只不過係得個老師做示範而你地未必用到啦,可能子不過係得個老師做是飯而你哋未必用到嚹,21,5
197,又可能有陣時嗰啲投影機呀或者嗰啲係咪箱呀其實都係會有啲殘舊呀令到佢地運作都唔夠完唔夠完美囉,又可能有陣時嗰啲頭影機啊或者嗰啲係咪箱啊其實都係會有啲殘舊啊令到佢哋運作都唔夠完唔舊圓尾囖,45,9
198,不過主要就唔影響呢個學習嘅情況嘅,不過主要就唔影響呢個學習嘅情況嘅,16,0
200,其實上到中學之後就嚴嘅老師就應該唔算多,其實上到中露之後就炎嘅老師就應該唔算多,19,2
201,不過都有嘅就可能以前小學呢就女老師就嚴嘅,不過都有嘅就可能以前小學呢就女老師就炎嘅,20,1
202,而家就可能調返轉就係男老師比較嚴啦,而家就可能調返轉就係南老師比較嚴嚹,17,2
203,因為喺中學嚟講我就奇怪嘅地方就係中學就主要沿用男老師多過女嘅,因為喺中學來講我就其怪嘅地方就係中學就主要原用南老師多過女嘅,30,4
204,可能佢地覺得男嘅比較可以控制到中學生啦,可能佢哋覺得南嘅比較可以控制到中學生喇,19,3
205,因為始終中學生已經大咗啦嘛咁佢地可能有啲野可能難以控制到啦已經比小學嗰陣時,因為始中中學生已經大咗喇嘛噉佢哋可能有啲嘢可能難爾控制到喇已經俾小學嗰陣時,37,8
206,咁所以男老師就可能會比較嚴勵啲囉,噉所以南老師就可能會俾較嚴U啲囖,16,5
207,係啦咁所以就可能佢地就用多啲男老師嗰隻啦,係喇噉所以就可能佢哋就用多啲男老師嗰隻喇,20,4
208,而家就唔會好似以前小學生咁樣話你地傾偈傾得好嘈呀或者喺走廊跑就會發火呢啲就唔會㗎啦,而家就唔會好似以前小學生噉樣話你哋傾偈傾得好嘈啊或者喺走U跑就會發火呢啲就唔會𡃉嚹,41,6
209,亦都亦都少咗同學會去投訴啦,亦都亦都少咗同學會去頭U喇,13,3
210,咁唯一令老師發火嘅主要都係抄功課囉,噉為一另老師發火嘅主要都係抄功課囖,17,4
211,即係佢地覺得你唔係用你自己嘅能力去做你係抄人地嘅你學唔到啲乜浪廢咗老師嘅心機,即係佢哋覺得你唔係用你自己嘅能力去做你係抄人哋嘅你學唔到啲乜浪費咗老師嘅心機,38,3
212,對亦都交亦都冇辦法交代到自己同埋始終中學生啦喎你已經你已經大個咗你冇理由連呢啲是非不分㗎嘛都會係囉,對亦都交亦都冇辦法膠代到自機同埋始中中學生嚹喎你已經你已經大個咗你冇理由連呢啲示飛筆分𠺢嗎都會係囖,49,10
213,所以主要都係呢類型嘅野會令到佢地嬲囉,所以煮要都係呢類型嘅嘢會令到佢哋嬲囖,18,4
214,恐怖呀,恐怖呀,3,0
216,我諗呀啫係可能佢地懲罰得佢地比較嚴啦我諗就,我飲呀遮係可能佢哋程U得佢哋比較鹽喇我林就,21,9
217,來來去去其實懲罰嘅地方都係抄校規呀或者抄咩都冇乜特別嘅,來來去去其實情U嘅地方都係抄後規啊或者抄咩都冇乜特別嘅,27,4
218,主而家比較嚴可能有個比較特別啲嘅做法就係佢地鐘意玩立誓囉,主而家比較炎可能有個比較特別嘅做發就係佢哋鍾意環垃吠囖,28,9
220,係㗎開學前個數學老師同我地講話我地而家同你立誓,係架開學前個數學老師同我哋講話我哋而家同你垃吠,23,5
221,永不抄功課啦,永不抄功課喇,6,1
222,嗰啲咩功課會自己做啦改正會改齊啦,嗰啲咩功課會自己做啦改政會改齊啦,16,1
223,交功課會交齊啦呢啲係啦,交功課會交齊啦呢啲係啦,11,0
224,跟住佢話如果你打破咗我地嘅誓言嘅話呢就有呢類型嘅懲罰啦,跟住佢話如果你打破咗我哋嘅世然嘅話呢就有呢類型嘅情罰喇,27,5
225,咁例如分級制咁樣嗰啲咁樣嚟做懲罰㗎囉,噉例如分級掣噉樣嗰啲噉樣來做程沸𡃉囖,18,9
226,係囉呢個所以唔算恐怖嘅不過特別囉我淨係覺得,係囉呢個所以唔算恐怖嘅不過特別囖我淨係覺得,21,1
227,係呀係呀,係啊係啊,4,2
228,學生對老師最不敬,學生對老師最筆U,8,2
229,應該都係以而家嚟講呢可能老嗰批開始退隱啦咁新嗰批嚟呢就可能新嗰批唔夠威嚴所以就令到啲學生而家冇咗呢個尊師不分囉佢地,應該都係已而家來講呢可能老嗰批開始退人喇噉新嗰批來呢就可能新嗰批唔夠威炎所以就令到啲學生而家冇咗呢個專施筆分囉佢哋,57,11
230,佢地對老師以前我地會叫姓跟住之後叫咩老師可能李老師呀陳老師呀張老師之類,佢哋對老師以前我哋會叫性跟住之後叫咩老師可能理老師啊陳老師啊張老師之類,35,6
231,但係而家係直接可能叫佢全名㗎囉誇張到,但係而家係直接可能叫佢傳最𡃉囖誇張到,18,4
232,或者係英文名囉,或者係英文名囖,7,1
233,咁我就我對呢啲我就唔係好㗎囉我就唔係好鐘意咁樣,噉我就我對呢啲我就唔係好假囖我就唔係好鍾意噉樣,23,5
234,啫係始終人地係大過你始終人地同埋你未有呢個資格囉我認為你未有呢個資格可以同佢平起平坐囉,遮係始中人哋係大過你始終人哋同埋你未有呢個支格囖我認為你未有呢個支格可以同佢蘋起蘋座囖,43,11
235,所以呢樣野又幾嚴重呀我覺得,所以呢樣嘢又幾嚴仲啊我覺得,13,3
236,君子不立危場之下我多數就應該唔會冇事冇幹自己明明冇做就冇理由會特登去幫佢手嘅,軍子筆蠟危長之下我多數就應該唔會冇事冇降自己明明冇做就冇理由會特登去幫佢手嘅,38,5
237,同埋朋友呢樣野我認為如果你要做佢一個知心好友嘅話你冇理由係去縱容佢呢啲嘅惡習你應該係反而俾個機會佢改過囉,同埋朋友呢樣嘢我認為如過你要做佢一個之心好有嘅話你冇理由係去中溶佢呢啲嘅惡習你應該係反而俾個機會佢改過囖,52,7
238,啫係如果佢唔肯改嘅佢要脫絕奪咩呢個決斷要同你去絕交嘅之類咁咪絕交囉,遮係如過佢唔肯改嘅佢要出啜月咩呢個決短要同你去絕膠嘅支慮噉咪絕膠囖,33,12
239,因為冇計㗎你既然你唔同我係已經係呢個水火不容嘅咁樣我同你嘅呢個方向理念係唔同嘅咁冇必要強求㗎係咪,因為冇計架你記然你唔同我係已經係呢個水火筆容嘅噉樣我同你嘅呢個方向李黏係唔同嘅噉冇必要強球𡃉係咪,48,9
240,有嘅,有嘅,2,0
241,有啲中文啫係好似而家新我地有一批新嘅老師嚟咗,有啲中文啫係好似而家新我哋有一批新嘅老師來咗,22,2
242,佢地新嘅咁有一個新嘅就教我地中文嘅,佢哋新嘅噉有一個新嘅就教我哋中文嘅,17,3
243,我覺得佢教得係比較好同埋佢好用心囉佢每次佢好着緊我地自己嘅成積,我覺得佢教得係比較好同迷佢好用心囖佢每次佢好着緊我哋自己嘅成績,31,4
244,比起其他舊嗰批嚟講呢舊嗰批可能經驗好過佢但係佢就比較肯付出囉,俾起其他舊嗰批來講呢舊嗰批可能經驗好過佢但係佢就比較肯父出囖,30,4
245,佢可能除咗自己學校規定嘅工作紙之外佢會自己額外整一啲額外嘅工作紙呀或者係一啲資料呀去輔助我地更加去了解更加去容易令我地去提高自己嘅成積囉,佢可能除咗自己學校規定嘅工作紙之外佢會自己哦外整一啲額外嘅工作紙啊或者係一啲支U啊去U助我哋更加去了解更加去容易另我哋去提膏自己嘅成即囖,68,12
246,我覺得喺而家嚟講一啲年輕嘅老師可以做到呢個地步我覺得係好難得㗎囉,我覺得喺而家嚟講一啲年興嘅老師可以做到呢個地部我覺得係好難得𡃉囖,32,4
247,基本上全部都記得嘅係呀,基本上全部都記得嘅係啊,11,1
248,其實我就唔係好清楚嘅,其實我就唔係好清楚嘅,10,0
249,啫係好似聽過好似唔知邊個貝多芬佢地以前話佢地發佢地好似話發夢嘅時候佢地發到突然之間有靈感嘅時候佢地會帶住眼鏡驚自己睇唔到呀嘛,遮係好似聽過好似唔知邊個背多分佢哋以前話佢哋發佢哋好似話發夢嘅時候佢哋發到突然之間有靈噉嘅時候佢哋會帶住眼鏡驚自己睇唔到吖嗎,62,11
250,咁其實我有少少同佢一樣嘅感覺嘅,噉其實我有少少同佢一樣嘅感覺嘅,15,1
251,啫係我發夢嗰因為始終我自己有近視啦我唔知點解發夢嘅時候望嘅野呢係會稍為濛啲嘅,遮係我發夢嗰因為始終我自己有近事喇我唔知點解發夢嘅時候望嘅嘢呢係會找為蒙啲嘅,38,6
252,所以我都唔係好清楚,所以我都唔係好清楚,9,0
253,不過細個嗰陣時就以黑白為主嘅,不過細個嗰陣時就耳刻白圍主嘅,14,3
254,而家就可能係以自己身邊嘅環境為主囉有顏色㗎囉,而家就可能係耳自己新邊嘅還境圍主囖有顏色㗎囖,22,6
255,但係就可能你會感覺上佢地點解零舍個環境會闊咗呀或者係收窄咗之類囉,但係就可能你會感覺上佢哋點解零瀉個還境會闊咗啊或者係收拆咗之類囖,32,6
256,又好似可能係迷宮囉點解行嚟行去都係行喺同一個地點呀咁樣嗰啲,又好似可能係迷功囉點解行來行去都係行喺同一個地點啊噉樣嗰啲,29,4
257,有㗎有好多時都有㗎,有㗎有好多時都有㗎,9,0
258,例如可能以前細個呢就好多小朋友都鐘意攬住啲野瞓嘅可能公仔呀或者我就可能係毛巾呀就呢啲係令到自己安心啲嘅瞓得,例如可能以前細個呢就好多小朋友都鍾意攬住啲嘢瞓嘅可能公仔呀或者我就可能係毛巾啊就呢啲係令到自己安心啲嘅瞓得,53,3
259,咁我就發現呢每次呢我如果整跌咗條毛巾嘅話呢啫係我第二朝起身發現整跌咗條毛巾呢嗰一晚呢發嘅夢呢就一定會喺自己黃埔區呢周圍搵嗰條毛巾囉就係喺,噉我就發現呢每次呢我如果整跌咗條毛巾嘅話呢遮係我第二朝起身發現整跌咗條毛巾呢嗰一晚呢發嘅夢呢就一定會喺自己黃報區呢周圍揾嗰條毛巾囖就係喺,68,5
260,係呀我連小巴都上埋啦搵過我記得有誇張到有啲印象,係呀我連小巴都上埋嚹揾過我記得有誇張到有啲印象,23,2
261,係啦,係喇,2,1
262,同埋有啲奇有陣時有陣時發啲夢呢係唔知點解會有少少同聽日發生嘅事有少少連繫到㗎囉我覺得就,同埋有啲旗有陣時有陣時發啲夢呢係唔知點解會有少少同聽日發生嘅事有少少連係到𡃉囖我覺得就,43,4
263,啫係可能嗰日發嘅夢可能係惡夢呀發現到可能有少少一啲唔吉利嘅事,遮係可能嗰日發嘅夢可能係惡夢呀發現到可能有少少一啲唔拮脷嘅事,30,3
264,可能例如有個同學佢誇張到佢斷腳令到瞓醫院呀或者之類坐輪椅之後有啲野係令到佢地係斷絕咗一啲佢地嘅願啲夢想呀或者係希望呀之類嗰啲呢,可能例如有個同學佢誇張到佢斷腳另到份醫院啊或者知慮坐倫咦之後有啲嘢係令到佢哋係斷絕咗一啲佢哋嘅願啲夢想啊或者係希望啊枝慮嗰啲呢,63,14
265,聽第二日呢就一定冇咁誇張嘅但可能佢地就話佢地可能之前嗰日呢就踩單車然之後就擦傷咗擦甩咗忽皮喺嗰個膝頭哥咁樣嗰啲囉,聽第二日呢就一定冇噉誇張嘅但可能佢哋就話佢哋可能之前嗰日呢就踩單車然之後就刷傷咗刷甩咗忽皮喺嗰個室頭哥噉樣嗰啲囖,56,8
266,係囉有陣時係會咁㗎,係囉有陣時係會噉𡃉,9,2
267,有少少囉不過誇張咗囉會係,有少少囉不過誇張咗囉會係,12,0
Total CER: 1084/6456=0.17,,,,
