NUM,EXPECTED,CXM52A_qwerty,# characters,edit distance
256,吓啲建制動物園咁畫出黎啲人嗰啲心思,下啲見掣動物園噉畫出梨啲人嗰啲心黐,17,6
257,吓你覺得即係即係創意無限,下你覺得即係即係創意毛限,12,2
258,吓但係可惜就係即係吓身在其位啲人就唔識得去點樣去呢個咁樣嘅,下但係可惜就係即係下身再其為啲人就唔識得去點樣去哩個噉樣嘅,29,6
259,吓反為就將呢樣野去冚左出黎其實係香港人某程度你如果睇翻呢樣野裏邊好多好多啲潛質肯度,下反為就將哩洋嘢冚咗出來其實係香港人嘅嗎情度你如果睇返哩樣嘢歲邊好多好多啲U質肯度,41,15
260,如果你俾個好嘅方向佢可以發揮得好好,如果你俾個好嘅方向佢可以發揮得好好,17,0
261,吓只不過問題就係話你上邊嗰啲有都貪左五千萬先啦咁就講完啦吓,下只不過問題就係話你上便嗰啲U有都貪咗唔千萬先喇噉就講完喇下,29,9
262,吓所以呢啲唔好唔好開啊吓,下所意哩啲唔好開啊吓,12,5
263,警告你呀,警狗你吓,4,2
264,咩而家啲小朋友同以前啲小朋友有咩分別,咩而家啲小朋友同以前啲小朋友乜分別,18,2
265,而家啲野咪攬住部囉攬住個電話囉,而家啲嘢咪攬住部囖攬住個電話囖,15,3
266,吓唔知道呢個世界响出邊有好多野囉,下唔知道哩個世界響出邊有好多嘢囖,16,5
267,嗱咁當然啦個同埋個電話裡面都可以帶佢去另外一個世界嘅,拿噉當然喇個同埋個電話裏邊可以戴佢去另外一個世界嘅,26,7
268,吓但係呢個世界裡面呢係個同電話裡面呢個世界呢有啲野有真有徦嘅,下但係哩個世街裏邊呢個同電話裏邊哩個世界有啲嘢有真有假嘅,30,12
269,吓出邊街外嘅野呢就好多野呢你你個嗰個嗰個思維呀有好多野你唔可以話唔闊嘅但係問題就係,下出邊街外嘅嘢呢就好多嘢呢你你你個嗰個嗰個私為啊有好多嘢你唔可以話唔U𠸏但係問題就係,41,10
270,始終係你個有幾大嘅你左你個嗰度咁大囉,次終係你個有幾大嘅你咗你個嗰度噉大囖,18,4
271,吓世界可以好闊架囉,下世界可以好闊架囖,9,2
272,你有啲野你係唔可以响個嗰度你去感受,你有啲嘢你係唔可以喺個嗰度你去噉受,17,3
273,你譬如你去天安門廣場吓嗰個廣闊嗰種感覺,你劈如你去天安門廣場下嗰個廣闊嗰種感覺,19,2
274,吓你去到嗰啲某啲地方你去咩啊,下你去到依啲某啲地方你去咩啊,14,2
275,嗰啲你係你唔可以响個裡面睇嗰個相或者睇嗰個你感覺出黎,嗰啲你係你唔可以響個裏便睇嗰個想或者睇嗰個你感覺出梨,26,5
276,吓你要親身去到嗰笪地方先有呢個感覺,下你要親身去到嗰笪地方你先有啲噉嘅感覺,17,5
277,咁呢個就係而家香港呢好多啲咁嘅宅男呀,噉哩個就係而家香港呢好都啲噉嘅擲男啊,18,6
278,吓啲咁樣呢就真係吓如果你唔走出黎呢就會將自己鎖死左你個思維,下啲噉樣呢就真係下如果你唔走出來呢就U張自己所死咗你個詩為,29,10
279,响裡面呢真係爭好遠,嚮裏便囉即係爭好斷,9,6
280,咩打下波子啦寸門子啦我樓上五樓有架,咩打下波子啦串門子啦我流上蒙樓有㗎,17,4
281,吓五樓有啦跟住我都有兩個一個表哥一個表弟住喺好近嘅,下哦樓有啲喇跟住我都有兩個一個表哥一個表抵住喺好近嘅,25,5
282,咁上去一齊玩啦玩啲咩呢吓我地將麻雀要黎砌啲啦,噉上去一齊玩啦玩啲咩呢下我哋就張嫲雀要離砌啲喇,22,8
283,吓咁就你就帶埋好多兵架,下噉就你就帶埋好多冰𡃉,11,4
284,吓自己落去就有個婆仔嗰度買埋一袋二袋兵架嗱嗰個嗰個咩嗰啲啲啲啲嗰啲嗰啲乜乜傢伙嗰啲書局仔嗰度呢有好多呢啲咁嘅小玩具,下自己落去就有個婆仔嗰到買埋一袋二代冰𡃉拿嗰個嗰個咩嗰啲啲啲嗰啲嗰啲乜乜加火嗰啲書焗仔嗰到呢有好多哩啲噉嘅小玩具,57,13
285,吓咁呢啲小玩具呢會需要有創意去玩嘅,下噉哩啲小玩具呢就會需要有創意去玩嘅,17,4
286,吓咁就通常四圍走咁咪玩再唔啱就得閒去踢下波啊吓隨街跑啊吓,下噉就通常噉就四為走噉咪玩再唔啱咪得閒去踢下波啊下除街跑啊下,28,10
287,咁咪做吓呢啲咁嘅野囉,噉咪做吓哩啲噉嘅嘢囖,10,5
288,緊係有規矩啦,梗係有規舉啦,6,2
289,吓你真係你食飯你就要正正經經啦,吓你真係你食飯你就要正正經京喇,15,2
290,吓即係返學唔好遲到啦,下即係返學唔好遲到喇,10,2
291,跟住仲有啲咩呢你訓教就要訓教啦,跟住仲有啲咩呢你瞓覺就要瞓覺啦,15,4
292,吓咁就但係你阿爺阿嬤就其實相對黎講都嘅,下噉就但係你啊爺阿嫲就其實傷對離講都𠸏,19,7
293,即係唔好成日出去掛住打麻雀咁就得架啦,即係唔好成日出去掛住打麻雀噉就得𡃉嚹,18,3
294,都嘅,都嘅,2,0
295,吓犯左規呀哇你問啊嬤嬤啦揾藤條啦緊係,吓飯咗規呀嘩你問阿嫲嫲喇揾藤條牛喇梗係,18,10
296,吓個個都過架啦,吓個個都U過㗎嚹,7,3
297,吓唔有無我有無過你呢,吓嗯有冇我有冇U過你呢,10,4
298,有咩,有咩,2,0
299,我嚇下你之嘛好少打落去嘅,我嚇吓你知嘛好少打落去嘅,12,2
300,嚇嘅,嚇嘅,2,0
301,有幾可打咁應吖唓,有幾可打噉應啊扯,8,3
303,有哈哈哈哈,有,5,4
304,緊係有用啦,梗係有用喇,5,2
305,絕對有用啊,絕對有用呀,5,1
306,嗱即係你咁講,拿即係你噉講,6,2
307,小朋友呢你同佢講道理呢就嘥氣嘅,小朋友呢你同佢講度利呢就嘥戲嘅,15,3
308,吓咁你即係你起碼你要你要响最短時間將佢帶返落去佢應該做嘥樣野先,下噉你即係你起碼你要你要響最短時間章U戴返落去佢應該做嗰樣嘢先,31,8
309,體罰無人發癲咁樣毆佢唔係叫你咁樣做你只不過係一個,睇罰冇人發癲咁樣牙佢唔係叫你咁樣做你指不過一個,24,5
310,吓即係當當某程度你啲小朋友嘥時真係好唔聽話嘥陣時吓你可能一下兩下咁你將佢帶返落去,下即係當當某情度你啲小朋友嗰時真係好唔聽話嗰陣時下你可能一吓兩下噉你將佢戴返落去,40,8
311,返返個軌道之後呢你再同佢講翻,返返個軌道之後呢你再同佢講返,14,1
312,當然呢個一定要嘅好多而家啲時下嘥啲呢有啲父母呢就打完就算架啦,當然哩個一定要嘅有好多而家啲時下嗰啲呢有啲父冇呢就打完就算𡃉嚹,30,6
313,即係你嬤嬤當年都係咁樣嘅咁你就自己自己去啦吓,即係你嫲嫲當年都係噉樣嘅噉你就自己去喇吓,22,7
314,咁但係呢其實呢呢樣野我覺得係需要嘅因為始終你叫小朋友呢就好似教啲貓貓狗狗咁樣嘅,噉但係呢其實呢哩樣嘢我覺得係需要嘅因為始終你教小朋友呢就可次較啲貓貓狗狗噉樣嘅,39,8
315,因為佢嘅智商就係咁多响嗰度你唔係唔係個問題咁每個人發展都係咁個成長就係咁樣架嘛,因為佢嘅至商就係咁多響嗰度你唔係唔係個問題U個人U剪都係噉個成長就係噉樣𠺢嗎,39,10
316,吓咁所以你一定要有啲你點樣去到令到佢呢就有啲咁嘅吓即係合理,下噉所以你一定要有啲你點樣去令到佢呢就有啲噉嘅下即係盒利,29,7
317,如果你見到好多小朋友𠴱啲你要有啲放縱佢呢俾佢搞呢吓你即係等於有個細佬仔,如果你見倒好多小朋友嗰啲你要有啲放痛佢呢俾佢搞呢下你即係等如有個細路仔,35,6
318,我俾一百萬你揸住响度你識唔識洗吖唔識架嘛,我俾一百慢你揸住响度你識唔識使唔識𠺢嗎,20,5
319,吓你要教佢吖嘛我俾個大鐵鎚你俾你揈咁哇你咪扑死好多人,下你要教佢吖嗎我俾個大鐵除你俾你去○噉嘩你咪扑死好多人,26,7
320,唔得架嘛呢啲係咪啊佢唔知架嘛,唔得𠺢嗎依啲係咪吖佢唔知𠺢嗎,14,6
321,吓咁所以你就體罰呢個係好即係你其實體罰又好鬧又好話又好嗱即係總之你有啲野呢你要嘅,下噉所以你就睇沸哩個係好即係你其實體罰又好鬧又好話又好拿即係種之你有啲嘢呢你要嘅,40,8
322,吓即係不論大細都好呢其實都係咁樣我嘅理念呢你講呢就好似放紙鷂咁嘅,下即係不論大細都好呢其實都係噉樣我嘅李黏呢你講呢就好U放紙繞噉嘅,32,7
323,吓咁放紙鷂嗰條線呢係個嗰陣時呢嗰條線呢就係其中一個呢就係體罰,下噉放紙U嗰條線呢細嗰陣時呢嗰條線呢就係其中一個呢就係體沸,30,6
324,吓即係總之你記住你打完之後你要話翻俾佢聽你幫佢去明白,下即係總之你記住你打完之後你要話返俾佢聽你幫佢去明百,26,3
325,嗱呢個就係類似嗰個嗰度呢因為佢啲思想响度啟發緊嗰啲嗰啲嗰啲神經線响度搭緊嘅其實,拿哩個就係U始嗰個嗰度呢因為佢啲師想嗰度啟發緊嗰啲嗰啲嗰啲神經線嚮度搭𡁵嘅其實,39,8
326,吓咁你如果你你俾個方向佢你打完之後佢啲嗰啲將你你一個咁佢學左之後呢咁呢個就吓咁佢就會做返啱咁所以呢個係應該要有嘅,下噉你如果你你俾個方向佢你打完之後嗰啲你嗌張你一個噉佢學咗之後呢噉哩個就吓噉佢就U做返啱噉鎖意哩個係應該要有嘅,56,17
327,哦梗係會有啦真係咁有啲父母呢咁鬧起上黎鬧的興起咁越鬧越過癮,哦梗係會有喇真係噉有啲父冇呢噉鬧起上離鬧得興起噉越鬧越過癮,29,7
328,越打越過癮嗰陣時咪已經火遮眼囉,越打越過癮嗰陣時噉咪已經火啫硬囖,15,4
329,吓咁呢啲會有時會過分嘅有啲野你都會睇到嘅,下噉哩都會有時會過份嘅有啲嘢你都會睇到嘅,20,6
330,吓咁但係即係過份之如就每個人都要學點樣去平衡啦,下噉但係即係過份之U就每個人都要學點樣平衡喇,23,5
331,吓咁就就係個小朋友真係唔好意思啦,下噉就就係個小朋友真係唔好意思喇,16,3
332,哈哈哈哈你你激到咁㷫嗰陣時緊係俾佢毆啦呢個正常啦,你你激到咁興嗰陣時梗係俾佢偶喇哩個正常喇,24,10
333,吓唉我都俾你鬧過啦𡃁仔,吓里我都比你鬧過喇靚仔,11,4
334,梗係,梗係,2,0
335,唉嗰陣時响馬拉同你出去食飯唔俾你出去玩哇一路揸車返去嗰陣時一路鬧我你咒我死又盛啊真係,矮嗰陣時嚮嗎拉同你出去食飯唔俾你出去玩嘩一路揸車返去嗰陣時一路鬧我你晝我死又盛啊真係,42,5
336,幾恨啊真係,幾很啊真係,5,1
337,哇不過我得啖笑算啦始終小朋友小朋友唔識架嘛吓,話不過我得啖笑算喇次忠小朋友小朋有唔識𠺢嗎下,22,8
338,睇下咩事啦,睇下咩事喇,5,1
339,吓即係呢啲呢就當然嗱呢個又答翻你之前講體罰嗰個問題呢,吓即係哩啲呢就當然拿哩個又搭返你之前你講體罰嗰個問題呢,26,6
340,吓咁如果你你當其時個父母你覺得你講呢樣野呢係會俾人打呢,下噉如果你你當其是嘅父冇覺得你講哩樣嘢呢會俾人打呢,27,9
341,吓咁當然你就會要考慮一樣野就係你唔去呢樣野喇就等人俾人發現左先算啦,下噉當然你就會要考慮一樣嘢就你唔去哩樣嘢嚹就等人俾人髮現咗先算嚹,33,10
342,吓咁呢所以嗱有辣有唔辣嘅,下噉呢所以拿有辣有唔辣嘅,12,3
343,吓有啲野你嬤嬤嗰陣時佢佢亦都唔會有咁嘅咁嘅咁嘅吓學識唔嗰啲唔一定叫做學識嘅即無人去話比佢聽你打完仲要教嘅,下有啲嘢你嫲嫲嗰陣時佢佢都唔會有噉嘅噉嘅噉嘅吓學識唔嗰啲唔一定叫做學識嘅即某人去話俾佢聽你打完重要教嘅,52,11
344,咁所以你淨係打一樣野架姐,噉所以你淨係打一樣嘢𡃉啫,12,4
345,吓咁所以呢就會做成呢啲小朋友有時呢佢就會思維去唸啲野呢吓就會儘量將呢啲咁嘅問題出現呢就避開,下噉所意呢就會做成呢啲小朋友有時呢佢就會私為去U啲嘢呢下就會盡上張哩啲噉嘅問題出現呢就被開,45,14
346,吓一係就自己解決左佢,下一係就自己解決咗佢,10,2
347,吓你真係自己處理唔到嘅你當然你會出聲啦,下你真係自己處李唔到嘅你當然你會出聲喇,19,3
348,咁但係如果你處理得到呢就會吓就會將佢推左出去架喇,噉但係如果你處理得到呢就會吓就會將佢推咗出去𡃉嚹,24,4
349,即係舉例黎講啦我自己覺得呢我呢邊呢就比較相對少啲嘅不過有眼得睇呢吓你有姑姐呢喂大镬喇唔及格成績表紅嗮,即係舉例離講喇我自己覺得呢我哩邊呢就比較傷對小啲嘅不過有硬得睇呢你有姑啫呢下真係一見到餵大鑊喇唔合格成椒表紅晒,50,19
350,就揾人簽名就解決左就算數喇就唔洗俾阿爸阿媽簽名嘅,就揾人U名就解決咗就算數嚹就唔使俾阿爸阿嗎簽名嘅,24,5
351,咁點解要咁樣做呢就係驚俾人打,噉點解擾噉樣做呢就係驚俾人打,14,3
352,吓即係你唔好講你個妹都係一鬼樣嘅,下即係你唔好講你個妹都係一鬼樣嘅,16,1
353,吓佢前嗰排即係無啦啦點解佢唔開心呢,吓佢前嗰牌即係無喇喇點解唔開心呢,17,4
354,吓即係扁嗮嘴咁樣樣呢你問多佢兩句呢哦原來唔見左啲功課,下即係扁晒咀噉呢你問多佢兩句呢誒原來唔見咗啲功課,26,8
355,又唔又驚同老師講,又唔又驚同老師講,8,0
356,跟住最後佢解決方法係咩呢我唔做班長,跟住最後佢解決方法係咩呢我唔做班獎,17,1
357,吓即係响佢黎講呢佢唔知吖嘛佢以為唔做班長就可以逃避到,下即係響佢離講呢佢唔知吖嗎佢以為唔做班獎就可以圖被度,26,8
358,吓咁結嗰要幫佢咁嗱呢啲咁樣呢即係有時啲野呢如果自己小朋友有時佢係唔知嘅唔係識唔識嘅問題但係佢驚,下噉結果要幫佢拿哩啲噉樣呢即係有時啲嘢呢如果自己小朋友市佢係唔知嘅唔係識唔識嘅問題U係佢驚,47,11
359,吓唔同架你你長大左都會有影響架即係其實呢樣野又要又要學有個有個嘅如果你細個你學識左呢樣野呢你大左呢吓你就知道呢適當嘅時候你需要,下唔同㗎你你長大咗都會有影響𡃉即係其實哩樣嘢又要又要學友個有個嘅如果你細個你學識咗哩樣嘢呢你大咗呢下你就知道呢識當嘅時候呢你需U,63,15
360,吓咁樣有人幫你去唸幫你去解決呢個問題,下噉有人幫你去諗幫你去解決哩個問題,18,5
361,唔好野野下下自己攬嗮上身,唔好嘢嘢下吓自己攬晒上新,12,5
362,吓咁但係當然嗱即係你自己呢就吓如果呢唔夠錢洗嗰陣時呢就自己呢都要唸辦法去解決先啦唔好下下呢,下噉但係當然拿即係你自己呢就下如果呢唔夠錢洗呢自己呢都要諗辦法解決先嚹唔好吓吓呢,45,13
364,啊,呀,1,1
365,近好近吖小小學隔離街喇,南好揾啊少少學隔離街喇,11,5
366,中學都係行兩條街之嘛,中學都係行兩條街支嘛,10,1
367,係啊全部可以行返屋企食飯架,係呀全部可以行番屋企食飯架,13,2
368,非常近架大學呀都好近吖去嗰陣時住宿舍啦,非常近𡃉大學呀都好揾啊大學去嗰時住UU喇,19,9
369,吓亦都住埋即係近住學校裡邊嗰啲吓都好近架,下亦都住埋即係近住學校裏邊嗰啲下都好近𡃉,20,4
370,中學中學係一間即係相對黎講比較野雞嘅中學啦,中學忠學係一間即係箱對離講俾較嘢雞嘅中學喇,21,6
371,吓因為但其事我考嗰陣時我都吓我想就想入華仁嘅,下因為當其時我考嗰陣時我都吓我想就想入華人嘅,22,4
372,吓跟住呢嗰陣時派位呢有三個呢連住嘅一間就一間就新民書院一間就華仁,下跟住呢嗰陣時派位呢有三個U把呢連住嘅一間就一間就新民書院一間就華人,32,4
373,吓我睇嗰陣時我話𠲖似但係對一對唔係華仁喂大镬唉望下都好彩唔係咁就入左,下我睇嗰陣時我話咦次喎但係對一對唔係華人喎我話大鑊矮望下哦都好彩唔係噉我入咗,34,14
374,咁可以話咩呢當其時你都唔可以叫做尾咁上下啦你當嗰間學校吓都接到好𠍁水近嗰隻,噉可以話咩呢當其是你都唔可以叫做美咁上下喇你當嗰間學校下都接到好舋水近嗰隻,37,6
375,吓咁就但係即係幾都好啦咁就學生你始終有好有唔好嘅,下噉就但係即係幾都好喇噉學生你次終有好有唔好𠸏,24,7
376,吓咁就學去咁咪咁咪始終咪過左五年囉,下噉就學去噉咪噉咪次終咪過咗唔年囖,17,8
377,即係但係你話有咩特別間學校無俾過啲乜野特別野,即係但係你話有咩特別間學校冇俾過啲咩特別嘢,22,4
378,總之就唔會有人特別關心你亦都唔會有人特別唔關心你,總之就唔會有人特別關心你亦都唔會有人特別唔關芯你,24,1
379,吓一個好好間學校唔係即係純緒就係學校一間,下一個好好間學校唔係即係純歲就係學校一間,20,2
380,吓唯一比到你有啲有啲特別嘅興趣呢就係話呢即係以前呢你介唔中呢嗰度有啲好有嘅老師嘅,下唯一俾倒你有啲有啲特別嘅興趣呢就係話呢即係以前呢你U唔鍾呢噉嗰度有啲好有嘅老師嘅,40,6
381,吓即係譬如有啲中文老師呢佢呢就唔係教你中文嘅,下即係劈如幼啲中文路師呢佢呢就唔係教你中文嘅,22,4
382,吓佢教你飲酒嘅吓,下佢教你飲酒嘅下,8,2
383,佢仲有啲咩呢就係嗱各位同學唔該嗱今日靜啲呢我就講故事俾你聽,佢仲有咩呢就係拿角位同學唔該拿今日靜啲呢我就講故事比你聽,29,5
384,嗱你打呢我咋咋同你講完呢個故呢啲課文呢我就有故仔講俾你聽架喇,嗱你打呢我搽喳同你講完哩個顧哩啲貨民呢我就有故仔講比你聽嚹,30,10
385,咁呢嗱少年十五二十時啦啲十零歲𡃁仔就梗係鍾意聽下啲咁嘅野啦,噉呢拿笑年十隊二十時喇啲十零歲靚仔梗係鍾意聽下啲噉嘅嘢喇,29,10
386,係咪梗有啲咁嘅特別嘅,係咪梗有啲噉嘅特別嘅,10,1
387,咁有啲呢有個阿伯呢教英文呢自己啲英文又係屎嘅,噉有啲呢有個阿伯呢嚿英文呢自己啲英文又係屎嘅,22,2
388,咁呢就真係既然佢咁屎呢咁啲學生呢就唔會專心架喇,噉呢就真係記然佢咁寫呢咁啲學生呢就唔會專心𡃉嚹,23,5
389,唔會覺得可以學到野呢咁上堂呢就成日玩佢嘅,唔會覺得可以學到嘢呢下噉呢上堂呢就成日玩佢嘅,20,4
390,吓入黎嗰陣時呢就會唱下歌仔俾佢聽嘅,下入離嗰陣時呢就會唱下歌仔比佢聽嘅,17,3
391,吓即係會唱啲咩阿王話咩阿王上山採藥材,下即係U唱啲咩呀王話咩呀黃上山彩藥財,18,7
392,咁咪一擰轉佢寫黑板呢我地就唱歌架喇,噉就一擰轉佢寫黑板呢我哋就唱歌㗎嚹,17,5
393,吓一唱歌之後呢佢擰轉頭話邊個邊個,下一唱歌之後呢佢擰轉頭話邊個邊個,16,1
394,哇咁跟住然後就唉你跟住好靚就同我粉擦呯咁就掟過黎喇,嘩噉跟住然後就啟你跟住好靚就同我粉刷棚噉就掟過離嚹,25,8
395,哈嗱堅架真係架真係飛粉擦架,拿堅架真係呀真係飛粉擦㗎,13,4
396,吓粉擦架嗰陣時用粉唔係用呢啲咩水筆架呢啲,吓粉擦架嗰陣時用唔係用哩啲咩水筆𡃉哩啲,20,4
397,粉筆架有個粉擦架,粉筆架下有粉刷架,8,3
398,咁我地點樣還擊呢,噉我哋點樣還激呢,8,3
399,學生點樣還擊呢就係將兩張檯呢特登貼返埋啲,拿學生點樣還激呢就係呢張兩張檯呢特燈貼返迷啲,20,6
400,將嗰條走廊呢收紮,將嗰條走U呢收擲,8,2
401,然後响自己檯邊嗰度呢油嗮啲粉筆,然後嚮自己個檯邊嗰度呢油嗮啲粉筆,15,2
402,油嗮啲粉筆,油嗮啲粉筆,5,0
403,咁行嗰陣時呢佢夾住夾住呢兩條褲呢一行出黎呢就兩條粉筆痕架喇,噉行嗰陣時呢佢夾住夾住呢兩條褲呢一行出梨呢就兩條粉筆刻𡃉嚹,29,5
404,啊呢個都仲好你話粉筆都洗得甩,啊哩個都重好你話粉筆都洗得甩,14,2
405,阿有啲你行緊出去嗰陣時呢真係唔高興呢佢擰轉背嗰陣時呢有啲衰仔呢就直頭攞啲墨水筆呢,呀有啲你行緊出去嗰陣時呢真係唔高興呢佢擰轉背嗰陣時呢有啲衰仔呢就直頭攞啲U水筆呢,40,2
406,就响佢背脊嗰度,就響佢背U嗰度,7,2
407,吓所以呢嗱即係即係你咁講呢就吓當年你話學到啲乜野呢就無啦學校就學校基本野啦標準嘅,下所以呢拿即係即係你你噉講呢就下當年你話學到啲乜嘢呢就冇喇學校就學校基本嘢喇標準嘅,40,10
408,無無啲咩春風化雨啊嗰啲咁嘅野但係呢吓我地會自己揾到快樂嘅,冇冇啲咩春風化U啊嗰啲噉嘅嘢但係呢下我哋會自己揾到快樂嘅,28,7
409,夠鐘呀,夠鐘呀,3,0
410,同有咩關係呢,同有咩關係,6,1
411,啊傾下計咁你都唔知你研究啲乜野是旦啦,哎傾下偈噉你都唔知你研究啲乜嘢是但喇,18,6
412,嗱咁梗係有啦呢啲,拿噉梗係有喇哩啲,8,4
413,邊個年代邊個團體一定都有啲咁嘅咁嘅嘅,邊個年代邊個屯體一定都有啲噉嘅噉嘅𠸏,18,4
414,有啲咁嘅組合嘅,有啲噉嘅早合嘅,7,2
415,吓咁咪咁囉,下噉咪噉囖,5,4
416,無問題架,冇問題𡃉,4,2
417,吓咁你有大家各有各做架之嘛你有你玩嘅野我有我玩嘅野大家唔同架嘛,下噉你有大家覺有角做𡃉支嘛你有你玩嘅嘢我有我玩嘅嘢大家唔同𠺢嗎,31,10
418,大家埋堆埋堆你埋得堆嘅就係响裡面玩架啦,大家埋堆埋堆你埋得堆嘅就係嚮嗰堆歲面玩𡃉喇,19,6
419,吓你而家唔需要爭地盤架嘛,下你而家唔需要爭地盤𠺢嗎,12,3
420,嗱你除非嗰啲你係爭地盤嘅咁就無得講啦咁你學校裡面有乜地盤好爭姐,嗱你除飛嗰啲你係爭地盤嘅噉你就冇得講喇噉你學校對面有乜地盤好掙啫,31,9
421,係咪呀各玩各嘅,係咪阿角玩覺嘅,7,3
422,啊你兵乓波檯打到就打打唔到咪算囉讀書你讀得叻咪叻囉唔叻咪唔叻囉咁無咩問題姐,呀你冰U波檯打倒就打打唔倒咪算囖讀書嗰啲讀得叻咪叻囖唔叻嘅唔叻囖噉冇咩問題啫,37,14
423,無問題架喎,冇問題𡃉喎,5,2
424,唔你學校係咁架咩,嗯你學校係噉𡃉咩,8,3
425,你學校好唔融洽架咩,你學校好唔容瞌𡃉咩,9,3
426,咪係囉,咪係囖,3,1
427,你無利益衝突吖嘛你唔同你學校個環境底下你咪分分門分派唔緊要吖但係你唔會爭上位無人爭做班長咁白痴,你冇脷益沖特吖嗎你唔同你學校個還境底下你咪分分門分派唔緊要吖但係你唔U爭上為冇人爭做班獎咁白黐㗎,47,12
428,係咪呀風紀隊長你唔會都無錢落袋嘅,係咪吖風幾隊長你唔會都冇錢樂袋嘅,16,4
429,你唔同出去做野個環境唔同吖嘛做野個環境分左之後你可能喂屌餅就得一個咁你獎牌得一件咁大家要爭,你唔同你出去做嘢個環警唔同做嘢個環境你分咗之後你可能百都餅就得一個噉你獎排得一件噉大家要爭,45,13
430,讀書有咩爭姐你咪考第一咪考第一囉,讀書有咩爭姐你咪考第一咪考底一囖,16,2
431,無做野你點食飯呀吓,冇做嘢你點食飯呀吓,9,2
432,講野,講嘢,2,1
433,第一份工第一份工你計點樣計先,第一份工第一份工你計點樣計先,14,0
434,長工咁話學校嗰啲唔算啦咁樣,長工噉話學校嗰啲唔算喇噉樣,13,3
435,學校嗰啲唔算咁你畢業出黎第一份工嘅就做啦都係電腦,學校嗰啲唔算噉你畢業出來第一份工嘅就做喇都係電布,24,4
436,吓咁就呢間就呢間公司都有啲遠見嘅,下噉就哩間就哩間公司都有啲遠見嘅,16,4
437,當其事即係佢係好早期嘅其中一間睇中左呢個市場,當其時即係佢係好早其嘅其中一間睇中咗哩個試場,22,5
438,吓搞啲啊啊嗰啲咁樣咁所以係玩啲比較即係啲唔可以話係尖端科技但係比較偏鋒一啲嘅,下搞啲阿啊嗰啲噉樣噉所以係玩啲比較即係啲唔可以話尖端科给但係比較蝙風一啲嘅,38,8
439,吓咁就响嗰度做左一輪時間,下噉就响嗰度做咗一輪時間,12,3
440,寫信囉,寫信囉,3,0
441,梗係啦,梗係喇,3,1
442,吓咁你一百幾廿封信咁咪係咁淝出去架喇嘛,下噉你一百幾廿封信噉就係噉肥出去𡃉喇嗎,19,8
443,啲野咁其實呢間就正式請我佢係第二間黎嘅,啲嘢噉其實哩間就證識請我佢係第二間來嘅,19,6
444,吓第一間請我嗰間呢就跟我讀書嗰個呢就更加接近啲嘅,下第一間請我嗰間呢就跟我讀書嗰個呢就更加接近啲嘅,24,1
445,吓你,下你,2,1
446,係第一間請我嘅公司,係第一間請我嘅公司,9,0
447,吓嗰陣時唔係賣鏡頭,下嗰陣時唔係賣鏡頭,9,1
448,吓响入面呢就佢係另外一個一個產品線呢就做啲尖端科技嗰啲呢就航天嘅測量儀器嘅,下嚮入面呢就佢係另外一個一個鏟品線呢就做啲尖端科技嗰啲呢就航天嘅測涼疑戲嘅,37,6
449,吓咁佢就請左我去就幫佢做呢個航天測量儀器嘅銷售,下噉佢就請咗我入去就幫佢做哩個航天U涼疑汽嘅消受,23,11
450,吓咁嗰陣時應該就因為跟個德國老細嘅,下噉嗰陣時應該就即係跟個德國老細嘅,17,4
451,吓仲話會派我過去德國培訓,下仲話會派我過去得國陪瞓,12,4
452,咁跟住就走大陸市場如果嗰陣時响裡面做呢我會係第一批叫做好早一批去踩大陸市場,噉跟住就走大陸試長如過嗰陣時嚮裏邊做呢我會係第一批好早一批去踩大陸試場,37,10
453,即係隨時仲早過梁振英去踩,即係隨時仲早過涼震U走去踩,12,4
454,吓咁但係就最後呢就因為另外呢間呢即係請我呢就唔洗跑嗰啲咁嘅野咁就做啲叫做吓啲叫做地理資信息系統咁就搞啲咁嘅野,下噉但係就最後呢就因為另外哩間呢即係U我呢就唔使跑嗰啲噉嘅嘢噉就做啲叫做吓啲叫做地理之信識係桶噉就搞啲噉嘅嘢,54,15
455,咁就個心就搞電腦就乾淨啲,噉就個心就搞電腦就乾淨啲,12,1
456,吓又唔洗四圍跑,下又唔使四為跑,7,3
457,咁所以呢就選擇左就走呢一個方向,噉所以呢就選擲咗就走哩一個方向,15,4
458,不過有時候啲野就都好過癮嘅如果當年真係可能我移民過德國都唔定,不過有時啲夜就都好過人嘅如果當年即係可能我移民過德國都唔定,30,4
459,吓有乜老人保,哈有乜路人寶響度唔知㗎,6,8
460,咩,咩,1,0
461,第一份工,第一份工,4,0
462,第一份工做左幾耐到呀,第一份工做咗幾耐度呀,10,2
463,三年到掛唔知呀,三年度掛唔知啊,7,2
464,咩,咩,1,0
465,邊方面呢,邊方面呢,4,0
466,都好多都好差架喎,都好多都好差喎,8,1
467,唔差唔洗轉啦,唔差唔駛轉啦,6,1
468,係咪呀好嘅仲要轉黎做咩姐,係咪吖好嘅仲要轉離做乜啫,12,4
469,最戇居又唔可以咁講嘅咁但係嗱你即係咁講啦就如果相對黎講呢同你個即係你個你唸嗰樣野脫節得比較交關比較遠啲呢就係,最戇居又唔可以噉講𠸏噉但係刻你即係噉講喇就如果傷對離講呢同你個即係你個你諗嗰樣嘢U節得俾較交關比較月啲呢就係,54,13
