NUM,EXPECTED,CXM20A_qwerty,# characters,edit distance
263,係呀如果一般嗰啲正統英文即席外國人聽到順順順啊或者傾計一般傾到都已經架啦,係呀如果一般嗰啲正桶英文即係外國人聽倒U順順啊或者傾計一般傾到都已經𡃉嚹,36,6
264,廣東話其實應該有嘅,廣東話其實應該有嘅,9,0
265,但係就冇乜人留意同注意囉,但係就冇乜人留意童蛀意囖,12,3
266,唔係太重要嘅如果係香港黎講因為廣東話其實除咗係香港之外或者係內地某啲城市啦唔係係啦某啲地方啦咁就會用到啦,唔係太仲要嘅如果喺香港離講因為廣東話其實除咗喺香港之外或者係內地嗎啲成試喇唔係喇嗎啲地方喇噉就會用到喇,52,14
267,但係其實全全國家唔係全球黎講係好少用到,但係其實全全國家唔係全球離講係好少用到,19,1
268,所以其實口音都唔係話好大問題囉,所以其實口音都唔係話好大問題囖,15,1
269,正字呀嗰啲都唔唔係唔係係囉正字唔會講得好好係,正字啊嗰啲都唔唔係唔係係囖正字唔會講得好好係,22,2
270,太過正音有陣時要需要啦例如係講緊關於係或者係講緊係一啲錄廣告呀或者係宣傳一啲野嘅時候呢,泰過正音有陣時要需要喇例如係講𡁵關於係或者係講𡁵係一啲錄廣告啊或者係穿U一啲嘢嘅時候呢,43,8
271,或者可能你係講緊演講嗰啲咁你就要比較注重啲野講得啱唔啱正音咁樣囉,或者可能你係講𡁵演講嗰啲噉你就要比較U重啲嘢講得啱唔啱U音噉樣囖,32,7
272,都會嘅例如啲朗誦,都會𠸏例如啲晾重,8,3
273,朗誦比賽嗰啲囉係呀我都唔係好舒服架嗰啲,晾仲俾菜嗰啲囖係啊我都唔係好舒服㗎嗰啲,19,7
274,我懶音比較少嘅但係就係囉都冇乜特別嘅,我懶音俾較小嘅但係就係囖都冇乜特別嘅,18,3
275,都係嘅都係嘅因為話嗮喺香港主流係講廣東話,都係嘅都係嘅因為話晒喺香港主樓係講廣東話,20,2
276,內地主流係講普通話咁如果你話我地廣東話係似人地講開普通話嗰啲呢就有少少唔啱即係感覺上有啲好似唔係好舒服咁囉,內哋煮樓係講普通話噉如果你話我哋廣東話係似人哋講開舖通話嗰啲呢就有少少唔啱即係感覺上有啲好似唔係好舒服噉囖,53,9
277,都係喺唔同場合就用唔同嘅語氣呀唔同嘅用字咁囉係呀,都係喺唔同長合就用唔同嘅部戲啊唔同嘅用字噉囖,24,8
278,會架會架喺香港,會㗎會㗎喺香港,7,2
279,因為話嗮香港都係一個國際城市啦咁其實如果你用廣東話同英文溝通其實都但係好多香港人都同內地人有啲爭執因為普通話同廣東話而引起架囉,因為話晒香港都係一個國際成試喇噉其實如果你用廣東話同英文溝通其實都但係好多香港人都同內哋人有啲箏汁因為鋪通話同廣東話印起囖,63,13
280,尤其是係可能係簡體字同繁體字呢啲問題囉,尤其是係可能係揀體自同煩睇字哩啲問題囖,19,6
281,廣東話可能有好多廣東話嘅一啲嘅字即係例如係一啲叫做係咪叫諺語定係一啲叫做歇後語,廣東話可能有好多廣東話嘅一啲嘅字即係例如係一啲叫做係咪叫現U定係一啲叫做揭後雨,39,4
282,咁佢好多叫呢啲野既咁我地可能呢一代就唔識啦咁樣囉,噉佢好多叫哩啲嘢嘅噉我哋可能哩一袋就唔識喇噉樣囖,24,11
283,唔順眼嗰啲,唔U眼嗰啲,5,1
284,都無乜嘅只係睇下佢語氣方式同埋佢點樣配合埋佢果個樣囉即係佢可能係好不俏嘅眼神咁樣咁佢講乜我都會好不俏架喇,都冇乜嘅至係睇下佢語氣方適同埋佢點樣配合埋佢嗰個樣囖即係佢可能佢好不切嘅眼U咁樣噉佢講乜我都會好筆切𡃉嚹,52,13
285,香港潮語文化呀,香港U語文化呀,7,1
286,其實唔係話唔好嘅因為其實一般正統嘅粵語已經出咗好耐喇即係廣東話咁但係,其實唔係話唔好𠸏因為其實一般政桶嘅越語已經出咗好耐嚹即係廣東話噉但係,34,6
287,呢近年黎開始出咗啲新嘅潮語其實都係叫做一個好好嘅叫做演化嘅過程啦,哩近年離開始出咗啲新嘅U語其實都係叫做一個好好嘅叫做演化嘅過程喇,32,4
288,即係開始會出現一啲新嘅詞語或者一啲新嘅語言囉,即係開始會出現一啲新嘅遲雨或者一啲新嘅語言囖,22,3
289,咁呢啲都對一啲人類進步有好大嘅益處嘅,噉哩啲都對一啲人類進步有好大嘅益處𠸏,18,3
290,唔而家啊呢今年黎就開始比較少人用潮語喇前幾年就可能比較多啦因為有好多例如可能嗰啲轉載就可能學咗好多但係如果真實用出黎就好少會用囉,嗯而家啊哩近年離就開始比較少人用U雨嚹前幾年就可能比較多喇因為有好多例如可能嗰啲轉再就可能學咗好多但係如過真實用捽來就好少會用囖,64,13
291,今年黎開始越黎少喇,近年離開始越來小嚹,9,5
292,會呀佢地可能覺得怪怪地即係例如係咩叫挖機呀,會呀佢哋可能覺得怪怪哋即係例如係咩叫屈機啊,21,4
293,嗰啲囉佢地都唔知咩黎嘅跟住學完又好似唔係好明咁樣咁我覺得其實唔需要用到咁咁複雜要學另外一個詞語啦咁樣囉,嗰啲囉佢哋都唔知咩厘嘅跟住學完又好似唔係好明噉樣噉我覺得其實唔需要用到咁咁複雜U學另外一個遲雨喇噉樣囖,51,10
294,唔喎佢地真係好少用呢啲喎,冇喎佢哋真係好少U哩啲喎,12,4
295,無喎都係因為最後一輩都係用番佢地自己嗰代嗰啲語言囉,冇喎都係因為最後一背都係用返佢哋自己嗰袋嗰啲語言囖,25,6
296,唔要有就有嘅但係睇下個程度係去到邊度囉,嗯要有就有嘅但係睇下個程度係去到邊度囖,19,2
297,即係如果係隔硬迫啲小朋友學嘅話就可能真係有少少有少少過於過於控制定係填鴨式嗰種囉,即係如果係隔硬碧啲笑朋友學嘅話就可能真係有少少有少少過於過於控制定係田黄熄嗰種囖,40,6
298,廣東話保育重要嘅都,廣東話保肉仲要嘅都,9,2
299,因為廣東話都係叫做係由好多種可能語言係夾埋一齊先至演化出黎既咁呢一種語言都值得保留嘅,因為廣東話都係叫做係油好多種可能語然係夾埋一齊先至賢化出來嘅噉哩一重語言都直得保流𠸏,42,11
Total CER: 1048/5263=0.2,,,,
