NUM,EXPECTED,CXM17A_qwerty,# characters,edit distance
420,或者例如可能我報大學嗰啲嘢噉,或者例如可浪哦布大學嗰啲嘢噉,14,3
421,即係我會同傾但係都會同佢哋傾囉噉呢啲,機哦會同傾但係都會同佢哋傾囖噉利啲,18,5
422,或者係例如,或者係例如,5,0
423,即係例如我試過,機例如哦試個,7,4
424,例如我以前做即係學生會啊或者嗰啲,例如哦以前做飛學生會啊或者嗰啲,16,3
425,可能我唔知信應該點寫啊嗰啲即係人哋邀請函點樣寫噉嗰啲我都會問佢哋嘅,可浪哦唔知信應該點寫啊嗰啲啫人哋揪請咸點樣寫噉嗰啲哦都會問佢哋嘅,33,7
426,即係嗰啲困難可能會問佢哋囉,啫嗰啲困蘭可浪會問佢哋囖,13,5
427,係啊可信啲嗰啲嘢係啊係啊係啊,係呀可信啲嗰啲嘢係啊係啊係啊係啊,14,3
428,又冇乜特別嘅嘢喎,又冇乜好特別嘅嘢喎,8,1
429,但係,但係,2,0
430,農曆新年咪拜年啊噉樣即係,U力新連咪拜連啊噉樣機,12,6
431,會有個噉樣係,會有個噉樣係,6,0
432,即係邊日去邊個個屋企啊嗰啲噉樣囉,飛邊日去邊個個屋企啊嗰啲噉樣囖,16,3
433,噉但係,噉但係,3,0
434,又冇好特別嘅習俗,又冇好特別嘅習U,8,1
435,冇喎,冇喎,2,0
436,差唔多都係放假,差唔多喎都係放假,7,1
437,係啊都係有得放假就好嘅,係呀都係有得放假係好嘅,11,2
438,冇乜都係普通禮儀噉樣,冇乜都係普通曳而咁樣,10,3
439,即係都會,機都會,4,2
440,跟佢噉但係,跟佢噉但係,5,0
441,冇話啲咩奇怪特別嘅規矩嘅,冇話啲咩奇怪特別嘅規U𠸏,12,2
442,冇冇冇,冇冇冇,3,0
443,因為之前因為考試就停咗好耐,因為之前因為考試就停咗好U,13,1
444,噉冇郁過嘅,噉冇郁個嘅,5,1
445,因為日日都係溫書溫書溫書,因為日日都係溫書溫書溫書,12,0
446,噉然之後整親隻手啦,噉然之後整親隻手啊,9,1
447,前嗰幾個禮拜都係唔建議出街噉所以都係,前嗰几個禮拜都係唔見以出街噉所以都係,18,3
448,定咗喺屋企但係,定咗喺屋企但係,7,0
449,我都會有做運動嘅,哦都會有做運動𠸏,8,2
450,同埋我整親之前都有一次返去練跑步啦嗰度嘅,同埋哦整親之前都有一次返返去練跑部喇嗰度嘅,20,4
451,我係行樓梯跣親,哦係行樓梯線親,7,2
452,之後噉樣一扯因為我隻手之前已經整親咗幾次,之後咁樣一扯因為哦隻手之前已經整親咗几次,20,3
453,所以佢個骹佢個骹係有啲問題㗎喇,所以佢個夾佢個教係有啲問題𡃉嚹,15,4
454,噉啊諗住睇㗎喇,噉呀林住睇𡃉嚹,7,4
455,點知就係,點知就係,4,0
456,點知就係,點知就係,4,0
457,前一日睇前一日就,前一日睇前一日就,8,0
458,佢噉樣一扯我一扶佢一扯之後就甩咗個骹喇噉,佢咁樣一扯我一扶佢一扯之後就甩咗個較嚹噉,20,3
459,好痛,好痛,2,0
460,跟住就入咗醫院跟住就托返入去噉樣囉,跟住就入咗醫院跟住就托返入去噉樣囖,17,1
461,而家,而家,2,0
462,係啊,係呀,2,1
463,同埋就佢話應該要做手術嘅,同埋就佢話應該要做手術嘅,12,0
464,噉就照咗照咗磁力共振,噉就照咗照咗池力共震,10,2
465,噉就等佢再等睇骨科有排排嗰啲噉樣囉,噉就等佢再等睇骨科有排排嗰啲噉樣囖,17,1
466,佢應該佢話個骨就冇事,佢應該佢話個骨就冇事,10,0
467,佢就話骨冇事,佢就話骨冇事,6,0
468,噉可能補返啲,噉可浪堡番啲,6,3
469,嗰啲叫啊嗰啲,嗰啲叫啊嗰啲,6,0
470,軟組織嗰啲噉嘅嘢,遠早即嗰啲噉嘅嘢,8,3
471,唔知啊我唔知點整,唔知呀我唔知點整,8,1
472,係啊等啦所以就係等同埋唔好再整親,係呀等啦所以就係等同埋唔好再整親,16,1
473,係啊唔建議因為我唔可以扯唔可以撞,係呀唔見耳因為哦唔可以扯唔可以撞,16,4
474,唔可以擺唔可以拉噉樣,唔可以擺唔可以拉咁樣,10,1
475,噉係啊即係理論上我呢啲都唔得㗎,噉係啊飛理論上哦利啲都唔得𡃉,15,5
476,噉所以,噉所以,3,0
477,即係除咗踩單車應該冇㗎喇,飛除咗踩單車應該冇架喇,12,3
478,有啊,有呀,2,1
479,有啊有啊有啊,有呀有呀有呀,6,3
480,係啊算係啊佢都算叫做打通嗮噉但係,係呀算係呀佢都算叫做打通晒噉但係,16,3
481,係啦但係,係喇但係,4,1
482,呢兩年少咗呢啲嘢,哎兩連少咗做利啲嘢,8,4
483,但係以前都有踩過嘅,但係以前都有踩個嘅,9,1
484,噉,噉,1,0
485,噉幾方便嘅因為佢通嗮即係去到呢度都同,噉幾方邊𠸏因為佢通晒機去到利度都同,18,6
486,有,有,1,0
487,係啊,係呀,2,1
488,係啊係啊,係啊係啊,4,0
489,係啊但係然之後就整親隻手,係呀但係然之後就整親隻手,12,1
490,然之後好彩冇冇去冇,然之後好彩冇冇去冇,9,0
491,因為褸尾時間嘅問題之後我哋咗之後跟住,因為淋微時間嘅問提之後哦哋咗之後跟住,18,4
492,好在冇到噉就整親完,好在冇到噉就整親完,9,0
493,噉,噉,1,0
494,而家冇啊而家睇吓書啊,而家冇呀而家睇下書啊,10,2
495,嗰啲噉樣啦,嗰啲咁樣啦,5,1
496,係啊係啊,係啊係啊係啊,4,2
497,做吓係啊好吓其他嘢噉樣囉係啊,做下係啊做下其他嘢噉樣囖係啊,14,4
498,呢個禮拜五放,哎個禮拜唔放,6,2
499,應該冇事,應該冇事,4,0
500,係啊,係呀,2,1
501,冇喎,冇喎,2,0
502,有賣過旗啊嗰啲噉樣囉,有賣個期阿嗰啲噉樣囖,10,4
503,即係都係中學嘅時候嗰啲成班人噉樣圍威喂噉樣有去賣旗啊嗰啲,機都係終學嘅時候嗰啲成班人噉樣為威喂噉樣有去賣旗啊嗰啲,28,4
504,都,啲,1,1
505,係啦都係中學嗰陣時跟,係喇都係中學U屎巾,10,5
506,又係係啊係啊,又係係呀係啊,6,1
507,賣旗冇乜特別,賣旗冇乜特別,6,0
508,好似係地鐵站我記得好好耐之前喺地鐵站,好次喺地鐵站哦記得好好U之前喺地鐵站,18,4
509,即係噉樣係喇,飛咁樣係喇,6,3
510,唔係我唔記得去咗邊個地鐵站,唔係哦唔記得去咗邊個地鐵站,13,1
511,好似嗰邊,好次嗰便,4,2
512,唔係啊係再過啲,唔係呀係再個啲,7,2
513,學校嚟講,學校離講,4,1
514,有唱過啊,有唱個呀,4,2
515,即係啊,啫呀,3,3
516,有我我小五嘅時候有返過大陸又係做扶貧,有哦哦小唔嘅時候有返個大陸又係做UU,18,6
517,係啊我我小五嗰時就係咁啱㗎囉,係呀午哦小唔嗰時就係咁啱架囉,14,5
518,咁啱我嗰一年先有嘅噉樣,咁啱哦嗰一鏈先有嘅噉樣,11,2
519,去咗連南啊,去咗連嵐啊,5,1
520,廣州再上佛山再上東莞再上,廣州再上罰山再上東U再上,12,2
521,嗰陣總之坐車我就記得坐車坐到去,嗰真種之坐車哦就記得坐車坐到去,15,3
522,連州嘅附近連州嘅南邊,連洲嘅附近連周嘅嵐便,10,4
523,噉樣囉,咁樣囉,3,1
524,嗰次係,嗰次係,3,0
525,嗰次好耐啦我已經唔係好記得喇,嗰次好袋喇哦已經唔係好記得嚹,14,4
526,總之成噉樣跟住跟住,總之成咁樣跟住跟住,9,1
527,佢有啲仲有其他哥哥姐姐噉樣嘅,佢有啲仲有其他哥歌姐姐噉樣嘅,14,1
528,之後跟住就,之後跟住就,5,0
529,有去例如有去探長者啊,有去例如有去探槳姐啊,10,2
530,有去,有去,2,0
531,有去,有去,2,0
532,亦都有去即係啊嗰啲噉樣,亦都有去啫啊嗰啲噉樣,11,2
533,即係探人哋屋企啊噉樣嗰啲,機探人哋屋企呀噉樣嗰啲,12,3
534,去人哋學校啊嗰啲噉樣,去人哋學校啊嗰啲噉樣,10,0
535,義學校義工啊學校義工同埋我去過探露宿者,二學校二工啊學校二公同埋哦去個探路粟者,19,8
536,嗰次都幾難忘,嗰次都幾蘭忘,6,1
537,喺香港喺深水埗㗎囉,喺香港喺深水補𡃉囖,9,3
538,嗰次呢就嗰個負責人就同我哋講呢就唔,嗰次嘞就嗰個負責人就同哦哋講囖就唔,17,3
539,深水埗呢佢就叫我哋行嗰啲街噉呢,深水補囉佢就叫我哋行嗰啲街噉囖,15,3
540,就叫我哋隨時可以搵啲婆婆啊執緊紙皮嗰啲都可以傾偈或者清潔工人啊嗰啲噉樣,就叫誒哋除時可以揾啲婆婆啊汁緊子皮嗰啲都可以傾偈或者清潔工人啊嗰啲噉樣,35,5
541,噉但係佢就叫我勸我哋唔好再行到嗰一條唔記得咩名街,噉但係佢就叫哦血哦哋唔好再行到嗰一條唔記得咩名街,24,3
542,深水埗有個位就係有個天橋低嘅,深水保有個位就係有個天橋底嘅,14,2
543,噉嗰度就係好多露宿者嘅,噉嗰度就係好多路粟者嘅,11,2
544,噉佢就勸我哋,噉佢就圈哦哋,6,2
545,就唔好行去嗰度,就唔好行去嗰度,7,0
546,因為佢話我哋第一次行呢如果去到嗰個位呢噉就真係,因為佢話哦哋第一次行囖如嗰去到嗰個位囖噉就真係,23,4
547,好難應付嘅,好欄應父嘅,5,2
548,特別因為佢嗰次呢佢就叫我哋拎返拎有拎少少物資嘅,特因為佢嗰次囖佢就叫哦哋拎返拎有拎少少物支嘅,23,4
549,即係可能水啊或者其他油啊嗰啲噉樣,啫可浪水呀或者其他油啊嗰啲噉樣,16,4
550,即係一啲必需品噉樣,機一啲必衰品咁樣,9,4
551,唔係因為佢會佢話即係,唔係因為佢會佢話啫,10,2
552,佢知道有人做開呢啲嘢佢一派就好多人湧埋嚟,佢知度有人做開利啲嘢佢一派就好多人U埋來,20,4
553,即係有機會唔到嘅,機有機會唔倒嘅,8,3
554,同埋有機會真係直接搶你嘅,同埋有機會真係直接腸理嘅,12,2
555,噉但係因為你自己派你又冇得講啲乜嘢,噉但係因為係理自己派理又冇得講啲乜嘢,17,3
556,噉所以佢話第一次就唔好去嗰啲地方噉,噉所以佢話第一次就唔好去嗰啲地方噉,17,0
557,即係主要係,飛煮要係,5,3
558,即係見到啲長者啊噉就同佢哋傾吓偈噉樣,啫見倒啲獎姐呀噉就同佢哋傾下雞噉樣,18,8
559,噉,噉,1,0
560,幾難忘嘅因為真係從來都冇做過呢啲噉嘅嘢嘅,幾蘭忘嘅因為真係從來都冇做個利啲噉嘅嘢嘅,20,3
561,即係例如呢度見到啲婆婆都唔會同佢哋講嘢,機例如利度見倒啲婆婆噉都唔會同佢哋講嘢,19,5
562,噉但係即係有啲,噉但係機有啲,7,2
563,即係一開頭啲婆婆係好唔會同你講嘢嘅,機一開頭啲破婆係好唔會同離講嘢嘅,17,4
564,但慢慢即係可能,彈慢晚機可浪,7,5
565,要用返啲,要用番啲,4,1
566,即係一啲語言,機一啲語言,6,2
567,即係可能會令佢哋舒服啲噉樣,啫可浪會另女哋舒服啲噉樣,13,5
568,噉即係例如係我哋係嚟探你啊噉樣啊,噉機例如係哦哋係來探理啊噉樣啊,16,5
569,或者係有啲有啲必須品係同佢哋分享啊嗰啲噉樣,或者係有啲有啲必衰品係同女哋分享啊嗰啲噉樣,21,2
570,噉佢哋會覺得舒服啲啊,噉佢哋會覺得舒服啲啊,10,0
571,亦都願意講,亦都願意講,5,0
572,噉即係其實其實係,噉機其實其實係,8,2
573,即係借隻耳仔出嚟畀佢哋講吓佢哋嘅故事噉樣囉,飛借隻耳仔出離俾佢哋講下佢哋嘅故事噉樣囖,21,6
574,係啊係啊係啊係啊,係啊係啊係啊係啊,8,0
575,係啊都係講平時生活,係呀都係講平時生活,9,1
576,因為嗰次第一次亦都唔敢問咁多啊嗰啲噉樣,因為嗰次第一次亦都唔敢問咁多呀講咁多呀嗰啲咁樣,19,6
577,同埋我哋之後主要都係幫佢哋推吓紙皮車嗰啲噉嘅,同埋我哋之後主要都係幫佢哋推下子皮車嗰啲噉嘅,22,2
578,行一段路啊嗰啲噉樣,行一斷路呀嗰啲咁樣,9,3
579,噉就未係話好深入噉樣講咗啲乜嘢囉係啊,噉就未係話好心入噉樣講咗啲乜嘢囖係啊,18,2
580,係啊係啊係啊日頭,係啊係啊係啊日唞,8,1
581,因為佢係有個有個叫做,因為佢係有個有個叫做,10,0
582,佢唔係嘅,佢唔係嘅,4,0
583,佢就即係,佢就機,4,2
584,總之嗰個人定期都會喺深水埗度做啲噉嘅嘢嘅,總之嗰個人定期都會喺深水補度做啲噉嘅嘢嘅,20,1
585,噉如果你去嘅話你就去噉佢會有個話畀你聽你做啲乜嘢,噉如嗰理去嘅話理就去噉佢會有個話比李聽理做啲乜嘢,24,6
586,之後跟住你自己一人噉就隨便喺深水埗度行,之後跟住理自己一人噉就隨便喺深水保度行,19,2
587,完咗之後佢又會再返,完咗之後女又會再返,9,1
588,我哋自己買㗎,哦哋自己買㗎,6,1
589,係啊自己買嘅,係呀自己買嘅,6,1
590,水啊米啊油啊罐頭啊,水呀米呀油呀罐頭呀,9,4
591,有啲可能有,有啲可浪有,5,1
592,嗰次我就唔敢買嘅因為我唔知佢哋做咩噉原來,嗰次哦就唔敢買嘅因為哦唔知佢哋做咩噉原來,20,2
593,佢哋仲會買啲手套啊戒刀啊,佢哋重會買啲手套啊介刀啊,12,2
594,噉就係佢哋執紙皮嗰啲用嘅,噉就係佢哋執紙皮嗰啲用嘅,12,0
595,噉或者刀片啊然之後,噉或者都片啊然之後,9,1
596,係啊嗰啲噉,係呀嗰啲噉,5,1
597,嗰次中午暑假尾㗎喇係啊係啊,嗰次終唔魚㗎尾𡃉嚹係啊係啊,13,6
598,係啊一個下晝囉噉樣囉,係呀一個下晝囉咁樣囉,10,2
599,係啊去咗一次,係呀去咗一次,6,1
600,係囉因為第一次叫做探即係喺,係囉因為第一次叫做探機喺,13,2
601,噉樣探婆婆啊係啊嗰啲嘢,咁樣探婆婆呀係呀嗰啲嘢,11,3
602,係,係,1,0
603,有交流囉嗰啲交流團就係返大陸,有交留囖嗰啲膠流團就係返大陸,14,3
604,即係上堂復活節嘅時候返去上堂噉樣,飛上堂復活節嘅時候返去上堂噉樣,16,2
605,去過幾次㗎,去個幾次架,5,2
606,有啲喺廣州啊深圳啊嗰啲噉,有啲喺廣州啊心震啊嗰啲噉,12,2
607,係啊通常都係上,係呀通常都係上,7,1
608,三四日噉樣啦,三四日咁樣囉,6,2
609,即係第一日去噉樣之後,飛第一日去噉樣之後,10,2
610,上三,上三,2,0
611,即係佢哋返學噉我哋又返學,飛佢哋番學噉哦哋又番學,12,5
612,之後食飯同佢哋一齊食飯,之後食飯同女哋一齊食飯,11,1
613,之後噉佢哋會瞓晏覺嘅,之後噉佢哋會瞓揾教嘅,10,2
614,跟住我哋會畀人掉去圖書館噉樣,跟住哦哋就會俾人掉晒去圖書館噉樣,14,4
615,然之後跟住,然之後跟住,5,0
616,冇啊之後跟住,冇呀之後跟住,6,1
617,跟住佢哋跟住就再下晝噉樣一齊上堂噉樣,跟住佢哋跟住就再下晝噉樣一齊上堂咁樣,18,1
618,佢哋,佢哋,2,0
619,佢哋背誦多啲囉,佢哋背重多啲囖,7,2
620,語言上面一定有唔同啦,語然上面一定有唔同喇,10,2
621,即係譬如英文冇咁好啦,機譬如英文冇咁好喇,10,3
622,但係普通話即係佢好多都係普通話教啦,但係普通話機佢好多都係普通話教喇,17,3
623,噉英文都係普通話教啦,噉英文都係普通話教喇,10,1
624,即係佢係全程都用普通話講嘢,機佢係全情都用普通話講嘢,13,3
625,之後再讀啲英文生字噉樣,之後再讀啲英文生字噉樣,11,0
626,即係唔同我哋英文堂,飛唔同哦哋英文堂,9,3
627,係啊係啊都係噉樣我嗰陣時都係噉樣,係啊係啊都係咁樣哦趕屎都係咁樣,16,6
628,噉但係佢哋數學啊嗰啲就叻好多囉係啊,噉但係佢哋數學啊嗰啲就U好多囖係啊,17,2
629,佢哋係啊佢哋好多練習啊或者係,佢哋係啊佢哋好多練習啊或者係,14,0
630,即係佢哋好多背誦啊嗰啲噉樣嘅嘢,飛佢哋好多背重啊嗰啲噉樣嘅嘢,15,3
631,練習囉就算嗰陣時係我係小學囉,練習囖就算趕屎係哦係小學囖,14,6
632,我去到中一就冇去喇,哦去到中一就冇去嚹,9,2
633,我記得好似差唔多啊都係,哦記得好次差唔多啊都係,11,2
634,都係七點幾起身擾攘之後坐車之後八點零,都係七點幾起新擾樣之後坐車之後八點零,18,2
635,跟住,跟住,2,0
636,但係佢哋放學會早啲嘅,但係佢哋放學會早啲嘅,10,0
637,因為佢哋,因為佢哋,4,0
638,佢哋三四點就放學,佢哋三四點就放學,8,0
639,噉然之後佢哋有時會放學之後有啲活動嘅即係例如係,噉然之後佢哋有時會放學之後有啲活動嘅機例如係,23,2
640,佢會有啲例如佢有時係有啲咩體育嗰啲噉樣係,佢會有啲例如佢有時係有啲咩體肉嗰啲噉樣係,20,1
641,邊一班係幾時就就最尾嗰成個鐘都係去體育嘅噉樣囉,邊一班係幾時就最尾嗰成個中都係去體肉嘅噉樣囖,23,4
642,之後佢哋啲操場大好多㗎啦,之後佢哋啲操場大好多𡃉喇,12,2
643,然之後係啊係啊係啊成個,然之後係啊係啊係啊成個,11,0
644,成個運動場噉樣囉,成個運動長噉樣囖,8,2
645,嗰啲足球場噉,嗰啲足球場噉,6,0
646,噉係啦係大好多嘅噉,噉係啊係大好多嘅噉,9,1
647,係啦佢哋,係啦佢哋,4,0
648,同埋佢哋會有其他嘢嘅,同埋佢哋會有其他嘢嘅,10,0
649,例如嗰啲最特別係有佢哋有晏操嘅,例如嗰啲最特別係有佢哋有眼粗嘅,15,2
650,即係佢哋會,飛佢哋會,5,2
651,我唔記得幾時喇,哦唔記得幾時嚹,7,2
652,唔知食完飯定係朝頭早返學總之,唔知食完飯定係招箍早番學種之,14,4
653,中間嘅時候噉啊播歌跟住全部人就做晏操噉樣,中間嘅時候噉啊噃歌跟住全部人就做男操噉洋,20,3
654,之後仲要我哋又唔識做係啊佢哋噉樣唔知點樣噉樣捽啊噉樣,之後仲要誒哋又唔識做係啊佢哋噉樣唔知點樣噉樣捽啊噉樣,26,1
655,之後跟住跟住嗰陣時我哋又唔識做跟住坐喺度自己掩住隻眼喺度扮我哋做緊,之後跟住跟住趕時哦哋又唔識做跟住坐喺度自己掩住隻眼喺度扮哦哋做緊,33,4
656,係啊噉樣望吓人哋做咩噉樣囉,係呀咁樣望下人哋做咩噉樣囖,13,4
657,同埋佢哋又有早操啊嗰啲噉樣,同埋佢哋又有早操啊嗰啲噉樣,13,0
658,係啊跟住排隊落去啦但係都係唔識做,係呀跟住排隊落去啦但係都係唔識做,16,1
659,去過四次啦,去個四次喇,5,2
660,係啊都係復活節去,係呀都係復活截去,8,2
661,又唔係喎,又唔係喎,4,0
662,其實我唔係好知啊嗰陣時我已經唔記得咗,其實哦唔係好知啊趕時哦已經唔記得咗,18,4
663,有同學會嚟我哋學校嘅我記得,有同學會離誒哋學校嘅哦記得,13,3
664,但係,但係,2,0
665,但係好似我唔記得係咪同一間學校,但係好次哦唔記得係咪同一間學校,15,2
666,因為我哋好多人㗎成日都,因為哦哋好多人𡃉成日都,11,2
667,去好多唔同學校每年都係噉樣,去好多唔同學校每連都係噉樣,13,1
668,噉係啦,噉係吖,3,1
669,之後又會間唔中有啲人嚟返我哋學校啊嗰啲噉樣,之後又會間唔中有啲人離返哦哋學校啊嗰啲噉樣,21,2
670,係啊,係呀,2,1
671,大啊係啊都算大㗎,大呀係呀都算大啊,8,3
672,唔係兩個校舍係啊兩個校舍,唔係兩個校社係呀兩個校社,12,3
673,又冇喎特別去得多特別鍾意,又冇喎特別去得多特別中意,12,1
674,噉即係周圍都會去嘅,噉機周圍都會去𠸏,9,3
675,即係有運動場唔係運動場,機有運動長唔係運動牆,11,4
676,籃球場啊禮堂啊,藍球場呀禮堂呀,7,3
677,有泳池嘅我哋學校,有泳池嘅哦哋學校,8,1
678,中學係啊有泳池嘅,忠學係啊有泳池嘅,8,1
679,去到中二都有游水堂嘅係,去到鍾易都有游水堂嘅係,11,2
680,而家應該係小三去到中二就游水堂,而家應該係小三去到鍾易就游水堂,15,2
681,我記得嗰陣時我係小四已經開始有,哦記得趕時哦係小肥已經開始有,15,5
682,但係嗰陣時就未有泳池嘅嗰陣時係出去,但係趕屎就美有泳池嘅趕時就係出去,17,7
683,嗰個泳池嗰度上堂嘅,嗰個泳池嗰度上堂嘅,9,0
684,係啊係啊嗰度上嘅,係啊係啊嗰度上嘅,8,0
685,冇啊上游水堂冇特別㗎,冇呀上游水堂冇特別架,10,2
686,都係因為我本身識游水呢跟住佢就係,都係因為哦本新識游水囖跟住佢就係,16,3
687,擗你埋一邊之後你叫你識游水嗰啲就自己不停叫你喺度噉樣游噉樣,扑理埋一邊之後理叫李識游水嗰啲就自己不停叫鯉喺度咁樣游噉樣,29,6
688,跟住游水可能就係,跟住游水可浪就係,8,1
689,拖時間啦嚟睇吓拖時間,拖時間喇來太下拖時間,10,4
690,冇嘅佢會佢知㗎嘛因為,冇嘅佢會佢知歌嗎因為,10,2
691,係啊佢睇住㗎嘛噉跟住,係呀佢睇住𠺢嗎噉跟住,10,3
692,唔識游嗰啲咪又喺另外一邊噉跟住就喺度踢腳啊嗰啲噉樣啊係囉,唔識油嗰啲咪又喺另外一邊噉跟住就喺度踢腳啊嗰啲噉樣啊係囖,28,2
693,噉但係,噉但係,3,0
694,係啊但係通常都係,係呀但係通常都係,8,1
695,冇乜特別㗎老師都係由你噉樣夠鐘跟住就走,冇乜特別𡃉老師都係游理噉樣夠中跟住就走,19,4
696,噉跟住就拖時間噉樣,噉跟住就拖時間噉樣,9,0
697,冇啊冇啊,冇呀冇呀,4,2
698,係啊係啊,係啊係啊,4,0
699,佢起好咗個泳池之後就冇再出去喇,佢起好咗個泳遲之後就冇再出去喇,15,1
700,而家都唔會出去,而家都唔會出去,7,0
701,冇啊冇冇嗰啲,冇呀冇冇嗰啲,6,1
702,都係籃球啊足球啊,都係藍球呀捉球啊,8,3
703,佢會上堂嘅,佢會上堂嘅,5,0
704,佢會上堂嘅例如,佢會上堂嘅例如,7,0
705,即係佢會有啲特別嘅運動例如嗰啲,飛佢會有啲特別啲嘅運動例如嗰啲,15,3
706,曲棍球啊嗰啲佢會,曲棍求呀嗰啲佢會,8,2
707,佢會教你點樣打啊之後規矩啊啲飛碟啊嗰啲規矩啊噉樣,佢會教理點樣打呀之後規舉呀啲飛碟呀嗰啲規U啊噉樣,24,6
708,之後跟住,之後跟住,4,0
709,咪可能考試咪叫你噉樣兜幾個雪糕筒囉,咪可U考事咪叫理噉樣兜幾個雪糕筒囖,17,4
710,噉咪噉樣囉,噉咪噉樣囖,5,1
711,又未至於嘅睇老師啦,又未至於呢嘅睇老師啦,9,1
712,係啊好睇老師,係呀好睇老師,6,1
713,通常都唔係好嘅,通常都唔係好可嘅,7,1
714,噉因為大家都玩得噉樣,噉因為大家都玩得噉樣,10,0
715,即係班同學玩得嘅話就好玩得㗎啦嘛一齊玩噉,飛班同學玩得嘅話就好玩得𡃉喇嗎一齊玩噉,20,5
716,係啦嗰啲啦閃避球嗰啲有啊係啊,係吖嗰啲喇閃避球嗰啲有呀係呀,14,4
717,噉即係捉啊嗰啲噉樣,噉機捉啊嗰啲噉樣囖,9,3
718,噉又冇喎,噉又冇喎,4,0
719,我哋,哦哋,2,1
720,冇喎因為,冇喎因為,4,0
721,其實佢又幾嘅,其實佢又幾𠸏,6,1
722,佢話咗呢幾個禮拜係做呢樣嘢,佢話咗利幾個禮拜係做利樣嘢,13,2
723,噉佢就會做完咗呢樣嘢之後有畀你哋囉噉樣,噉佢就會做完咗利樣嘢之後有俾理哋囖噉樣,19,4
724,噉通常半個場就會係,噉通常半個長就會係,9,1
725,有啲人打籃球噉樣,有啲人打嵐求噉樣,8,2
726,之後另半個場就係女仔打羽毛球啊,之後另半個長就係裡仔打羽毛球啊,15,2
727,之後全部人就企嗮喺度噉樣,之後全部人就企嗮喺度噉樣,12,0
728,扮打噉樣,扮打咁樣,4,1
729,係啊係啊係啊,係啊係啊係啊,6,0
730,噉樣囉,咁樣囉,3,1
731,冇啊因為,冇呀因為,4,1
732,因為佢哋就係因為,因為佢就係因為,8,1
733,佢起咗一棟新翼噉樣,佢起咗一動新譯咁樣,9,3
734,即係中學起咗棟新翼,飛忠學起咗動新譯,9,5
735,就係為咗,就係為咗,4,0
736,游泳池啊嗰啲體育個籃球場啊,游泳池啊嗰啲體肉個藍球長啊,13,3
737,室內籃球場嗰啲噉樣所以佢,失勢藍球長嗰啲噉樣所以佢,12,4
738,地下個籃球場之後上邊新翼一個籃球場,地下個藍球長之後上便新譯一個藍球場,17,5
739,同埋佢又個操場仔,同埋佢有個操場仔,8,1
740,喺舊翼上邊嗰度囉,喺舊譯上便嗰度囉,8,2
741,但係就好細嘅嗰個係喇,但係就好細嘅嗰個係嚹,10,1
742,係啊係啊係啊,係啊係啊係啊,6,0
743,係啊,係呀,2,1
744,出出邊,出出便,3,1
745,有去個運動場嘅,有去個運動長嘅,7,1
746,但係就大得滯,但係就因為就大得滯,6,3
747,跟住啲老師唔鍾意,跟住啲老師唔鍾意,8,0
748,啲老師唔鍾意因為,啲老師唔鍾意因為,8,0
749,走嚟走去管唔到,走嚟走去管唔倒,7,1
750,跟住就而家就年年都係去返,跟住就而家就連連都係去返,12,2
751,嗰個,嗰個,2,0
752,運動場,運動牆,3,1
753,係啊係啊係啊係啊,係啊係啊係啊係啊,8,0
754,冇學校原本就係諗過搞嘅但係最尾學校唔支持啲噉嘅嘢,冇學校圓本就係U個搞嘅但係最尾學校唔知遲啲噉嘅嘢,24,5
755,因為始終都要老師,因為始終都要老師,8,0
756,之後就冇老師肯做,之後就冇老師肯做,8,0
757,之後就冇做過呢啲噉嘅嘢囉,之後就冇做個利啲噉嘅嘢囖,12,3
758,班囉,班囉,2,0
759,係啊係啊係啊,係啊係啊係啊,6,0
760,噉都嘅,噉都𠸏,3,1
761,噉我本身有玩吖嘛,噉啊本身有玩吖嗎,8,2
762,有玩開噉咪,有玩開噉咪,5,0
763,運動會都嘅,運動會都嘅,5,0
764,即係啲人咪當噉樣,啫啲人咪檔噉樣,8,3
765,係啊係啊,係啊係啊,4,0
766,係啊係啊,係啊係啊,4,0
767,十十一月啦應該,十十一月喇應該,7,1
768,即係一開學,機一開學,5,2
769,係啊唔太熱啊,係呀唔太熱呀,6,2
770,係啊有啲風大風囉,係呀有啲風大風囉,8,1
771,成日都好大風囉好大風,成日都係大風囉好大風,10,1
772,都算係嘅嗰陣時其實,都算係嘅U屎其實,9,3
773,但係唔係而家咁熱囉,但係唔係而家咁熱囉,9,0
774,係啊係啊,係啊係啊,4,0
775,係啊但係都好焗,係呀但係都好焗,7,1
776,係啊冇乜郁囉,係呀冇乜肉囉,6,2
777,係囉,係囉,2,0
778,一係就落雨一係就熱囉,一係就落雨一係就熱囉,10,0
779,我都係出嗮汗,哦都係出晒汗,6,2
780,我有學過法文嘅,哦有學個發文嘅,7,3
781,嗰陣時學校要學嘅,趕屎學校要學嘅,8,3
782,中一到中二但係我已經,中一到終易但係哦已經,10,3
783,唔記得,唔記得,3,0
784,大部分都唔記得,大部份都唔記得,7,1
785,即係如果嘅話可能會記少少啦但係,飛如嗰嘅話可浪會記少少喇但係,15,5
786,唔係啊係,唔係呀係,4,1
787,佢嗰陣時呢就規定一定要上,佢趕屎囖就規定一定要上,12,4
788,法文或者西班牙文或者音樂創作,發文或者西班呀文或者音惡創作,14,3
789,噉嗰陣時呢,噉趕屎囖,5,4
