NUM,EXPECTED,C1M61A_qwerty,# characters,edit distance
426,真係由一年班入嘅,真係油啊一年班入嘅,8,2
427,咁我又有妹喺度讀開,噉我又有每喺度讀開,9,2
428,咁所以我入又比人哋易咗啲啦即係咁樣囉,噉所以我入又俾人哋二哦啲拉姐係噉樣囖,18,8
429,係都要介紹,係多要介要,5,2
430,但係入咗之後我係一直讀到畢業囉喎,單係一入咗之後我係一直讀到畢業嘍喎,16,3
431,升返中學囉,新返中學囉,5,1
432,預科囉,預科囉,3,0
433,咁啊要入香港大學啦咁咪,噉啊要入香港大學囖噉咪,11,3
434,升入香港大學囉,升入香港大學囖,7,1
435,讀三年工程囉,篤三年工程囖,6,2
436,畢業囉,筆業囉,3,1
437,係啊我哋喺學校大㗎全部都,係啊我哋香港大啊全部都,12,4
438,我哋學校好多嘢玩㗎又有操場,我哋學校好多嘢玩嘍又有操場,13,1
439,有沙地喺後邊,有沙地喺後便,6,1
440,有條斜路可以玩下車仔,有條斜老可以玩下車仔,10,1
441,好多嘢玩㗎,開多嘢玩呀,5,2
442,同埋我哋係全日㗎喎,同埋我哋係全日個喎,9,1
443,所以我哋吃晏晝一樣行彌敦,所以我哋食晏晝一樣行來敦,12,2
444,道啊鍾意,度呀鍾意,4,2
445,即係吃碟頭牛肉飯又有,遮係食碟肚牛肉飯又有,10,3
446,有陣時熱天唔吃咧,有運時熱天唔食囖,8,3
447,即係吃雪糕又有,遮係食雪糕又有,7,2
448,我哋學校對面舊時有間叫做安樂園咧,我哋學校對面夠時有間安樂完呢,16,5
449,嗰間鋪頭咧,嗰間舖肚囉,5,3
450,係賣雪糕嘅即即你哋,係賣雪糕嘅啫姐係理哋,9,4
451,咁樣呢度嘅嗰陣時我哋香港啊叫安樂園,咁樣哩到𠸏嗰陣時我哋香港係叫安樂完,17,5
452,雪糕餐廳,雪糕餐廳,4,0
453,咁我哋去啦有啲同學咧就,噉我哋去囖有啲同學囖就,11,3
454,吃一個啲,食一個啲誒,4,2
455,啲嗰啲叫做卷咧咧,誒啲嗰啲叫肉斷囖囖,8,5
456,跟住就一樽朱古力奶咁,跟住又一一樽朱古力舐噉,10,4
457,咁啊唔洗吃飯囉又,噉啊唔使食飯囖又,8,4
458,幾好玩啊細路仔耐唔中係咪啊,幾話細路仔來唔鍾係咪,13,6
459,係啊我哋讀小學啊中學啊都好好玩㗎,係呀我哋細我哋讀小學啊中學學校都好玩啊係,16,9
460,其實對住隔籬㗎嗻小學喺對面中學喺呢邊囉,其實對住隔離個咋小學喺對邊中學喺哩便囖,19,7
461,仲有埋幼稚園㗎不過我唔喺幼稚園咁解㗎咋,仲有埋有自遠筆個我唔喺有自遠讀噉解啊咋,19,12
462,佢有埋幼稚園㗎,佢又埋有自遠嘅,7,5
463,所以我有啲同學根本係幼稚園一直讀到畢業㗎,所以我有啲同學今本係有自遠一直讀到畢業啊,20,5
464,同埋一間學校,同埋一間學校,6,0
465,讀到入大學㗎可以,讀到入大學嘅可以,8,1
466,我啲同學都係咁,我啲同學都係噉,7,1
467,我哋間學校又唔係特別大喎,我哋間學校又唔係揼別大喎,12,1
468,每一班係讀兩班㗎啫,每一班係到兩班個啫,9,2
469,就每一,就每一,3,0
470,班係有兩班所以好怪喎人哋咁樣㗎,班係有兩班所以好怪喎人哋咁樣呀,15,1
471,就一班叫做班一班叫做班囉,就一班叫做班一班叫做班囉,12,0
472,上晝班就嚟過啲上晝班就得一班㗎啫,上晝班就黎嗰啲上晝班係得一班個啫,16,4
473,六年班嚟講係得一班六年班其他啲就兩班兩班唔知點解六年班得一班㗎啫,六年班離講係得一班六年班其他啲就兩班兩班啊唔知點解陸年班得一班個啫,32,4
474,好得意好怪㗎嗰間,好得意好怪嗰間學校,8,3
475,但係教會嘅,但係教會嘅,5,0
476,舊陣時,舊陣市爹,3,2
477,我哋係有功課做但係我哋唔覺,我哋係有功課做但係我哋唔覺,13,0
478,嗰個年代咧就唔覺得,嗰嗰下年代哩就唔覺得,9,3
479,即係做功課係,遮係做功課係一,6,2
480,個壓力嚟㗎喎,個U力離個喎,6,3
481,我哋成嗰陣時係以為,我哋錫嗰陣市係耳為,9,3
482,應份㗎嘛,英份U,4,3
483,所以咧,所以哩,3,1
484,我哋冇過又話譬如功課多啊,我哋冇個有話譬如功褲多啊,12,3
485,書包重啊嗰啲我全部冇呢樣嘢㗎喎,書包重呀嗰啲我全部冇哩樣嘢個喎,15,3
486,我哋冇冇冇你呢樣嘢㗎喎,我哋冇冇冇李哩樣嘢個喎,11,3
487,我哋個學校最特別咧就係小學嗰陣時男仔咧,我哋個學校最揼別囖就係小學嗰陣時藍仔U,19,4
488,無論幾凍都好男仔要著,無論幾痛都好藍仔要著,10,2
489,灰色短褲㗎喎,灰色斷褲個喎,6,2
490,好凍㗎係啊,好東架係,5,3
491,後期咧佢改變政策到到我讀中學嗰陣時咧,後其嘞佢改變正擦到我讀中學嗰陣時嘞,18,6
492,學校改變政策啦,學校蓋變正折啊,7,4
493,佢話啊啲細路仔凍就好辛苦,佢話呀啲細路仔凍就好辛U,12,2
494,所以唔知幾多,所以唔知幾多,6,0
495,度咧就可以著灰色長褲,度屋就可以著灰色長褲,10,1
496,咧啲後期一啲人叻咗惡咗,哩啲校其一啲人叻咗雅咗,11,4
497,即係咧提出來哎有乜理由啊啲細路仔又啲乜咁,遮係囉提出梨啊有乜理由𠻺啲細路要啲咩噉,20,9
498,但係我哋嗰陣時係一個磨練嚟㗎喎,但係我哋嗰陣時係一個母練離個喎,15,3
499,個個著晒短褲,個個著晒斷褲,6,1
500,唔夠鐘都唔準開門畀你入喎,唔夠鐘都唔准開門比理入喎,12,3
501,咁你咪喺外出冷囉周圍走咪啲人周圍走囉,錦鯉孭我係出冷囖周圍走咪马就係酒囖,18,12
502,係啊,下,2,2
503,但係我哋嗰陣時個生活係好玩㗎,但係我哋嗰陣時嗰生活係好好玩啊,14,3
504,女仔著裙囉,旅仔著裙囉,5,1
505,都凍㗎女仔著裙咁我啊唔知女仔凍成點啦我男我唔知啦,都凍嘅雷仔著裙噉冇人知裏仔凍成點啊因為我係藍我唔知啊,24,13
506,係啊女仔著裙梗係凍㗎啦係咪,係呀裏仔著裙梗係凍咋拉係咪我傷成日都凍啊拉係咪,13,14
507,係啊,係呀,2,1
508,同埋我哋學校喺個山上咧,同埋我哋喺山上高爹,11,5
509,我哋學校喺山上高啊一條側路,我哋學校喺山上高啊一條斜老,13,2
510,你未去過你唔熟,理未去個理唔屬,7,4
511,香港啲學校啊,香港啲學校啊,6,0
512,其實我學校好近彌敦道係一條最大嘅街嚟嘅,其實我係好近離敦道係一條最大嘅街來嘅,19,4
513,咁我哋喺個山上高,噉我哋喺個山上高,8,1
514,咁有教堂,噉有教堂,4,1
515,哇我哋個教堂離遠望埋去,嘩我哋教堂離遠望埋去,11,2
516,好教堂咁樣㗎,好教堂咁樣呀,6,1
517,有晒嗰個尖頂呢度上邊有個,有晒嗰個詹頂嗰度十,12,6
518,十字嗰啲㗎唔係而家嗰啲,字嗰啲呀唔係而家嗰啲,11,2
519,好古怪樣嗰啲教堂㗎我哋個學校,好古怪養嗰啲教堂個我哋個學校,14,2
520,中,鐘,1,1
521,教會,教會,2,0
522,喺香港嚟講係啊,喺香港離講係啊,7,1
523,係美國,係美國,3,0
524,又有學校分會咁好多嘢㗎嗰陣時,又有課學校分會噉好多嘢嘍嗰陣時,14,3
525,係啊我哋學校個教堂好靚㗎嗰個,係呀我哋學校個教堂好靚啊嗰個,14,2
526,我哋去開大會嗰個,我哋去開大會嗰個,8,0
527,臺好靚㗎,抬好靚呀,4,2
528,冚唪唥鑲晒門,扻扮雙晒門,6,4
529,啊咁,啊噉,2,1
530,都有你哋嗰個,都有理哋嗰個,6,1
532,咁古老嗰啲牆又有啲木,咁估楼嗰啲長又有啲木,10,3
533,喺度咁咧,喺度噉囖,4,2
534,我哋有晒㗎全部啲,我哋有晒啊全部啲,8,1
535,啲啲凳可以搬出嚟跪喺度嗰啲嘢咧好多嗰啲嘢㗎,啲啲凳可以班出離李U喺度嗰啲U開多嗰啲嘢嘍,21,8
536,好經典㗎嗰啲,好經點嘅嗰啲,6,2
537,地冚唪唥,地扻扮,4,3
538,燙晒滑脟脟嗰啲義大利批盪咧,燙嗮話UU嗰啲二大利批檔嘞,13,7
539,好㗎,好呀,2,1
540,好靚㗎,好靚呀,3,1
541,我哋舊時朝朝都有早會㗎,我哋舊陣市朝朝都有早會囖,11,3
542,啦朝朝早會就唔洗去教堂嘅因為學校大到咧,辣朝朝早就唔使去𡃉堂因為學校大到嘞,19,6
543,有個叫做副堂嘅,有個叫褲堂嘅,7,2
544,教堂就有晒啲畀人,教堂就有嗮啲俾人,8,2
545,入教堂嗰啲凳,入教堂嗰啲櫈,6,1
546,梗咗嗰啲嗰啲叫做咩啊嗰啲,梗咗嗰啲嗰啲叫做咩𠻺嗰啲,12,1
547,我唔記得咗突然間嗰個嗰個,我唔記得咗特然間嗰個嗰個,12,1
548,英文名嗰啲,英文名嗰啲,5,0
549,堂嗰啲凳叫做咩,堂嗰啲櫈叫做乜,7,2
550,係啦你講得啱,係呀李講得啱,6,2
551,但係我哋另外底下有個副堂,但係我哋另外底係一個褲堂,12,3
552,一樣好空曠㗎喎,一樣好空U個喎,7,2
553,但係就要好似呢度啲學校咁啦,但係就要好似哩度啲學校噉囖,13,3
554,拉啲凳出嚟擺嗰啲嘅,拉啲凳出梨擺嗰啲嘅,9,1
555,咁我哋早會就坐嗰啲,噉我哋早會就U嗰啲,9,2
556,日日嗰啲工人就嘈喧巴閉因為日日都要安日日都要收啊嘛,日日嗰啲公人就嘈亂巴閉一路日都要安日日要收啊嘛,25,6
557,之後就上體育堂啊嘛喺嗰度,之後就上體育堂啊马係嗰度,12,2
558,落雨上體育堂咪係副堂囉,落雨上睇夏堂係褲堂囉,11,4
559,好天就出去波地囉,好天就出去玻地囉,8,1
560,落雨喺裡邊囉,學嘢裏便呵,6,6
561,所以佢哋日日要剩㗎,所以佢哋日日要航虹剩嘍,9,3
562,我哋學校好,我哋學校好,5,0
563,好傳統㗎,好全統啊,4,2
564,每朝有早會㗎校長啊咁啊,每朝有早會己校象啊噉啊,11,3
565,講嘢啊係咁都校,講嘢呀係噉到後,7,4
566,規又多好嚴下㗎都,規又多好嚴下嘍都,8,1
567,因為教會學校,因為教會學校,6,0
568,每年都有一個禮拜係,每年多有一個禮拜係,9,1
569,即係傳道,遮係全度,4,3
570,希望啲學生信,嘿望啲學生信,6,1
571,佢哋話我信咁,去度下我信噉,6,4
572,咁就好容易入咗基督教㗎了,噉就好容易入咗基督教嘅啊,12,3
573,不過我唔係,不過我唔係,5,0
574,吓,下,1,1
575,我讀到畢業都未信,我讀到畢業都未信,8,0
576,拉我哋冇在,拿我哋冇咗因為我哋係,5,7
577,因為我哋學校係,因為我哋學校係,7,0
578,基督教,基督教,3,0
579,所以冇㗎喎,所以冇婚個喎,5,2
580,係基好似係,下機煲次婚係,5,5
581,㗎,她马,1,2
582,哈所以我哋冇,下所以我哋冇,6,1
583,但係咧亦都有啲好,但係囉亦都有啲好,8,1
584,嘅咧,嘅嘞,2,1
585,即係因為我哋學校係,遮係我哋學校係,9,3
586,都幾,都幾,2,0
587,因為嗰本身係,因為個係本身,6,3
588,所以我哋有啲,所以我哋有啲,6,0
589,英文人嘅先生㗎喎,英文人嘅先生個喎,8,1
590,有啲牧師譬如中學咧就,有啲木師譬如中學囖就,10,2
591,因為我哋學校好怪㗎,因為我哋學校好怪個,9,1
592,小學就係中文小學嚟嘅,小學就係中文小學離嘅,10,1
593,英文就係中學嚟嘅,英文就係中學離嘅,8,1
594,所以由小學上中學咧,所以油小學上中學囖,9,2
595,我哋,我哋,2,0
596,循道嗰啲學生由,巡度嗰啲學生油,7,3
597,六年班升上中一咧,六年班星上中一囉,8,2
598,好辛苦㗎話畀你知,開生坐呀話比理支,8,7
599,我由,我油,2,1
600,我讀六年班嗰陣時起碼唔係考第尾㗎哈我考第,我讀六年班嗰陣時起碼唔係考第尾個我考第,20,2
601,十名都唔敢嘅,十明都唔敢嘅,6,1
602,二十年前四十一人我,二十年前四十一人我,9,0
603,起碼一半以上啦哈,起碼一半以上拉吓,8,2
604,但係我入到,但係我入到,5,0
605,中學你估我第一年,中學莉估我第一連,8,2
606,班我第一次考試考第幾咧,斑我第一次考士考第幾囖,11,3
607,真係尾二,遮係尾二,4,1
608,四十人之中考第三十九,四十人之中考第三十九,10,0
609,因為佢全部講英文,因為佢全部講英文,8,0
610,除咗中文堂,脆咗中文堂,5,1
611,所以我哋啲又唔聽,收尾我哋啲又唔聽,8,2
612,又唔睇電視啊,又唔睇電視𠻺,6,1
613,又唔聽收音收音機㗎嘛,又唔聽收音收音機吖马,10,2
614,初始真係唔知佢噏乜,初時啫係唔知佢牙乜,9,3
615,所以頭一張,所以圖一張,5,1
616,冚唪唥紅線女,U邋紅倩女,6,4
617,除咗兩科我都唔記得係邊兩顆啦,除咗兩科我都唔記得係邊兩科呀,14,2
618,好淒涼㗎但係咧,好U涼個但係囉,7,3
619,到又啦即係咁講啦,倒又啦遮係噉講啦,8,3
620,哈亦都有啲好叻嘅不過我哋啲懶掛住玩咁樣啦,下亦都有啲好囉嘅筆個我哋啲懶掛住玩噉樣啦,20,5
621,我叻嗰啲同學,我叻嗰啲同學,6,0
622,個個,個個,2,0
623,嗰袋袋住一本就係,個袋袋住一本就係,8,1
624,咧你咪見過嗰本咧,囉买見嗰本呢,8,5
625,查嗰個字仲深過原先嗰個字嘅,搽嗰個自仲心個完心嗰個字嘅,13,6
626,佢哋個個噏到出嚟㗎,佢哋個個牙到出梨𡃉,9,3
627,咁我讀中學,噉我讀中學,5,1
628,嗰陣時咧,嗰陣時嘞,4,1
629,我就唔鍾意唸書㗎,我就唔鍾意唸書啊,8,1
630,所以我咧,所以我囉,4,1
631,先生就係成日,先生就係成日,6,0
632,日日都捉住我嚟問生字嘅,翼係都捉住我來問生自嘅,11,4
633,十次咧,十次爹,3,1
634,其實我,其實我,3,0
635,一兩次都答得啱嘅,一兩次都搭得啱嘅,8,1
636,但係咧,但係囉,3,1
637,佢見我答得啱一次咧,佢叫我搭得啱一次囉,9,3
638,就問多個字嘅,就問多個自嘅,6,1
639,咁通常都,噉通常都,4,1
640,都死嘅跟住,都死嘅跟住,5,0
641,所以咧,所以哩,3,1
642,通常佢一錯咧就好寫五十,通常佢一錯囖就口瀉五十,11,3
643,寫五十次抄個寫五十次,寫五十次抄個寫五十次,10,0
644,咁我呢啲咧,噉我哩啲嘞,5,3
645,就已經去到二百次嗰啲人嚟嘅啦,就意經去到二八次嗰啲人哋嘅,14,4
646,同埋每日寫二百次喎,同埋每一寫二八次喎,9,2
647,第二堂又問啊嘛聽日又問啊嘛,第二堂又問𠻺嗎聽日又問啊马,13,3
648,交完又問啦,膠完又問呀,5,2
649,又問啦,又問呀,3,1
650,係啊,係呀,2,1
651,而家呢個先生嚟咗多倫多添啊喺多倫多住啊,而家哩個先生離咗多U啲𠻹喺多U多住𠻺,19,8
652,我仲有見佢㗎,我仲有見佢個,6,1
653,仲要車佢出去而家佢,仲要車佢出去而家佢,9,0
654,因為佢係我都就嚟啦係咪啊,因為佢係我都就黎啦係咪啊,12,1
655,我哋啲學生聚會啊咁,我哋啲學生聚會啊噉,9,1
656,請埋佢嚟,請埋佢哋,4,1
657,咁我仲要接佢嚟添,噉我仲要接佢離添,8,2
658,但係呢個先生就係罰得我最多嗰個先生,但係哩個先生就係U得我最多嗰個先生,17,2
659,呢個世界好奇怪吓,哩個世界好奇怪啊吓,8,2
660,係啊,下,2,2
661,有,有,1,0
662,咪罰,咪U,2,1
663,企課室門口囉,企課室門口囖,6,1
664,罰留堂囉呢啲都有啦,罰樓堂囉哩啲多有囖,9,4
665,但係我個原因係做,但係我嗰原因係做,8,1
666,好少嘢嘅點解畀先生罰留堂咧,好小嘢嘅點解比先生沸樓堂嘞,13,5
667,有一次個粉擦跌,有一錯個奮擦跌,7,2
668,咗落地下好衰唔衰我一腳,咗落地下好衰唔衰我一腳,11,0
669,踢落去,踢落去,3,0
670,咁又畀老剛剛我哋個喺門口經過見,噉又俾佬啱啱我哋個瞓度U任睇埋經個見,15,12
671,到我,倒喎,2,2
672,如果佢唔經過就冇事㗎啦又,如嗰佢唔經個就冇事個呀又,12,4
673,剛剛見到咁啊捉咗嚟留堂啦,啱啱見倒噉啊出咗離U塘啦,12,8
674,我係一兩次㗎咋因為我都係啲,我係一兩次嘅咋因為我都係啲,13,1
675,我讀書嗰陣時咧我係一啲好,我讀書嗰陣時囖我係一啲好,12,1
676,乖嘅細路仔好怕事嘅細路仔嚟嘅,乖嘅細路仔好怕是嘅細路仔來嘅,14,2
677,所以啲先生我哋啲唔起眼啫,所以啲先生我哋啲唔起眼啫,12,0
678,但係個問題咧就係即係成日畀人罰咧,但係個問題嘞就係遮係成日俾人罰U,16,4
679,次次問都唔識,次次問都唔識,6,0
680,先生話話即我哋懶,先生話姐我哋懶,8,2
681,不過我講英文咋喎第啲科就喎,筆個我講英文咋喎第二啲科就喎,13,3
682,只不過英文我頭嗰,指一個英文我頭個,8,4
683,實在,實再,2,1
684,嗰段時間實在太難適應,嗰段時間實在太蘭色應,10,2
685,咁嗰陣時咪有問題,噉嗰陣時咪有問題,8,1
686,咁之後都靠自己啦,噉之後都靠自己啦,8,1
687,哈所以我中學畢業,下所以我中學畢業,8,1
688,入到香港大學喺我哋,入到香港大學喺我哋,9,0
689,嚟講,離講,2,1
690,係冷門嘅我,係冷門嘅我,5,0
691,因為我唔係出名叻啲人啊嘛,因為我唔係出名叻啲人啊嘛,12,0
692,只不過咧我哋考試,指筆個囉我哋考事,8,5
693,即臨場經驗好,遮淋長經驗好,6,3
694,所以其實考試其實讀書咧,所以其實考事其實讀書囖,11,2
695,其實最緊要就係你去到嗰啲咁嘅嗰度咧,其實最緊要就係理去到嗰啲噉嘅嗰度囖,17,3
696,你識答題目,李識搭題木,5,3
697,用,用,1,0
698,你唔識你唔識個題目都答得嘅根本,理唔識理唔識個題木都答得嘅根本,15,3
699,但係你一定要揀,但係李一定要揀,7,1
700,唔好話唔識唔答,唔好話唔識唔答,7,0
701,譬如要齊咁多條嗰啲你咪,譬如要柴咁多條嗰啲理咪,11,2
702,寫齊嘢,寫菜嘢,3,1
703,改個改嗰啲先生,改嗰改嗰啲先生,7,1
704,見到有嘢都,見倒有嘢都,5,1
705,畀啲分㗎啦即係,俾分嘍拉姐係,7,5
706,咁做呢啲咧總言之,噉做哩啲啦重然知,8,6
707,係啊,U,2,2
708,我讀書好懶㗎我成日,我讀書好懶個我成日,9,1
709,都話囉喔度英文先生嗰陣時話我哋好鮓嘅,啲話囖我讀英文先生嗰陣時話我哋好U嘅,18,5
710,但係好多同學,但係好多同學,6,0
711,啲英文好叻㗎了,啲英文好叻個啊,7,2
712,但係居然我有一年,但係都應該有一連,8,4
713,我先生送咗本書畀我喎,我先生送咗本書俾我喎,10,1
714,你估點解咧嗰次真係笑死啦,理估點解囖嗰次啫係笑死啊,12,4
715,嗰陣時嗰啲同學咧,嗰陣時啲同學囖,8,2
716,即係,遮係,2,1
717,先生出條題目好似話,先生出個提木好似話,9,3
718,即係你嗰,遮係理個,4,3
719,會做啲乜啊咁啊,會做啲乜個噉,7,3
720,嗰啲細路仔佢哋唔識個嗰個字啊照作,嗰啲細路仔佢哋唔識個嗰個字照作,16,1
721,咁咗嘢囉因為我哋有得揀啊嘛,噉U咗嘢拉因為我有得揀啊马,13,5
722,我揀第個題目,我揀第二個題木,6,2
723,我冇事喎,我冇事喎,4,0
724,所以佢哋啲人掛晒之後咁我嗰次先生,所以佢啲人瓜晒之後噉我嗰次先生,16,3
725,送咗本書畀我,送咗本書俾我,6,1
726,係啊,係,2,1
727,不過呢個先生慘啦,筆個哩個先生慘啊,8,4
728,佢係咁,佢係金,3,1
729,今年舊年啊舊年,今年舊年啊舊年,7,0
730,二啊今年二月其實就過咗身啦喺,二啊今年二其實就個咗身咋喺,14,3
731,係一個女先生啲菲律賓人嚟嘅,係一個女先生哩飞立U人來嘅,13,5
732,哈咁,嗯噉,2,2
733,我呢個係我中學啦,我哩個係中學啊,8,3
734,呢個中國先生嚟嘅,哩個中學先生厘嘅,8,3
735,咁啊真係送本書畀我啦,噉啊真係送咗書俾我啦,10,3
736,係囉,係囉,2,0
737,其他啲人,其他啲人,4,0
738,熱門倒竈,熱滿倒做,4,2
739,笑死啊真,笑死真係,4,2
740,頭十個叻嗰啲全部,頭十個叻嗰啲全部,8,0
741,肥佬,肥老,2,1
742,佢哋真係第一次真佢哋,佢哋真係第一次真佢哋,10,0
743,佢哋個個搦住喊嘅,佢哋個個扐住喊嘅,8,1
744,因為佢哋,因為佢哋,4,0
745,個個叻慣㗎嘛突然間,個個叻慣歌马特然間,9,3
746,答離題,搭離太,3,2
747,先生話你都唔明白,先生話理都唔明白,8,1
748,字你亂咁寫,自李U咁寫,5,3
749,所以嗰嗰時真係好笑啊我又答,所以嗰嗰時真係好笑我又搭,13,2
750,嗰題目好笑嗰題目都好笑㗎,個提木都好笑個不過提木都好笑個,12,10
751,佢話你問我想做乜,佢話李問我上做乜,8,2
752,咁我梗係,噉我梗係,4,1
753,即係玩嘢啦我話我最好做乞兒我話,遮係玩嘢啦我話最好做刻衣我話,15,4
754,唔洗做嘢有人畀,唔駛做嘢有人俾,7,2
755,錢坐喺度幾好咁即係寫呢啲啊你話,錢坐喺度幾好噉遮係寫哩啲理話,15,5
756,即係你出下綽頭咁咪,遮係理出下翠頭噉咪,9,4
757,得囉即係咁講,得囉遮係噉講,6,2
758,係啊我係我試過係咁啊,係啊我係我市個係噉啊,10,3
759,奇怪哈,奇怪吓,3,1
760,但係都唔奇怪得過呢度啊唔制你知唔知,但係都唔奇啊得個利度啊唔知理知唔知,17,5
761,啦佢哋啲人移民咗嚟咗加拿大啦,辣佢哋啲人移問咗離咗加嗱大吖,14,5
762,咁,噉,1,1
763,成日咪有啲嘅我哋要去睇嘅,成日咪有啲嘅我哋要去睇嘅,12,0
764,咁佢哋我女喺隔籬,噉佢哋個我個女喺隔離個,8,5
765,學校咋嘛嗰度,學校砸马嗰度,6,2
766,即係嗰間,遮係嗰間,4,1
767,咁去到睇佢哋,噉U到睇佢哋,6,2
768,貼作文啦吓,叫作吻啦吓,5,2
769,咁我啲梗係個個喺香港都係英文小學㗎啦佢哋寫到嘅,噉我啲水梗係個個喺香港都係英文笑學啊吖佢哋寫到嘅,23,5
770,我望畀個板望望下,我望倍板望望下,8,2
771,點會有啲中文嘅貼板貼出嚟㗎咧,點會有啲中文嘅貼版貼出來啊嘞,14,4
772,先生鬼佬嚟㗎喎,先生鬼老離個喎,7,3
773,仲貼堂喎咁,仲貼堂喎噉,5,1
774,問先生我話,問先生我話,5,0
775,你知道講咩,理支道噉咩,5,3
776,唔知㗎,唔知呀,3,1
777,咁點解你貼堂啊,噉點解李貼堂啊,7,2
778,冇即係,冇遮係,3,1
779,鼓勵啲學生寫嘅啫,乜例啲學生寫啊啫,8,3
780,其實即係唔係話,其實遮係唔係啊,7,2
781,即係嘅,遮係嘅,3,1
782,即係佢畀佢,遮係佢俾佢,5,2
783,自己咁,自己噉,3,1
784,所以嗰佢畀返咁就係咁都可以貼堂,所以嗰佢俾分噉就係噉都可以貼堂,15,4
785,就唔係真係你寫啲乜,就唔係真係理寫啲乜,9,1
786,呢個亦都係加拿大好特別,哩個亦都係加嗱大好揼別,11,3
787,我哋考試咧即係我哋,我哋考事囖遮係我哋,9,3
788,過咗嚟呢邊要考牌咪要考試嘅,個咗離哩邊要考排咪要考事嘅,13,5
789,有兩種要答嘅,有兩種要搭嘅,6,1
790,其實佢哋咧,其實佢哋囖,5,1
791,冇答案㗎啱與唔啱㗎,冇答案個啱U唔啱啊,9,3
792,其實答你㗎啫,其實搭李啊啫,6,3
793,你講到畀人知咁解啫你寫得到你想講嘅嘢就得㗎啦根本,李講到俾人知噉解啫理寫得到理上講嘅嘢就得嘍啊根本,24,8
794,啱與唔啱冇嘢啱與唔啱㗎嘛,啱遇唔冇冇嘢啱預唔啱他马,12,5
795,唔係一加一等於二呢啲,唔係一加一等於二,10,2
796,咁咁嚴謹嘅問題㗎嘛,咁咁炎緊嘅問題歌妈,9,4
797,即係有啲嘢咁做又得,遮係有啲嘢噉做又得,9,2
798,咁做又得,噉做又得,4,1
799,但係你寫到話畀人知你想點做咪得囉,但係理寫到話理人知理上點做咪得囖,16,5
800,加拿大就,加嗱大就,4,1
801,你要自己,理要自己,4,1
802,我覺得佢佢哋,我覺得佢佢哋,6,0
803,只要求就係要你要自己嘅人哋,只要勤力要理自己人哋,13,6
804,人哋睇得明,睇得明,5,2
805,就我哋以前死唸書唔識,就我哋以前死唸舒唔識,10,1
806,瞇埋眼成段唸晒佢囉咁樣囉,眯埋噉寫斷唸晒佢囖噉,12,8
807,不過,筆個,2,2
808,我都咁耐書我都唔唸書嘅,我讀咁袋舒我都唔唸書嘅,11,3
809,我冇讀啊所以,我冇讀所以,6,1
810,所以我冇讀啊因為要全部唸書啊嘛咁唔讀囉,所以我冇讀啊因為要全部唸書啊马噉唔讀囖,19,3
811,中國歷史我都唔讀,中國力市我都唔讀,8,2
812,我冇讀中史㗎,我冇讀終市啊,6,3
813,但係我哋點樣讀我讀,但係我哋掂養讀我讀,9,2
814,喎,喎,1,0
815,我讀嗰陣時,我讀嗰陣時,5,0
816,我哋去睇照去,我哋去睇照去,6,0
817,可以㗎都,呵意嘅都,4,3
818,不過我嗰陣時都有啲著數嘅,筆個我嗰陣時都有啲着素嘅,12,4
819,因為香港,因為香港,4,0
820,即係喺中學教嘅先生係唔多,遮係喺中學教嘅先生係唔多,12,1
821,我哋學校因為教會嘅關係咧我哋有鬼佬喺學校度教㗎嘛,我哋學校係因為教會嘅關係囖我哋有鬼老喺學校度教啊马,24,5
822,咁呢啲先生根本就出題目嘅,噉哩啲先生根本就出題木嘅,12,3
823,喺會考度出題目嘅我哋平時做啲題目,喺門口度出題木嘅我哋平事做啲題木,16,5
824,佢根本就我哋做咁做㗎囉,佢根本就我哋做噉做個囖,11,3
825,所以我都攞添㗎唔係,所以我都攞添呀唔係,9,1
826,㗎反而英文就,個蔔為英文就,6,3
827,可以攞,可以攞,3,0
828,你話離唔離譜啊,理話黎唔離抱啊,7,3
829,啦聖經我都攞㗎,嗱聖經我都攞㗎,7,1
830,我又唔信教㗎喎,我又唔信覺個喎,7,2
831,當聽故仔咋嘛,當聽故仔他马,6,2
832,係咪兩樣都係咁㗎嘛,係嗯兩樣都係鸥马,9,4
833,好離譜㗎,好離抱個,4,2
834,所以我讀嗰時我唔係讀,所以我讀嗰陣時我唔係讀,10,1
835,我唔係我又唔係,我唔係我又唔係,7,0
836,我個班叫做,我嗰班叫做,5,1
837,又又,又又,2,0
838,即係又有嘅又有撈埋,遮係又有嘅又有撈埋,9,1
839,縱然只我又唔讀,總然之我又唔讀,7,2
840,嗰啲咁嘅嘢囉,嗰啲噉嘅嘢囖,6,2
841,又唔讀中國歷史,又唔讀中國力市,7,2
842,但係我又讀英國歷史,但係我幼讀個英國力,9,4
843,即係嗰啲英文歷史我有讀過,遮係嗰啲英文力市我有毒個,12,5
844,嗰啲有讀啦嗰啲有讀啦,嗰啲有讀喇嗰啲有讀啦吓,10,2
845,哈所以我兩度兩邊都得㗎,那所以我兩啲兩便都得囖,11,4
846,即係咁講不過卒之都揀咗工程啊,遮係噉講筆個捉知都揀咗工清啊,14,7
847,因為讀到咧,因為讀到嘞,5,1
848,就要中英數啊嘛,就要中英素啊马,7,2
849,中文啊嗰陣時唔洗中文添,中文啊趕時唔使中文添,11,3
850,英文咧一定要合格啦,英文U一定要合格啦,9,1
