NUM,EXPECTED,C1M59A_qwerty,# characters,edit distance
264,咁就有一間好細嘅屋仔喺嗰度住嘅,噉就有一間好細嘅U仔喺歌度住嘅,15,3
265,咁啊修理因為要行一條好長嘅石級六百零一級,噉啊收理因為要行一條好長嘅石級六百零一級,20,2
266,嘅石級上落啊咁樣咁就住咗唔係好耐,嘅石級上落啊噉樣噉就住咗唔係好U,16,3
267,咁啊媽咪就懷孕囉即係,噉啊媽咪就懷印囖遮係,10,4
268,咁啊咁就唔方便行咁多嘅石級咁我哋咧返返去我爸爸媽媽屋企,噉啊噉就唔方邊行噉多嘅石級噉我哋囖番返去我爸巴嗎媽岸企,27,10
269,嗰度嚟到住咁啊住咗一段時候就移民嚟加拿大囉,哥度離到住噉阿住咗一短時候就移民離加拿大囖,21,7
270,鍾意咁樣媽咪好識做幫佢手啊咁樣,鍾意噉樣媽咪好識做幫佢手啊噉樣,15,2
271,同我爸我媽媽爸爸嘅關係都好好囉,重我爸我嫲媽爸巴嘅關係都好好囖,15,4
272,有㗎都結婚嗰陣時,有㗎都結婚嗰陣時,8,0
273,我哋喺禮拜堂行婚禮囉行婚禮之前咧咁我哋就要去嗰個新娘屋企嗰度接新娘囉,我哋喺禮拜堂行分来囖行分禮之前U噉我哋就U去嗰個身U岸企嗰度接身兩囖,34,13
274,接新娘就要敲門啊開敲開門啊利是嗰啲咁樣囉哈,接身兩就要敲門呀開敲開門利是啊嗰啲噉樣囖蝦,21,8
275,係啊,係呀,2,1
276,去去敲門去嘅佢嗰啲姊妹喺嗰度咁啊叫佢開門,去去敲門去嘅佢哥啲紙妹喺嗰度噉係叫佢開門,20,4
277,開門佢就話畀幾多錢我先至可以去開門畀個老婆放佢去結婚咁囉,開門佢就話俾幾多錢我先至可以去開門俾個老婆放佢去結婚噉囖,28,4
278,嗰啲係嗰啲嘅嚟嘅哈,嗰啲係嗰啲嘅離嘅下,9,2
279,唔記得咗囉,唔記得咗嘍,5,1
280,然後就嫁女就需要派餅囉,然後就誒㗎裏就需要派餅囖,11,4
281,咁我就要同我嘅即係我太我我嘅外父即係我太太個爸爸,噉我又要同我家姐係我太我嘅外虎者係我太太個爸巴,24,8
282,講話我哋結婚啦我會畀幾多錢佢買呢啲嘅嫁女餅嚟到派畀佢嗰啲親戚,講話我哋結婚嚹我會俾幾多錢U買哩啲嘅𡃉裏餅離到派俾佢歌啲嘅親U啊,30,12
283,朋友啊咁樣咁就係好似呢個係咪,朋友啊噉樣噉就係好似哩個係咪,14,3
284,係囉即係好似西人嗰啲中國人都有嘅我記得好似畀咗一萬蚊,係囉姐係遮係好似西人嗰啲忠角人都有嘅我記得好似俾咗一萬蚊,26,6
285,香港錢買燒豬啊買嫁女餅啊嗰啲派畀人啊,香港U買燒豬啊買𡃉裏餅啊嗰啲派俾人啊,18,4
286,咁咧就我個外父咧,噉拉就誒我個外涂囖,8,5
287,佢收咗呢啲嘅禮之後咧咁佢又要即係買衫啊,佢收咗利啲嘅来之後囖噉佢幼要啫係買衫啊,19,6
288,嗰啲嘅被啊枕頭啊即床用嗰啲就係女,嗰啲嘅皮啊枕頭啊啫床用嗰啲就係裏裏加,16,5
289,家嗰度嚟度負責啊咁佢買返啲嘢畀個女如果出嫁啊啲嫁妝,加嗰度離到U責啊噉佢買返啲嘢係俾個裏語U果出𡃉啊啲𡃉裝叫做蝦,25,16
290,好開心嘅事嚟嘅哈,好開心嘅事離嘅下,8,2
291,加拿大譬如我個大女嫁佢係嫁個波蘭人咁啊佢跟返波蘭嗰啲嘅,加拿大譬預我個帶裏𡃉佢係假個波U人噉啊佢跟返波U嗰啲嘅,27,8
292,冇乜咁多中國嗰啲嘅傳統嘅儀式嘅囉,冇乜噉多中國嗰啲嘅傳統嘅二識嘅囖,16,4
293,嚟到加拿大要跟加拿大嗰啲嘅規則啊咁樣囉,彌到加拿大要跟𠺢拿大嗰啲嘅規U啊噉樣囖,19,5
294,冇問題係了,冇問題係囖,5,1
295,大家文化唔同囉,大𠺢文化唔同囉,7,1
296,咁啊要打架適應囉要尊重對方嘅文化囉,噉啊要大家適應囖要專重對方嘅文化囖,17,6
297,不同問題係啦大家嗰啲生活方式就就唔同,筆文化係喇大家嗰啲生活方色就就唔同,18,6
298,佢哋嘅文化背景唔同咁樣就係要呢一啲要叫大家適應,佢哋嘅文化背經唔同噉樣就係要姨一啲叫度大家識應,23,6
299,不過加拿大咧就好囉,筆個加拿大屋就好囉,9,3
300,就係兩個年輕人結咗婚之後佢哋就搬出去出邊嗰度自己有自己嗰個嘅家庭,就係兩個連青人結咗分之後佢哋就搬出去出變嗰到自己幼自己嗰個嘅嘉停,32,8
301,咁就唔洗同埋屋企人住埋一齊就冇咁多嘅囉,噉就唔使同埋U企人U賣一砌就冇噉多嘅囖,19,8
302,啲夢啊,啲夢呀,3,1
303,發夢嘅夢都有啲記得嘅,發夢嘅夢都有啲記得嘅,10,0
304,有好多時都發一個我自己會飛嘅夢飛下飛下咁樣好舒服㗎,誒有誒好多事都發一個我自己會飛嘅夢飛下飛下噉樣好舒服𡃉,25,5
305,有時有啲夢就發夢咧覺得自己一聲喺度跌落去下面跌落個坑入邊咁樣,有時有啲夢就發夢爹就覺得自己任一聲係到跌落去下便跌落嗰個行嗰度噉樣囖,30,12
306,然後咧就又記得有一個夢好好得意嘅就我讀書,然後惡就有記得有一個夢好好得意嘅就我讀書,20,2
307,讀一科叫做希伯來文,讀一科叫做希百來文,9,1
308,希伯來文咧就好難嘅我個陣時好老下嘅四五十歲先至讀咁就學得好辛苦,唏百來民囉就好爛嘅我個陣時好佬下嘅四五十歲先至讀噉就學得好辛苦,31,7
309,咁啊發夢咧就夢見喺嗰酒店門口嗰度,噉啊發夢爹就夢見喺個酒店門口個到,16,5
310,忽然之間好多嗰啲兵啊抓住啲機關槍啊嚟度係,忽然之間好多嗰啲冰呀搾住啲機關窗呀任百百任咁樣離到係,20,13
311,打落個酒店個度咁我搏命走走入個房嗰度,打咯個酒店嗰到噉我博命走走咯個房嗰度,18,6
312,咁樣一打開只窗咧咁就有好大只戰艦,咁樣一打開隻窗囉噉就有好大嘅戰U,16,5
313,咁啊一升上嚟咁啊有好多機關槍嗰度嚟到掃我咁樣咧就我好驚囉哈,今啊廿親升相離噉啊有好多機關張嗰到離到掃我噉樣囖就好驚囖蝦,29,14
314,原來嚟就係係因為讀希伯來文另到我好發呢啲噩夢囉,願來U就係係因為讀希百來文U到我好發哩啲愛夢囖,23,7
315,嗰個夢啊發過兩次會飛嗰啲夢咧發過好多次,嗰個夢啊發個兩次會飛嗰啲夢囉髮個好多次,19,4
316,十幾廿次都有嘅,十幾廿次都有嘅,7,0
317,飛喺度飛喺啲草地上面飛過啊咁樣,飛喺到飛喺啲草地上便嗰到飛個呀咁樣,15,6
318,冇㗎哈剩係自己飛緊嘅咋,冇呀下淨係自己飛緊嘅咋,11,3
319,飛仔唔係飛仔嗰啲飛,飛仔唔係飛仔嗰啲飛,9,0
320,係飛機嗰啲飛,係飛機嗰啲飛,6,0
321,有㗎有意思㗎,有㗎有意思㗎,6,0
322,好似個希伯來文啊好好啊,好似讀希百來民呀好好啊,11,4
323,好好好難學啊成日要做功課好大好好大嘅啊咁樣囉,呀好好好U學呀U日要做功課好戴好好帶嘅嘅啊噉樣囖,22,9
324,會飛嗰啲就覺得自己可以係可以有自己啊咁樣囉,會飛嗰啲就覺得自己可以係可以好自油啊噉樣囖,21,4
325,會㗎,會架,2,1
326,起身去下廁所啊飲杯水啊咁再訓就㗎,起身去去下廁所呀飲杯水噉再瞓就U呵架,16,8
327,有有,有有,2,0
328,訓唔著覺,瞓唔着教有,4,4
329,有時飲咗茶囉,有時飲咗茶囉,6,0
330,飲咗茶飲咗咖啡六個鐘頭都訓唔著覺囉,飲咗茶飲咗咖啡六個鐘頭都瞓唔着教囖,17,4
331,起身睇下書啊咁樣囉,起身睇漢書啊噉樣囖,9,3
332,有時喺房嗰度訓唔著覺起身行出嚟張沙發嗰度訓換個地方咁就訓得到㗎啦,有時係房哥度瞓唔着教起身出來張梳化歌度哥度瞓碗個地方感就瞓得到,32,18
333,好怕乜嘢啊,好怕乜嘢呀,5,1
334,好怕會有大病囉,好怕會有大病囉,7,0
335,好怕生囉,好怕生囉,4,0
336,有癌症囉,有岩証,4,3
337,而家都而家都好未有癌症,而家都而家都好味有U証,11,3
338,都係病到又唔死得又病得好辛苦咁樣就好悽涼囉,都係病到有唔死得有病得好辛苦咁樣就好U涼囉,21,3
339,接受現實囉,接受現實囖,5,1
340,我都未試過我都唔知啊而家係咁樣諗咋,我都未試個我都唔知呀而家係咁樣林借,17,4
341,係囉到時可能會辛苦都唔一定啊,係囉到時可浪好辛苦都唔定啊,14,3
342,不過我有三個女啲女又好乖會一啲嘅病咗嘅爸爸媽媽嘅,筆個我有三個裏啲裏幼好乖會一啲嘅餅咗嘅爸巴麥媽嘅,24,8
343,係囉,係囉,2,0
344,乜嘢都唔驚啊都有啲人係咁樣講嘅,乜嘢都唔驚啊都有啲人係噉樣講嘅,15,1
345,係咁樣講囉真係有困難嚟嗰啲又唔同,係咁樣講囖真係有困欄來嗰啲又唔同,16,3
346,嘅嘅反應,嘅嘅反應,4,0
347,我都唔係好知道囉,我都唔係好知度囉,8,1
348,唔知啊你問英文啦,唔知呀李問英文嚹,8,3
349,係啦我都係咁樣嘅㗎,係喇我都係噉樣嘅𡃉,9,3
350,隨遇而安,除U紧安,4,3
351,有乜嘢發生我相信基督教啦相信神啦喺我哋嘅生命嘅當中,有咩嘢發生我傷相信機督教喇相信神喇喺我哋嘅生命嘅當鐘,25,6
352,我哋所遇到嘅神係會知道會容許呢啲嘢發生,我哋鎖魚到嘅神係會知道會容去依啲嘢法生,19,5
353,咁我哋咧就係即盡我哋所能嚟到係接受面對咁樣就得囉,噉我哋啊就係俊我哋所浪來到係接秀面對噉樣就得囖,24,9
354,預感係預感乜嘢啊將來會發生啲乜,預噉係預噉乜嘢啊張來會發生啲歪,15,4
355,預感將來會發生啲咩啊,預噉張來會發生啲咩啊,10,2
356,我覺得未必係真嘅,我覺得未必係真𠸏,8,1
357,未必係真嘅有時預感都會錯嘅,未必係真𠸏有時語噉都會錯嘅,13,3
358,有時自己係你想心裡邊好想嗰啲嘅嘢咁你啊決定佢會發生,有時自己係理想心裏邊好想嗰啲嘅嘢錦鯉啊覺得佢會發生,25,6
359,其實就唔係咁樣發生囉,其實就唔係咁樣發生囉,10,0
360,預感啊,U噉啊,3,2
361,冇乜嘅冇乜,冇乜嘅冇乜,5,0
362,但係一般嘅都可以知道大約係點樣囉,戴一般嘅都可以知度大約係點樣,16,4
363,就唔係呢一啲嘅預感啊先知啊嗰一啲啦,就唔係哩一啲嘅語噉啊先知啊嗰一啲啊,17,4
364,冇得解釋㗎,冇得解釋個,5,1
365,冇喎乜嘢都有得解釋㗎喎,冇喎咩嘢都由得解飾個喎,11,4
366,有因有果,有恩有過,4,2
367,你做啲乜嘢嘢就有啲乜嘢嘅後果,狸做啲乜嘢嘢就有啲乜嘢嘅後果,14,1
368,有細個嗰陣時唔敢去焚場啦,有細個嗰陣時唔敢去饭長喇,12,3
369,係啦,係喇,2,1
370,殮房啦,臉房喇,3,2
371,殮房係醫院啊嗰啲裝死人嗰啲地方囉,拈重喺醫院啊嗰啲裝死人嗰啲地方囖,16,4
372,黑嘅地方又唔敢去囉細個嗰陣時,黑嘅地方又唔敢去囖細個嗰陣時,14,1
373,唔都信㗎信有㗎,我都信𡃉信有𡃉,7,3
374,係囉信信基督教基督教啊講有魔鬼有撒旦啊嗰啲嘅,係囉信信機督教基督教啊講有魔鬼有殺彈啊嗰啲嘅,22,3
375,外嚟嚇人嗰啲就唔信囉但係有有嗰啲嘅,外地嚇人嗰啲就唔信囖但係有噉有嗰啲嘅,17,3
376,覺得我死梗,高得我死緊,5,2
377,個個人一出世就係死梗啦一出世嘅時候就係,個個人一出世就係死緊啦一出細嘅時候就係,19,2
378,就但係而家身體健康都唔錯囉,就但係而家身體健康都唔錯囖,13,1
379,就都唔係好即係死嗰個嘅個陰影都唔係好強囉,就都唔係好啫係死嗰個嘅個音影都唔係好強囖,20,3
380,乜話,歪話,2,1
381,唔相信幸運㗎係囉,唔傷信U運啊係囖,8,4
382,係囉唔相信幸運我哋一定要勤力嚟到做嘢,係囖唔傷信U運我哋一定要勤力離到做嘢,18,4
383,我哋嘅神又會安排囉,我哋嘅神又會安排囖,9,1
384,我相信咧就係我有個有個座右銘囉,我傷信囖就係我有個有個座又明囖,15,5
385,如果我做我最好嘅神就會做佢會做嘅佢嘅安排畀我囉,如估我做我最好嘅神就會做佢會做嘅佢嘅安排俾我囖,23,3
386,呢啲唔係係我哋要盡力天父會幫助會供應會帶領,依啲唔係係我哋要盡力天父會幫助會工應會帶離嘅,21,4
387,可能係我睇到有其他嗰啲但係唔知喺邊度出嚟,可浪係我睇到有其他嗰啲但係唔知係邊一到出梨,20,5
388,咁我自己修改咗個變咗我自己嘅,噉我自己收改咗個變咗我自己嘅,14,2
389,咁我哋同好多人嚟到鼓勵其他啲人囉,今我哋同好多人來到古例其他啲人囖,16,5
390,唔鍾意種花,唔鍾意痛花,5,1
391,因為好麻煩成日要淋水啊要剪枝啊咁啊剪枝剪得好辛苦囉,因為好麻煩成日要淋水呀要剪支呀噉啊剪支剪到好辛苦囖,25,7
392,不過咧剪咗之後佢好靚囉就舒服囉,筆個囖剪咗之後佢好靚咁樣就好舒服囖,15,7
393,要要逼我哋要做運動啊咁樣囉,要要逼我哋要做運動啊噉樣囖,13,2
394,我哋喺有個咁樣嘅咁佢後邊有個花園,我哋喺有個噉樣嘅噉佢後便有個花園,16,3
395,都有一啲花所以我哋打理囉,都幼一啲花水要我哋去打理囖,12,5
396,揸揸咗好多年囉,喳喳咗好多憐囖,7,4
397,喺香港嗰陣時要二十一歲啊先至可以有車牌,喺香港嗰陣時要二十一歲呀先至可以考車牌,19,2
398,一到二十一歲就去考車牌了,一到二十一歲就係去考車牌嚹,12,2
399,唔係唔記得係咪二十一歲唔記得十八歲還是二十一歲,唔百唔記得係咪二十一歲唔記得係咪十八歲還事二十一歲,23,4
400,我廿一歲嗰時學車考車牌同啲人去揸車咁樣囉,我廿一歲嗰陣時候學車考車牌同啲人去詐車噉樣囖,20,5
401,咁一路揸到而家揸咗差唔多四十年車有時有車有時冇車而家喺加拿大就有車,就揸到而家喳咗差唔多四十連車有時有車有時冇而家喺加拿大就有車,33,6
402,有車咧就一個需要外嚟返工啊買餸啊去啊嗰啲嘅交通工具囉,有車囉就係一個需要我離返工呀買送呀去啊嗰啲嘅交通工具囖,26,8
403,睇下喺邊一度囉喺多倫多都,睇喺喺邊一到囉喺多輪多都U奇,12,5
404,係啦多倫多嗰啲嘅公共交通系統好方便好好好㗎,係啦多輪多嗰啲嘅公共交筒喺同好方便好好好蝦,21,5
405,時間多啲囉,時間多啲囖,5,1
406,如果係搬去嗰啲嘅埠仔啊其他地方如果冇咁好嘅交通工具咁就好唔方便,如嗰係搬去歌啲嘅部仔啊其他地方如嗰冇噉好嘅交通公U噉就好唔方便,31,8
407,大致上來講就唔錯,大至上離講就唔錯,8,2
408,但係有時咧佢哋都唔係咁好我見到喺街見到有時有啲人等巴士,但係有時囖佢哋都唔係噉好我見到喺街見到有時有啲人等巴士,27,2
409,等成半個鐘頭都冇一嚟嚟六架咁就係一係就冇車喺度等好耐一嚟啊嚟好多,等成半個鐘頭都冇一來離錄𡃉噉就一係就冇車喺到等等好U一來啊死好多,32,11
410,咁樣就係嗰個嘅嘅嘅系統,咁樣就嗰個嘅嘅嘅係桶,11,3
411,唔洗咁可能佢塞車啊可能有其他原因都唔定,唔係噉可浪係塞車啊可U有其他啲原因都唔定,19,6
412,咁就唔係咁理想但係如果我哋坐嗰個地鐵咧嗰個系統咧就會即係好好多,噉酒唔係噉鯉想但係預果我哋坐嗰個地鐵爹嗰個係桶囖就會者係好好多,31,10
413,準時好多啊咁樣,准時好多啊噉樣,7,2
414,有時都有交通意外啊會有即係有有阻滯啊咁樣,有時都有交通耳外呀會會有姐有有咗滯啊噉樣,20,7
415,咁樣就好少咁樣嘅情況囉,咁樣就好小咁樣嘅情況囖,11,2
416,好事嗰時大停電啊咁啊唔行得了咁樣就好混亂囉,好似哥次大大停電呢噉誒唔行得嘍咁樣就好運亂囉,21,9
417,啲人要喺站行路返屋企啊,啲人要喺站行路返U企啊噉樣,11,3
418,咁啊大致來到講咧多倫多嗰個嘅系統都唔錯㗎啦,噉啊大至離到講哩多輪多嗰個嘅係桶都唔錯嘅嚹,21,9
419,大部分嘅司機好好,大部分嘅司機好好,8,0
420,好有禮貌好有忍耐,好有禮貌好有人來,8,2
421,畀啲人慢慢上車啊咁樣都即係冇趕啲人上快啲快啲咁樣,俾啲人慢晚上車呀噉樣都姐係冇趕啲人上快啲快啲快啲噉樣,24,8
422,畀喺香港嗰啲嘅司機加拿大嗰啲嘅司機係非常非常之好嘅,俾起香港嗰啲嘅司機加拿大嗰啲司機係非常非常之好嘅,25,3
423,以前我哋後生細個嗰陣時囉咁咧啲司機啊嗰啲就唔係咁好因為好少巴士逼得好緊要,以前我哋後生細個嗰陣視囖噉哩啲司機啊嗰啲就唔係噉好因為好少巴士就逼得好緊要,36,6
424,巴士嗰啲司機要停巴士站原本係停喺呢度嘅一聲去到好前咁就停落咗兩個人啦,巴士嗰啲司機要停巴士站原本係靜係哩度嘅雀一U去到好前噉就勁落到兩個人嚹,34,9
425,啦啦聲啊開車啊咁樣咁就佢哋嗰個嘅服務嘅態度唔係服務嗰啲嘅客戶,拿聲呀開車啊咁樣噉就佢哋嗰個嘅服務嘅態度唔係服務嗰啲嘅恆,30,6
426,係啊啦啦聲做完佢哋嗰一間去休息啊咁樣,係呀要廿喇聲做完佢哋嗰一間去休熄𡃉噉樣,18,7
427,即係嗰個心態都個唔同囉,遮係嗰個心態都個唔同囖,11,2
428,加拿大即係多倫多啲司機就係話佢喺到嚟到係服務呢一啲嘅啲搭客啊咁就好好多,加拿大遮係多輪多啲司機就係話佢喺到離到係服務依一啲嘅啲搭客係噉樣噉就好好多喇,35,9
429,我去租囉,我去租囉,4,0
430,因為我諗,呀係我飲,4,3
431,有車嘅人,有車嘅人,4,0
432,佢一定要需要佢先至有車,佢一定有需要佢先至有車,11,1
433,有啲家庭有兩架車嘅人佢有需要佢先至買兩架車,有啲家停有兩架車嘅人佢有需要先至買兩𡃉車,21,3
434,有啲家庭有十架車嗰啲咧佢每一架車佢都鍾意嘅,有啲家停有十架車嗰啲哩佢每一架車佢都鍾意嘅,21,2
435,咁佢就唔想借畀人,噉佢就唔想借俾人,8,2
436,如果我有需要用車啦,如果我有需要用車喇,9,1
437,咁啊可以去其他嗰啲地方嗰度嚟到租車嚟到用,噉啊可以去其他嗰啲地方嗰到離到糟車厘到用,20,5
438,我都唔係好想借畀啲人,我都唔係好想借比啲人,10,1
439,有時我寧願我租架車畀佢,有時我零願我租架車比佢,11,2
440,點解咧因為我唔知道佢揸車嗰個技術點樣,點解囉因為我唔知道佢楂車嗰個技術點樣,18,2
441,如果佢撞咗車咧以後我就係要畀好貴嘅保險,如估去撞咗車哩疑候我就係要俾好貴嘅保險,19,6
442,撞爛咗我架車咧咁我又要整啊又要保險啊就好麻煩,撞爛咗我架車囉噉我又要整呀又要保險啊就好麻煩,22,3
443,如果我同出佢真係有需要啦又冇錢嚟到係租車,如嗰我同出佢真係好有需要嚹幼冇錢離到係租車,20,5
444,我租架車畀佢咧咁就佢用佢自己嗰個嘅名嚟到即係買嗰個嘅汽車保險,我租架車比佢囉噉就佢用佢自己歌個嘅名離到啫係買歌個嘅汽車嗰啲保險,30,9
445,如果真係裝咗囉咁就唔會影響我以後五六年都要畀好貴嘅保險費,如嗰真係撞咗囖噉就唔會影響我二號唔六連都要俾好貴嘅保險費,28,9
446,喺加拿大我都鼓勵啲人盡量唔好同人借車,喺加拿大我都估勵啲人俊兩唔好同人借車,18,3
447,如果自己唔小心撞到人哋架車咁啊自己又好多好唔安樂,如嗰自己唔小心撞倒人哋架車噉呀自己一號都好唔安樂,24,7
448,如果唔係自己唔小心畀人撞咗咁自己更加唔安樂添,如估唔係自己唔小心俾人撞咗噉自己更加唔安樂添,22,3
449,因為借車畀你嗰個人以後最少六年要畀好貴嘅保險費啊咁樣囉,哇為借車比理嗰個人而候最小六連要俾好貴嘅保險費噉樣囖,27,11
Total CER: 1741/6784=0.26,,,,
