NUM,EXPECTED,C1M62A_qwerty,# characters,edit distance
578,都唔係嘅即係我話,都唔係嘅遮誒我話,8,2
579,即係我即係我即係話,啫誒我啫我啫誒話,9,6
580,體罰係,睇罰係,3,1
581,比較上,比較上,3,0
582,係以前,係以前,3,0
583,嗰一,嗰一,2,0
584,輩,背,1,1
585,嘅,嘅,1,0
586,教育,教肉,2,1
587,嘅啊方式嚟㗎嘛,嘅呀方色離吖马,7,5
588,即係,遮誒,2,2
589,家家人屋企都會有,嘉嘉人U企多U有,8,5
590,一條叫做,一條叫做,4,0
591,藤條,藤條,2,0
592,係啊,下,2,2
593,或者雞毛掃,或者雞毛掃下,5,1
594,你知唔知雞毛掃係咩啊,李知唔知该毛掃係咩,10,3
595,即係你而家我哋,姐誒理而家愛離,7,5
596,其實就愛嚟掃塵嘅,其實就愛離掃陳嘅,8,2
597,但掉轉就可以愛嚟就打人囉,大調轉就可以愛離就打人啊,12,4
598,係啊,下,2,2
599,咁體罰實有嘅,噉梯沸實有嘅,6,3
600,而家就而家就少咗啦,而家就而家就小咗啦吓,9,2
601,冇,冇,1,0
602,我冇,我冇,2,0
603,都冇,多冇,2,1
604,一般嚟講係會,一搬離講係會,6,2
605,即係以前我,姐誒以前我,5,2
606,同講係,同講係,3,0
607,我哋同,我哋同,3,0
608,爸爸媽媽嘅關係好,爸巴嫲媽嘅關係係好,8,3
609,密切,襪切,2,1
610,係好,係好,2,0
611,係好,係好,2,0
612,尊敬即係係係,專勁夏啫誒喺喺,6,7
613,即係嗰種係,姐誒係嗰種係,5,2
614,係叫做乜嘢啊,係叫做乜嘢,6,1
615,敬畏嘅,挺偉嘅,3,2
616,即係,遮誒,2,2
617,即係有乜嘢一定要話畀佢哋聽嘅,遮誒有乜嘢一定要話俾佢聽嘅,14,4
618,係啊呢個係,下哩個係,5,3
619,呢個係以前嘅教育方針嚟嘅係啊,哩個係以前嘅教育方針離嘅下,14,4
620,係啊,下,2,2
621,我爸爸,我爸巴,3,1
622,係一個,係一個,3,0
623,佢係一個勞動工人,佢一個爐動工人,8,2
624,佢係做,佢係做,3,0
625,即係而家嘅,遮誒而家嘅,5,2
626,即係係,係係,3,1
627,做建築地盤啊,做建U地盤,6,2
628,所以佢係,所以佢係,4,0
629,冇法定假期嘅,冇發定假期嘅,6,1
630,有工開就要,有功開又要,5,2
631,要去開工嘅啦,要去開公嘅啊,6,2
632,係啊,下,2,2
633,咁佢係一個,噉佢喺一個,5,2
634,我話我,我話我,3,0
635,我當然話佢係一個,我擋然話佢係一個,8,1
636,好好嘅爸爸啦吓即係,好好嘅办巴拉吓啫戲,9,5
637,係好辛苦嘅,係好辛苦嘅,5,0
638,因為我哋係體會到佢係,呀嗯我哋係體會到佢係,10,2
639,即係,遮誒,2,2
640,係,不係,1,1
641,做工係好辛苦,做公係好辛苦,6,1
642,係啊,下,2,2
643,即係你好似而家而家嗰啲,啫誒理好U而家而家嗰啲,11,4
644,即係而家嗰啲建築,啫誒而家嗰幾個建U,8,5
645,人工人一樣啫,人工人一養嘅啫,6,2
646,咁,噉,1,1
647,你開工個時候,李開工個時候,6,1
648,係畀太陽晒到,係俾太陽嗮到,6,2
649,紅撲撲咁返返屋企㗎嘛係啊,紅卜卜噉返返屋企雅马拿,12,7
650,咁,噉,1,1
651,你睇得到佢,李睇得倒佢,5,2
652,去返到嚟係,去返到離係,5,1
653,即係飯都唔想吃剩係想飲水咁,遮飯都唔想食靜係想飲水噉,13,5
654,呢個係即係呢啲係,哩個係姐誒利啲係,8,4
655,個,個,1,0
656,個別嘅你你自己要,個別嘅理理自己要,8,2
657,個,個,1,0
658,個工作崗位係咁樣,個工作方偉係噉樣,8,3
659,就係咁囉,就係噉囖,4,2
660,係啊,下,2,2
661,我媽媽都係,我嫲媽都係,5,1
662,一個,一個,2,0
663,勞動㗎即係,U動個啫係,5,3
664,因為佢以前都係做好多嗰啲,爺𠻺佢以前都係做好多嗰啲,12,2
665,家庭工作,嘉停工作,4,2
666,因為要,哇𠻺要,3,2
667,睇住五個,睇住哦個,4,1
668,小朋友喺屋企啊嘛,小朋友喺屋企啊,8,1
669,咁佢,噉佢,2,1
670,唯一可以幫補,為一可以幫簿,6,2
671,家計咪做,加計咪做,4,1
672,嗰啲,嗰啲,2,0
673,所謂家庭工作㗎話咧就係,所謂家停功作啊話囖就係,11,4
674,即係以前香港工業發達啦,遮誒以前香港公業法達吖,11,5
675,咁佢咪工廠,噉佢咪工U,5,2
676,將啲嘢外判,將啲嘢外U,5,1
677,咁你去嗰啲家一般家庭主婦就可以拎啲,姐誒噉理去個啲加一般家庭U褲就可以拎啲,17,8
678,譬如啲衫啊,譬如啲衫,5,1
679,或者,或者,2,0
680,最主要嗰個嗰個,最止要嗰個嗰個,7,1
681,可以拎返屋企做嘅,可以拎返屋企做嘅,8,0
682,唔需要機器嘅,唔需要機器嘅,6,0
683,你就可以喺屋企做,李就可以喺屋企做,8,1
684,做完拎返返去,做完拎返返去,6,0
685,咁你咪可以喺屋企又啊咁,噉理咪可以喺屋企日噉,11,5
686,係啊我相信而家都喺呢度都會有嘅,下我傷信而家都喺利度都會有𠸏,15,5
687,係冇,係冇,2,0
688,你講既係,李講啫誒,4,3
689,佢係冇叫我做工程師,佢係冇叫我做工程師,9,0
690,只不過係,指筆個係,4,3
691,自細我哋都係,自細我哋爹係,6,1
692,既係譬如爹地媽咪,啫誒譬如爹爹媽咪,8,3
693,同我哋啊去到銀行咁佢話啦呢啲哥哥坐喺度,同我哋去到銀行噉佢話嗱哩啲哥哥坐喺度,19,4
695,吓,吓,1,0
696,咁,噉,1,1
697,既係我諗都係想,遮誒我林都係想,7,3
698,自己啲,自己啲,3,0
699,自己仔女有一份好嘅職位囉,自己仔水有一份好嘅即慧囖,12,4
700,既係喺佢哋眼中嚟講嗰陣時,姐誒喺佢哋眼中離講趕時,12,5
701,佢哋,佢哋,2,0
702,以為銀行裏邊做嘢已經係好,以為銀行裏便做嘢係已經係好,12,2
703,好好㗎啦係啊,好好嘍呀下,6,4
704,因為佢哋見識少啊嘛,啦佢見識小马,9,6
705,既係佢唔,啫誒佢唔,4,2
706,佢唔知有第樣嘢,佢唔知有第二樣嘢,7,1
707,冇,冇,1,0
708,佢哋係文盲嚟嘅,佢哋係文U累个,7,3
709,係啊,下,2,2
710,唔識字嘅,唔識自嘅,4,1
711,我哋讀書嘅時候,我哋讀書U時候,7,1
712,係,係,1,0
713,就唔係個個小朋友都係,就唔係個個小朋友爹係,10,1
714,因為你係,哇二你係,4,2
715,而喺政香港係喺,而还正香港係喺,7,2
716,如果你喺政府學校讀書就好似喺呢度咁樣,如嗰理喺政府學校讀書就好U喺哩度噉樣,18,5
717,就唔洗錢嘅,就唔駛錢嘅,5,1
718,但係如,第二如,3,2
719,果你入唔到政府學校咧,U理入唔到政府學校嘞,10,3
720,你就要畀錢讀書啦,李就要俾錢讀書啊,8,3
721,政府學校係要考派位啊嘛,政府學校係要考係要派位马,11,4
722,要考試,要考事,3,1
723,即係好似,啫誒好次,4,3
724,而家嘅情形都係,而家嘅情形都係,7,0
725,而家就唔係啦而家就係一定係,而家就唔係啦而家謝二一定係,13,2
726,所有政府學校一定係會收你,所有政府學校一定係會收理,12,1
727,一定要,一定要,3,0
728,一定會收你,一定會收理,5,1
729,除咗你唔想去,除咗理唔想去,6,1
730,你你唔想去㗎啫,理理唔想去個啫,7,3
731,如你,雨理,2,2
732,如果你自己私,如嗰理自己私,6,2
733,私立學校咁就冇,黐立學校噉就冇,7,2
734,計啦,計啦,2,0
735,但係你你企喺佢門口,第二理理企喺佢門口,9,4
736,佢係仲有位佢一定要收你,佢係仲有位佢一定要收理,11,1
737,但係以前唔係㗎,第二以前唔係呀,7,3
738,以前政府,以前政府,4,0
739,學校係要你,學校係要理,5,1
740,個成績一定要達到,個成即一定要達到,8,1
741,某一個程度,某一個程度,5,0
742,會先會收你㗎,會先U收理呀,6,3
743,如果唔係你就要自己去搵私立學校㗎啦,如嗰唔係李就要自己去搵斯U學校啊啊,17,6
744,幼稚園,有U園,3,2
745,政府冇幼稚園㗎,政府冇有U園啊,7,3
746,幼以前冇,有以前冇,4,1
747,以前係有錢人先幼稚幼稚園咋嘛,以前係有錢人先有字有自園他马,14,6
748,係啊,下,2,2
749,小學一年級,小學一年級,5,0
750,即係六歲到啦,姐誒六歲度啦,6,3
751,六歲開始就係,六歲開始謝係,6,1
752,如果你係,如嗰理係,4,2
753,考到政府小學嘅就六歲開始讀書囉,考到政府少學嘅就六歲開始讀書囖,15,2
754,冇幼稚園㗎,冇有U園啊,5,3
755,幼稚園係即係係,有自院係遮誒係,7,5
756,係或者係,係或者係,4,0
757,係,係,1,0
758,自己錢㗎,自己錢個,4,1
759,有人教你咪,有人教李咪,5,1
760,自己學囉,自己學囖,4,1
761,冇嘅就唔識,冇嘅就唔識,5,0
762,㗎啦,嘅呀,2,2
763,係艱難啲㗎,係奸U啲啊,5,3
764,係啊,下,2,2
765,即係你家庭背景係曳啲㗎話就難啲囉,啫誒理嘉停背竟係曳啲啊話就冷啲囖,16,9
766,但係通常,第二通常,4,2
767,以前啲人係會買啲,以前啲人係會買啲,8,0
768,習作畀小朋友自己喺屋企學㗎嘛,習作俾啲小朋友自己喺屋企學歌马,14,4
769,即係未能返學之前都已經有啲,啫誒未能番學之前都已經有啲,13,3
770,習作啊咁,習作掩,4,2
771,寫最最簡單嘅中文啊,寫最最簡單嘅中文啊,9,0
772,數目字啊,數目字呀,4,1
773,唔梗係唔需要話,唔緊係唔需要話,7,1
774,識計數嘅,識計數嘅,4,0
775,係啊,下,2,2
776,都有門路嘅,都有援路嘅,5,1
777,都有門路,都有門路嘅,4,1
778,而家小朋友生活,而家小朋友生活,7,0
779,我,我,1,0
780,我個人認為,我個人認為,5,0
781,梗係,梗係,2,0
782,易啲啦,二啲啦,3,1
783,係啊,下,2,2
784,因為上一代比較上,哇二上一袋比較上,8,3
785,多咗人接受教育啦嘛,多咗人接受教肉马,9,3
786,係啊而家有好少,下而家有好少,7,2
787,好少家庭成員係,好小嘉停成元係,7,4
788,即係個,啫誒個,3,2
789,家庭成,嘉停性,3,3
790,即係嗰個,啫誒嗰個,4,2
791,家庭嘅,嘉停嘅,3,2
792,主要成員係文盲嘅,主要成員係文U嘅,8,1
793,係即係而家嚟講啊,係姐誒而家離講,8,4
794,以前係,以前係,3,0
795,都唔係,都唔係,3,0
796,以前好多係文盲,以前好多係文U,7,1
797,好多人係文盲㗎嘛,好多人係唔聞U她马,8,5
798,我都係六,我都係錄,4,1
799,歲開始返學㗎,歲開始返學嘅,6,1
800,係啊,下,2,2
801,係冇冇幼稚園㗎,係冇舞有U園啊,7,4
802,男女嘅,嵐裏嘅,3,2
803,男女一齊嘅,嵐裏一齊嘅,5,2
804,香港係,香港係,3,0
805,小學,小學,2,0
806,小學就有我哋個年代小學就有一個,小學就有我哋個連代小學就有一個,15,1
807,你讀完咗六年小學,李讀完咗六連小學,8,2
808,就要有一個公開試,就要有一個工開市,8,2
809,咁政府派位入去中學囉,噉政府派位入去終學囖,10,3
810,係啊,下,2,2
811,派唔到咁咪去私立學校囉,派唔倒噉咪去詩落學校囖,11,5
812,即係私,姐誒司,3,3
813,即係如果派政府派位畀你,遮誒如嗰派政府派位比理,11,5
814,去中心嘅,去終學嘅,4,2
815,就係入,就係入,3,0
816,政府學校,政府學校,4,0
817,即係以前喺香港嚟講,姐誒以前喺香港離講,9,3
818,政府學校,政府學校,4,0
819,喺加拿大你政府學校又唔值錢啦,喺加拿大理政府學校又唔直錢啦,14,2
820,即係話,啫誒話,3,2
821,佢哋嘅水準低啦以前香港嘅政府學校,佢哋嘅水準低啦以前香港嘅政府學校,16,0
822,一般係,一搬係,3,1
823,比較上私立學校係好好多嘅,比較上私U學校係好好多嘅,12,1
824,即係係人都想入政府學校嘅,遮誒係人都想入政府學校嘅,12,2
825,冇人想去私立學校,冇人想去師U學校,8,2
826,但因私立學校個,第一斯U學校個,7,4
827,即係有間中有有啲私立學校係好出名但係,姐誒有間中有有啲師U學校係好出命嚹係,18,6
828,大,大,1,0
829,致上一,至上一,3,1
830,般嘅私立學校都係所謂,搬嘅師U學校多係所謂,10,4
831,搵錢學校嚟嘅,揾錢學校離嘅,6,2
832,咁,噉,1,1
833,通常啲人都係,通常啲人都係,6,0
834,希望啲仔女,嘿望啲仔水,5,2
835,仔女入到政府中學,仔水入到政府忠學,8,2
836,所謂嚴唔係你講係,所謂炎唔係理講係,8,2
837,畀,俾,1,1
838,以前嘅教育方法同而家教育方法唔同嘅嘛,以前嘅教學方發同而家教方法唔同嘅马,18,4
839,而家而家係,而家而家係,5,0
840,公開,工開,2,1
841,公開式㗎嘛即係,工開識歌马啫誒,7,6
842,比較上多,比較上多,4,0
843,畀多,俾多,2,1
844,機會學生係,機會學生係,5,0
845,發別自己嘅意見或者問問題以前就唔係㗎嘛以前係,發表自己意見或者問問題以前就唔係她蚂以前係,22,4
846,只不過係,紫北個係,4,3
847,將,張,1,1
848,既定嘅知識,記定嘅至色,5,3
849,傳畀學生咁你咪,全鼻學生噉鯉咪,7,4
850,上堂就係,上堂謝二,4,2
851,聽書嘅啫,聽書嘅啫,4,0
852,就冇乜機會你,就冇乜機會理,6,1
853,發問,發問,2,0
854,亦,亦,1,0
855,學生好少話發問啊,學生好少話發憫,8,2
856,我諗都,我林都,3,1
857,都會有但係冇,多會有但係冇,6,1
858,即係,啫誒,2,2
859,個教育方法係唔同啊嘛,個教育方法係唔同啊马,10,1
860,即係如果講我讀小學嗰陣時,姐誒如嗰講我讀小學趕時,12,5
861,好少,好少個,2,1
862,冇㗎冇㗎,冇個冇嘅,4,2
863,小學更加,小學赶加,4,1
864,功課一定有啦,功課一定有啦,6,0
865,功課就,功課就,3,0
866,所謂多唔多,所謂多唔多,5,0
867,都係以,都係二,3,1
868,佢唔會話,佢唔會話,4,0
869,大大致上通常要,抵大至上通常要,7,2
870,做到八九點㗎,做到八九點呀,6,1
871,即係你放,啫誒理放,4,3
872,放學返去要做到八九點先可以做得晒功課㗎,放學返去要做到八九點先可以做得晒功課啊,19,1
873,睇下你,睇下理,3,1
874,因為通通常以前嘅小學係返半晝咋嘛,哇二通通常以前嘅小學係返半晝砸马,16,4
875,返就要上晝還,番就要上晝環,6,2
876,是下晝囉,事下晝囉,4,1
877,咁你下晝咪五點鐘放學囉,錦鯉下晝咪五點鐘放學囖,11,3
878,三四個鐘實要嘅,三四個鐘實雨嘅,7,1
879,係啊,下,2,2
880,因為佢係既定嘅,因為佢係記定嘅,7,1
881,即係以前嘅功課唔係,姐誒以前嘅功課唔係,9,2
882,嚟㗎嘛唔係用形式㗎嘛佢只不過係,離他马唔係用營色他马佢指筆個係,15,10
883,限定你要寫咁多嘅字,限定理要寫咁多嘅字,9,1
884,或者做咁多條數,或嘢做咁多條掃,7,2
885,係好係係,係好係係,4,0
886,即係個框架係好好好,啫五個框架係好好好,9,2
887,好㗎囉,好個囉,3,1
888,好好即係唔唔係話,好好啫U唔唔係話,8,2
889,先生畀個你啊,先生俾個理呀,6,3
890,兩個禮拜後,兩個禮拜厚,5,1
891,交咁你自己去分配時間,交噉鯉自己去分倍時間,10,3
892,以前嘅功課係每日都要,以前嘅功課係每日都要,10,0
893,完嘅第二日又要交課要交功課㗎啦,完嘅第二日又要交課要交功課嘅啊,15,2
894,會㗎,會呀,2,1
895,老師睇㗎,楼師睇呀,4,2
896,睇㗎,睇呀,2,1
897,同埋以前又要考默書㗎嘛,同埋以前又要考默書歌马,11,2
898,即係,遮誒,2,2
899,所以我話個教學方式係唔同㗎嘛以前係要你,所意我𠻺個較育方U係唔同她马以前係要理,19,8
900,即係,遮誒,2,2
901,學校規定咗個,學校規定咗個,6,0
902,呢個學期裡便有咁多,哩個學期裏便有咁多,9,2
903,知識要交畀啲,至色要膠俾啲,6,4
904,要傳畀啲學生,要全俾啲學生,6,2
905,咁咪,噉咪,2,1
906,嗰嗰嗰籃子嘅知識,嗰嗰嗰藍指嘅至色,8,4
907,交晒畀你,膠晒俾理,4,3
908,咁你點樣,錦鯉點樣,4,2
909,先,先,1,0
910,知道你係接納咗佢咪,知道李係接蠟咗佢咪,9,2
911,啊,呀,1,1
912,默書啊,麥書呀暗,3,3
913,即係要你死背啊,姐誒要理死背,7,4
914,而唔,咦唔,2,1
915,通常呢度呢度係唔需要,通常哩度哩度係唔需要,10,2
916,默書啊嘛,麥書呀马,4,3
917,嗰樣嘢冇冇呢一冇冇呢一樣嘢㗎嘛,嗰樣嘢冇冇哩一冇冇哩一樣嘢歌马,15,4
918,係啊,下,2,2
919,係啊以前有㗎,下以前有啊,6,3
920,哦,我,1,1
921,中學同,中學同,3,0
922,大學係唔同㗎啦,大學係唔同嘍啊,7,2
923,中學同大學係比較上開放啲嘅,中學同大學係比較上開放啲𠸏,13,1
924,係啊,下,2,2
925,即係,遮誒,2,2
926,即係,遮誒,2,2
927,比較喺香港嘅讀書方式係唔同,比較係香港嘅讀書方色係唔同,13,2
928,高中都係,高中都係,4,0
929,因為高中嗰陣時只不過係,因為高中嗰陣時喺指筆個係,11,4
930,搏命去考試考嗰個公開試入,博命去考字考嗰個公開市入,12,3
931,大學啫咁咪都係,大學啫噉咪都係,7,1
932,即係地獄式訓練,遮誒哋肉色瞓練,7,6
933,做,做,1,0
934,做數啊,做掃呀,3,2
935,總言之做得,中然哦做得,5,3
936,多你你你你你,多理理理理,6,5
937,你做做得,李做做篤,4,2
938,多㗎話考試嘅時候就實有啲,多個話考事嘅時候就實有啲,12,2
939,同,同,1,0
940,即係嘅,遮誒嘅,3,2
941,吓即係,拿遮誒,3,3
942,嘅題目你你唔唔你咪你咪,嘅題木理理唔理唔理咪理咪,11,6
943,接觸過啦你咪,接燭個里李咪,6,4
944,可以快脆啲做完囉,可以快翠啲做完囉,8,1
945,同埋準確啲做完囉,同埋准確啲做完囉,8,1
946,咁多啲分囉,噉多啲分囖,5,2
947,你講,李講,2,1
948,你講乜嘢,李講咩嘢,4,2
949,如果係,如嗰係,3,1
950,係啊以前係規定我諗而家都係㗎,係呀以前係規定我林而家都係呀,14,3
951,係咪啊你哋都係要,係咪阿理哋爹係要,8,3
952,規定一定要,規定一定要,5,0
953,完成咗咁多個,完成咗咁多個,6,0
954,課程㗎嘛,貨情歌马,4,4
955,譬如譬如,譬如屁如,4,1
956,嗰個你揀咗咪揀咗你個囉,嗰個理揀咗咪揀咗理個囖,11,3
957,揀咗你自己個,揀咗理自己個,6,1
958,譬如你想讀,譬如李想讀,5,1
959,你想讀,李想讀,3,1
960,工程嘅一定要,工程嘅一定要,6,0
961,數學,數學,2,0
962,吓,吓,1,0
963,兩科數一定要得,兩科數一定要得,7,0
964,要考,要考,2,0
965,如果你唔考數,如嗰理唔考數,6,2
966,數都唔考嘅咁你,掃都唔考嘅撳鯉,7,3
967,唔洗唔洗諗唔洗指擬入,唔駛唔駛林唔駛指意入,10,5
968,工程啦,工程啦,3,0
969,係啊,下,2,2
970,有有有有有,有有有有有,5,0
971,有,有,1,0
972,高中入大學,高中入大學,5,0
973,四科到㗎咋,四科倒個咋,5,2
974,一係大學,一係大學,4,0
975,大學係需要,大學係衰要,5,1
976,四科到咋,四科倒咋,4,1
977,係啊,下,2,2
978,呢啲有關係㗎咩,哩啲有關係啊咩,7,2
979,我點認識我太太,我掂認識我太太,7,1
980,以前我太太係,以前我太太係,6,0
981,呢個可能係啫吓,哎個係可浪係遮蝦,7,5
982,即係我太太係,姐誒我太太係,6,2
983,以前,以前,2,0
984,我喺我,我喺我,3,0
985,屋企樓上住嘅,屋企流上住嘅,6,1
986,即係我,遮誒我,3,2
987,係,係,1,0
988,細路仔嘅時候已經識㗎啦,細爐仔嘅時候意經識嘍啊,11,4
989,係啊,下,2,2
990,係,係,1,0
991,我點向佢求婚,我點向佢求翻,6,1
992,我喺,我喺,2,0
993,公園嗰度向佢求婚嘅,公園嗰度向佢求粉嘅,9,1
994,提出嘅係啊,題出瞓子嘅下,5,5
995,即係同我,遮誒同我,4,2
996,爹地媽咪一起住,爹哋媽咪一齊U,7,3
997,冇啦我嚟講,冇啦我離講,5,1
998,哈真係兩樣都試過喎,哈姐係兩樣都試個喎,9,2
999,係啊,下,2,2
1000,因為,哇二,2,2
1001,結咗婚嗰時係我同,結咗分趕時係我同,8,2
1002,我同我爸爸媽媽住嘅,我同我爸巴嫲媽住嘅,9,2
1003,我哋臨嚟移民嘅時候咧,我哋淋離兒問嘅時候U,10,5
1004,咁我哋賣咗間屋,噉我哋賣咗間屋,7,1
1005,我就係喺我,我就係喺我,5,0
1006,外父屋企住,外苦屋企住,5,1
1007,通常都好少㗎呢度,通常都好少嘅利到,8,3
1008,喺外父嗰度住係好少,喺外苦嗰度住係好少嘅,9,2
1009,咁但係我兩樣都試過,噉嚹二我兩樣都試個,9,4
1010,係啊,下,2,2
1011,冇,冇,1,0
1012,冇,冇,1,0
1013,冇,冇,1,0
1014,你講呢度,李講哩度,4,2
1015,係有嘅,係有嘅,3,0
1016,係,係,1,0
1017,係冇花,係冇花,3,0
1018,係冇花,係冇花,3,0
1019,係冇,係冇,2,0
1020,我我我冇種花嘅係啊,我我我冇中花嘅下,9,3
1021,係前便有啫,係前便有遮,5,1
1022,係啊,下,2,2
1023,仲,仲,1,0
1024,仲難堪嘅問題唔係啊嘛,仲蘭擒嘅問題唔係啊馬,10,3
1025,好難答喎呢個問題,好欄搭喎利個問題,8,3
1026,睇下睇下嗰件事幹係乜嘢咋喎,睇下睇下嗰件事建係乜嘢咋喎,13,1
1027,唔係樣樣都係都,唔係樣樣都係刀,7,1
1028,唔識,唔識,2,0
1029,係冇嘅,係冇嘅,3,0
1030,係啊,下,2,2
1031,即係你,遮係理,3,2
1032,解釋唔到嘅係,解識唔倒嘅係,6,2
1033,一啲奇怪嘅事,一啲旗怪嘅事,6,1
1034,係我印象中冇記得,係我印象中冇記得,8,0
1035,信唔信乜,信唔信咩,4,1
1036,鬼神,鬼神,2,0
1037,我諗每個人,我林每個人,5,1
1038,喺你每喺喺喺,喺李每喺喺喺,6,1
1039,細路仔嘅時候好多數會有一段時間係會有,細爐仔嘅時候多數U有一段時間係會有,18,3
1040,即係,遮誒,2,2
1041,驚某一樣嘢啊嗰啲咁嘅嘢囉,驚某一樣嘢呀嗰啲噉嘅嘢囖,12,3
1042,鬼神,鬼神,2,0
1043,呢啲我諗睇下你個環境㗎啫,哩啲我林睇下理個環境嘍啫,12,4
1044,如果你屋企,如嗰理屋企,5,2
1045,係即係如果你住嘅環境係係有,係遮誒如嗰理住嘅還境係係有,13,5
1046,係有,係有,2,0
1047,可以引導到你,可以癮到倒理,6,4
1048,喺鬼神方面,喺鬼神幫便,5,2
1049,會有一啲,會有一啲,4,0
1050,接觸啊或者,接燭呀畫坐,5,4
1051,咁你咪會有一方面嘅,錦理咪會有一方邊嘅,9,3
1052,取向囉,取向囉,3,0
1053,如果係你根本唔,如嗰係理理根本唔,7,3
1054,譬如你你屋企由細,譬如李理屋企油勢,8,4
1055,至到大都冇人提嘅屋企又係好幸福,至道大都冇人提嘅屋企又係好U幅,15,3
1056,冇人,冇人,2,0
1057,冇人生死,冇人生死,4,0
1058,即係冇冇冇冇喪事做過嘅,姐誒冇冇冇冇松事做個嘅,11,4
1059,咁你根本唔會諗呢樣嘢㗎,錦鯉根本都唔會林哩樣嘢啊,11,6
1060,命運,命運,2,0
1061,信,信,1,0
1062,命運我就信,命運我就信,5,0
1063,係所謂命運係,係所謂命運係,6,0
1064,只不過係,指筆個係,4,3
1065,每一個因為每一個人都係有不,每一個恩咪每一個人都係有筆,13,3
1066,喺個人生有不同嘅,喺個人生有不同嘅,8,0
1067,嘅,嘅,1,0
1068,機遇咁呢個係,制預噉哩個係,6,4
1069,你話係巧合或者係,李話係考盒還事係,8,5
1071,有啲嘢係人係扭唔轉嘅,有啲嘢係人係樓唔轉嘅,10,1
1072,人嘅扭唔轉咁,人嘅U兩唔轉咁,6,2
1073,咁呢個咪,噉利個咪,4,2
1074,呢個咪係,哩個咪係,4,1
1075,命運囉,命運囉,3,0
Total CER: 1975/6260=0.32,,,,
