NUM,EXPECTED,C2M44A_qwerty,# characters,edit distance
389,我覺得哇仔你真係我見到佢係咁,哦覺得嘩仔理真係哦見到去係噉,14,6
390,嗰個嗰個嗰個鬼仔咧哇笑死我,嗰個嗰個嗰個鬼仔嘞嘩釣死哦,13,4
391,笑死我啊,釣死哦呀,4,3
392,但係而家佢就唔係啦佢,但係而家去就唔係呀去,10,3
393,就你都見過啦佢,就理啲見個啦女,7,4
395,咁啊就冇事,噉啊就冇試,5,2
396,係啊佢係哈係係差好遠啊好多好多嗰啲朋友咧因為我哋呢度係比較係,第呀去係奶第係差好遠啊到多好多嗰啲朋友U丫為哦哋利度係比較係,30,10
398,嗰啲嗰啲嗰啲朋友冚唪唥差唔多咧,嗰啲嗰啲嗰啲朋友喇咸冷差唔多囖,15,4
399,我同佢比較係早生嗰啲嘅,哦同去比較係早山嗰啲嘅,11,3
400,咁我記得佢哋嗰時咧都見到,抌哦記得去哋嗰時囖到見到,12,5
401,哇你個仔都好犀利喎,喇理個仔多好犀利喎,9,3
402,係見到佢好啊呢啲嘢咧,第U倒去好呀依啲嘢嘞,10,7
403,同埋而家睇佢覺得,同咪而家睇佢覺得,8,1
404,唔好話而家啦已經係,唔好話而家嚹已經係,9,1
405,好似十歲我已經八唔知係咪八九歲十歲已經變曬,開始十歲哦已經八唔知係咪八九歲十女意經變晒,21,6
406,完全係由真係,完全係又它𠻺,6,3
407,咁我唔知係咪因為對佢嚴啲定咩我都唔知啊,抌哦唔知係咪因為對去嫌啲定咩誒都唔知啊,19,5
408,冇,倒,1,1
409,我哋完全冇,哦哋完全冇,5,1
410,暫時冇過咁睇下到時點囉,暫時冇個抌啊睇下到時點囖,11,4
411,而家佢都嘅通常我哋叫到咁佢就咁做噶啦,而家去都嘅東常哦哋叫到噉佢就噉做嘅哩,18,7
412,哈譬如話呢樣呢樣你好,下譬如話依樣依樣理好,10,4
413,呢個時間返啦喎咁佢都唔會,依個時間返U喎噉啊佢多唔會,12,5
414,唔玩到喪咗啊呢啲嘢噢,唔玩到送咗啊依啲嘢話,10,3
415,睬你都傻啊咁,睬理啲傻啊噉,6,3
416,要七點返我八點返啊話知唔會,要七點返啊八點返呀話依唔會,13,3
417,暫時唔會咁啊睇入大學點啦,U時唔會噉啊睇入大學點吖,12,3
418,入唔係大學係,入唔係大學係,6,0
419,睇下入點啊哈,底下入點呀吓,6,3
420,應該嘅係啊,應該𠸏係吖,5,2
421,哈佢都佢都見佢應該,大女啲女啲見佢應該,9,5
422,哈,大,1,1
423,哈應該嘅佢都我覺得佢覺得我覺得除非群埋曬啲朋友咧,特應該嘅去嘟哦覺去覺得哦覺得應該除非裙埋晒啲朋友U,24,12
424,就你知啦有時嗰啲朋友有時,就理支啦有時嗰啲朋友時,12,3
425,但係我見到佢嗰啲朋友咧如果應該冇問題嘅,但係哦見到佢嗰啲朋友囖如果應該冇問題嘅,19,2
426,因為佢哋其實嗰啲朋友咧就冚唪唥都,因為佢哋其他嗰啲朋囖就U罷爹,16,7
427,就讀書啊又好好啊又,就讀書啊又好好U又,9,1
428,有都好乖呢啲嘢應該嘅除非,有多好乖依啲嘢應該嘅除非,12,2
430,因為佢入啦嘛,因為佢入啦妈,6,1
431,佢又肯讀書但係佢就,佢有萌乜都肯讀書但係佢就,9,4
432,但係佢就比較佢唔會,彈佢就比較去唔會,9,3
433,我覺得唔會走咗去邊囉,哦覺得唔會走去變囖,10,4
434,我睇到覺得除非真係,哦睇到覺得除非啫係,9,2
437,係今年入啦,係金鏈入啊,5,3
438,佢今入啦,去今日呢,4,3
439,係啊,第呀,2,2
440,哦唔係佢唔係佢佢佢唔係噶嘛變咗去返,大唔係去唔係去去去唔係筋妈變咗去返,17,7
441,唔係,唔係,2,0
442,本來就知道就係啊嘛,本來就知道就係啊马,9,1
443,譬如唔係佢會入,譬如咪佢會入,7,2
444,哈哈嗰間幾好㗎,大咪朵間幾好個,7,4
445,咁啊睇下佢點囉,抌啊睇和女點囖,7,4
448,係啊係啊係啊係啊係,係啊係啊係啊係啊係,9,0
449,咗係啊係啊哎呀死啊啦錄緊添噶都,咗係呀係阿哎呀哋啊讀緊添U多,15,7
452,又冇喎,又冇喎,3,0
453,食飯一定要嗰度坐低食飯,嘀飯一定要嗰度坐低食飯,11,1
454,咧就唔可以又又又食飯啊又做第啲嘢啊呢啲嘢冇嘅,搵哦哋囖就唔可以又又又食飯啊又做第二啲嘢啊依啲嘢冇嘅,22,6
455,一定要坐啲食完咁你跟住去做第啲嘢啦,一定要坐低食完錦鯉跟住去做第二啲嘢嚹,17,5
456,咁就都冇話,噉就譯多冇話,5,3
458,冇喎,冇喎,2,0
459,唔多覺有嗰啲,唔多覺有嗰啲,6,0
460,呢個時間一定要返啊同埋我,依個時間一定要返依啲嘢同賣哦,12,6
461,細個我同我哥細個咧唔係成日,細個五同哦歌細個嗰時嘞唔係成日,13,6
462,嗰啲出夜街嗰啲噶,嗰啲出夜街嗰啲嘅,8,1
463,我哋冇乜咁做啊,哦哋冇乜噉做啊,7,2
464,可能,朵浪,2,2
465,可能我哋傻啦呢啲嘢我唔知啦我,朵浪我哋傻啦依啲嘢哦唔知拉哦,14,6
466,我唔記得我成日,哦唔記得哦成吖,7,3
467,我亦都唔記得我成日出去,哦譯多唔記得哦成日出去,11,4
468,夜走夜街嗰啲野冇冇乜冇乜話,夜走去夜街嗰啲嘢冇冇乜冇乜話,13,2
469,你一定呢個時間返一定要呢個時間食飯我冇嗰啲嘢嘅,你一定醫時間返一定要時間食飯舞嗰啲嘢嘅,23,6
470,細個嗰時,細個嗰時,4,0
471,都有嘅,啲有嘅,3,1
472,冇打過就呃人嘅,冇打個就克人嘅,7,2
473,都有嘅,啲有嘅,3,1
474,我我剩係記得嗰時有時曳嗰時咧我爹哋媽咪會攞嗰個,五哦淨係記得嗰時又時曳嗰時可哦爹爹媽咪會攞嗰個,23,7
475,啲衫架咧,啲衫假囉,4,2
476,係啊,係呀,2,1
477,攞個手出嚟咁佢就,攞個手出梨噉佢就,8,2
478,哇佢又,百掛打佢做,3,4
479,但係都好笑啊都係,但係多好少呀爹唔係,8,5
480,因為我同我哥都唔係曳嗰啲啊,因為哦同哦歌多唔係位嗰啲啊,13,5
481,啊我同家都唔係曳嗰啲都比較唔係難教嗰啲啊冇乜冇乜成日打我哋,午哦同加多唔係曳嗰啲多比較唔係欄教嗰啲呀冇乜冇乜成日打哦地,29,9
482,哈都嘅,大爹嘅,3,2
483,啊我覺得咧就而家直程唔准打啦,下哦覺得囖就而家直程唔准打啦,14,3
484,係咪先一打咧就返學校分分鐘你真係坐監都有份,係咪先一打吖就番學校分分鐘理真係U金有粉,21,7
486,我我啦如果你問我咧就,五哦係如果理問哦爹就,10,6
488,我覺得真係唔係咁好,哦覺得打真係唔係咁好,9,2
489,我我真係好似嗰啲真係冇乜打嘅,哦哦啫係好次嗰啲真係冇乜打嘅,14,4
490,哈,大,1,1
491,如果係都係好少噶,如果係多係好少個,8,2
492,我反而覺得咧你譬如你話罰佢仲好,哦反然覺得囖理譬如李話U去重好,15,8
494,一係罰企我一係直程咧,一係罰企哦一係直程啊,10,2
496,一路好似譬如佢驚呢啲嘢咧啦話你曳咧我就抌落個嗰度啊哈,一路好似譬如女驚依啲嘢哩哦話理喂啊誒就抌落個嗰度啊,26,9
497,閂咗門嗰度,單咗門嗰度,5,1
498,抌佢出去嗰度閂住棟門咧黑眯鼆,抌去出去嗰度囉閂咗門呢U咪掹,14,8
499,已經吓到佢飛起啦唔洗打㗎,已經客到飛起啊唔洗打嘅,12,4
500,係咪先,第咪先,3,1
501,我覺得嗰個方法有時好過成日出去打打打,覺得嗰個方法又時好個成日出打打打,18,4
502,打下打下咧嗰啲細路仔覺得哦你打啦你打啦你都成日,打下打下囉嗰啲細路仔覺得哦理打拉理打哦拉理爹成日,23,8
503,打噶啦咁就未必咁好,打嘅啦噉哦覺得就未必係咁好,9,6
504,我我自己就冇乜打哈同埋亦都根本係,哦哦自己就冇乜打答冬埋譯多金本係,16,7
505,話我哋唔好,話哦哋唔好,5,1
506,唔好打你個仔女喎你打你仔女分分鐘告發你屋企喺學校你啊死啦,唔好打理個仔壘喎理打理仔裏分分鐘狗發U屋海學校理又死啊,28,12
507,我哋真係都,哦地真係多,5,3
508,我有時覺得打咧好多嗰啲打咧係真係自己出氣,哦有時覺得打U好多嗰啲打囖係今係自己出戲,20,5
509,係咪先我覺得咧佢自己打個細路仔自己谷氣太過,第咪先哦覺得囖佢自己打個細路仔自己意經U個戲睇個,21,10
510,哇打佢個細路仔邊度個細路仔啪啪啪,打女個細路仔邊到個細路仔喇U卡,16,6
511,打到佢咧佢根本自己,打到去囉佢金本自己,9,3
512,打完舒服曬係咪先,打完舒服晒第咪先,8,2
513,自己哇舒服曬,自己喇U服晒,6,3
514,自己就舒服曬係咪咁啊你打到個細路仔,自己就舒服晒第咪噉𠻺理打到個細路仔,17,5
515,咁我覺得係,噉哦覺得係,5,2
516,根本有時係個,根本有時係個,6,0
517,自己去打因為谷鬼氣打,自己去打因為U鬼戲打,10,2
518,成日都係咁我覺得就係,成日啲係噉哦記得就係,10,4
519,未必係個囉,未必係個囉,5,0
520,教嗰啲細路仔,教嗰啲細路仔,6,0
521,哈因為我覺得,下因為哦覺得,6,2
522,有我見到嗰時細個嗰時咧,又哦見到嗰時哦細個嗰時嘞,11,4
524,我我見到有時我哋嗰啲噶嘛因為我個媽咪,舞哦見到有時誒哋嗰啲U马因為哦個媽咪,18,6
525,嗰個嗰方面好大噶嘛個,嗰個嗰科马好大阿马個,10,4
526,咁我見到我見到啲真係打嗰啲細路仔嘅,抌哦見到哦見到啲真係打嗰啲細路仔嘅,17,3
527,直程攞嗰個皮帶出嚟咧,直程攞嗰個皮帶出梨囖,10,2
528,咁打咁我見到嗰啲細路仔打啦,噉打噉哦見到嗰啲細路仔打啦,13,3
529,打你成日打直程唔驚咁啊,打理成日打咭直程唔驚噉啊,11,3
530,打啦啪啪打啦,打啦嘞拍打呀,6,3
531,啪啪啪,嘞拍拍爹唔喊,3,6
532,係咪死定咁我覺得已經係已經係冇用啦,第咪死頂抌哦覺得意經係意經係冇用啊,17,7
533,哈冇用㗎咁就我覺得哈,艾到用個噉做哦覺得下,10,7
534,我我我冇用呢個方法咁做囉,哦哦五哦冇用依個方法噉做囖,12,7
535,同埋有時係主要係打係真係好谷鬼氣嘅打,重賣有時係主要係打係真係好U鬼起就打,18,5
536,但係我哋都好少打啊啊主要係佢多啊,但係哦哋啲好少打呀主要係去多啊,16,5
537,係啊我覺得好啲啊,第啊哦覺得好啲啊,8,2
538,哈你爹哋媽咪有冇打你嗰啲嘢啊,大理爹哋媽咪有冇打理嗰啲嘢啊,14,3
539,係咪啊冇咁嘅事我覺得係,第咪啊到噉嘅試哦覺得係,11,5
540,係囉我覺得罰係好啲囉我覺得有時你下下打咧就,第囉哦覺得罰係好啲囖哦覺得有時理下吓打啊就,21,7
541,我覺得真係好多次打咧係根本你自己嗰個谷鬼氣,哦覺得真係好多次打囖係根本理自朵個菊鬼氣,21,6
542,谷到咧直程你打出嚟就舒服曬啦打到細路仔咧啪打佢直程舒服曬,篤到嘞直程理打出來就舒服晒啦打到細路仔囖嚹打女直程舒服晒,28,9
543,究竟有冇用咧我覺得,鬥竟有冇用爹哦覺得,9,3
544,係咪,第咪,2,1
545,我所以我啲我覺得呢個方法,哦所以哦啲哦覺得依個方法,12,4
546,我我嚟講就覺得,哦哦離講就覺得,7,3
547,你佢啊,理去啊,3,2
548,咁之正式知道啊,抌知正織知道啊,7,3
550,我覺得多啲,哦覺得多啲,5,1
551,曳唔曳咗咧就,曳唔曳咗囉就,6,1
552,你可以話可能曳咗咧,李可以話可浪曳咗哩,9,3
553,哈我覺得係可可能會係亦都係睇下佢嘅唔同,大哦覺得係可可浪會係譯爹係睇下佢個唔同,19,6
554,睇下佢啲環境點啊好多嘢,底啊佢啲U境點呀好多嘢,11,4
555,但係佢係係同埋咧嗰個,大去係係同賣爹嗰個,10,5
556,嗰個高咗好多,朵個高咗好多,6,1
557,係咪先,第咪先,3,1
558,係高咗好多變咗咧,第高咗好多變咗爹,8,2
559,好似嗰時我同我仔講咧佢佢有有啊又好鬼死多冚唪唥電腦啊嗰啲嘢係咪先,倒次嗰時我同我仔講囖U佢有有啊又好鬼死多U嗎吖電佬啊嗰啲嘢啊第咪先,32,10
560,係啊又又電視機啊嗰啲嘢係咪冚唪唥都乜乜都有你細,係呀有有電視機呀嗰啲嘢係呀校扮啲乜乜多有理細,23,11
561,好似好似同我仔講我話爹哋媽咪會玩嗰啲,好似好似同我仔講我壞我爹爹媽咪會玩嗰啲,18,3
562,嗰啲啊嗰啲啊咁,嗰啲呀嗰啲呀噉,7,3
563,唔係喎用手推嗰啲喎,唔係喎用手推嗰啲喎,9,0
564,咁啊佢會望覺得唔係啊佢佢直程係霖唔到,抌呀女會望個得唔係呀去佢直程係林唔到,18,7
565,我話係啊好似你咁咩而家咁好啊係咪先,哦話係啊倒次理噉咩而家咁好呀第咪先,17,7
566,乜都係嗰啲嘢,一多係嗰啲嘢,6,2
567,佢就根本佢自己霖唔到係點,佢就金本女自己林唔倒係點,12,4
569,係啊你以為嗰啲噶邊度有啊我記得嗰時最初出係咧,第阿理以為嗰啲UUU加邊度有啊哦記得嗰時最初出係囖,22,9
570,可能呢個你唔會知嘅但係嗰時就直程係,朵浪利個理唔會知嘅嚹二嗰試就直程係,17,7
571,係好,係好,2,0
572,係好哇,係好嘩,3,1
573,我記得出嗰時係已經係,哦記得出嗰時係意經係,10,2
574,係有一個細嗰啲係好肉酸嘅,係有一個細嗰啲係好肉酸嘅,12,0
575,但係已經係好先進我哋見到覺得哇,但係已經係好先俊到哋見到覺得嘩,15,3
576,而家咁玩咧係覺得我哋如果我仔見到會覺得好白痴囉,而家噉玩囖係覺得哦哋如嗰哦仔見到會覺得好八黐囖,23,8
577,係咪先,係咪先,3,0
578,所以唔同囉會唔會曳咗又真係我,梳以唔同囉會唔會曳咗右真係哦,14,3
579,我自己就可能會啦,哦自己就可U會啦,8,2
580,但係亦都係睇下佢個點教囉我覺得,大譯爹係睇下佢個點教囖哦覺得,15,6
581,係咪啊我覺得有好多啊係,係咪啊哦覺得有好多啊係,11,1
582,係唔識教仔女啊嗰啲嘢見到㗎嘛,係唔識鉸仔裏啊嗰啲嘢見到歌嗎,14,4
583,一係佢又寵佢啊又要啲嘢啊,日係佢又痛女呀又要啲嘢呀,12,5
584,一郁啲就乜都俾佢啊我覺得,一郁啲就乜啲俾女呀哦覺得,12,4
586,咁呢樣係唔係咁好囉哈,撳依樣唔係咁好囖拿啊,10,6
587,哈,大,1,1
588,哇,嘩,1,1
589,唔知喎,唔知喎,3,0
590,我又唔知唔同,哦又唔知唔同,6,1
591,應該會難啲而家,應該會蘭啲而家,7,1
592,乜都係難啲噶啦係咪越嚟越難啲,一多係蘭啲囖啦弟咪越離越蘭啲,14,7
593,但係以以前,大耳以前,5,3
594,以前我記得我以前我,以前哦記得哦以前哦,9,3
595,係咪咧好似我自己行返學校係啊因為我亦都近咧住得,係咪屋倒次外自己行返學校第啊因為哦譯多啃呢住得,23,10
596,所以行返學係冇巴士接送嘅,朵以行番學第冇屋士接送嘅,12,4
597,而家就有,而家就有,4,0
599,咁就,抌就,2,1
600,個我真係唔知啦而家個一定會難過以前㗎啦樣樣都係噶啦哈,躲哦真係唔知嚹而家個一定會欄個以前嘍啦樣樣都係啊拉下,26,9
601,咁咁啊,抌噉,3,3
602,我嗰啲同學嗰時,哦嗰啲同學朵時,7,2
604,最初好少啊,最初有有好少啊,5,2
605,如果有囉我都唔會同一齊嘅,如果有囉誒啲唔會同去一齊嘅,12,3
606,係咪我係我最好嗰啲朋友係全部都係西人嗰時冚唪唥都係鬼嘅,第咪哦係哦最好嗰啲朋友係全部都係西人嗰時啖扮都係鬼嘅,27,6
607,跟住咧個,因住爹個,4,2
608,開始去咧開始咧就就,開次去呢開始囉就就,9,3
610,就唔知點解咧但係整下整下越嚟越群返喺中國人度哈,就唔知點解嘞大整下整下越來越裙反嗰啲忠角人度𠻺,23,11
611,哈所以咁囉哈,咪朵意噉囖大,6,6
613,我自己,哦自己,3,1
614,都有嘅我記得我最最記得嗰時咧就我個我個哇好嚴,啲有嘅哦記得哦最最記得嗰時囖就哦個哦個嚹倒厭,22,9
615,哇整到咧真係跟住嗰個咧我唔我唔讀啦,打整到哩真係跟住嗰個囉五唔哦挖唔讀啊,17,7
616,有時,有時,2,0
618,我剩下記得好嚴啫其他嗰啲我覺得都,哦淨係記得好嚴啫離他嗰啲哦覺得都,16,5
619,都都冇乜嘢啊哈,爹多冇乜嘢吖答,7,4
620,唔係打啊係完全冇打,唔係打呀第完全冇打,9,2
621,唔係罰,唔係罰,3,0
622,係要都都都幾惡囉對佢哋哈主要係咁囉,第要多爹爹幾惡囉對去哋U主要係噉囖,17,8
623,冇打冇打完全亦都冇罰,倒打倒打完全譯多冇罰,10,4
625,冇冇呢啲嘢,冇老依啲嘢,5,2
626,我覺得完全,哦覺得完全,5,1
627,香香港我唔知啊香港可能,香香港我唔知啊香港可浪,11,1
628,香港打噶咩,香港打嘍咩,5,1
629,香港好似係㗎係啊係啊係啊,香港好似係啊係啊係啊係啊,12,1
630,唔係呢度唔,唔係依度唔,5,1
631,嗰時都冇噶,嗰時多冇嘅,5,2
632,而家都更加冇啦,而家多赶加冇啦,7,2
633,嗰時我都完全見唔到打㗎,朵時我多完全見唔倒打嘅,11,4
635,就係見到一個,就係見啲一個,6,1
636,佢最多嗰時咧你曳而家都有啦曳嗰時係你走落個嗰度呢啲嘢,女最多嗰時哩理曳而家多有曳嗰時係理走落個嗰度哩啲嘢,26,7
637,譬如嗰時都唔准打交咪打交即刻去嗰度噶啦,得如嗰時度唔准打交咪一打交即隔去嗰度嘍啊,19,6
638,咁咪你我記得一次我有打過交識鬼仔,抌咪你我記得一次我有打交打個色鬼仔,16,5
639,主要係走咗去嗰間屋我同個鬼仔話哦,主要係走咗去嗰間屋倒同個鬼仔話,16,2
640,夾供夾夾夾嗰啲口供啊哈,搭公甲甲夾嗰啲口公講啊大,11,7
642,咁我走咗去呢啲嘢,噉我跟住走咗去哩啲嘢,8,4
643,最好笑咧嗰時我同個鬼仔咧大家唔啱嘅,最好笑囖嗰時我同嗰個鬼仔囖大家唔啱嘅,17,3
644,佢啊成日搞我啊呢啲嘢咁我後尾唔知嗰日可能心情唔好咧我就真係,佢啊成日搞我啊哩啲嘢抌我收尾唔知嗰日可能心程唔好囖我就真係,29,5
645,打交啊同佢哋,打交啊同女哋,6,1
646,咁我後尾變咗佢好朋友,抌我收尾變咗佢好朋友,10,2
647,打完變咗好朋友喎,打完變咗好朋友喎,8,0
648,所以變咗之後我都覺得奇怪呢啲嘢真係打完啊變咗啊,朵以變咗之後變咗奇怪哩啲嘢啊真係打完啊變咗啊,23,7
649,然後嗰時都好耐啦,然後嗰時多好U囖,8,3
650,好耐,後來,2,2
651,好好嘅先生,倒好嘅先生,5,1
653,又唔記得喎,有唔記得喎,5,1
654,好好個先生,好好個先生,5,0
655,冇,冇,1,0
656,真係冇,真係冇,3,0
657,冇我霖唔到好好鬼死鍾意,倒舞淋唔倒好好死鍾意,11,5
658,亦都我唔知係咪太耐以前啦,亦嘟哦唔知係咪太代以前啊,12,4
659,真係啊,真係呀,3,1
660,冇乜而家霖返起真係冇冇話哇嗰陣時先生,冇乜而家林返你真係冇冇話嚹朵陣時先生,18,4
661,真係冇,真係冇,3,0
662,係啊,係呀,2,1
664,返學搵唔搵幫幫搵,番學搵唔穩幫幫完,8,3
666,冇喎覺得,倒喎覺得,4,1
668,因為我喺我係大學畢業咧,因為哦喺我去大學筆業囖,11,4
669,咁就,噉就,2,1
670,咁係係一直大學畢業但係都會多唔少,噉係係一直大學畢業但係多會多唔少,16,2
671,幫你個囉,幫理個囉,4,1
672,哈,打,1,1
673,但係我我我自己我係自己喺啊,但係哦哦哦自己我係自己喺呀,13,4
674,咁樣,噉養,2,2
675,究竟,究竟,2,0
676,幫唔幫搵到工咧就,幫唔幫揾到份工爹就,8,3
677,可能幫我個囉主要係,朵能幫我個囉主要係,9,1
678,但係我個初初做嗰啲嘢都冇𠸎㨢嘅,但係我個初初做嗰啲嘢多冇喇靚嘅,15,3
680,而家都好啲,而家都好啲,5,0
681,又覺得除非你啊做牙醫啊醫生啊嗰啲就有用,又覺得除菲理啊做牙醫啊醫生啊嗰啲就有用,19,2
682,好似譬如做一個,倒似譬如做一個,7,1
683,好似我咁攞份出嚟嗰啲嘢咧,好次哦噉攞返來出來嗰啲嘢嘞,12,7
684,係係幫你個主要係人哋見到你,第係幫理個主要係人哋見倒理,13,4
685,哦呢個係畢業,啲個喺筆業,6,4
686,起碼都讀到,哋U多讀度,5,4
687,攞到個啦啊俾機會啦見一見佢啦,朵倒個呀俾機會啦見一見佢啦,14,4
689,但係我覺得有冇幫我其他我覺得,但係哦覺得有冇幫個其他角得,14,4
690,學咗嗰啲野會唔會喺而家用,落咗嗰啲嘢會唔會係而家用,12,3
691,完全冇,完全冇,3,0
692,我覺得學咗嗰啲嘢而家用,哦覺得學咗嗰啲嘢而家用,11,1
693,我覺得真係啊,到覺得真係,6,2
695,哈冇乜唔係,下冇乜唔係,5,1
696,係咪,第咪,2,1
697,係啊係啊係啊,第呀係呀係啊,6,3
698,係啊係啊我畢業㗎哈,第呀係屋餓到畢業𡃉吓,9,7
699,哦係咩係咩係咩係咩,第咩係咩係咩係咩,9,2
700,邊但係你邊個啊,癲但係邊個呀,7,3
701,哦係我畢業我喺嗰度畢業,第我不業到喺嗰度筆業,11,5
702,咁就亦都喺嗰個附近住我嗰時爹哋媽咪,抌就譯啲喺嗰個附近住我嗰時爹哋媽咪,17,3
703,哈,打,1,1
704,我覺得難啊,哦覺得蘭啊,5,2
705,我我覺得難啊就係直,五哦覺得蘭啊它係直,9,4
706,但係我不留讀書都真係唔係咁叻嗰啲係咪先,但係我不摟讀書多它係唔係咁叻嗰啲係咪先,19,3
707,但係我我我覺得難啊直程有時係死讀死讀死讀㗎,但係我我我覺得欄啊直程有時係死讀死讀死讀囖,21,2
708,咁我覺得我相信而家仲難,抌我覺得我傷聖而家重蘭,11,5
709,我知而家入係仲難過以前,咬知而家入係重難過以前,11,2
710,因為第一冇十三班,因為第一冇十三班,8,0
711,而家,而家,2,0
713,你自己你自己係咩,理自己理自己係咩,8,2
714,哇啦,打辣,2,2
716,哇你剛頭銜係,嘩李講頭先係,6,4
717,係,第,1,1
718,我覺得難啊我我唔知你點樣覺得你覺得係咪好容易啊呢啲嘢啊定係,哦覺得欄啊到我唔知理點養覺得理係咪好用易啊啲啲嘢啊定係,29,10
719,你眯埋眼都可以即刻攞好高分啊呢啲嘢如果你可能係啦,李U迷眼多可意識得攞好高分啊哩啲嘢啊如果理可能係囖,24,11
720,可能你直程係天才啦直程我知道有啲人係噶我知道有啲人咧真係,朵能李直程係天財啊直程到支道有啲人係我知道有啲人囖真係,28,8
721,讀書嗰時咧唔洗讀書打麻雀嘅,讀書嗰時嘞唔使讀書打麻雀嘅,13,2
722,咁啊跟住照攞個,抌呀跟住照攞個,7,2
723,哇,嘩,1,1
725,係咪先但係我唔得我死讀死讀都都都度咋,第咪先但係我唔得到死讀死讀多爹U到借,18,7
726,我覺得難直程,到覺得蘭植程,6,3
727,係啊係啊係啊,第呀係呀係啊,6,3
728,係啊成日下下讀書㗎係啊係讀得好,第啊定日拿讀書個第啊係讀得好,15,6
729,哇咁誇張,嘩惦誇張,4,2
730,咁唔得噶喎會噶喎,抌唔得個喎哋個喎,8,4
731,哇,嘩,1,1
732,但係佢讀書掂唔掂一定掂啦定係,但係佢讀書點唔掂一定掂啦定係,14,1
733,哇我記得嗰時我哋都有讀通宵嘅但係少啲,嘩到記得嗰時我哋多有讀通U嘅但係小啲,18,5
734,我嗰時有讀通宵少啲但係就,到嗰時有讀通U少啲但係就,12,2
735,但係霖起都唔容易,但係林起度唔用二,8,4
737,但係我記得我媽咪爹哋咁同我講就話,但係我記得我媽咪爹哋噉同我講就話,16,1
738,咧就係讀書嗰時,啊就係讀書嗰時,7,1
739,因為咧你邊度可以呢啲嘢你你同埋遲早都,因為哩理邊到可以哩啲嘢理理容賣遲早多,18,9
740,係真嘅,係真嘅,3,0
741,係真嘅真係你剩係讀書,係真嘅真係理淨係讀書,10,2
742,冇其他人你唔洗第啲嘢唔洗,倒其他人理唔駛第二啲嘢唔駛,12,5
743,唔洗,唔洗,2,0
744,係咪有冇冇冇嗰啲,第咪有冇冇冇嗰啲,8,1
745,係讀書有嗰啲冇冇係有,第讀書有嗰啲冇冇係有,10,1
746,有但係唔同囉嗰啲唔同返工嗰啲囉,有但係唔同囉朵啲唔同番工嗰啲囖,15,3
748,都唔係咁多,爹唔係咁多,5,1
749,我真係冇冇到認真嗰啲咁多唔係真係咁多嗰啲,倒真係冇冇到影親嗰啲咁多唔係真係咁多嗰啲,20,3
750,冇冇認真啊,倒冇影真呀,5,3
751,冇,倒,1,1
752,嗰啲嘢,嗰啲嘢,3,0
754,哈反而冇喎,蛋然冇喎,5,3
755,真係而家我反而好鍾意,真係而家哦反然好鍾意,10,2
756,係嗰時真係冇喎,第嗰陣時真係冇喎,7,2
757,冇啊真係冇認真好多真係,倒呀真係冇U真好多真係,11,3
758,哈,大,1,1
759,四年啊四年啊,得年啊得年啊,6,2
762,可以咁講啦哈,躲意噉講啦吓,6,4
763,因為你,因為理,3,1
764,我做咗我准我做我剩係知道都我記得嗰時剩係,哦做咗五準哦做哦淨係知道哦記得嗰時淨係,20,9
765,係係我係剩下囉,係係我係淨係囉,7,2
766,咁啊,噉啊,2,1
767,我都唔知擺咗去邊啦個唉,咬多唔知擺咗喺邊啊個里,11,5
768,真係係咪抌咗,真係係咪抌咗,6,0
769,係應該摷返起都好嘅真係唔知走擺咗去變啦,第應該摷返你多好嘅真係唔知走擺咗去邊哈,19,5
770,係啦,第呀,2,2
771,讀完就出去搵嘢做啦,讀完就出去搵嘢做呀,9,1
772,第一份工就係嗰啲嘅嗰啲嘢就,第一份工就係嗰啲機嗰啲嘢就,13,1
773,我嗰份冇𠸎㨢,哦角份冇嚹靚,6,4
774,個個邊樣,個個邊樣,4,0
775,大學定係,大學定係,4,0
776,我覺得緊要啲,哦覺得緊要啲,6,1
777,我我覺我我我覺得,五哦覺哦覺得,8,5
779,啊你咁講而家根本咧啊,打理噉講而家金本囖啊,10,5
780,個個咧譬如你想咩咧都係睇下噶嘛,個個囉譬如李想孭哩爹係睇吓嘍马,15,8
781,係咪你睇有冇嗰個嗰啲嗰個個個,第咪理睇有冇嗰個阻啲嗰個個個,14,3
782,係咪,係米,2,1
783,佢唔會覺得哦呢個讀書讀書讀書好勁啊乜乜咩好啊,佢唔會淨係覺得啲個讀書讀書讀書好勁啊乜乜咩好啊,22,4
784,但係都完全冇係未必請㗎,但係多完全舞係未必請啊,11,3
785,係咪好多嗰啲,第咪好多嗰啲,6,1
787,但係如果唔係咧係冚唪唥都係睇㗎嘛,但如果唔係囉係喊扮啲係睇歌马,16,8
788,嗰啲嘢好重要你個你係咪咁係唔同啦,躲啲夜好重要理個理第咪緊係唔同啦,16,6
789,啦譬如你已經譬如你話三十幾歲啊接近四十歲嗰啲咧係一定係噶啦,大譬如李已經譬如理話沙幾歲啊接啊四十歲嗰啲囖係一定係嗰啊,29,9
790,佢哋,佢哋,2,0
791,咁係咪先你最緊要係,噉第咪先弟咪理最緊要係,9,5
792,你個可唔可以我我嗰個嗰個,理個可唔可以我我嗰個嗰個,12,1
793,同埋呢啲嘢,動賣哩啲嘢,5,3
794,所以我覺得係幾幾重要㗎,躲愛哦覺得係幾幾仲要個,11,5
