NUM,EXPECTED,C1F58A_qwerty,# characters,edit distance
429,中國人搬黎哩個區嗰到,中角人搬離利個區嗰度,10,4
430,哩個地區,哎個地區,4,1
431,應該好處多過唔好處嘅因爲哩到個地,應該好U多個唔好處𠸏音為利個嘅地,16,8
432,啫係個地段係比較大啦,機個哋段係比較大喇,10,4
433,有好多樹林啦好靚啦,有好多樹淋啦好靚啦,9,1
434,唔會咁有有嗰個好壓迫嘅感覺啦因爲比較闊大啦,唔會咁有有嗰個好呃逼嘅感覺音為比較U大吖,21,7
435,同埋屋與屋之間都比較闊大,同賣屋U屋支間俾𡃉闊大,12,6
436,空氣好啦,空氣又好喇,4,2
437,空氣好,空氣好,3,0
438,同埋好靜啦,同賣好靜喇,5,2
439,好靜,好靜,2,0
440,咁啲鄰居都啊,噉啲輪居都,6,3
441,啫係都互相尊重啦啫係唔會話你你,飛度U傷專仲啦飛唔會話理理,15,11
442,你成日搞住我我成日搞住你咁啦,李成日搞住我成日搞住理噉喇,14,5
443,治安都非常好啦,字安都飞常好啦,7,2
444,同埋出入好方便啦交通,同賣出入好方便啦交通,10,1
445,係因爲比較接近哩個叫,係音為比較接近利個叫,10,3
446,差唔多咁啦,根本參唔多噉喇,5,5
447,揸去翻工又好方便啦,揸去返工又好方便啦,9,1
448,向北邊去又方便啦,向北便去又方便啦,8,1
449,又有係可以去到地鐵啦,有有又可以去到地鐵啦,10,2
450,附近有一個又好靚嘅啦可以去行啦,係又一個好靚呀啦可以去閒啦,15,6
451,夜晚食完飯去散步又好舒服啦,夜晚識完煩山保又好舒服啦,13,5
452,咁啊有兩個係到咁啊,噉有兩個喺度噉啊,9,5
453,一年四季都嘅個景色都唔同咁啊,一年四貴都嘅個警色都唔同噉啊,14,3
454,啫係好靚啦睇落去嗯,飛好靚呀矮落去,9,5
455,有但係唔係好多,有但係唔會唔係好多,7,2
456,有互相幫助,有傷幫座,5,3
457,啫係譬如,機譬如,4,2
458,佢地會出阜啊咁佢就會,佢哋會出U噉佢會,10,5
459,叫你幫佢睇下信箱啊,叫你幫佢睇下信箱啊,9,0
460,或者睇下有冇啲,或者睇下有冇啲,7,0
461,啫係生保嘅人行過黎啊,機三保嘅人行個離啊,10,5
462,啊甚至乎啊同佢收下信啊,甚至不同賣收下信啊,11,4
463,啫係有有咩事大家都會啊,機有有咩事大家都會,11,3
464,啫係會大家去幫,機會大家去幫,7,2
465,幫手啊咁樣,幫手咁養,5,2
466,或者介紹下邊到,或者介紹下邊度,7,1
467,邊到整屋好啲啊,邊度整屋好啲啊噉,7,2
468,啫係大家都有傾哩樣嘢,機大家都有傾哩樣嘢,10,2
469,都係好,都係好,3,0
470,好都好有禮貌啦,好都好有禮貌喇,7,1
471,非常有禮貌,非常有禮貌,5,0
472,大事發生哩到,大是法生利度,6,4
473,哩到有冇大事發生,依度有冇大事法生,8,3
474,好似試過一次就唔有,好似試個一次就唔入,9,2
475,唔係我地哩到發生而係第二到有個,唔係我哋利度發生以係第二度有個,15,5
476,有個人,有個人,3,0
477,老人家唔好似唔見咗咁,楼人𠺢唔好唔見咗噉,10,4
478,咁佢地啲警察啊黎哩到,噉佢哋啲警察來利度,10,6
479,啫係睇下佢有冇去咗嗰個,飛睇佢有冇去咗嗰個,11,3
480,壑谷嗰到,U糯局嗰度,4,4
481,咁,噉,1,1
482,都冇咩好大事發生除咗有時有啲人病啊,都冇咩好大是法生除咗有時有啲人病呀,17,3
483,佢要救傷車啊去接佢咁其他都冇咩,佢要救傷車呀去接佢噉其他都冇咩,15,2
484,冇咩大事發生,冇咩大事法生,6,1
485,哦嗰次,哦嗰次,3,0
486,八月架唔知前幾年八月嗰陣是,八月啊唔知前幾年八月趕時,13,4
487,梗係有啦大停電大家有份啊嘛,梗係有啦大停電大加有奮啊马,13,3
488,咁但係亦都唔係一個好長嘅時間啦,噉但係亦都唔係一個好長嘅時𡃉喇,15,3
489,咁,噉,1,1
490,冇冇冇問題嘅,冇舞問題嘅,6,2
491,點支哩啲蠟燭咪得囉,點知利蠟燭咪得囖,9,4
492,同埋係停電啫,同賣停電哩,6,3
493,但係譬如我地有我地如果煤氣,但係譬如我有我哋用U戲,13,6
494,煮飯咁樣冇影響架,煮飯噉啊冇影響𡃉,8,3
495,如果你係嘅時候室内有電話一樣聼到架,如嗰你係靚風嘅時候失落去電話一樣聽都𡃉,17,9
496,咁所以我地仍然可以煮飯因爲我地用煤氣啊嘛,噉所意我哋型然可以煮飯音為我哋用U戲啊,20,10
497,哩到啲朋友,姨度啲朋友,5,2
498,係教會嘅朋友囉,係教會嘅朋友啦,7,1
499,大部分係教會嘅朋友,大部份都係教會嘅朋友,9,2
500,係啊,係呀,2,1
501,都係中國人,都係終角人,5,2
502,咁亦都有西人啦,亦都有西人啦,7,1
503,不過比較少數啲西人就,筆比較小掃啲西人就,10,4
504,咁都有西人嘅朋友咁,噉都有西人嘅朋友噉,9,2
505,你講邊個一齊啊,你講邊個一齊啊,7,0
506,咁啊,噉啊,2,1
507,一齊翻係教會入邊一齊,一齊返喺教會入變一齊,10,3
508,做教會嘅嘢啦,做教會嘅嘢喇,6,1
509,一齊去有有時唱歌啦,一齊去有時唱歌啦,9,1
510,一齊去讀聖經啦,一齊去讀聖經啦,7,0
511,有時一齊去食嘢啦,有時一齊去食嘢啦,8,0
512,一齊傾計啦,一齊傾偈啦,5,1
513,有時一齊去幫人啦或者有一啲人有病啊有事啊,有時一齊去幫人喇或者又啲人有病呀有事呀,20,5
514,或者佢地,或者佢哋,4,1
515,唔開心啊咁我地去幫佢啦,唔開心啊噉我哋去幫佢嚹,11,3
516,如果我地咪去食嘢啦傾計啦,個我哋會食嘢嚹傾偈嚹,12,8
517,有時唱下歌啦,有時唱下哥啦,6,1
Total CER: 1483/4520=0.33,,,,
