NUM,EXPECTED,C1F50A_qwerty,# characters,edit distance
415,又驚住媽媽嬲,又驚住嫲媽U,6,2
416,咁而家咧啲細路仔咧係冇留班嘅,噉而家哩啲細路仔囖係冇漏班嘅,14,4
417,咁所以佢哋唔需要驚嘅,噉所以佢哋唔需要驚嘅,10,1
418,咁我自己嗰兩個就唔同又啦可以啦即係俾心機讀書嘅,噉我自機嗰兩個就唔同又拉可以拉她係俾心基讀書𠸏,23,7
419,但係我見到有啲就唔鍾意讀書又唔驚又唔理咁樣囉,但我見倒有啲就唔東意讀書又唔驚又唔理噉樣囖,22,5
420,哈咁,下噉,2,2
421,冇乜嘢責任感囉而家啲細路仔,到乜嘢責任噉囖而家啲細路仔,13,3
422,對父母啊,對負務啊,4,2
423,而家啲細路仔咧好似覺得啲父母咧一定要俾佢咁啊,而家啲細路仔囉好次覺得啲父務囖一定要俾佢噉,22,6
425,即係好似咁樣,她係好次本等咁樣,6,4
426,咁,噉誒,1,2
427,即係佢哋好似覺得,他係佢哋好次覺得,8,2
429,佢哋好似,佢哋好次,4,1
430,即係好似父母逼佢哋做一啲嘢佢哋唔鍾意做咁樣有啲人咁講囉,它係好次父務碧佢哋做一啲嘢佢哋唔冬意做噉樣有啲人噉講囖,27,8
431,咁同埋即係唔係好尊重啲老人啲父母囉,噉同賣它係唔係好專重啲老人啲父務囖,17,6
432,哈,下,1,1
433,咁樣,咁樣,2,0
434,你都同意啊,理都同議啊,5,2
435,因為嗰啲細路仔佢哋,因為嗰啲細路仔佢哋,9,0
436,即係好似佢覺得自細都俾我嘅咁,它係好次佢覺得意細都俾我嘅噉,14,4
437,譬如每次都俾咁今次話唔俾咁佢就會覺得,譬如每次都比噉今次話唔俾噉佢就會覺得,18,3
438,點解唔俾啊你應該俾咁樣,點解唔俾啊應該俾啊噉養,11,4
439,你每一次佢都覺得係,理每一次佢都覺得係,9,1
440,佢佢唔唔係即係一個,佢佢唔唔係她係一個鳄,9,2
441,多咗即係俾佢嘅咁佢會好開心佢會好,多U他係俾佢嘅噉佢會好開心佢會好,16,3
442,多謝你,呃多謝理,3,2
443,佢會好感恩,佢會好噉恩,5,1
444,咁佢就會,噉佢就會,4,1
445,即係佢,他係佢,3,1
446,佢就會知道呢度係佢唔係一定要有㗎囉,佢就匯之都利個係佢唔係一定要有個囉,17,6
447,咁好似有啲細路仔年年都話要去旅行咁樣咁,噉好次有啲細路仔連連都話要去旅行噉樣噉,19,6
448,我覺得就唔係一定要囉咁但係有啲細路仔覺得,我覺得就唔係一定要囖噉但係有啲細路仔覺得,20,2
449,點解唔去啊點解乜乜乜咁,點解唔去呀點解乜乜乜噉,11,2
450,即係我就我知道有好多細路仔係咁㗎,他係我就我知道有好多細路仔係噉個,16,3
451,咁即係唔識感恩囉以為父母一定要乜都俾曬佢囉,噉它係唔識噉恩囖以為父U一定要乜都俾晒佢囖,21,7
452,我會解釋俾佢聽囉要囉,我會解釋俾佢聽囉要囉,10,0
453,邊啲嘢係最重要囉,癲啲嘢係最仲要囉,8,2
454,咁,噉,1,1
455,即係响財政上邊一定要學點樣有㗎嘛,它係肯U正上邊一定要學點樣有𠺢嗎,16,6
456,咁重要嘅嘢就咗先咁然後先慢慢再睇其他嘢囉,噉重要嘅嘢就咗先噉然後先萬U再睇其他嘢囖,20,5
457,咁要決定係咪需要啊,噉要決定係咪衰要啊,9,2
458,哈,下,1,1
459,需要即係啦,衰要謝係呀,5,3
460,係咪好想要啦,第咪好想要啦,6,1
461,啦咁要問,啦噉要問,4,1
462,佢哋慢慢學囉要點樣知道,佢哋萬晚學囖要點樣知道,11,3
463,邊樣嘢係一定要需要囉,邊樣嘢係一定要需要囖,10,1
464,哈,唔下,1,2
465,咁佢哋都唔係咁嘅佢哋都好乖嘅,噉佢哋都唔係噉嘅佢哋都好乖嘅,14,2
466,音樂好吵啊,音樂好嘈啊,5,1
467,吵到頭都暈啦,嘈到頭都雲呀,6,3
468,衣服啊,依服呀,3,2
469,又著得條褲又太長,又著得條褲又太長,8,0
470,叫佢剪咗佢又唔肯,吊佢剪咗佢又唔肯,8,1
471,又要折起,又要接起,4,1
472,跟住件衫又太短,因住見衫又太短,7,2
473,叫佢著件大啲嘅又話唔好,吊佢著件大啲嘅又話唔好,11,1
474,不過我霖個個年代都有㗎啦可能,乜過我飲個個連代都有阿拉可浪,14,6
475,即係可能,它係可浪,4,2
476,通常啲細路仔係要鍾意跟潮流囉咁係啱嘅其實係好好正常嘅,通上啲細路仔係要冬意跟朝留囖噉係啱𠸏其實係到好正上嘅,26,9
477,但係啲音樂真係好吵囉,但係啲音岸真係好嘈囖,10,3
478,我忍受唔住,到忍受唔住,5,1
479,哈以前啲音樂仲吵,下以前啲音樂重嘈,8,3
480,係啊係啊吵過以前啲音樂係啊,係啊係啊係啊嘈個以前啲音樂係啊,13,4
481,佢哋冇冇冇方向囉冇囉,佢哋冇冇冇方響囖冇囖,10,3
482,都唔知自己想做乜囉,都唔知自己想做乜囖,9,1
483,咁好似好咁,噉好次好噉,5,3
484,我覺得佢哋哈,我覺得去哋刻,6,2
485,唔知啊我霖佢哋,唔知啊到冧佢哋,7,2
486,我覺得佢哋好囉成日掛住玩,到覺得佢哋好囖U日呱住玩,12,4
487,哈,下,1,1
488,成日睇電腦成日玩其他啲就唔霖啦咁樣,U日睇電老U日玩離他啲就唔淋啊噉樣,17,7
489,咁啊梗係中國人好啲啦我覺得咋,哦噉梗係東角人係好啲囖我覺得咋,14,6
490,咁但係如果真係鍾意佢嘅咁咩人都可以嘅其實,抌但係如嗰真係鍾意佢嘅噉咩人都可以𠸏其實,20,4
491,哈,下,1,1
492,咁嘅當然係中國人啦,噉嘅當然係東角人啦,9,3
493,有冇問題啊,有冇問題啊,5,0
494,唔係中國人,誒唔係東角人,5,3
495,都有㗎因為好似有啲唔同嘅民族啦佢有唔同嘅,都有嘅因為好似有啲唔同嘅問續拉佢有唔同嘅,20,4
496,咁譬如我哋中國人係通常啲中國人父母教佢哋係點樣點樣教法,噉譬如我哋冬角人係通上啲東角人父務教佢哋係點樣點樣教發,27,8
497,咁佢哋有一個生活嘅方式,噉佢哋有一個生活嘅方色,11,2
498,咁佢哋都係始終雖然喺呢度出世但係佢都有啲中國人嘅傳統,噉佢哋都係始東歲然喺利度出細彈佢都有啲冬角人嘅傳統,26,9
499,嘅思想因為係我哋教佢嘅,嘅師相因為係我哋教佢嘅,11,2
500,咁譬如好似譬如韓國人咁佢哋又有佢哋唔同嘅思想嘅,噉譬如好U譬如唔行各人噉佢哋又有佢哋唔同嘅師相嘅,23,8
501,咁如果一個韓國人嘅人同一個中國人嘅人行埋一齊,噉如過一個行角人嘅人同一個東角人嘅人行賣一齊,22,7
502,咁佢哋可能中間有啲思想唔係好夾㗎喎,噉佢哋可浪中間有啲師想唔係好夾個喎,17,4
503,因為大家嘅出身唔同啦同埋父母嘅教養唔同囉,因為大家嘅出新唔同啦動賣父U教養唔同囖,20,6
504,咁樣我覺得我覺得會有啲問題囉但係其實都而家好普通囉,咁樣我覺得到覺得會有會有啲問題囖但係其實都而家好普通囖,25,5
505,咁,噉,1,1
506,唔知啊我覺得我覺得有時都可以嘅佢哋都我見到,哦知啊我覺得我覺得有時都可以嘅佢哋都到見都饿,21,4
507,嗰啲都開心嘅都唔係話即係,嗰啲都都開心嘅都唔係話啫係,12,2
508,即係唔會話好大問題囉,它係唔會話好大問題囖,10,2
509,唔同教會啊,唔同教會呀,5,1
510,唔同教會,唔同較會,4,1
511,哦唔同啊比較困難啲啦我霖,唔同呀哋教困蘭啲啊我林,12,7
512,係啊唔同真係會好困難啊,第呀唔同真係會好困蘭呀,11,4
513,但係如果唔同族裔我霖都唔係話好大件事啦,但係如果唔同逐睡我林都唔係話好大件時啦,19,4
514,除非即係你真係要好認識佢先會同佢結婚㗎嘛係咪,除非咋係李真係要好認識佢先會同佢結婚歌嗎弟咪,22,5
515,唔記得啦,唔記得呀,4,1
516,太耐啦,帶袋呀,3,3
517,唔記得啦,唔記得呀,4,1
518,冇喎,倒喎,2,1
519,因為我我嘅咧,因為我唔我嘅嘞,6,2
520,佢嗰個,佢嗰個,3,0
521,以前我哋結婚嘅時候已經過身㗎啦,已經我哋結婚嘅時候已經過身嘍啊,15,4
522,我咧就响香港咁我所以同從來未同過佢住,舞屋就响香港噉我所意同蟲學美同個佢住,18,8
523,係啊,第呀,2,2
524,多倫多,多輪多,3,1
525,佢一九七五年嚟囉,佢一九七五連離囖,8,3
526,唔係啊佢做嘢嘅响做嘢嘅,誒唔係啊佢誒做嘢嘅嚮做嘢嘅,11,3
527,識嘅,識嘅,2,0
528,係咩,第咩,2,1
529,你咪上次去過囉,理未上次去過囖,7,3
530,哦讀書啊,讀書呀,4,2
531,哦好學校嚟㗎去啦,倒學校離嘅對啦,8,5
532,做我師妹,做我撕每,4,2
534,去啊去啊好學校嚟㗎,對啊去啊到學校離啊,9,4
536,係咩,第咩,2,1
537,因為冇啊,因為冇呀,4,1
538,點解啊,點解,3,1
539,邊個啊,癲個啊,3,1
541,唔知啊咁我完全唔知,唔知啊噉我完全唔知,9,1
542,你應該得嘅,李應該得嘅,5,1
544,係考咩啊,係考咩啊,4,0
545,哦嘅嘢,嘅嘢,3,1
546,應該冇問題啦,應該冇問題啦,6,0
547,啊有啊有啊有啊,有啊有啊有啊,7,1
548,點樣發惡夢啊,點樣發愛夢啊,6,1
549,我成日發夢咧發覺覺得自己冇著鞋啊,到成日發夢囉法國覺得自機冇著械呀,16,7
550,唔記得咗著鞋啊,唔記得咗著係呀,7,2
551,唔知點解咧我都唔明,唔知點解囉舞都唔命,9,3
553,唔知咧所以我而家成日著住對襪訓覺,唔知哩朵意我而家成日著住對襪瞓覺,16,4
554,咁就唔會發惡夢又冇著冇著鞋啦,噉就唔會發愛夢有冇約冇著鞋呀,14,5
555,或者我著埋對鞋訓覺第日,嘞者我著賣對械瞓覺袋日,11,5
556,跟住,驚住,2,1
557,跟住發惡夢唔記得咗著鞋啊,釘住誒發愛夢唔記得咗著械,12,5
558,可能唔係唔知點解咧,朵浪唔係唔知點解嘞,9,3
559,驚啊,灯呀,2,2
560,有㗎,有架誒,2,2
561,好似有人追我啊咁樣咧咁我就,倒次有人追我啊噉樣囖噉我走,13,6
562,走得好快啊走到好似會飛咁嘅,豆得好快啊走到好次會飛噉嘅,13,3
563,咁樣驚㗎會,抌樣驚呀會,5,2
564,你講發夢嗰啲啊嘛係咩,李講發夢嗰啲嘛吓,10,4
565,係啊係啊會㗎,第呀係啊哋呀,6,4
566,要起身係啊會啊會啊,要起身第呀地呀會呀,9,5
567,啊吓驚咗囉,嚇驚咗囉,5,2
568,吓到醒咗囉,嘞到醒咗囉,5,1
569,哈特別撞車嗰嗰段時間成日都有㗎,特特別撞車趕嗰段時間成日都有啊,15,3
570,哈哈,下下,2,2
571,幾年前撞車嗰次會會吓醒㗎,幾連前撞車嗰次匯會嚇醒個,12,4
572,哈好似唔覺好似係俾人拉拉咗落去,打倒次哦唔覺好次係俾人拉拉咗落去,15,5
573,一個好即係好即係跌低咗咁樣囉咁樣會,一個好咋係好咋係跌低咗咁樣囉咁樣會,17,2
574,咁就即刻醒㗎啦因為,噉就即咳醒嘍啊因為,9,4
575,即係好似踩跌低咗咁樣咯咁啊好驚,它係好次踩跌低咗咁樣囉噉啊好驚,15,4
576,呢排少咗啲㗎啦以前好多㗎,啲排少咗啲它啦下下以前好多個,12,5
577,俾人哋撞落嚟囉嗰個人狂躁癥啊嘛,哋人哋撞落離囉嗰個忍行U正啊嗎,15,7
578,即係咁佢就撞人哋咁但係咧就,她係噉佢就撞人哋噉但係啊就,13,4
579,失去咗控制咁佢就撞咗埋我嗰度囉,甩去咗控制噉佢就撞咗賣我嗰度囖,15,4
580,咁就响前面撞埋嚟囉咁所以我隻腳就斷咗囉,噉就肯前邊撞賣離囖噉所以我隻腳就斷咗囖,19,8
581,哈咁咁啊住咗好耐醫院㗎啦,下噉噉啊住咗好U依院啊啊,12,7
582,咁啊要駁腳啊好麻煩,噉啊要博腳啊倒麻飯,9,4
583,咁而家啦,噉而家啊,4,2
584,要㗎要㗎而家都有做㗎間中都有去㗎,要個要個而家都有做個誕東都有去呀,16,6
585,做囉因為好攰㗎個人會,做囉因為好U個個人會,10,2
586,哈隻腳有時會痛啊咁樣囉,特隻腳有時會痛啊噉樣囖,11,3
587,咁我咪要去做鬆弛下啲肌肉囉,噉我咪要去做鬆遲哈啲肌肉囖,13,4
588,唔係兩年啊四年啦,唔係兩連啊得U啊,8,4
589,都仲有事㗎係啊,都仲有時㗎第啊,7,2
590,好麻煩㗎,倒麻飯個,4,3
591,驚㗎,灯嘅,2,2
592,唔鍾意囉都可以揸嘅不過驚驚即係唔係好鍾意揸囉,唔東意囖都可以揸嘅不過驚驚它係唔係好東意揸囖,22,5
593,怕啊,怕呀,2,1
594,冇乜嘢怕囉,哦冇乜嘢怕囖,5,2
595,哈,下,1,1
596,唔唔唔係好覺得有咩怕喎,唔唔唔係好覺得有咩怕喎,11,0
597,哈哈,下下,2,2
598,係囉係囉,第囉第囉,4,2
599,係啊,第啊,2,1
600,好快但係你,倒快但係理,5,2
601,問曬㗎啦嗰啲你咗咁多,問晒個U嗰底理咗咁多,10,5
603,係啊哦,第呀,3,3
604,中國人,東角人,3,2
605,佢哋咧,呃佢哋囖,3,2
606,哦哦哦識我唔我識有一啲種族嘅人,哦哦哦識哦唔五識有一啲種逐個人,15,4
607,譬如好似黑人啊咁樣啦咁佢哋就會比較,譬如好似克人啊噉樣啦噉佢哋就會俾較,17,4
608,即係即係好多囉譬如好似我哋,遮係遮係好多囉得如好次我哋,13,4
609,比較起上嚟啦譬如佢話啊我想起一個咁問佢有冇錢啊佢話冇啊,俾較起上離啦得如佢話阿到想起一個噉問佢有冇錢啊佢話到啊,27,7
610,咁我冇點會起啊咁,噉我冇點會起啊噉,8,2
611,啊我有信息啦咁樣咁即係佢哋,啊我有信心啦噉樣抌知佢哋,13,5
612,但係中國人咧就會話我想起一個,但係東角人囖就會話唔我想起一個,14,4
613,咁你問佢你有幾多錢啊,錦理問佢理有幾錢,10,5
614,我譬如個要一百萬佢話我有八十萬啦,哦譬如個要一八萬佢話到有八十萬啊,16,4
615,話咁你咪可以起大啲囉唔洗啊唔係啊我唔想借錢啊咁,打錦鯉咪可以起大啲囖唔使啊唔使啊我唔想借錢啊噉,23,7
616,中國人咧就全部都係,東角人U就全部都係,9,3
617,即係鍾意用現金囉鍾意唔想借錢囉唔想欠人哋債囉,呃它係東意用然金囖東意唔想借錢囖唔想誒揭人哋態囖,22,11
618,咁但係有啲第二啲族裔嘅人就會鍾意既係唔介意囉哈,噉但係有啲第二啲逐對嘅人就會當意他係會唔𡃉意囖下,23,9
619,咁所以好多族個個族裔有啲比較啲啦哈,噉所以好多逐個個逐對有啲比較啲啦吓,17,5
620,咁有啲就比較有一啲囉哈咁樣囉,噉有啲就比較有一啲囖下噉樣囖,14,5
621,咁其他佢哋嘅唔同啊我,噉其他佢哋嘅唔同啊到,10,2
622,我真係唔係好清楚佢哋㗎佢哋都係我啲客嚟㗎咋,我真係唔係好清坐佢哋嘍佢哋都係我啲嚇離個咋,21,5
623,講法啊,董法呀,3,2
624,講嘢嘅方法啊,擋嘢個方法呀,6,3
626,梗係啦因為好似有好多人樣樣你問佢你識唔識做啊佢話,等係啦因為好似有好多人樣樣理問佢理識唔識做啊佢話,24,3
627,一定識㗎啦咁樣,一定識嘍拉噉樣,7,3
628,咁即係譬如佢識,噉她係譬如佢識,7,2
629,佢就會講到,誒誒佢就會講到,5,2
630,咁樣嘅,噉樣嘅,3,1
631,咁中國人咧佢識佢就講到八十嘅啫咁,噉東角人爹佢識佢就講到八十個嘅啫噉,16,6
632,中國人就係咁囉,東角人就係噉囖,7,4
633,即係唔係好有即係好,它係唔係好有囖係好,9,2
634,話就話謙虛啦但係就,話就話謙噓啦但係就,9,1
635,唔係咁,唔係咁,3,0
636,即係响呢度加拿大地方就唔係咁囉,它係嚮依度加嗱大地方就唔係噉囖,15,6
637,哈,下,1,1
638,即係要識點樣樣去加拿大嘅囉,它係要識點樣響加拿大嘅囖,13,4
639,嘅文化囉哈,得問化囖下,5,4
640,最好嘅英文,最好個英文,5,1
641,我嘅口音你講係我亦話係咩,到嘅口音理講係我益慧係咩,12,4
642,唔覺喎,唔覺喎,3,0
643,我自己都有所以我都唔覺,到自己都有所以我都唔覺,11,1
644,所以唔覺即係我自己唔覺囉,躲二唔覺者係到自己唔覺囉,12,4
645,哈哈,下下,2,2
646,但係知道有有一啲比較難聽啲有啲人就易聽啲咁樣囉但係正式係,但係知道有有一啲比較蘭聽啲有啲人有意聽啲噉囖但係證識係,28,8
647,佢哋點樣分別咧咁我就真係唔係好識啦,佢哋點樣分別囖噉我就真係唔係好識囖,17,3
649,唔係好覺啦但係我有,唔係好覺囖但係我有呃,9,2
650,可能咧可能英國英文咧就比較難聽啲囉,可浪嘞譬如應角英文囖就比較蘭廳啲囖,17,10
651,咁同可能又同香港嚟啦咁覺得啲英國人好似成日以為自己好叻咁囉,噉同可U又同香港離拉噉覺得啲應角人好次成日二為自己好叻噉囖,29,11
652,所以我怕聽到啲英國口音啲英文囉,躲意好怕廳度啲U覺口音啲英文囖,15,8
653,即係唔鍾意囉即係有啲心理嘅問題,遮係唔鍾意囖遮係有啲心四嘅問題,15,4
Total CER: 1798/5930=0.3,,,,
