NUM,EXPECTED,C2F22A_qwerty,# characters,edit distance
598,係好難講㗎因為,係好欄講𡃉音為,7,3
599,社工係好,社工係好,4,0
600,好,好,1,0
601,好,好,1,0
602,又,又,1,0
603,個個工係,個個公係,4,1
604,係,係,1,0
605,幫啲人係我知,幫啲人係我知,6,0
606,我,我,1,0
609,我諗而家我有,我林而家我有,6,1
610,啲係,啲係,2,0
611,我唔同個,我唔同個,4,0
613,但係我唔知我會唔會,但係我唔知我會唔會,9,0
614,最好喺嗰度,最好喺嗰度,5,0
615,所以我我真係要試下先,所以我我真係要試下先,10,0
616,知邊,知邊,2,0
617,喺社工,喺社工,3,0
618,個行邊行,個航邊航,4,2
619,仲,仲,1,0
620,細啲,細啲,2,0
621,係最好一歲,係最好一歲,5,0
622,我,我,1,0
623,我都有一啲嘢係,我都有一啲嘢係,7,0
624,有諗,有林,2,1
625,邊啲嘢係我會,邊啲嘢係我會,6,0
626,想做嘅但係我唔知,想做嘅但係我唔知,8,0
627,而家入唔入,而家入唔入,5,0
628,到嗰啲嘢因為,倒嗰啲嘢音慧,6,3
629,可能要多啲,可浪要多啲,5,1
630,經驗,經驗,2,0
634,我啱啱畢咗業係係囉,我啱啱筆咗葉係係囖,9,3
635,又唔係嘅,又唔係嘅,4,0
636,係,係,1,0
637,短時間嘅,短時間嘅,4,0
638,有我我有做過,有我我有做過,6,0
639,夏天啊又,夏天呀又,4,1
640,可能讀緊書嗰陣時我幫個,可浪讀緊書趕時我幫啊,11,4
641,個做嗰啲,個做嗰啲,4,0
642,嗰啲嘢囉,嗰啲嘢囉,4,0
644,我諗,我林,2,1
645,最興趣嗰啲係,最興趣嗰啲係,6,0
646,講緊啲,講緊啲,3,0
648,社工啲嘢但係,社工啲嘢但係,6,0
649,同啲,同啲,2,0
658,因為我,音為我,3,1
659,我,我,1,0
660,我學,我學,2,0
661,我唔同個,我唔同個,4,0
662,國家,角家,2,1
663,啲,啲,1,0
664,啲,啲,1,0
666,嗰啲嘢呢,嗰啲嘢嘞,4,1
667,我好,我好,2,0
675,又係,又係,2,0
676,有我冇我冇好多嗰啲,又我冇我冇好多嗰啲,9,1
677,科個喎所以因為啱啱我唔夠位啊所以唔到咁多,科個喎所以音為啱啱我唔夠位啊所以唔倒咁多,20,2
678,我係,我係,2,0
679,第三年先,第三連先,4,1
680,先知道我鍾意嗰啲嘢,先知道我鍾意嗰啲嘢,9,0
681,我冇位所以我諗緊,我冇位所以我林緊,8,1
682,做,做,1,0
683,嗰陣時想唔想想唔想讀呢啲嘢,趕時想唔想想唔想讀利啲嘢,13,3
689,成世,成勢,2,1
691,學校先生,學校先生,4,0
692,我有,我有,2,0
693,第五班呢有個,第唔班囉有個,6,2
694,先生叫,先生叫,3,0
695,我,我,1,0
696,但係,但係,2,0
698,我唔喺佢個班呢我都知佢係個,我唔喺佢個班呢我都知佢係個,13,0
699,好先生因為,好先生音慧,5,2
701,放完學嗰陣時嗰陣時佢,放完學趕時趕時佢,10,4
702,會畀我哋個機會,會俾我哋個機會,7,1
703,同佢幫,同佢幫,3,0
704,幫佢,幫佢,2,0
705,做咩,做咩,2,0
706,學校要做嗰啲嘢先生啲嘢,學校要做嗰啲嘢先生啲嘢,11,0
707,佢,佢,1,0
708,佢又好,佢又好,3,0
711,又,又,1,0
717,我冇唔記得佢,我冇唔記得佢,6,0
718,我有第啲先生係,我有第啲先生係,7,0
719,我諗佢哋,我淋佢哋,4,1
720,嗰科嘢係我好鍾意,嗰科嘢係我好鍾意,8,0
721,但係嗰個先生唔係一定,但係嗰個先生唔係一定,10,0
722,最好嘅先生,最好嘅先生,5,0
723,我啱啱係我我,我啱啱係我我,6,0
724,我咗嗰啲科因為我學咗好多又,我U咗嗰啲科音為我學咗好多又,13,2
725,幫咗我入,幫唷我入,4,1
726,啲大學嗰啲科,啲大學嗰啲科,6,0
727,但係,但係,2,0
728,佢唔係一定,佢唔係一定,5,0
729,最好嘅先生,最好嘅先生,5,0
732,唔係有一個先生,唔係有一個先生,7,0
733,但係,但係,2,0
734,啲先生係,啲先生係,4,0
735,呢啲先生係好,哎啲先生係好,6,1
736,差嗰啲呢係,差嗰啲囉係,5,1
737,佢教啲嘢我唔明,佢教啲嘢我唔明,7,0
738,嘅佢哋,嘅佢哋,3,0
739,有時佢,有時佢,3,0
740,佢,佢,1,0
741,佢教,佢教,2,0
742,嗰,嗰,1,0
743,嗰個,嗰個,2,0
744,方向,方殼,2,1
746,整叻啲,整叻啲,3,0
747,啲啲學生唔識佢講咩嘢嘅所以,啲啲學生唔識佢講咩嘢嘅所以,13,0
748,嗰啲先生又唔係好好唔係好好最差㗎,嗰啲先生又唔係好好唔係好好最叉個,16,2
750,有啲先生又,有啲先生又,5,0
751,佢,佢,1,0
753,佢真係喺個,佢真係喺個,5,0
754,個,個,1,0
757,黑板,黑板,2,0
758,黑板寫嘢,黑板寫嘢,4,0
759,又,又,1,0
760,你要抄佢係成,李要抄佢係成,6,1
761,班係噉樣嘅所以,班係咁樣嘅所以,7,1
762,都冇機會,多冇機會,4,1
763,問問題又做啲,問問題又做啲,6,0
764,嗰啲嘢囉,嗰啲嘢囉,4,0
766,唔記得喇,唔記得呀,4,1
767,可能佢哋講緊你,可浪佢哋講𡁵理,7,3
768,喺個班嗰陣時,喺個班U時,6,2
769,傾緊偈啊我唔可以傾偈,傾緊偈呀我唔可以傾偈,10,1
770,嗰啲嘢啦,嗰啲嘢啦,4,0
773,有,有,1,0
774,有記唔記得,有記唔記得,5,0
775,有啲我,有啲我,3,0
776,發完夢呢我一起身嗰陣時我好我好,發完夢囉我一起新趕時我好我好,15,4
777,記得㗎但係,記得嘅但係,5,1
778,又,又,1,0
779,又做下,又做吓,3,1
780,嗰啲日嗰日啲嘢呢我我想搵返呢都,嗰啲日嗰日啲嘢囉我我想搵返U爹,15,3
781,入唔返嘅所以,入唔番嘅所以,6,1
782,又啲我記得呢係好一次,有啲我記U囖係好一次,10,3
783,發咗夢係,發咗夢係,4,0
786,王王牧師,黃黃木師,4,3
787,王,黃,1,1
788,牧師佢,牧師佢,3,0
789,佢好似去咗香港,佢好似去咗香港,7,0
790,又,又,1,0
791,佢佢死咗啊,佢佢死咗呀,5,1
792,又又我喺個,又又我喺嘅,5,1
793,喺個,喺呀,2,1
794,電視報告呢見到佢,電視布狗爹見倒佢,8,4
795,佢佢哋,佢佢哋,3,0
796,發現係因為,發現係音衛,5,2
797,佢,佢,1,0
798,佢個個,佢個個,3,0
802,啲氣空氣太污糟啊,啲氣空氣太污糟呀,8,1
804,呢個係佢,哎個係佢,4,1
805,佢哋發現係佢哋第一個,佢哋發現係佢哋第一個,10,0
806,個人係,個人係,3,0
807,佢哋發現係因為係個,佢哋發現係音為係個,9,1
808,先死咗,先死咗,3,0
810,嗰個記得記得,嗰個記得記得,6,0
811,有一次,有一次,3,0
812,有一次我發咗夢係,有一次我發咗夢係,8,0
814,我我個哥哥樂樂,我我個哥歌U落,7,3
815,佢死咗,佢死咗,3,0
816,但係我唔知點解呢我,但係我唔知點解囉我,9,1
817,唔知佢死咗啊,唔知佢死咗呀,6,1
818,係,係,1,0
819,好似,好似,2,0
820,幾個禮拜幾個月,幾個禮拜幾個月,7,0
821,先我會知佢死咗,先我會知佢死咗,7,0
822,有啲朋友問問,有啲朋友問問,6,0
823,所以啲朋友問我你唔知你個,所以啲朋友命我理唔知理個,12,3
824,自己個哥死咗嘅,自己個歌死咗嘅,7,1
825,又,又,1,0
826,又我聽講佢佢講畀我,又我聽講佢佢講俾我,9,1
827,嗰陣時聽我,趕時聽我,5,2
828,我好傷心因為,我好傷心音為,6,1
829,佢哋問佢哋,佢哋問佢哋,5,0
830,指住我,指住我,3,0
832,指住我好似我唔,指住我好似我唔,7,0
833,唔愛我個,唔愛我個,4,0
834,哥哥,哥歌,2,1
835,因為佢哋話點解你唔知嘅,音為佢哋話點解理唔知𠸏,11,3
836,又,又,1,0
837,唔知呢喺嗰個發發,唔知呢喺嗰個發發,8,0
838,發夢嗰陣時我真係唔知個喎所以,發夢趕時我真係唔知個喎所以,14,2
839,嗰發完嗰個夢呢,嗰發完嗰個夢爹,7,1
840,我好傷心因為喂真係好似好,我好傷心音為餵真係好似好,12,2
841,真噉樣所以我,真咁樣所以我,6,1
842,有嗰個都好似好真㗎所以我,有嗰個都好似好真𡃉坐意我,12,3
843,我起身嗰陣時呢,我起新趕時嘞,7,4
844,我要問我媽咪,我要問我媽咪,6,0
845,哎吔係唔係死咗喇所以,哎吔係咪死咗嚹所以,10,3
846,有喎吓,有喎吓,3,0
848,有一個,有一個,3,0
849,發夢係,發夢係,3,0
852,係,係,1,0
853,我同我我阿哥,我同我我阿哥,6,0
854,好似有啲人,好似有啲人,5,0
857,佢哋追住我哋啊我哋,佢哋追住我哋啊我哋,9,0
858,成日要走嚟走去因為佢哋追住我哋啊,成日要走嚟走去音為佢哋追住我哋啊,16,1
863,嗰個嗰個發夢係,嗰個嗰個發夢係,7,0
864,成日有時時時,成日有時時時,6,0
865,都有㗎係一樣個喎,啲有呀係一樣個喎,8,2
868,有嘅有,有嘅有,3,0
871,我諗我多數我發夢嗰陣時呢係,我淋我多數U發夢趕時嘞係,13,5
872,係原本,係原本,3,0
873,朝頭早我起身,朝猴早我起新,6,2
874,但係我,但係我,3,0
875,冇冇落牀,冇冇落床,4,1
876,係瞓返覺,係瞓返覺,4,0
877,又發夢,又發夢,3,0
878,先起身嘅,先起新嘅,4,1
882,都,啲,1,1
883,有嘅但係我,有嘅但係我,5,0
884,我瞓覺呢都,我瞓覺嘞多,5,2
885,平時,平事,2,1
886,一落牀呢瞓到嘅,一落床囉瞓倒嘅,7,3
887,邊度都瞓到嘅所以,邊度都瞓倒嘅所以,8,1
888,我有啲時間瞓唔到呢真係好,我有啲時間瞓唔倒囖真係好,12,2
889,好似好辛苦噉樣因為,好似好辛苦噉樣音慧,9,2
890,我平時,我平時,3,0
891,邊度都瞓到嘅,邊度都瞓倒嘅,6,1
892,有時可能,有時可浪,4,1
893,可能飲咗咖啡瞓唔到,可浪飲咗咖啡瞓唔倒,9,2
894,但係我,但係我,3,0
895,我我記得,我我記得,4,0
896,今個,今個,2,0
897,啱啱搬返嚟嗰陣時呢,啱啱搬返來趕時嘞,9,4
898,搬返多倫多呢,搬返多輪多爹,6,2
899,可能因為我唔慣,可浪音為我唔慣,7,2
900,個牀,個床,2,1
901,又唔慣啲嗰個,又唔慣啲嗰個,6,0
902,所以,所以,2,0
903,有幾個禮拜都,有記個禮拜啲,6,2
904,好似瞓唔,好似瞓唔,4,0
905,瞓到但係,瞓倒但係,4,1
906,好耐先瞓到,好袋先瞓倒,5,2
907,有一次,有一次,3,0
910,有好多嘢好,有好多嘢好,5,0
911,擔心,擔心,2,0
914,仲諗,仲林,2,1
915,嗰啲嘢多啲呢,嗰啲嘢多啲囉,6,1
916,我,我,1,0
917,仲瞓唔到,仲瞓唔倒,4,1
919,但係多數瞓到㗎,但係多掃瞓倒個,7,3
921,嗰時間呢,嗰時間嘞,4,1
922,嗰啲嘢,嗰啲嘢,3,0
923,諗極,林滴,2,2
924,諗極都係,林直都係,4,2
926,都冇冇,都冇冇,3,0
929,臨瞓,林瞓,2,1
930,諗嗰啲嘢呢都係,林嗰啲嘢嘞读係,7,3
932,唔係好,唔係好,3,0
935,唔所以,唔所以,3,0
936,嗰時間呢我真係係,嗰時間U我因係係,8,2
937,因為嗰啲嘢係,音為嗰啲嘢係,6,1
942,我真係,我真係,3,0
943,同神祈禱啊我問佢哦,同神祈禱呀我問佢哦,9,1
944,哦,哦,1,0
945,幫我瞓覺吖,幫我瞓覺吖,5,0
946,瞓唔到啊又咁噉,瞓唔倒呀又咁金,7,3
947,呢啲嘢整整到我真係瞓唔到啊所以,哎啲嘢整整到我真係瞓唔倒呀所以,15,3
948,祈禱,祈禱,2,0
952,喺個,喺呀,2,1
953,個海嗰度,個海嗰度,4,0
954,沉咗落去,尋咗落去,4,1
956,嗰個都,嗰個都,3,0
957,因為呢啲有,因為利啲有,5,1
959,想食咗你都,想食咗理爹,5,2
960,又,又,1,0
961,浮緊佢喺下便睇到你個喎,浮緊佢喺下便睇倒理個喎,11,2
965,我諗唔係係個,我林唔係係個,6,1
967,成日諗個,成日飲個,4,1
968,啲嘢係,啲嘢係,3,0
970,驚,驚,1,0
971,係,係,1,0
975,唔係跟住,唔係跟住,4,0
976,神我想,神我想,3,0
977,做嗰啲嘢所以我,做嗰啲嘢所以我,7,0
978,我做緊自己啲嘢唔係做緊,我做緊自己啲嘢唔係做緊,11,0
979,神,神,1,0
980,想我做嗰啲嘢,上我做嗰啲嘢,6,1
982,我諗冇嘅,我林冇嘅,4,1
983,有啲人係好大膽嘅,有啲人係好大膽嘅,8,0
984,所以我都識嗰啲人,所以我都識嗰啲人,8,0
985,但係多數我諗都有,但係多數我淋都有,8,1
986,有嘢,有嘢,2,0
987,個個都驚嘅,個個都驚嘅,5,0
988,唔係,唔係,2,0
990,有啲人係好大膽嘅可以做嗰啲,有啲人係好大膽嘅可以做嗰啲,13,0
991,但係,但係,2,0
992,入便佢哋都有,入便佢哋都有,6,0
993,啲,啲,1,0
995,舊陣時我出,舊陣時我出,5,0
996,世細個嗰陣時呢,細細個趕時嘞,7,4
997,係,係,1,0
999,溝,溝,1,0
1000,溝咗都多啲,溝咗都多啲,5,0
1002,隔籬有個韓國,隔離有個寒覺,6,3
1004,有個希臘,有個唏獵,4,2
1006,呢便嗰陣時係,哎便嗰陣時係,6,1
1007,黑黑,黑刻,2,1
1008,黑人,黑人,2,0
1009,但係,但係,2,0
1010,呢呢幾年呢,利利幾連囖,5,4
1011,係多,係多,2,0
1012,係好多啲,係好多啲,4,0
1013,大陸,大陸,2,0
1014,中國人係大陸人,中國人係大陸人,7,0
1018,因為係近好,音咪係近好,5,2
1019,近有時係啲人,近有時係啲人,6,0
1020,租出佢個又,租出佢個又,5,0
1021,好多啲係,好多啲係,4,0
1024,多啲呢係,多啲囉係,4,1
1025,有啲,有啲,2,0
1029,我諗,我林,2,1
1031,係,係,1,0
1032,我有我知有好多人,我有我知有好多人,8,0
1033,佢哋覺得,佢哋覺得,4,0
1034,唔得嘅,唔得嘅,3,0
1035,大年紀,大連幾,3,2
1036,佢哋個係噉樣,佢哋個係噉樣,6,0
1037,我諗嘅,我林嘅,3,1
1038,我會唔會噉樣呢我唔知因為我未,我會唔會咁養囉我唔知陰咪我未,14,5
1039,我我而家唔係拍拖,我我而家唔係泊拖,8,1
1040,我覺得,我覺得,3,0
1041,你同個中國人拍拖係,李同個中角人泊拖係,9,3
1042,會,會,1,0
1043,少啲,小啲,2,1
1047,你用同人唔係你嗰個,理用同人唔係理嗰個,9,2
1049,種,粽,1,1
1050,拍拖又,拍拖又,3,0
1051,有好多好多啲嘢要,又好多好多啲嘢要,8,1
1052,溝通,溝通,2,0
1054,唔係唔係錯嘅,唔係唔係錯嘅,6,0
1055,你想我個哥哥都有,李想我個哥歌都有,8,2
1056,有一次同,有一次同,4,0
1057,西人拍拖㗎所以,西人泊拖架所以,7,2
1060,冇乜問題,冇乜問題,4,0
1062,第啲唔係加拿大住,第啲唔係加嗱大住,8,1
1065,可能入過一個,可浪入個一個,6,2
1066,大唔同,大唔同,3,0
1067,係,係,1,0
1069,佢哋點,佢哋點,3,0
1070,對,對,1,0
1071,自己嘅家人,自己嘅加人,5,1
1072,我諗加拿大,我林加嗱大,5,2
1073,呢度出世係,哎度出細係,5,2
1074,唔係中國加拿大但係,唔係終角𠺢嗱大但係,9,4
1075,加拿大加拿大人,加嗱大𠺢嗱大人,7,3
1076,佢哋都好,佢哋都好,4,0
1078,愛自己嗰啲,愛自己嗰啲,5,0
1079,家家庭,嘉嘉停,3,3
1080,家人但係,加人但係,4,1
1081,佢哋,佢哋,2,0
1082,養大啲細路仔呢係,養大啲細路仔囖係,8,1
1083,佢哋覺得一,佢哋覺得一,5,0
1084,一十八歲呢,一十八歲嘞,5,1
1085,佢自己,佢自己,3,0
1086,做佢自己啲嘢佢因為佢想佢,做佢自己啲嘢佢音為佢想佢,12,1
1087,但係,但係,2,0
1088,香港人又,香港人又,4,0
1089,好多,好多,2,0
1093,你可能過咗十八歲,李可浪個咗十八歲,8,3
1094,你個你嘅家庭,李個理嘅家停,6,3
1095,都會,都會,2,0
1096,顧顧住,故顧住,3,1
1097,佢哋,佢哋,2,0
1101,有好多唔同嘅,有可多唔同嘅,6,1
1105,加拿大人唔,加嗱大人唔,5,1
1106,佢,佢,1,0
1107,佢,佢,1,0
1108,但係,但係,2,0
1109,唔同嘅,唔同㗎,3,1
1114,有,有,1,0
1115,係係,係係,2,0
1116,好多都可能有,好多都可浪有,6,1
1121,會有可能有個啲,會有可浪有嘅啲,7,2
1122,咩佢哋,咩佢哋,3,0
1126,加拿大人有可能啲,加嗱大人有可浪啲,8,2
1130,啱啱新移民啲人可能唔識,啱啱新移民啲人可浪唔識,11,1
1132,我,我,1,0
1134,我啲,我啲,2,0
1136,我講,我講,2,0
1138,我,我,1,0
1141,係,係,1,0
1142,我去,我去,2,0
1143,同,同,1,0
1144,我同個嫲嫲傾,我同個嫲嫲傾,6,0
1145,已經係,已經係,3,0
1147,因為我我細個嗰陣時我有去,音為我我細個趕時我有去,12,3
1148,中文,中文,2,0
1149,班但係我淨係去咗,班但係我陣係去咗,8,1
1150,第二班,第二班,3,0
1151,第三班,第三班,3,0
1152,我嗰陣時我真係好憎,我趕時我真係好憎,9,2
1153,學中文㗎,學中文嘅,4,1
1154,因為好難,因為好蘭,4,1
1155,又嗰陣時我冇諗,又趕時我冇淋,7,3
1156,我冇諗起有,我冇林起有,5,1
1157,有咩,有咩,2,0
1158,所以,所以,2,0
1159,有啲人喺呢度出世但係佢哋去咗中文班耐啲呢佢哋啲中文梗係好過我,有啲人喺利度出細但係佢哋去咗中文班來啲哩佢哋啲中文梗係好個我,30,5
1160,寫係好我都寫唔到所以,寫係好我都寫唔倒所以,10,1
1161,所以佢已經有個,所以佢已經有個,7,0
1163,我,我,1,0
1164,都已經,爹已經,3,1
1167,但係,但係,2,0
1168,有好多啲,有好多啲,4,0
1169,啲字係,啲字係,3,0
1172,我真係唔識㗎,我真係唔識𡃉,6,1
1173,因為,音慧,2,2
1175,我可以,我可以,3,0
1176,估下係乜嘢,估吓係乜嘢,5,1
1179,嗰個,嗰個,2,0
1180,第一喺嗰個唔好唔同係,第一喺嗰個唔好唔同係,10,0
1181,我寫都寫唔到,我寫都寫唔倒,6,1
1182,寫唔到所以,寫唔倒所以,5,1
1183,講嘅係,講嘅係,3,0
1186,唔係淨係,味係陣係,4,2
1188,係個,係呀,2,1
1189,我,我,1,0
1190,我個,我個,2,0
1200,我我諗,我我飲,3,1
1201,係,係,1,0
1202,多過係,多個係,3,1
1204,係,係,1,0
1205,都係,都係,2,0
1209,你可能,李可浪,3,2
1210,講到,講倒,2,1
1211,中文但係,中文但係,4,0
1216,因為有好有啲人可能,音為有好有啲人河浪,9,3
1217,係,係,1,0
1218,西人,塞人,2,1
1219,佢哋識講國語𠺝,佢哋識講國語𠺝,7,0
1220,但係佢可能唔明嗰啲,但係佢可狼唔明嗰啲,9,1
1223,佢哋可能,佢哋可浪,4,1
1224,佢講到,佢講倒,3,1
1226,唔會明得咁多囉所以,唔會明得咁多囉所以,9,0
1230,西人,塞人,2,1
1234,因為佢哋,音為佢哋,4,1
1235,佢啲英文佢,佢啲英文佢,5,0
1236,講到英文又英文係,講倒英文又英文係,8,1
1237,都幾,爹幾,2,1
1238,有啲,有啲,2,0
1239,佢哋嘅,佢哋嘅,3,0
1240,佢哋個代佢啲英文唔係好好㗎嘛我哋個都幾好,佢哋嗰袋佢啲英文唔係好好𠺢嗎我哋個都幾好,20,4
1241,所以,所以,2,0
1242,我哋嘅係,我哋嘅係,4,0
1243,我哋而家大啲呢佢哋多數係講,我哋而家大啲哩佢哋多數係講,13,1
1244,英文,英文,2,0
1247,同個係加埋,同個係𠺢埋,5,1
1248,嫲嫲,嫲嫲,2,0
1249,係中文㗎嘛所以,係中文歌嗎所以,7,2
1255,派個,派個,2,0
1257,我都好想學,我都好想學,5,0
1258,學返中文,學返中文,4,0
1259,學國語,學國語,3,0
1260,因為係好用吖嘛所以,音為係好用啊马所以,9,3
1261,我要我要搵個時間去,我要我要搵個時間去,9,0
1262,國語班,國語班,3,0
1266,我唔會話係,我唔會話係,5,0
1267,因為,音慧,2,2
1268,我唔,我唔,2,0
1270,喺個寫低,喺個寫低,4,0
1272,我唔會覺得係,我唔會覺得係,6,0
1275,我唔會翻譯,我唔會番譯,5,1
1276,有時,有時,2,0
1277,佢去,佢去,2,0
1278,我個嫲嫲要,我哦嫲嫲要,5,1
1279,去個去睇醫生,去個去睇醫生,6,0
1280,我都可以去嘅但係有好多啲字,我都可以去嘅但係有好多啲字,13,0
1282,唔識㗎所以我唔想,唔識呀所以我唔想,8,1
1283,講錯嗮,講錯嗮,3,0
1288,最好嘅英文,最好嘅英文,5,0
1289,唔知喎,唔知喎,3,0
1290,因為我未去過,音為我未去個,6,2
1292,嗰邊我去咗,嗰便我去咗,5,1
1295,我唔知有冇,我唔知有冇,5,0
1296,最好嘅英文因為,最好嘅英文音為,7,1
1298,個個唔同,個個唔同,4,0
1299,個係有佢嗰個,個係有佢嗰個,6,0
1303,所以我唔我唔知會唔會有最好,所以我唔我唔知會唔會有最好,13,0
1305,有啊有啊因為我,有呀有呀音為我,7,3
1306,有好多啲,有好多啲,4,0
1307,我諗個,我淋個,3,1
1308,個,個,1,0
1309,國語同,國語同,3,0
1311,大陸同香港,大陸同香港,5,0
1312,嗰個唔同,嗰個唔同,4,0
1313,佢講英文嘅唔同呢係,佢講英文嘅唔同呃係,9,1
1314,多數啲香港人佢哋啲,多數啲香港人佢哋啲,9,0
1315,中文,中文,2,0
1316,佢哋喺加拿大呢,佢哋喺加嗱大囖,7,2
1317,多數啲中文,多掃啲中文,5,1
1320,佢哋,佢哋,2,0
1321,自己,自機,2,1
1322,整嗰啲,整嗰啲,3,0
1323,英文字,英文字,3,0
1324,芝士啊,芝士呀,3,1
1326,曲奇餅,曲奇餅,3,0
1327,嗰啲嘢唔係中文字嚟嘅,嗰啲嘢唔係中文字離嘅,10,1
1328,所以,所以,2,0
1329,我諗香港,我飲香港,4,1
1330,有,有,1,0
1331,有好多嘅,有好多嘅,4,0
1332,因為佢哋,音為佢哋,4,1
1333,佢哋好似揀邊啲英文字係容易啲,佢哋好似揀邊啲英文字係容易啲,14,0
1334,講英文,講英文,3,0
1337,因為,音咪,2,2
1338,我,我,1,0
1339,我做,我做,2,0
1340,做工嗰啲嘢係幫,做工嗰啲嘢係幫,7,0
1341,新移民啲人呢,新移問啲人嘞,6,2
1342,我幫佢嗰陣時我都覺得我自己講咗好多英文字喎我都唔係講個中,我幫佢趕時我都覺得我自己講咗好多英文字喎我都唔係講個鐘,28,3
1346,我記得我幫人,我記得我幫人,6,0
1347,填填個,填田個,3,1
1348,填個,田個,2,1
1351,我,哦,1,1
1353,表表,表表,2,0
1356,都,啲,1,1
1357,多數,多掃,2,1
1358,頭先講嘅係,頭先講嘅係,5,0
1359,而家因為我哋大啲,而家音為我哋大啲,8,1
1360,大啲呢多數係英文㗎但係講中文都得嘅但係我係,大啲哩多數係英文個但係講中文都得𠸏但係我係,21,3
1361,最好係聽,最好係聽,4,0
1362,講,講,1,0
Total CER: 1003/5975=0.17,,,,
