NUM,EXPECTED,C1F54A_qwerty,# characters,edit distance
398,我而家咧係成我好訓㗎,倒而家囉係星我好瞓個,10,5
399,我好少訓唔著覺,到好少瞓唔U教,7,4
400,我識唔識我啲鄰居啊,到識唔識我啲倫居呀,9,3
401,識我識我呢層樓嗰啲鄰居,的我識我從哩層嗰啲U居,11,5
402,唔係真係唔係真係,唔係真係唔係真係,8,0
403,咁識佢但係咧,噉色佢但係囖,6,3
404,打招呼啊咁樣,打招苦啊咁樣,6,1
405,啊咁知道佢做下乜嘢啊咁住喺度幾耐啊,啊噉啊知到佢做下乜嘢啊住喺度幾U啊,17,5
406,有冇去教會啊,有冇去教會啊,6,0
407,呢,啲,1,1
408,主要就要我哋呢層啦咁,特主要就係我哋利層拉噉,10,5
409,乜人都有,咩人都有,4,1
410,即係你講佢哋係乜族裔,爹係李講佢哋係咩UU,10,5
411,乜,爹,1,1
412,啊乜人都有,咩人都有,5,2
413,有啲白人啦有啲印度人啦,有啲白人啦有啲印度人啦,11,0
414,有啲,有啲,2,0
415,中國人啦好多中國人啦,終角人啦好多中角人啦,10,3
416,我住喺呢度一年所以唔係好詳細但係我諗會幫嘅,到住喺U度一連所以唔係好長細但係我林會幫嘅,21,5
417,鍾意啲乜嘢啊,東意啲乜嘢啊,6,1
418,邊方面啊,癲方面呀,4,2
419,冇乜特別因為呢度,倒乜特別因為利度,8,2
420,呢度啲租便啊嘛,呢度啲租碰啊马,7,2
421,咁啊咁啊租囉,抌啊噉啊糟囖,6,4
422,咁暫時喺度住嗻嘛咁所以冇所謂啊,抌站時喺度住啫马抌所以冇所謂啊,15,5
423,呢度租便又方便,啲度租拼又又方便,7,3
424,係啊嗰度好方便㗎嘛,第呀嗰度好方便歌马,9,4
425,咁我嗰女要搭巴士落去啊嘛,抌我個水要搭巴士落去啊马,12,4
426,市中心返學嘛,屎中心番學马,6,3
427,咁所以好方便咁所以咪租囉,抌所以好方便噉所以U租囖,12,4
428,咁嚟到啲嘢佢管理得到幾好啊好乾淨嗰啲嘢咁囉,抌離到啲嘢佢管理得倒幾好啊到乾淨嗰啲嘢噉囖,21,6
429,租囉,刀囉,2,1
430,我以前住喺,到以前住喺,5,1
431,加拿大啊我住喺,楂吔大呀我住喺,7,3
432,咁啊,抌呀,2,2
433,好大間好靚,好大間好靚,5,0
434,嗰啲地方好好,多啲地方好好,6,1
435,不過太大啦,筆個太大呀,5,3
436,所以賣咗佢,所以賣咗佢,5,0
437,嗰區好好啦,多區好好呀,5,2
438,個區啲學校又好啲,多區啲學校又好啲,8,1
439,啲地方又好囉好好嘅,啲地方又好囉好好嘅,9,0
440,歧視啊冇我唔覺,地時啊到我唔覺,7,3
441,我唔覺加拿大有歧視,倒唔覺楂吔大有奇是,9,5
442,有冇大事發生過,有冇大時法生個,7,3
443,喺呢區,抵利區,3,2
444,冇我知道嘅就冇,倒我知度嘅就冇,7,2
445,冇喎因為我嚟係嚟咗一年嗻嘛咁所以,倒喎因為我離離咗一連遮马噉所以,16,8
446,所以唔係好耐但係,所以唔係好U但係,8,1
447,冇,冇,1,0
448,大停電啊,大停電呀,4,1
449,記得記得哈好多好多年前大停電,得得記得刻好多好多連前得停電,14,4
450,大停電嗰時我住喺嗰邊喺間嗰度,大停電趕時我住喺嗰邊喺間嗰度,14,1
451,咁啊冇囉攞啲哎好玩囉,抌啊冇囉攞啲誒好玩哦,10,3
452,攞啲蠟燭出來,朵啲蠟燭出梨,6,2
453,擺喺咧嗰張食飯檯上高,帶喺囉歌張食飯檯上高,10,3
454,然後咧轉下佢,然後囉轉下佢,6,1
455,咁然後咧食飯檯上高因為有個水晶燈,抌然後爹食飯檯上高亞亞有個水精当,16,6
456,咁一轉嗰時咧,抌一轉趕時嘞,6,3
457,嗰啲嗰啲蠟燭干咧就影住嗰個水晶燈嗰個,嗰啲它嗰啲個垃蠟燭江囖就影住嗰個水整燈嗰個,18,6
458,好靚啊會七彩轉下轉下,好靚啊會七彩轉啊下轉啊,10,2
459,咁我哋咧就成晚喺度玩都唔知幾開心,抌我哋囖就成晚喺度玩都唔知幾開心,16,2
460,好好玩啊,倒好玩啊,4,1
461,咁囉,抌囉,2,1
462,係咪,第咪,2,1
463,唔記得,唔記得,3,0
464,唔記得,唔記得,3,0
465,咁啊坐喺度,今啊坐喺度,5,1
466,擺擺擺嗰啲蠟燭喺個喺個喺嗰個,拜拜拜嗰啲蠟燭喺嗰喺個喺個嗰,14,6
467,中間嗰度食飯檯中間嗰度咧旋轉嗰度咧,中間嗰度食飯中間嗰度囉旋轉嗰度囉,17,3
468,一揈咁佢咪,一○噉佢马瀄瀄瀄,5,6
469,咁個水晶燈好靚㗎,堆精燈好靚呀,8,5
470,好玩,好玩,2,0
471,你跟住嗰條問題係乜嘢啊我唔記得咗啦,哋跟住嗰跳問題係乜嘢啊唔記得咗啊,17,4
472,你跟住問我條問題係乜嘢啊我唔記得咗啦,地跟住問我跳問題係乜嘢啊我唔記得咗啊,18,3
473,你冇問,理冇問啊,3,2
474,有冇大明星啊,有冇大明星呀,6,1
475,我唔知喎,倒唔知喎,4,1
476,我唔知有冇大明星,我唔知有冇大明星,8,0
477,冇,冇,1,0
478,喺邊度識我老公啊喺香港喺學校喺大學,喺邊度識我老公啊抵張董喺學校喺大學,17,3
479,點樣識佢啊,點樣識佢啊,5,0
480,大家同學囉,大家同學囖,5,1
481,咁啊同學咁啊一起上堂咁啊,噉啊同學噉啊一齊上堂抌啊,12,4
482,然後就啊識囉,然後就啊識囖,6,1
483,咁然後就啊一起有事要做做啊咁,抌然後就啊一齊有時要做做啊噉,14,4
484,咁啊,抌呀,2,2
485,做即即同一個咁啊一起做,做遮姐係同一個抌呀一齊做,11,6
486,咁然後咧就識囉咁佢又基督徒,抌然後安就識囖噉佢又基督徒,13,4
487,咁咁囉就係咁啦學校啦咁喺學校識大家學生,抌噉囖豆係噉里學校啊噉係學校識大家學生,19,9
488,點樣求婚,點樣求翻,4,1
489,哇啊點解要問呢啲咁私人嘅問題嘅,特痕點解要問利啲噉私人嘅事問題𠸏,15,6
490,係咪你作出來㗎,第咪理作出梨啊,7,4
491,啊點樣求婚佢,點樣求分隊,6,3
492,點樣求婚,點樣求翻,4,1
493,冇戒指㗎嗰陣時,冇戒指個趕時,7,3
494,咁佢咧就企喺個,噉佢囖就企喺個,7,2
495,佢企喺個,佢企喺個,4,0
496,我諗應該係,我林應該係,5,1
497,我諗應該係喺啊喺啊,我林應該係喺𠻺还啊,9,3
498,喺邊度咧,喺邊度嘞,4,1
499,喺啊喺一個河邊嘅,喺啊喺一個河邊嘅,8,0
500,喺啊,还呀,2,2
501,荔枝窩啩,裏知角話,4,4
502,我諗喺荔枝窩啩,舞淋係裏知角話,7,7
503,咁有冇跪低㗎佢佢就係問我,抌又舞櫃低囖佢爹係問我,12,7
504,你嫁唔嫁畀我咁啊,地㗎唔架俾我敢马,8,6
505,我話好啊,到話好啊,4,1
506,我後尾先至去買冇冇戒指㗎㗎我哋嗰陣時,到褸尾先知去買冇冇戒指嘍我哋趕時,18,7
507,咁係咪啊,抌係嘛,4,3
508,我諗好似係,倒林好似係,5,2
509,我哋結婚係用西式基督教嘅,到哋結婚係用西識基篤教嘅,12,3
510,咁所以咧就同係人嗰啲差唔多嘅,抌所以哩就同西人嗰啲差唔多嘅,14,3
511,咁所以咧我冇著我冇著嗰啲,抌所以囉我冇著我冇著嗰啲,12,2
512,冇著中國人嗰啲裙我冇,冇著忠角人嗰啲困裙我冇,10,3
513,我剩係著白色嗰啲婚紗,我淨係著白色嗰啲分衫,10,3
514,咁啊去教會行婚禮咁然後就,抌啊去教會行分世噉然後就,12,4
515,係咁樣呢啲咁樣咁所以冇,喺咁樣哩啲噉樣抌所以冇,11,4
516,冇乜㗎,冇乜個,3,1
517,冇,倒,1,1
518,唯一一到小小就係我哋三朝換門即係三日,為一日到少少就係我哋三招回妹啫係三日,18,8
519,結婚後三日我就要返返去,結婚後三日我就要返返去,11,0
520,娘家度探,兩加到探,4,3
521,探我嗰娘家咁三朝換門我爸爸請飲,擔我個涼家抌三指U會我爸巴請飲,15,8
522,請請客,頂請下,3,2
523,咁就係咁囉冇乜特別,噉就係噉囖到乜特別,9,4
524,好好巴閉嗰啲好好多好亂籠嗰啲嗰啲冇,倒好巴閉嗰啲好好多好U龍嗰啲嗰啲冇,17,3
525,有,豆,1,1
526,有試過哈,有試個那,4,2
527,幾好啊,哋好啊,3,1
528,我好錫我嘅唔洗我做嘢嘅,我好錫我嘅哋想我做嘢嘅,11,2
529,我返工佢又放咗工咧佢又,到返工佢有放咗工囉佢有,11,4
530,煮定飯煲定飯煲定湯,主定飯煲定飯煲定湯,9,1
531,撶埋飯,一賣飯,3,2
532,又唔洗我洗碗嘅,又唔駛我洗碗,7,2
533,所以,所以,2,0
534,冇嘢,倒嘢,2,1
535,冇乜問題,倒乜問題,4,1
536,冇乜咁,倒乜噉,3,2
537,不過唔係長時間係短時間,筆個唔係長時間喺短時間,11,3
538,即係咁樣住下喺呢度住,爹係咁樣住吓喺利度住,10,3
539,一個月兩個月咁即係短時間唔係長時間,一個月兩個月噉遮係短時間唔係長時間,17,2
540,冇所謂我覺得冇所謂最緊要係你嗰個,倒所謂我覺得冇所謂對緊要係理嗰個,16,3
541,背景啦,背警啦,3,1
542,即係如果你譬如,遮係如估理譬如,7,3
543,一個完全唔識英文嫁畀一個剩係識英文,一個完全唔識英文𡃉俾一個靜係識英文,17,3
544,咁你就有好大個問題你根本冇辦法溝通,錦鯉就有好大個問題哋金本冇班法溝通,17,5
545,咁你就即個背景係好唔同囉咁但係如果,錦鯉就啫嗰背竟係好唔同囖噉但係如股,17,8
546,你係中國人同一個外國人大家都喺加拿大長大,李係中角人同一個愛角人大家都喺喇喇大槳大,20,7
547,你根本就係加拿大人你個樣唔同嗻嘛,哋金本就係喇嚹大人你個樣唔同砸马,16,6
548,當然有啲文化裡面係有啲唔同咁啊大家去,抌當然有啲文化裏便係有啲唔同囖抌啊大家去,18,5
549,要尊敬對方嘅文化囉要學對方嘅文化囉,要專競對方嘅文化囖釣學對方嘅文化囖,17,5
550,咁總之佢哋兩個係,抌腫之佢哋兩個係,8,2
551,係係溝通得到係唔知道自己做緊乜嘢唔係亂咁嚟嘅,係係溝通得倒第唔知道自己做緊乜嘢唔係U咁離嘅,22,4
552,係相愛嘅咁咁冇所謂,第雙愛嘅噉噉冇所謂,9,4
553,識,的,1,1
554,我識,倒識,2,1
555,廣東話啦,講東話啦,4,1
556,中文一度咧我就識廣東話,中文一度囖我就識講東話,11,2
557,國語同埋潮州話啦,覺雨同賣潮州話啦,8,3
558,嗰啲係啊中文中文嘅地方語言啦,躲啲係啊中文中文嘅地方語言啦,14,1
559,然後咧我識英文,然後囉我識英文,7,1
560,潮州話咧就跟啊媽學因為阿媽唔識其他話剩係識潮州話嘅咋,掉周話囉就跟呀媽學因為啊媽唔識其他話淨係識潮州話嘅咋,26,6
561,廣東話因為住喺香港咧全部都係講廣東話返學都係講廣東話咁就喺香港學,擋東話因為住喺張董囉全部都係講擋東打返學都係講講東話抌就喺張董學,32,10
562,國語咧就喺加拿大學,落雨屋就喺啦嗱大學,9,5
563,咁因為好多加拿大朋友咧講國語咁就喺加拿大學,抌因為好多喇嗱大朋友爹講覺雨噉就喺喇嚹大學,21,9
564,英文咧,英文U,3,1
565,喺香港自細都學,喺張擋字西都學,7,4
566,但係咧學得唔係幾好咁然後咧喺加拿大再學,但係哩學得唔係幾好抌然後囖係揸喇大最學,19,7
567,我講英文嘅時候啲人知唔知我喺邊度來,到講英文嘅時候啲人知唔知道我喺邊度離,17,3
568,應該知我應該有口音㗎,應該知我應該有口音個,10,1
569,唔知,唔知,2,0
570,唔知,唔知,2,0
571,我唔識聽,到唔識聽,4,1
572,講乜話,擋咩話,3,2
573,多倫多啲人,多輪多啲人,5,1
574,講法係同邊個一樣,講發係同邊個一樣,8,1
575,我話唔係,我話唔係,4,0
576,多倫多,多輪多,3,1
577,啲多倫多啲人因為好多不同嘅族裔啊嘛,碟多倫多啲人嘞因為多輪多好多不同嘅U魚啊马,17,8
578,咁所以咧其實個個咧都有口音嘅,抌所以哩其實個個爹都有口音嘅,14,3
579,咁所以咧,抌所以哩,4,2
580,佢哋佢哋係大家都講英文,佢哋佢哋係大家都講英文,11,0
581,不過大家都係講有啲口音嘅英文,一個大家都係講有嘅口音嘅英文,14,3
582,係啦,第啦,2,1
583,邊個,癲個遢,2,2
584,係佢哋嘅嚟嘅嗻喎我唔識嘅,係佢哋嘅離嘅咋喎到唔識嘅,12,3
585,唔知,唔知,2,0
586,唔知,唔知,2,0
587,我諗加拿大咧,我諗楂褸大囉,6,3
588,冇一個最好嘅英文,冇一個最好嘅英文,8,0
589,因為咧,因為囉,3,1
590,加拿大大部分嘅人咧,楂嗱大大部饭嘅人嘞,9,4
591,都係喺全世界各地移民過嚟嘅,都係喺全世界覺地兒民個離嘅,13,4
592,即就算係第一個第第第一代第二代咁樣都,爹就算係第一個第第第日袋第二代噉樣都,18,4
593,咁咧佢哋,抌囉佢哋,4,2
594,漸漸漸漸咧就氣勢咧就係撈到亂亂咁樣㗎,UUU點屋就其實屋就係撈到暖暖噉啊樣啊,18,13
595,咁有一個口音嘅咁我諗如果你話,抌有一個口音嘅抌我林如古累話,14,5
596,係咪最好嘅英文我諗係電視台嗰啲,係咪最好英文我林係電視台嗰啲,15,2
597,報告新聞嗰啲哈,布告新聞嗰啲喇,7,2
598,咁只能夠話嗰個佢哋就,抌指拉夠話嗰個佢哋就,10,3
599,應該係最標準啦咁,應該係最標準啊噉,8,2
600,咁但係係咪最好咧我唔知,抌但係係咪最好囖我唔知,11,2
601,有,豆,1,1
602,有,豆,1,1
603,我去學㗎嘛,我去學他马,5,2
604,我去學講英文啦,到去學講英文啦,7,1
605,去學嗰啲,對學嗰啲,4,1
606,即係即刻企起身講嘢嗰啲咧,遮係即咭企起新講嘢嗰啲囖,12,4
607,同埋我要跟一個,動賣誒我要緊一個,7,4
608,喺牛津英國,係牛宗叮落,5,4
609,大學嗰個教授咧,大學嗰個較U嘞,7,3
610,佢教我執我啲,佢教我執我啲,6,0
611,發音,發音,2,0
612,逐個字執,逐個至汁,4,2
613,睇下嗰個人我識唔識睇下佢會唔會聽,睇卡嗰個人我識唔識睇下佢會唔會聽,16,1
614,如果唔係好熟嗰啲我唔會㗎囉但係好熟我有時都唔會㗎,U估唔係好熟嗰我唔會啊囖但係好熟我有時都唔會啊,24,6
615,因為啊,因為,3,1
616,唔係咁多人願意接受我哋,唔係咁多軟賢接受我哋,11,3
617,講同埋我自己都唔係話,講同賣我自己都唔係話,10,1
618,發音發得咁準㗎嘛咁所以,發音發得咁准遮马抌所以,11,4
619,通常都唔會,通上都唔會,5,1
620,我啲細佬仔,倒啲細路仔,5,2
621,我啲細佬仔喺呢度出世嘅,到啲細路仔喺利度出細嘅,11,4
622,佢哋佢啲發音梗係冇問題啦,裏哋佢啲發音間係務問題啦,12,3
623,佢啲中文就好有問題囉,隊啲中文就好有問題囖,10,2
624,哎唷,矮橘,2,2
625,有冇啲乜話,有冇啲咩話,5,1
626,俗語啊,逐雨呀,3,3
627,俗語,逐雨,2,2
628,俗語唔係,逐魚唔係,4,2
629,係俗語,去捉魚,3,3
630,俗語啊,讀雨呀,3,3
631,啲細佬仔有冇學啲俗語啊,啲細路仔有冇學啲續雨,11,4
632,你講呢度定係香港,地講哩度定係張U,8,4
633,呢度啊,啲度啊,3,1
634,我啲細佬仔有冇學俗語啊,倒啲細路仔有冇學逐雨,11,5
635,講即講中文嘅俗語,擋遮係講中文嘅竹,8,5
636,英文嘅俗語,英文嘅逐,5,2
637,我諗有啩我啲細佬仔都唔講俗語嘅所以我唔知啊,到諗有掛到啲細路仔都唔講住魚嘅所以我唔知啊,21,6
638,我諗有嘅,到諗有嘅,4,1
639,俗語應該有嘅,讀語應該有嘅,6,1
640,俗語唔係粗口喎,逐雨唔係粗口喎,7,2
641,哈俗語,打逐雨有呀,3,5
642,有,豆,1,1
643,英文係一路每一個言語咧都一路去變嘅,叮文係一路莓一個然U哩得一路去變嘅,17,6
644,係係因為人即係因為我哋譬如有時呢件事啊咁,第係因為人爹係因為我哋譬如有時啲電視啊噉,20,6
645,咁咧有啲特別特別受歡迎嗰啲電視啊咁佢哋講一啲嘢咧,噉囖有啲特別𠻺別收歡迎嗰啲電視啊抌佢哋講一啲嘢囖,24,6
646,咁好快咧就會喺,噉好快囖就會喺,7,2
647,喺喺個喺個文化裡邊一路講,喺喺個喺個文化裏便一路講,12,2
648,喺個社會裡邊講講講下就變咗係,抵個社會裏便講擋講下就變咗係,14,4
649,係其中嘅一個英文,係其中嘅一個英文,8,0
650,咁所以你一路一路係變嘅,抌所以理一路一路係變嘅,11,2
651,哈咁所以我覺得係係日日喺度變㗎,嗱噉所以我覺得係係日日喺度變,15,3
652,不過變得有幾大咧就就,一電得有幾大屋就就,10,4
653,就好難講,就好蘭講,4,1
654,中文都係,東文都係,4,1
655,中文都應該喺度變,東文呢應該喺度變,8,2
656,因為有啲用詞咧以前啲,因為有啲容詞U以前啲,10,2
657,以前啲人唔識聽而家聽聽下譬如好多廣東人,以前啲人唔識聽U家聽聽下譬如而家有啲好多講東人,19,6
658,同埋北京北方人一起嘅時候,同賣北京北北方人一齊嘅時候,12,3
659,北方人咧聽哈,筆方人囉聽吓,6,3
660,廣東人講嘅,講東人講嘅,5,1
661,用廣東話嗰啲嗰啲詞語,用講東話嗰啲嗰啲遲雨,10,3
662,咁佢哋即係又會又會明白同埋會用啊,抌佢哋啫係又會又會明白同嗯會用啊,16,3
663,用佢哋嗰啲詞語,動佢哋嗰啲U,7,3
664,廣東人咧又會用北京嗰邊北方人嗰邊嗰啲詞語,擋東人爹又會用北京嗰邊北方人嗰邊嗰啲U,20,4
665,同佢哋講咁所以咧,同佢哋講抌所以U,8,2
666,係大家互相影響,係大家U雙影響,7,2
667,例如啊,第雨呀,3,3
668,譬如國語咧,得如覺雨囉,5,4
669,廣東話咧搞掂,講東話囉搞掂,6,2
670,搞掂哈搞掂既係,U點肯攪掂啫係,7,5
671,做得好啦搞掂晒咁哈,做得好呀搞掂細噉刻,9,4
672,國語咧其實就冇搞掂嘅,落雨囉其實就冒搞掂嘅,10,4
673,但係咧,但係囉,3,1
674,啲國語人咧就跟得廣東人多,啲覺魚人哩就跟得講東人多,12,4
675,所以如果你話搞定,所以如估理話U丁,8,4
676,佢哋又聽得明㗎,佢哋又聽得明啊,7,1
677,佢哋咁所以佢哋而家又成日就話搞定搞定咁,隊哋噉所以而家佢哋成日所話U丁嚿叮噉,19,12
678,咁但係廣東國語就冇呢個嘅其實,抌但係講東角U就冇利個嘍其實,14,6
679,我公公唔識講廣東話嘅我公公唔係我爺爺,到公公唔識講講東話嘅我公公唔係我爺爺,18,2
680,我冇公公,到冇公公,4,1
681,我爺爺咧就講潮州話嘅,到嘢爺哩就講潮州話嘅,10,3
682,所以,所以,2,0
683,一定係同我爸講廣東話一定唔同過,一定係同我爸講講東話一定唔通個,15,3
684,我啊爸就講廣東話嘅,到啊爸就講講東話嘅,9,2
685,咁囉,抌囉,2,1
686,我同我爸爸啲有有有有,倒同我爸巴啲講有有有有,10,3
687,我爸爸佢哋嗰代講嗰啲廣東話咧全部都係中文嚟嘅,咬爸巴佢哋嗰袋講嗰啲講東話囖全部都係中文離嘅,22,6
688,全部都係廣東話既係用嗰啲正式嘅,斷部都係講東話爹係用嗰啲正式嘅,15,3
689,嘅中文嚟度講廣東話,嘅中文離到講講東話,9,3
690,我哋呢一代講廣東話咧全部都係咧嗰啲叫俚語啊土語啊,到哋利一袋講講東話囖全部都係囖嗰啲叫理如啊头魚啊,24,10
691,既係咧寫唔到出來嘅土語哈,爹係囉寫唔倒出厘嘅头魚嚹,12,7
692,因為我哋嗰啲,因為我哋嗰啲,6,0
693,中文唔好啊嘛咁所以咧就,中文唔好他抌所以哩就,11,4
694,講得好好俗嘅,講得好好逐嘅,6,1
695,俗俗語嚟㗎哈,讀逐雨離呀刻,6,6
696,所以係係有變㗎,所以係係有變囖,7,1
697,係,係,1,0
698,因為語言你平時日日都用㗎嘛,因為雨然你平時日日都用雞马,13,4
699,咁有咧文化咧係咪咧文化就係你平時接觸嘅嘢啊嘛,枕油璃文化囉係咩囉文化就係李皮時接燭嘅嘢妈,22,11
700,咁你接觸嘅嘢冇會係用語言,抌理接U嘅嘢毛會係用語言,12,4
701,嚟到表達出來囉,彌到表達出梨囖,7,3
702,咁同埋你譬如睇電視啊,抌同賣李譬如睇電視啊,10,3
703,電視都係文化嘅其中一部分㗎,電視都係文化嘅其中一部份個,13,2
704,睇電視啊睇報紙啊嗰啲咁,抵電視啊睇報紙啊嗰啲噉,11,2
705,咁嗰啲裡邊咧,噉嗰啲裏邊呢,6,3
706,佢用㗎用嗰啲用詞咧,佢用㗎用嗰啲用池嘞,9,2
707,或者睇戲啊咁嗰啲用詞咧,或者睇戲啊噉朵啲用池嘞,11,4
708,漸漸漸漸你聽咗啊,U閃U點李聽咗啊,8,5
709,咁你就會用嗰啲啊咁嗰啲用詞以前冇㗎嘛,錦鯉就會用嗰啲啊抌嗰啲用遲以前冇他马,18,6
710,咁而家先有㗎嘛,抌而家先有吖马,7,3
711,就係因為啲戲啊咁,豆係因為啲氣啊噉,8,3
712,咁睇戲啊睇電視呢啲都係其中嘅一個文化來㗎嘛,抌睇戲呀睇電視利啲都係其其中嘅一個文化嘅噉,21,7
713,咁所以,抌所以,3,1
714,語言就會受呢啲文化影響,羽然就會受哩啲文化影響,11,3
715,所以語言係文化嘅其中一部分,所以與然係文化嘅其中一寶份,13,4
Total CER: 2046/6496=0.31,,,,
